//X,Y,Z,R,G,B
401817.350,5755924.860,79.620,124,146,68
401817.410,5755924.920,79.630,122,140,64
401817.480,5755924.980,79.580,125,139,58
401817.550,5755925.040,79.590,138,149,67
401817.610,5755925.100,79.590,156,163,82
401817.670,5755925.160,79.600,162,170,89
401817.740,5755925.230,79.610,141,155,71
401817.800,5755925.290,79.610,130,149,61
401817.860,5755925.350,79.590,124,146,52
401817.130,5755924.570,79.760,142,172,87
401817.190,5755924.630,79.790,129,154,68
401817.250,5755924.690,79.800,129,146,66
401817.340,5755924.740,79.670,126,143,64
401817.410,5755924.800,79.630,123,143,61
401817.470,5755924.860,79.650,126,144,69
401817.660,5755925.050,79.670,138,149,67
401817.720,5755925.110,79.680,151,161,77
401817.780,5755925.170,79.680,137,151,64
401817.850,5755925.230,79.670,130,150,56
401817.900,5755925.290,79.690,132,153,54
401817.970,5755925.350,79.650,138,155,57
401818.050,5755925.410,79.600,135,150,57
401817.390,5755924.680,79.700,131,148,66
401817.460,5755924.740,79.700,123,143,60
401817.530,5755924.800,79.680,127,147,67
401817.610,5755924.850,79.560,118,139,54
401817.650,5755924.920,79.680,113,132,43
401817.710,5755924.990,79.710,122,136,51
401817.780,5755925.050,79.700,135,146,62
401817.920,5755925.160,79.640,136,152,57
401817.970,5755925.220,79.640,141,158,57
401818.040,5755925.280,79.620,131,147,48
401818.100,5755925.350,79.630,122,138,42
401818.170,5755925.410,79.610,138,151,56
401818.240,5755925.460,79.570,155,163,74
401818.310,5755925.520,79.540,156,162,75
401817.740,5755924.840,79.550,126,146,54
401817.790,5755924.910,79.610,135,149,62
401817.840,5755924.980,79.680,141,151,68
401817.960,5755925.110,79.710,145,158,63
401818.090,5755925.220,79.660,129,145,47
401818.150,5755925.290,79.670,127,144,47
401818.220,5755925.340,79.640,142,157,61
401818.300,5755925.400,79.580,156,164,74
401818.370,5755925.460,79.550,159,163,77
401818.440,5755925.520,79.520,151,157,68
401818.510,5755925.580,79.530,145,156,62
401818.580,5755925.640,79.500,156,166,75
401817.840,5755924.850,79.650,143,159,67
401817.900,5755924.920,79.710,152,165,74
401818.030,5755925.040,79.690,139,152,58
401818.090,5755925.100,79.670,137,152,54
401818.150,5755925.160,79.680,140,155,58
401818.210,5755925.220,79.680,140,157,58
401818.280,5755925.280,79.640,147,164,64
401818.360,5755925.340,79.600,153,162,69
401818.430,5755925.390,79.560,153,156,71
401818.500,5755925.460,79.550,155,157,72
401818.570,5755925.510,79.520,157,164,74
401818.640,5755925.570,79.490,171,178,90
401818.710,5755925.630,79.460,175,182,94
401818.790,5755925.680,79.380,166,174,85
401818.850,5755925.740,79.360,154,161,77
401818.100,5755924.970,79.650,135,147,54
401818.160,5755925.030,79.630,141,155,60
401818.210,5755925.100,79.660,145,159,66
401818.340,5755925.220,79.660,147,163,62
401818.410,5755925.280,79.630,154,164,73
401818.480,5755925.340,79.610,150,152,71
401818.550,5755925.390,79.580,160,160,77
401818.610,5755925.460,79.590,168,173,85
401818.700,5755925.510,79.500,174,183,92
401818.770,5755925.570,79.470,174,183,95
401818.850,5755925.620,79.420,162,172,88
401818.920,5755925.680,79.340,153,160,80
401818.980,5755925.740,79.350,151,150,82
401819.050,5755925.800,79.310,158,151,88
401818.290,5755925.020,79.600,149,162,74
401818.480,5755925.210,79.620,152,163,73
401818.540,5755925.270,79.620,143,147,64
401818.610,5755925.330,79.590,157,161,76
401818.680,5755925.390,79.560,168,174,85
401818.750,5755925.450,79.540,166,176,87
401818.820,5755925.510,79.520,162,174,88
401818.920,5755925.560,79.390,152,167,82
401818.980,5755925.620,79.370,146,158,77
401819.040,5755925.680,79.370,146,151,83
401819.110,5755925.740,79.320,150,148,88
401819.190,5755925.790,79.280,154,152,82
401819.220,5755925.870,79.430,135,146,61
401818.680,5755925.270,79.570,143,151,62
401818.750,5755925.330,79.560,152,159,72
401818.820,5755925.390,79.510,162,170,83
401818.890,5755925.450,79.470,166,177,90
401818.970,5755925.500,79.420,154,168,83
401819.040,5755925.570,79.410,147,161,83
401819.090,5755925.630,79.420,152,162,89
401819.160,5755925.690,79.370,162,168,95
401819.240,5755925.740,79.320,158,162,83
401819.280,5755925.820,79.440,136,146,65
401819.330,5755925.880,79.460,120,135,51
401819.400,5755925.940,79.480,127,144,56
401818.800,5755925.270,79.580,148,155,69
401818.870,5755925.330,79.550,151,160,74
401818.950,5755925.380,79.480,150,160,77
401819.020,5755925.440,79.470,137,149,72
401819.090,5755925.500,79.440,135,148,73
401819.150,5755925.560,79.430,137,150,73
401819.210,5755925.630,79.410,149,160,81
401819.290,5755925.680,79.390,150,158,77
401819.350,5755925.750,79.410,128,138,58
401819.400,5755925.810,79.450,112,126,43
401819.470,5755925.870,79.430,119,134,50
401819.510,5755925.940,79.520,132,148,61
401819.570,5755926.010,79.550,137,155,65
401819.000,5755925.330,79.560,126,138,59
401819.070,5755925.390,79.520,110,124,52
401819.140,5755925.440,79.480,119,132,59
401819.200,5755925.500,79.460,123,137,58
401819.270,5755925.560,79.430,116,129,52
401819.330,5755925.630,79.450,120,131,54
401819.390,5755925.690,79.470,116,128,49
401819.450,5755925.750,79.500,120,135,51
401819.510,5755925.820,79.530,124,139,56
401819.560,5755925.880,79.550,129,145,59
401819.700,5755926.000,79.530,137,154,67
401819.770,5755926.060,79.500,149,162,83
401819.850,5755926.120,79.440,145,152,80
401819.920,5755926.180,79.430,118,125,55
401819.200,5755925.380,79.500,123,135,63
401819.260,5755925.440,79.490,129,141,63
401819.320,5755925.500,79.470,130,144,67
401819.390,5755925.560,79.470,127,140,66
401819.450,5755925.630,79.500,132,145,67
401819.500,5755925.690,79.530,134,151,64
401819.560,5755925.760,79.550,134,152,65
401819.620,5755925.820,79.560,137,154,66
401819.760,5755925.940,79.530,134,153,66
401819.840,5755926.000,79.490,153,165,86
401819.900,5755926.060,79.480,155,159,84
401819.970,5755926.120,79.480,121,127,58
401820.040,5755926.180,79.450,82,97,33
401820.110,5755926.240,79.390,89,109,37
401819.450,5755925.500,79.480,155,168,86
401819.500,5755925.570,79.520,155,168,88
401819.560,5755925.630,79.550,152,168,82
401819.750,5755925.810,79.550,147,164,80
401819.830,5755925.870,79.490,149,166,85
401819.900,5755925.930,79.470,157,166,88
401819.960,5755925.990,79.500,150,153,80
401820.010,5755926.060,79.540,133,140,69
401820.070,5755926.120,79.540,100,117,40
401820.150,5755926.180,79.470,94,116,38
401820.190,5755926.240,79.540,117,140,59
401819.620,5755925.570,79.550,168,178,96
401819.680,5755925.630,79.570,163,177,94
401819.810,5755925.750,79.560,153,166,86
401819.890,5755925.810,79.510,147,157,80
401819.960,5755925.870,79.500,140,145,73
401820.010,5755925.930,79.540,131,135,66
401819.880,5755925.680,79.520,151,161,82
401819.950,5755925.740,79.500,129,137,63
401820.000,5755925.810,79.570,122,129,61
401820.070,5755925.870,79.560,118,123,57
401820.640,5755926.420,79.520,179,185,101
401820.770,5755926.470,79.320,170,173,94
401820.820,5755926.530,79.340,158,164,87
401820.710,5755926.360,79.500,165,171,89
401820.780,5755926.420,79.470,157,158,85
401820.860,5755926.470,79.420,153,154,85
401820.910,5755926.540,79.470,160,167,90
401821.000,5755926.600,79.400,159,170,86
401820.560,5755926.110,79.570,140,161,65
401820.770,5755926.290,79.510,136,141,67
401820.870,5755926.340,79.370,142,141,72
401820.940,5755926.410,79.380,140,141,73
401820.980,5755926.470,79.460,153,158,83
401821.060,5755926.530,79.410,157,167,87
401821.120,5755926.590,79.420,151,164,88
401821.180,5755926.650,79.400,137,148,78
401820.510,5755925.920,79.500,149,160,69
401821.020,5755926.340,79.320,125,125,58
401821.070,5755926.490,79.560,151,158,83
401821.180,5755926.540,79.410,157,166,93
401821.240,5755926.600,79.390,135,142,74
401821.300,5755926.660,79.420,126,137,67
401821.360,5755926.730,79.440,131,149,72
401821.060,5755926.290,79.370,129,132,64
401821.110,5755926.350,79.420,116,122,53
401821.180,5755926.410,79.390,137,146,76
401821.270,5755926.470,79.330,159,166,97
401821.300,5755926.540,79.430,130,137,70
401821.360,5755926.600,79.430,121,134,65
401821.390,5755926.670,79.520,130,146,71
401821.440,5755926.730,79.560,124,137,58
401821.510,5755926.790,79.570,106,124,43
401821.110,5755926.230,79.420,140,145,69
401821.190,5755926.280,79.350,122,131,56
401821.260,5755926.340,79.350,137,148,76
401821.320,5755926.410,79.370,153,164,91
401821.370,5755926.470,79.410,131,145,72
401821.420,5755926.530,79.410,118,139,65
401821.460,5755926.600,79.490,128,150,72
401821.510,5755926.670,79.540,121,143,62
401821.560,5755926.730,79.570,108,130,44
401821.630,5755926.790,79.580,118,140,54
401821.690,5755926.850,79.580,134,151,68
401821.760,5755926.910,79.550,140,158,72
401821.260,5755926.220,79.350,124,136,53
401821.320,5755926.280,79.340,128,142,63
401821.400,5755926.340,79.310,138,154,77
401821.470,5755926.400,79.270,138,155,78
401821.530,5755926.530,79.470,128,152,73
401821.580,5755926.600,79.530,132,157,78
401821.630,5755926.660,79.570,127,149,64
401821.690,5755926.730,79.560,122,141,56
401821.750,5755926.790,79.570,123,141,55
401821.830,5755926.850,79.530,136,154,69
401821.900,5755926.910,79.500,145,158,78
401821.960,5755926.970,79.520,150,156,80
401821.510,5755926.340,79.330,151,164,89
401821.550,5755926.400,79.400,145,163,84
401821.590,5755926.470,79.470,135,156,74
401821.630,5755926.540,79.560,126,149,69
401821.680,5755926.600,79.590,125,146,63
401821.760,5755926.660,79.550,108,128,42
401821.830,5755926.720,79.550,109,130,44
401821.910,5755926.780,79.480,119,138,56
401821.990,5755926.840,79.450,143,154,81
401822.050,5755926.900,79.440,134,140,73
401822.090,5755926.970,79.520,128,137,67
401822.120,5755927.030,79.600,130,141,65
401821.640,5755926.410,79.530,144,160,83
401821.690,5755926.470,79.560,138,157,76
401821.740,5755926.540,79.590,129,148,64
401821.830,5755926.590,79.530,111,133,48
401821.890,5755926.660,79.530,107,130,46
401821.970,5755926.710,79.480,102,121,44
401822.030,5755926.780,79.490,104,120,48
401822.080,5755926.840,79.540,112,128,59
401822.130,5755926.910,79.580,125,138,73
401822.170,5755926.970,79.650,125,136,69
401822.220,5755927.030,79.680,101,112,46
401822.260,5755927.100,79.750,106,120,51
401821.750,5755926.410,79.570,151,163,86
401821.810,5755926.470,79.590,137,155,71
401821.880,5755926.530,79.570,123,145,64
401821.940,5755926.590,79.560,113,136,56
401822.020,5755926.650,79.530,104,124,48
401822.080,5755926.710,79.530,93,110,39
401822.130,5755926.780,79.580,96,114,41
401822.180,5755926.840,79.600,118,134,66
401822.210,5755926.910,79.710,128,141,76
401822.260,5755926.970,79.740,104,116,52
401822.300,5755927.040,79.830,92,106,41
401822.380,5755927.100,79.770,119,130,61
401822.410,5755927.160,79.870,115,125,55
401821.990,5755926.530,79.610,118,138,63
401822.070,5755926.590,79.560,104,124,45
401822.130,5755926.650,79.570,103,120,43
401822.170,5755926.720,79.620,88,105,33
401822.220,5755926.780,79.680,89,103,42
401822.260,5755926.850,79.730,92,105,48
401822.320,5755926.910,79.760,100,113,52
401822.360,5755926.970,79.820,101,116,49
401822.420,5755927.040,79.820,108,121,52
401822.480,5755927.100,79.850,111,123,56
401822.510,5755927.160,79.940,118,128,62
401822.570,5755927.220,79.910,114,122,57
401822.180,5755926.590,79.610,109,128,49
401822.220,5755926.660,79.660,102,117,47
401822.270,5755926.720,79.690,76,86,33
401822.320,5755926.780,79.740,63,75,29
401822.380,5755926.850,79.760,83,96,42
401822.420,5755926.910,79.820,106,123,57
401822.480,5755926.970,79.850,120,135,64
401822.510,5755927.050,79.920,119,131,63
401822.610,5755927.170,79.990,122,131,66
401822.650,5755927.240,80.030,123,133,70
401822.310,5755926.660,79.750,79,86,37
401822.370,5755926.730,79.780,71,82,36
401822.430,5755926.790,79.770,99,110,56
401822.480,5755926.860,79.830,123,133,73
401822.530,5755926.920,79.860,133,141,77
401822.570,5755926.990,79.940,124,133,65
401822.640,5755927.040,79.920,121,133,66
401822.680,5755927.110,79.980,120,131,68
401822.500,5755926.730,79.750,86,94,43
401822.550,5755926.790,79.810,92,98,46
401822.590,5755926.860,79.870,112,121,63
401822.640,5755926.920,79.910,115,126,61
401822.730,5755927.050,80.010,99,112,56
401822.940,5755927.290,80.080,133,142,79
401822.650,5755926.790,79.870,86,96,44
401822.680,5755926.860,79.950,93,103,47
401822.990,5755927.230,80.120,138,146,82
401823.230,5755927.470,80.140,115,138,73
401823.290,5755927.530,80.150,116,140,71
401822.790,5755926.860,79.990,83,98,49
401822.840,5755926.920,80.050,85,101,51
401822.890,5755926.980,80.050,80,97,45
401823.050,5755927.170,80.110,128,136,69
401823.300,5755927.410,80.100,128,146,82
401823.350,5755927.470,80.140,107,133,68
401823.410,5755927.530,80.150,97,125,61
401823.480,5755927.590,80.130,81,111,52
401822.940,5755926.920,80.090,68,89,39
401822.990,5755926.980,80.110,110,126,66
401823.050,5755927.040,80.110,127,137,74
401823.120,5755927.100,80.100,119,130,66
401823.370,5755927.340,80.090,131,151,88
401823.420,5755927.410,80.130,117,143,79
401823.480,5755927.470,80.130,117,139,77
401823.550,5755927.530,80.100,95,121,62
401823.600,5755927.590,80.150,99,130,77
401823.660,5755927.650,80.160,126,155,97
401823.740,5755927.710,80.120,129,157,92
401823.040,5755926.920,80.120,112,128,67
401823.110,5755926.980,80.120,127,135,73
401823.180,5755927.040,80.100,131,140,79
401823.240,5755927.100,80.100,124,136,74
401823.340,5755927.220,80.160,120,143,79
401823.530,5755927.400,80.150,95,120,60
401823.600,5755927.460,80.130,106,135,76
401823.720,5755927.590,80.150,124,154,91
401823.810,5755927.640,80.100,115,144,79
401823.870,5755927.700,80.070,99,130,63
401823.940,5755927.760,80.060,99,131,69
401823.300,5755927.040,80.110,125,136,77
401823.350,5755927.100,80.120,115,131,70
401823.420,5755927.160,80.100,111,133,72
401823.600,5755927.340,80.140,87,113,56
401823.670,5755927.400,80.130,116,146,86
401823.790,5755927.520,80.140,119,148,84
401823.860,5755927.580,80.110,108,137,75
401823.930,5755927.640,80.080,93,127,65
401824.000,5755927.700,80.060,105,138,78
401824.060,5755927.760,80.070,99,131,73
401824.150,5755927.820,79.990,89,123,67
401824.230,5755927.880,79.970,84,117,66
401823.540,5755927.160,80.110,101,127,64
401823.660,5755927.280,80.130,89,113,58
401823.720,5755927.340,80.150,113,141,79
401823.920,5755927.520,80.110,117,143,82
401823.980,5755927.580,80.100,103,135,75
401824.060,5755927.640,80.050,114,146,84
401824.120,5755927.700,80.060,120,149,88
401824.360,5755927.880,79.950,111,141,83
401824.420,5755927.940,79.950,122,150,91
401824.560,5755927.990,79.770,118,148,86
401824.610,5755928.050,79.790,114,145,81
401823.640,5755927.160,80.180,100,127,65
401823.710,5755927.220,80.150,100,125,68
401823.890,5755927.400,80.170,96,126,70
401823.960,5755927.470,80.160,98,129,69
401824.100,5755927.570,80.090,112,144,80
401824.190,5755927.630,80.040,119,149,81
401824.490,5755927.870,79.920,124,152,91
401824.600,5755927.930,79.820,119,147,83
401824.680,5755927.990,79.770,108,137,77
401824.780,5755928.050,79.670,120,151,89
401824.860,5755928.110,79.630,130,160,96
401824.960,5755928.170,79.550,128,155,91
401823.890,5755927.280,80.170,118,143,83
401823.980,5755927.340,80.100,102,133,73
401824.030,5755927.400,80.150,96,129,70
401824.160,5755927.520,80.110,109,142,78
401824.240,5755927.580,80.060,118,150,83
401824.450,5755927.760,80.020,116,145,90
401824.510,5755927.820,80.030,124,152,93
401824.640,5755927.880,79.860,98,127,68
401824.740,5755927.940,79.780,75,107,53
401824.840,5755927.990,79.690,99,129,74
401824.920,5755928.050,79.630,115,143,80
401825.010,5755928.110,79.560,113,139,75
401824.150,5755927.400,80.150,113,143,81
401824.240,5755927.460,80.050,123,154,88
401824.330,5755927.520,80.010,117,149,83
401824.410,5755927.570,79.950,114,145,78
401824.450,5755927.640,80.020,102,132,73
401824.510,5755927.700,80.020,109,139,83
401824.570,5755927.760,80.020,119,146,88
401824.670,5755927.820,79.930,92,119,65
401824.780,5755927.870,79.830,57,89,42
401824.880,5755927.930,79.740,80,111,61
401824.970,5755927.990,79.640,109,135,78
401825.050,5755928.050,79.610,106,134,72
401826.400,5755928.590,77.900,174,201,153
401826.460,5755928.650,77.890,190,215,165
401826.540,5755928.720,77.860,194,217,171
401826.600,5755928.780,77.880,175,201,160
401826.660,5755928.850,77.900,149,177,142
401826.730,5755928.910,77.890,140,161,125
401824.440,5755927.510,80.020,114,145,79
401824.530,5755927.570,79.960,113,142,79
401824.550,5755927.640,80.050,116,142,82
401824.640,5755927.690,80.000,105,132,71
401824.740,5755927.750,79.910,87,114,59
401824.820,5755927.810,79.880,62,94,46
401824.880,5755927.870,79.890,73,107,57
401825.090,5755927.990,79.650,103,131,71
401826.400,5755928.460,77.910,143,158,112
401826.460,5755928.520,77.930,184,206,166
401826.510,5755928.590,77.920,199,217,175
401826.590,5755928.650,77.910,189,206,162
401826.640,5755928.710,77.930,188,210,167
401826.710,5755928.780,77.940,194,216,179
401826.780,5755928.840,77.940,172,185,146
401826.860,5755928.910,77.900,132,150,118
401826.920,5755928.970,77.920,141,162,127
401824.640,5755927.570,80.000,124,148,83
401824.730,5755927.630,79.940,109,132,70
401824.810,5755927.690,79.890,99,125,66
401824.880,5755927.750,79.880,90,119,63
401824.930,5755927.810,79.890,96,127,70
401826.510,5755928.450,77.960,182,196,154
401826.560,5755928.520,77.970,184,190,145
401826.630,5755928.580,77.960,163,168,123
401826.680,5755928.650,77.990,167,184,137
401826.750,5755928.710,77.990,179,201,155
401826.820,5755928.780,77.980,163,182,131
401826.920,5755928.840,77.920,168,194,145
401826.980,5755928.910,77.930,176,201,146
401827.070,5755928.970,77.890,146,159,110
401827.140,5755929.040,77.890,142,160,124
401827.190,5755929.100,77.910,149,172,121
401826.580,5755928.390,77.940,152,161,119
401826.640,5755928.450,77.930,148,148,106
401826.690,5755928.520,77.970,143,141,103
401826.750,5755928.580,77.980,155,168,128
401826.820,5755928.640,77.980,178,199,153
401826.890,5755928.710,77.960,174,195,143
401826.980,5755928.770,77.930,186,205,145
401827.040,5755928.840,77.930,186,204,136
401827.120,5755928.900,77.910,153,164,106
401827.190,5755928.970,77.910,119,136,106
401827.260,5755929.030,77.900,151,172,119
401827.330,5755929.100,77.890,129,147,99
401827.380,5755929.160,77.920,95,116,89
401826.760,5755928.450,77.950,130,133,108
401826.820,5755928.510,77.970,145,157,121
401826.890,5755928.580,77.960,173,189,143
401826.970,5755928.640,77.940,176,196,143
401827.060,5755928.710,77.890,186,204,143
401827.130,5755928.770,77.890,182,191,128
401827.190,5755928.840,77.900,146,155,105
401827.240,5755928.900,77.940,122,133,98
401827.300,5755928.960,77.950,156,168,107
401827.380,5755929.030,77.920,133,146,96
401827.460,5755929.090,77.900,104,130,105
401827.510,5755929.160,77.910,104,126,99
401827.560,5755929.230,77.950,92,111,91
401826.960,5755928.520,77.960,132,147,110
401827.040,5755928.580,77.930,158,178,134
401827.130,5755928.640,77.890,183,202,152
401827.190,5755928.710,77.890,168,174,121
401827.250,5755928.780,77.920,152,156,106
401827.310,5755928.840,77.930,138,142,95
401827.380,5755928.910,77.930,155,160,100
401827.440,5755928.970,77.930,146,162,108
401827.510,5755929.040,77.930,153,185,142
401827.560,5755929.100,77.940,136,161,122
401827.630,5755929.160,77.950,114,144,114
401827.690,5755929.230,77.960,138,173,128
401827.760,5755929.290,77.940,119,144,107
401827.260,5755928.650,77.890,162,169,124
401827.300,5755928.710,77.940,152,156,104
401827.370,5755928.770,77.930,158,157,89
401827.440,5755928.840,77.930,160,158,90
401827.500,5755928.900,77.940,161,179,121
401827.570,5755928.970,77.930,181,210,148
401827.630,5755929.030,77.940,148,172,120
401827.690,5755929.100,77.950,141,169,122
401827.760,5755929.160,77.950,165,194,139
401827.830,5755929.230,77.940,122,141,105
401827.900,5755929.290,77.930,83,99,82
401827.970,5755929.360,77.910,69,90,79
401828.030,5755929.420,77.940,68,92,77
401827.450,5755928.710,77.910,159,157,89
401827.490,5755928.770,77.950,150,153,102
401827.570,5755928.840,77.940,177,198,148
401827.650,5755928.900,77.920,189,214,144
401827.700,5755928.970,77.920,156,175,108
401827.790,5755929.030,77.880,153,166,110
401827.850,5755929.090,77.900,150,164,117
401827.930,5755929.160,77.880,107,121,94
401828.010,5755929.290,77.970,68,89,84
401828.110,5755929.350,77.910,69,91,81
401828.160,5755929.420,77.940,70,94,75
401828.220,5755929.480,77.960,70,92,74
401827.650,5755928.770,77.910,181,200,147
401827.730,5755928.830,77.880,181,204,144
401827.780,5755928.900,77.890,151,165,106
401827.850,5755928.960,77.880,149,153,101
401827.900,5755929.030,77.920,133,136,97
401827.980,5755929.090,77.910,98,111,89
401828.080,5755929.160,77.830,80,103,88
401828.070,5755929.220,77.970,67,90,85
401828.190,5755929.290,77.870,66,88,84
401828.250,5755929.350,77.890,66,86,81
401828.300,5755929.410,77.930,68,86,81
401827.910,5755928.890,77.910,139,139,94
401827.950,5755928.960,77.950,130,132,94
401828.040,5755929.020,77.910,101,116,90
401828.130,5755929.090,77.860,86,116,91
401828.170,5755929.150,77.910,75,106,83
401828.270,5755929.220,77.840,66,91,83
401828.310,5755929.280,77.900,67,89,84
401828.340,5755929.350,77.980,66,86,78
401828.100,5755928.960,77.920,98,111,87
401828.180,5755929.020,77.890,90,120,92
401828.250,5755929.090,77.880,85,118,87
401828.370,5755929.210,77.900,71,95,81
401828.940,5755929.790,77.970,33,53,28
401828.410,5755929.080,77.830,75,104,79
401828.430,5755929.150,77.920,70,100,78
401828.940,5755929.660,77.960,38,61,37
401829.000,5755929.730,77.970,36,57,31
401829.070,5755929.790,77.970,29,46,22
401829.130,5755929.860,77.980,33,55,30
401828.540,5755929.140,77.970,62,84,78
401828.950,5755929.530,77.930,45,67,40
401829.010,5755929.600,77.940,51,85,56
401829.070,5755929.660,77.970,46,74,43
401829.120,5755929.720,77.980,33,53,26
401829.190,5755929.790,77.990,45,70,39
401829.260,5755929.850,77.970,49,79,48
401829.340,5755929.920,77.960,51,84,53
401829.390,5755929.980,77.980,53,87,54
401828.950,5755929.400,77.930,50,73,38
401829.000,5755929.460,77.970,52,82,50
401829.060,5755929.530,77.970,56,92,54
401829.120,5755929.590,77.990,58,87,46
401829.180,5755929.660,78.000,52,72,35
401829.320,5755929.780,77.990,39,65,33
401829.390,5755929.850,77.970,40,63,35
401829.490,5755929.920,77.920,50,79,50
401829.530,5755929.990,77.980,49,80,49
401829.640,5755930.050,77.890,36,61,32
401828.990,5755929.330,77.970,58,87,51
401829.060,5755929.400,77.960,66,98,61
401829.120,5755929.470,77.980,65,96,56
401829.190,5755929.530,77.980,59,85,45
401829.260,5755929.600,77.980,60,83,43
401829.320,5755929.660,77.990,46,72,36
401829.390,5755929.730,77.980,39,67,34
401829.500,5755929.790,77.900,38,58,32
401829.560,5755929.860,77.910,49,76,48
401829.600,5755929.920,77.950,49,80,50
401829.670,5755929.990,77.950,40,70,40
401829.740,5755930.050,77.960,44,75,42
401829.780,5755930.110,77.970,41,70,39
401829.190,5755929.400,77.970,62,90,52
401829.260,5755929.470,77.970,57,85,49
401829.330,5755929.530,77.960,51,79,44
401829.390,5755929.600,77.980,48,79,44
401829.460,5755929.660,77.970,50,80,45
401829.560,5755929.730,77.910,49,70,41
401829.620,5755929.790,77.910,58,86,55
401829.670,5755929.850,77.940,57,89,57
401829.730,5755929.920,77.950,48,82,51
401829.800,5755929.980,77.960,51,83,50
401829.860,5755930.050,77.950,43,73,41
401829.920,5755930.110,77.960,41,75,45
401829.980,5755930.180,77.970,48,81,51
401830.090,5755930.240,77.900,46,74,43
401829.460,5755929.530,77.960,41,65,33
401829.530,5755929.590,77.970,42,63,32
401829.600,5755929.660,77.960,42,60,32
401829.690,5755929.720,77.910,54,79,46
401829.740,5755929.790,77.940,59,90,56
401829.830,5755929.850,77.910,48,81,50
401829.880,5755929.920,77.940,45,77,46
401829.940,5755929.980,77.920,47,78,48
401830.040,5755930.050,77.860,44,75,46
401830.080,5755930.110,77.910,46,77,48
401830.140,5755930.170,77.920,42,68,41
401830.190,5755930.240,77.960,42,68,42
401830.260,5755930.300,77.960,27,49,26
