//X,Y,Z,R,G,B
401917.150,5755893.610,79.250,148,160,80
401917.220,5755893.680,79.230,149,160,85
401917.290,5755893.750,79.210,157,169,94
401917.350,5755893.820,79.210,159,166,92
401916.790,5755893.100,79.260,123,136,67
401916.850,5755893.160,79.280,123,137,69
401916.910,5755893.220,79.280,136,147,77
401916.960,5755893.280,79.310,155,159,82
401917.020,5755893.340,79.310,155,158,75
401917.150,5755893.490,79.260,154,163,74
401917.220,5755893.560,79.230,147,162,76
401917.290,5755893.630,79.210,151,166,87
401916.780,5755892.950,79.330,132,136,68
401916.840,5755893.020,79.330,132,144,69
401916.900,5755893.090,79.310,136,149,74
401916.980,5755893.170,79.270,149,157,81
401917.030,5755893.220,79.290,171,170,95
401917.090,5755893.280,79.320,177,174,94
401917.160,5755893.350,79.280,172,173,88
401917.210,5755893.420,79.290,160,167,77
401917.280,5755893.490,79.260,154,164,76
401916.820,5755892.880,79.400,124,130,64
401916.890,5755892.950,79.350,137,148,71
401916.970,5755893.030,79.320,140,152,68
401917.030,5755893.090,79.300,149,159,76
401917.110,5755893.170,79.250,170,173,96
401917.220,5755893.290,79.280,167,169,85
401917.280,5755893.360,79.270,168,172,84
401916.870,5755892.800,79.450,117,130,54
401916.950,5755892.880,79.390,121,135,56
401917.020,5755892.960,79.340,122,137,54
401917.090,5755893.030,79.320,142,155,73
401917.160,5755893.100,79.300,167,174,96
401916.940,5755892.750,79.420,132,148,65
401917.010,5755892.810,79.410,131,146,63
401917.080,5755892.890,79.370,123,139,55
401917.150,5755892.960,79.340,144,157,77
401917.220,5755893.030,79.320,168,175,97
401917.020,5755892.700,79.370,149,161,79
401917.090,5755892.770,79.350,148,161,79
401917.150,5755892.830,79.340,141,157,74
401917.030,5755892.590,79.550,174,174,105
401917.110,5755892.670,79.490,172,176,107
401917.030,5755892.460,79.560,177,171,109
401917.110,5755892.540,79.490,179,174,116
401917.030,5755892.340,79.580,168,160,101
401917.140,5755892.440,79.410,165,158,101
401916.670,5755891.830,79.620,158,159,78
401916.840,5755892.010,79.640,179,173,94
401916.920,5755892.090,79.590,167,162,88
401916.980,5755892.160,79.570,153,151,81
401917.050,5755892.240,79.510,151,150,85
401916.570,5755891.590,79.550,142,155,69
401916.610,5755891.640,79.610,151,164,71
401916.740,5755891.770,79.590,144,155,69
401916.820,5755891.850,79.520,156,163,78
401916.880,5755891.910,79.520,159,163,81
401916.940,5755891.980,79.510,159,161,80
401917.000,5755892.040,79.520,138,142,64
401917.060,5755892.110,79.520,113,121,50
401916.530,5755891.420,79.460,103,117,42
401916.590,5755891.470,79.490,123,139,56
401916.650,5755891.540,79.500,145,162,72
401916.700,5755891.600,79.510,144,162,71
401916.770,5755891.670,79.500,142,158,68
401916.830,5755891.730,79.490,143,157,63
401916.890,5755891.790,79.510,142,154,61
401916.950,5755891.860,79.490,141,151,65
401917.010,5755891.920,79.500,136,145,61
401917.060,5755891.980,79.530,126,134,56
401916.500,5755891.240,79.370,159,164,87
401916.560,5755891.300,79.390,111,121,50
401916.590,5755891.350,79.470,93,108,38
401916.650,5755891.410,79.500,123,140,55
401916.720,5755891.480,79.470,139,158,63
401916.760,5755891.530,79.550,137,157,62
401916.840,5755891.610,79.490,141,158,63
401916.900,5755891.670,79.480,143,153,60
401916.960,5755891.730,79.500,138,147,58
401917.020,5755891.800,79.500,133,147,64
401916.520,5755891.120,79.350,178,179,98
401916.590,5755891.200,79.300,160,162,84
401916.630,5755891.250,79.360,117,126,51
401916.670,5755891.300,79.420,102,116,40
401916.730,5755891.360,79.440,117,134,52
401916.790,5755891.430,79.440,130,146,56
401916.850,5755891.490,79.460,130,145,54
401916.910,5755891.550,79.470,133,148,56
401916.970,5755891.610,79.470,132,142,53
401917.030,5755891.680,79.470,137,145,59
401916.460,5755890.930,79.330,158,166,83
401916.540,5755891.010,79.270,170,173,92
401916.590,5755891.060,79.330,182,178,96
401916.640,5755891.130,79.320,156,155,76
401916.690,5755891.180,79.380,139,145,69
401916.740,5755891.240,79.420,138,148,69
401916.790,5755891.300,79.440,134,149,66
401916.860,5755891.360,79.440,137,150,67
401916.910,5755891.430,79.460,132,143,62
401916.970,5755891.490,79.460,122,135,51
401916.460,5755890.800,79.350,143,147,68
401916.550,5755890.880,79.270,139,147,72
401916.620,5755890.950,79.230,152,155,81
401916.670,5755891.010,79.260,159,156,80
401916.710,5755891.070,79.300,140,138,68
401916.760,5755891.130,79.340,148,149,79
401916.810,5755891.180,79.400,160,162,84
401916.860,5755891.240,79.420,152,156,74
401916.920,5755891.310,79.430,130,139,57
401916.980,5755891.370,79.450,113,124,50
401916.460,5755890.670,79.390,146,149,74
401916.530,5755890.750,79.330,123,127,57
401916.600,5755890.810,79.300,112,119,52
401916.670,5755890.890,79.270,118,124,58
401916.730,5755890.950,79.280,117,120,53
401916.780,5755891.010,79.300,108,112,47
401916.830,5755891.070,79.340,112,113,51
401916.880,5755891.120,79.380,124,123,58
401916.930,5755891.180,79.400,123,123,52
401916.450,5755890.540,79.440,154,158,80
401916.520,5755890.610,79.410,140,143,70
401916.580,5755890.680,79.380,112,116,48
401916.660,5755890.750,79.330,95,104,35
401916.720,5755890.810,79.350,98,108,40
401916.770,5755890.870,79.370,105,113,48
401916.830,5755890.940,79.360,99,106,44
401916.890,5755891.000,79.360,85,88,31
401916.360,5755890.330,79.530,137,145,68
401916.440,5755890.410,79.460,147,156,78
401916.520,5755890.480,79.390,155,161,80
401916.590,5755890.550,79.380,151,154,79
401916.650,5755890.620,79.380,125,129,58
401916.720,5755890.680,79.360,101,109,39
401916.780,5755890.750,79.360,96,108,37
401916.830,5755890.800,79.390,101,113,42
401916.890,5755890.870,79.410,94,107,36
401916.430,5755890.270,79.540,149,152,75
401916.520,5755890.350,79.430,158,164,83
401916.600,5755890.430,79.370,165,170,87
401916.650,5755890.490,79.390,153,158,77
401916.710,5755890.550,79.410,133,139,61
401916.760,5755890.600,79.440,120,129,53
401916.800,5755890.660,79.500,110,121,45
401916.350,5755890.070,79.610,141,140,72
401916.420,5755890.140,79.560,154,148,74
401916.520,5755890.220,79.440,145,144,66
401916.590,5755890.290,79.410,144,149,68
401916.650,5755890.360,79.390,158,165,82
401916.710,5755890.420,79.410,154,160,77
401916.760,5755890.480,79.450,148,151,70
401916.810,5755890.540,79.470,153,155,76
401916.410,5755890.010,79.610,144,146,75
401916.490,5755890.080,79.550,150,148,73
401916.590,5755890.160,79.420,144,145,68
401916.650,5755890.230,79.410,137,143,64
401916.710,5755890.290,79.420,142,150,69
401916.770,5755890.360,79.430,148,152,74
401916.820,5755890.420,79.460,147,146,72
401916.480,5755889.950,79.610,154,160,86
401916.550,5755890.020,79.550,154,156,79
401916.650,5755890.100,79.410,147,151,72
401916.720,5755890.170,79.390,142,150,72
401916.780,5755890.230,79.410,146,151,77
401916.480,5755889.820,79.640,141,155,82
401916.550,5755889.900,79.560,156,162,87
401916.630,5755889.970,79.500,146,151,70
401916.720,5755890.050,79.390,132,141,59
401916.790,5755890.110,79.390,131,141,64
401916.550,5755889.760,79.630,135,151,75
401916.650,5755889.850,79.460,150,159,83
401916.760,5755889.930,79.290,143,149,72
401916.710,5755889.790,79.480,142,152,78
401916.160,5755889.040,79.280,87,107,32
401916.200,5755889.100,79.350,79,101,30
401916.250,5755889.160,79.410,88,110,41
401916.270,5755889.200,79.570,89,104,42
401916.120,5755888.810,78.980,104,123,56
401916.170,5755888.880,79.030,97,113,42
401916.210,5755888.940,79.090,91,108,36
401916.230,5755888.990,79.250,91,109,35
401916.270,5755889.040,79.330,94,114,37
401916.290,5755889.080,79.500,92,113,41
401916.110,5755888.690,79.020,104,126,55
401916.170,5755888.760,79.020,113,133,63
401916.230,5755888.820,79.050,100,118,45
401916.290,5755888.880,79.060,92,109,37
401916.300,5755888.930,79.220,95,113,37
401916.350,5755888.980,79.300,98,119,40
401916.390,5755889.040,79.360,100,121,47
401916.410,5755889.090,79.500,100,117,52
401916.080,5755888.510,78.940,106,127,53
401916.140,5755888.570,78.920,110,132,57
401916.200,5755888.640,78.930,111,131,57
401916.250,5755888.700,78.990,108,125,50
401916.290,5755888.760,79.050,93,110,37
401916.340,5755888.820,79.090,93,108,37
401916.370,5755888.870,79.200,98,115,38
401916.420,5755888.920,79.270,98,117,41
401916.450,5755888.980,79.390,98,119,44
401916.480,5755889.030,79.480,104,121,57
401916.210,5755888.510,78.910,110,131,53
401916.240,5755888.570,79.020,112,130,54
401916.300,5755888.630,79.030,104,118,44
401916.350,5755888.690,79.070,85,101,29
401916.380,5755888.740,79.190,77,96,25
401916.440,5755888.810,79.200,85,104,31
401916.480,5755888.860,79.270,86,107,33
401916.520,5755888.920,79.340,96,115,43
401916.560,5755888.970,79.440,100,118,50
401916.240,5755888.430,79.060,95,117,38
401916.290,5755888.500,79.090,100,119,41
401916.340,5755888.560,79.110,94,111,37
401916.390,5755888.620,79.150,87,105,32
401916.440,5755888.680,79.200,88,109,35
401916.500,5755888.740,79.230,89,110,36
401916.540,5755888.800,79.290,89,110,36
401916.590,5755888.860,79.350,87,106,33
401916.350,5755888.430,79.100,94,114,37
401916.410,5755888.500,79.090,93,111,37
401916.470,5755888.560,79.110,89,108,33
401916.510,5755888.620,79.190,101,120,45
401916.560,5755888.680,79.230,101,116,46
401916.420,5755888.370,79.100,97,115,38
401916.480,5755888.440,79.090,103,120,43
401916.530,5755888.500,79.140,102,121,41
401916.480,5755888.300,79.150,101,113,44
401914.940,5755880.970,77.890,149,124,68
401914.880,5755880.760,77.880,157,128,73
401914.950,5755880.830,77.830,158,129,73
401914.890,5755880.640,77.860,153,123,69
401914.970,5755880.690,77.790,156,127,70
401915.050,5755880.740,77.690,159,129,70
401914.960,5755880.570,77.850,152,122,68
401915.040,5755880.630,77.770,154,125,69
401915.120,5755880.690,77.720,156,129,71
401915.030,5755880.510,77.850,152,122,69
401915.100,5755880.570,77.820,152,124,69
401915.190,5755880.620,77.710,153,127,70
401914.880,5755880.140,77.700,149,119,69
401914.940,5755880.210,77.710,150,120,68
401915.010,5755880.280,77.690,151,121,69
401915.050,5755880.360,77.780,151,121,70
401915.250,5755880.560,77.740,155,131,78
401914.870,5755880.020,77.730,146,118,69
401914.940,5755880.080,77.720,148,119,70
401915.010,5755880.150,77.730,150,120,70
401915.070,5755880.220,77.730,151,121,70
401914.750,5755879.740,77.710,146,118,69
401914.820,5755879.810,77.690,146,118,70
401914.890,5755879.880,77.690,145,117,69
401914.950,5755879.950,77.710,145,117,69
401915.010,5755880.010,77.700,147,118,70
401914.740,5755879.620,77.750,145,117,69
401914.810,5755879.680,77.750,145,116,68
401914.880,5755879.750,77.720,144,116,68
401914.950,5755879.810,77.700,143,116,68
401915.020,5755879.880,77.690,144,116,69
401915.080,5755879.950,77.690,145,117,69
401914.820,5755879.540,77.710,142,115,68
401914.890,5755879.610,77.700,143,115,68
401914.960,5755879.670,77.670,143,115,68
401915.030,5755879.740,77.670,142,116,69
401915.090,5755879.810,77.660,142,115,68
401915.150,5755879.890,77.720,143,115,69
401914.880,5755879.480,77.750,139,113,68
401914.950,5755879.550,77.720,140,113,68
401915.030,5755879.610,77.690,141,114,68
401915.090,5755879.680,77.670,141,114,68
401915.160,5755879.750,77.670,140,113,68
401915.220,5755879.820,77.720,142,115,69
401914.800,5755879.300,77.870,122,103,64
401914.870,5755879.370,77.840,132,110,68
401915.000,5755879.500,77.840,138,114,70
401915.090,5755879.550,77.700,138,114,69
401915.160,5755879.610,77.690,138,114,68
401914.650,5755879.190,78.300,83,79,46
401914.850,5755879.250,77.940,114,98,61
401914.620,5755878.970,78.490,88,110,49
401914.760,5755879.090,78.420,68,74,34
401914.840,5755879.140,78.340,74,71,38
401914.610,5755878.850,78.540,82,107,42
401914.680,5755878.910,78.510,89,114,50
401914.750,5755878.980,78.500,94,117,59
401914.820,5755879.040,78.480,90,104,53
401914.980,5755879.140,78.300,84,79,47
401915.080,5755879.160,78.090,89,82,56
401914.590,5755878.740,78.640,94,120,53
401914.660,5755878.800,78.610,92,117,50
401914.730,5755878.860,78.590,88,111,45
401914.800,5755878.920,78.560,103,124,61
401914.870,5755878.990,78.540,107,124,64
401914.950,5755879.040,78.470,82,87,40
401915.040,5755879.090,78.360,82,77,40
401914.590,5755878.620,78.690,101,127,57
401914.650,5755878.690,78.700,97,121,51
401914.720,5755878.750,78.660,88,114,46
401914.780,5755878.810,78.650,86,111,45
401915.000,5755878.990,78.530,91,106,50
401915.090,5755879.030,78.410,101,105,58
401914.570,5755878.510,78.770,105,128,59
401914.640,5755878.570,78.740,96,120,52
401914.570,5755878.390,78.840,108,135,59
401914.640,5755878.450,78.800,101,125,59
401914.700,5755878.510,78.780,90,115,52
401914.830,5755878.640,78.740,96,122,53
401914.900,5755878.580,78.770,101,125,53
401914.970,5755878.640,78.730,88,113,41
401915.030,5755878.700,78.710,81,107,34
401914.960,5755878.520,78.760,91,116,46
401915.020,5755878.580,78.770,91,118,45
401914.880,5755878.350,78.860,115,139,79
401914.950,5755878.410,78.830,113,136,70
401914.940,5755878.300,78.890,117,141,82
401914.680,5755877.930,79.010,77,108,47
401914.740,5755878.000,79.010,78,107,45
401914.680,5755877.800,79.030,99,127,64
401914.740,5755877.870,79.010,98,126,63
401914.810,5755877.930,79.000,80,110,47
401914.870,5755878.000,79.000,88,118,53
401914.930,5755878.070,79.010,98,126,61
401914.740,5755877.740,79.030,99,127,64
401914.810,5755877.800,79.010,93,120,52
401914.870,5755877.870,79.010,99,127,59
401914.930,5755877.940,79.000,111,136,71
401914.330,5755877.140,78.970,93,121,34
401914.800,5755877.690,79.060,86,115,49
401914.870,5755877.750,79.040,98,128,55
401914.300,5755876.900,78.820,101,128,38
401914.350,5755876.990,78.880,83,114,28
401914.390,5755877.080,78.980,94,126,45
401914.310,5755876.760,78.790,106,128,37
401914.360,5755876.850,78.860,100,127,40
401914.410,5755876.930,78.920,90,123,37
401914.460,5755877.020,78.990,107,135,53
401914.300,5755876.650,78.840,100,122,27
401914.370,5755876.700,78.800,105,126,38
401914.420,5755876.790,78.860,124,144,60
401914.470,5755876.870,78.920,115,140,54
401914.240,5755876.460,78.860,99,120,33
401914.310,5755876.520,78.830,87,105,26
401914.370,5755876.580,78.810,101,121,33
401914.430,5755876.650,78.840,111,131,42
401914.490,5755876.720,78.840,125,143,57
401914.540,5755876.800,78.900,124,146,56
401914.580,5755876.900,79.030,117,140,51
401914.220,5755876.360,78.970,111,132,45
401914.300,5755876.410,78.900,97,116,40
401914.370,5755876.450,78.820,75,93,27
401914.430,5755876.530,78.860,86,105,29
401914.490,5755876.590,78.860,95,113,38
401914.550,5755876.670,78.890,104,125,46
401914.610,5755876.740,78.910,117,139,52
401914.650,5755876.840,79.020,111,133,47
401914.200,5755876.260,79.070,89,110,28
401914.280,5755876.310,79.000,115,135,46
401914.350,5755876.360,78.940,98,117,39
401914.440,5755876.400,78.850,78,101,29
401914.500,5755876.460,78.850,78,102,26
401914.560,5755876.530,78.860,86,109,36
401914.630,5755876.590,78.820,90,113,37
401914.660,5755876.700,78.970,99,120,38
401914.710,5755876.770,79.020,119,140,54
401914.210,5755876.160,79.110,78,100,24
401914.260,5755876.210,79.090,87,109,28
401914.340,5755876.260,79.040,109,129,40
401914.410,5755876.310,78.990,113,133,46
401914.470,5755876.370,78.980,112,132,49
401914.560,5755876.410,78.890,90,113,32
401914.620,5755876.470,78.870,78,101,27
401914.700,5755876.520,78.810,79,103,27
401914.200,5755876.040,79.160,78,102,22
401914.280,5755876.090,79.080,79,103,27
401914.320,5755876.160,79.130,102,124,40
401914.400,5755876.210,79.070,105,128,42
401914.470,5755876.260,79.010,96,119,33
401914.540,5755876.320,78.990,103,124,36
401914.610,5755876.380,78.970,88,111,27
401914.670,5755876.440,78.940,79,101,22
401914.190,5755875.940,79.250,113,135,43
401914.260,5755875.990,79.180,99,122,32
401914.340,5755876.030,79.110,106,127,38
401914.380,5755876.110,79.150,120,138,49
401914.450,5755876.160,79.110,100,121,39
401914.530,5755876.210,79.050,70,95,21
401914.600,5755876.260,79.010,93,116,30
401914.670,5755876.320,78.970,108,129,36
401914.130,5755875.750,79.240,118,132,42
401914.190,5755875.820,79.260,122,138,44
401914.240,5755875.890,79.280,124,141,46
401914.320,5755875.940,79.220,115,134,40
401914.390,5755875.990,79.170,116,136,39
401914.440,5755876.060,79.190,123,143,48
401914.510,5755876.110,79.140,101,122,36
401914.600,5755876.140,79.040,85,109,26
401914.660,5755876.210,79.030,111,133,40
401914.120,5755875.640,79.310,123,142,46
401914.190,5755875.700,79.280,119,134,41
401914.250,5755875.760,79.290,121,135,43
401914.310,5755875.820,79.260,124,139,46
401914.390,5755875.870,79.210,121,140,43
401914.450,5755875.930,79.200,125,145,48
401914.570,5755876.050,79.170,111,133,38
401914.650,5755876.090,79.080,112,134,36
401914.380,5755875.760,79.270,123,137,44
401914.450,5755875.810,79.220,125,142,46
401914.510,5755875.880,79.220,134,152,56
401914.580,5755875.940,79.200,133,149,58
401914.450,5755875.680,79.210,121,137,40
401914.510,5755875.750,79.230,126,142,51
401914.090,5755875.320,79.500,123,143,57
401914.160,5755875.370,79.450,127,143,54
401914.230,5755875.410,79.390,131,143,50
401914.310,5755875.460,79.320,128,142,52
401914.370,5755875.530,79.330,124,142,48
401914.430,5755875.590,79.330,123,143,42
401914.520,5755875.620,79.220,126,144,43
401914.080,5755875.210,79.550,136,152,67
401914.150,5755875.260,79.520,131,148,59
401914.220,5755875.320,79.480,123,138,48
401914.290,5755875.360,79.420,118,132,42
401914.370,5755875.400,79.350,113,130,41
401914.440,5755875.460,79.330,109,128,35
401914.510,5755875.510,79.290,117,135,37
401914.040,5755875.010,79.520,124,139,62
401914.100,5755875.080,79.550,120,136,57
401914.160,5755875.120,79.460,119,133,50
401914.220,5755875.200,79.510,111,128,40
401914.300,5755875.220,79.380,114,130,39
401914.370,5755875.280,79.360,110,128,38
401914.440,5755875.340,79.340,90,112,28
401914.500,5755875.410,79.350,90,112,26
401914.030,5755874.910,79.600,92,112,37
401914.100,5755874.960,79.570,93,109,36
401914.160,5755875.020,79.530,92,108,33
401914.220,5755875.070,79.500,99,116,34
401914.280,5755875.130,79.500,102,121,35
401914.350,5755875.190,79.470,110,129,38
401914.420,5755875.250,79.450,104,124,33
401914.490,5755875.290,79.390,89,111,28
401914.020,5755874.800,79.630,93,114,39
401914.090,5755874.850,79.590,88,108,32
401914.160,5755874.900,79.550,86,102,32
401914.240,5755874.950,79.510,84,101,33
401914.290,5755875.010,79.470,93,112,35
401914.350,5755875.080,79.490,103,122,41
401914.410,5755875.150,79.520,117,135,53
401914.470,5755875.210,79.490,105,124,39
401913.950,5755874.640,79.720,102,122,50
401914.020,5755874.700,79.690,111,130,59
401914.090,5755874.740,79.620,100,122,46
401914.160,5755874.780,79.570,102,120,46
401914.230,5755874.840,79.540,81,100,33
401914.300,5755874.890,79.500,65,86,21
401914.360,5755874.940,79.460,83,101,30
401914.410,5755875.020,79.510,106,121,45
401914.480,5755875.070,79.450,118,134,52
