//X,Y,Z,R,G,B
401886.510,5755904.160,80.090,122,161,97
401886.390,5755904.160,80.080,110,144,84
401886.280,5755904.050,80.060,128,163,99
401886.220,5755904.000,80.030,115,152,88
401886.210,5755904.110,80.060,123,157,93
401886.160,5755904.090,79.980,108,142,82
401886.100,5755904.030,79.970,107,141,83
401886.050,5755903.960,79.990,112,145,89
401885.990,5755903.920,79.960,114,150,92
401886.150,5755904.170,80.050,100,133,78
401886.100,5755904.150,79.980,85,115,65
401886.040,5755904.100,79.960,87,120,68
401885.980,5755904.040,79.960,102,135,77
401885.930,5755903.980,79.950,117,152,86
401886.090,5755904.220,80.060,95,129,73
401886.030,5755904.150,80.070,81,111,60
401885.980,5755904.150,79.980,87,116,63
401885.920,5755904.100,79.950,97,127,68
401885.860,5755904.040,79.940,108,138,75
401885.810,5755903.970,79.950,117,149,87
401886.030,5755904.300,80.030,92,129,70
401885.970,5755904.250,80.000,66,101,48
401885.860,5755904.170,79.910,108,136,74
401885.800,5755904.080,79.950,108,134,74
401885.740,5755904.010,79.960,107,131,76
401886.020,5755904.390,80.080,104,140,78
401885.960,5755904.350,80.020,94,132,77
401885.910,5755904.310,79.980,70,108,55
401885.850,5755904.270,79.950,82,114,55
401885.790,5755904.190,79.970,94,119,61
401885.740,5755904.110,79.990,107,131,73
401885.680,5755904.050,80.000,123,149,93
401885.900,5755904.420,80.010,131,162,108
401885.840,5755904.320,80.060,88,120,67
401885.790,5755904.290,80.010,83,112,54
401885.730,5755904.220,80.020,94,118,63
401885.670,5755904.150,80.030,131,155,95
401885.610,5755904.090,80.020,134,168,106
401885.780,5755904.410,80.010,88,115,59
401885.730,5755904.370,79.970,97,124,65
401885.670,5755904.300,79.980,125,147,93
401885.610,5755904.240,79.980,147,167,106
401885.550,5755904.170,79.990,142,171,105
401885.720,5755904.490,79.980,79,105,51
401885.660,5755904.460,79.930,102,124,67
401885.610,5755904.380,79.940,130,147,93
401885.550,5755904.290,79.980,123,140,82
401885.490,5755904.190,80.040,129,148,86
401885.440,5755904.150,80.010,118,144,83
401885.660,5755904.550,79.960,58,92,45
401885.600,5755904.510,79.930,75,98,50
401885.540,5755904.460,79.910,79,99,50
401885.490,5755904.400,79.900,77,97,45
401885.430,5755904.320,79.930,106,123,66
401885.370,5755904.260,79.930,123,149,89
401885.540,5755904.550,79.960,63,92,46
401885.480,5755904.580,79.810,56,80,34
401885.420,5755904.500,79.840,66,85,36
401885.370,5755904.440,79.840,95,113,56
401885.310,5755904.370,79.850,121,146,81
401885.250,5755904.280,79.880,123,152,83
401885.420,5755904.640,79.810,42,71,27
401885.360,5755904.550,79.850,58,83,32
401885.300,5755904.460,79.900,91,115,53
401885.240,5755904.360,79.950,109,136,63
401885.190,5755904.270,79.990,127,155,82
401885.240,5755904.650,79.690,89,117,48
401885.190,5755904.590,79.680,116,141,63
401885.130,5755904.540,79.660,142,165,88
401885.070,5755904.430,79.730,150,176,101
401881.240,5755906.090,79.630,107,128,84
401879.670,5755906.960,79.490,84,111,64
401879.660,5755906.890,79.420,73,109,60
401879.670,5755907.080,79.480,58,88,46
401879.620,5755907.020,79.470,76,103,57
401879.590,5755906.960,79.430,71,108,65
401879.680,5755907.140,79.360,64,98,56
401879.620,5755907.080,79.370,64,101,54
401879.580,5755907.020,79.350,51,92,53
401879.540,5755906.950,79.310,33,66,36
401879.690,5755907.270,79.340,79,114,70
401879.670,5755907.200,79.280,52,90,51
401879.630,5755907.140,79.250,43,80,43
401879.600,5755907.080,79.220,38,70,38
401879.640,5755907.330,79.330,57,91,43
401879.600,5755907.260,79.280,37,68,34
401879.550,5755907.200,79.270,30,59,31
401879.540,5755907.140,79.190,39,65,37
401879.470,5755907.070,79.220,39,63,37
401879.580,5755907.320,79.220,30,57,29
401879.550,5755907.260,79.180,23,46,24
401879.520,5755907.200,79.120,39,62,35
401879.460,5755907.130,79.150,43,66,39
401879.510,5755907.310,79.150,24,43,25
401879.550,5755907.380,78.990,28,42,24
401879.410,5755907.310,79.100,68,77,51
401876.060,5755908.510,79.630,93,130,69
401876.130,5755908.700,79.600,112,149,78
401876.070,5755908.630,79.590,103,141,77
401876.050,5755908.570,79.540,94,131,69
401876.000,5755908.510,79.510,83,122,61
401876.170,5755908.810,79.510,110,147,83
401876.110,5755908.750,79.510,100,141,78
401876.060,5755908.690,79.510,95,136,76
401875.940,5755908.620,79.620,81,123,64
401875.900,5755908.560,79.570,81,122,61
401876.140,5755908.880,79.450,109,147,86
401876.090,5755908.820,79.430,93,135,75
401876.020,5755908.750,79.450,89,133,73
401875.920,5755908.680,79.540,77,122,64
401875.840,5755908.620,79.570,74,117,56
401875.570,5755908.740,79.610,113,154,89
401875.510,5755908.800,79.610,93,137,74
401875.440,5755908.850,79.620,93,135,70
401875.580,5755909.100,79.580,84,126,66
401875.530,5755909.040,79.560,79,120,64
401875.490,5755908.980,79.530,101,141,79
401875.530,5755909.170,79.540,105,149,84
401875.490,5755909.110,79.510,87,129,67
401872.860,5755910.060,79.710,72,114,58
401872.810,5755910.000,79.730,71,113,59
401873.090,5755910.370,79.590,84,122,63
401873.030,5755910.310,79.590,80,118,64
401872.970,5755910.250,79.600,69,111,52
401872.910,5755910.180,79.590,74,117,55
401872.850,5755910.120,79.600,73,115,57
401872.730,5755910.040,79.760,83,125,66
401872.970,5755910.370,79.580,92,128,74
401872.910,5755910.310,79.600,63,102,48
401872.850,5755910.240,79.580,69,109,48
401872.780,5755910.180,79.610,93,133,66
401872.670,5755910.100,79.750,89,132,69
401872.910,5755910.430,79.590,103,132,79
401872.840,5755910.370,79.600,90,121,67
401872.790,5755910.300,79.590,91,129,64
401872.720,5755910.240,79.610,109,149,74
401872.610,5755910.160,79.750,105,147,79
401872.580,5755910.110,79.670,83,122,62
401872.820,5755910.440,79.510,76,108,54
401872.720,5755910.360,79.610,97,132,69
401872.650,5755910.300,79.620,114,151,79
401872.590,5755910.240,79.610,91,131,64
401872.530,5755910.170,79.650,98,133,71
401872.770,5755910.500,79.470,84,115,56
401872.710,5755910.440,79.490,109,139,73
401872.590,5755910.360,79.610,115,150,76
401872.560,5755910.300,79.540,75,116,53
401872.480,5755910.230,79.620,82,118,60
401872.660,5755910.500,79.450,117,150,78
401872.600,5755910.440,79.450,106,144,75
401872.510,5755910.370,79.510,70,109,53
401872.430,5755910.300,79.560,85,118,58
401872.370,5755910.230,79.580,115,147,85
401872.570,5755910.550,79.510,120,154,80
401872.550,5755910.500,79.420,118,156,85
401872.460,5755910.430,79.480,89,129,63
401872.380,5755910.360,79.540,92,127,61
401872.450,5755910.600,79.640,114,149,71
401872.410,5755910.500,79.450,86,125,58
401872.410,5755910.620,79.460,105,142,65
401872.320,5755910.550,79.520,100,137,61
401872.200,5755910.460,79.690,99,136,58
401872.220,5755910.600,79.610,108,142,62
401871.960,5755910.700,79.640,75,115,44
401871.930,5755910.770,79.560,88,127,61
401871.880,5755910.710,79.530,74,111,55
401871.810,5755910.640,79.590,84,114,55
401871.720,5755910.570,79.660,126,157,91
401871.780,5755910.750,79.660,84,119,59
401871.760,5755910.710,79.550,87,116,54
401871.680,5755910.640,79.610,107,135,70
401871.610,5755910.570,79.640,106,138,75
401871.780,5755910.880,79.610,104,137,68
401871.740,5755910.820,79.590,110,142,75
401871.690,5755910.760,79.560,116,149,84
401871.640,5755910.700,79.550,117,148,79
401871.570,5755910.640,79.570,116,146,81
401871.780,5755910.960,79.460,111,140,69
401871.700,5755910.890,79.520,124,153,81
401871.660,5755910.830,79.500,132,162,92
401871.600,5755910.770,79.480,122,150,80
401871.540,5755910.710,79.500,118,141,77
401871.460,5755910.640,79.530,100,132,75
401871.700,5755911.020,79.500,127,152,82
401871.640,5755910.960,79.500,141,168,97
401871.590,5755910.890,79.510,133,158,89
401871.530,5755910.830,79.520,116,136,69
401871.460,5755910.760,79.530,129,145,82
401871.360,5755910.690,79.620,119,145,90
401871.570,5755911.010,79.530,120,145,78
401871.500,5755910.940,79.570,135,153,86
401871.450,5755910.880,79.560,122,141,74
401871.390,5755910.820,79.540,121,139,72
401871.290,5755910.750,79.640,119,139,83
401871.510,5755911.080,79.510,125,142,70
401871.420,5755911.000,79.620,134,148,79
401871.370,5755910.940,79.590,125,144,76
401871.250,5755910.810,79.610,120,133,72
401871.230,5755910.760,79.490,105,120,63
401871.430,5755911.130,79.560,154,168,90
401871.230,5755910.930,79.640,145,157,92
401871.170,5755910.870,79.630,143,150,89
401871.160,5755910.820,79.510,127,135,77
401871.130,5755910.770,79.430,106,120,59
401871.360,5755911.180,79.620,143,162,85
401871.090,5755910.880,79.520,148,154,93
401871.070,5755910.830,79.410,120,131,69
401871.010,5755910.930,79.580,158,166,98
401870.990,5755910.880,79.470,132,142,73
401870.930,5755910.990,79.610,147,158,91
401870.900,5755910.930,79.530,136,148,76
401870.860,5755911.040,79.630,121,137,67
401870.820,5755910.980,79.580,119,135,61
401870.790,5755910.930,79.500,122,138,60
401870.740,5755911.030,79.640,124,142,70
401870.710,5755910.980,79.560,121,140,65
401870.630,5755911.030,79.610,128,152,70
401870.610,5755911.150,79.660,141,165,77
401870.570,5755911.090,79.600,138,165,82
401870.570,5755911.220,79.590,140,162,77
401870.520,5755911.160,79.560,135,158,75
401870.460,5755911.100,79.550,126,150,66
401870.700,5755911.470,79.550,142,164,84
401870.630,5755911.410,79.580,135,160,78
401870.560,5755911.340,79.600,139,163,79
401870.500,5755911.280,79.610,141,161,77
401870.440,5755911.210,79.610,140,159,72
401870.370,5755911.150,79.630,144,165,77
401870.580,5755911.510,79.700,139,161,73
401870.530,5755911.450,79.690,137,160,69
401870.470,5755911.390,79.670,143,163,75
401870.420,5755911.330,79.660,147,168,78
401870.370,5755911.270,79.620,147,169,74
401870.320,5755911.210,79.600,144,167,77
401870.280,5755911.160,79.550,143,166,81
401870.350,5755911.390,79.670,154,173,90
401870.330,5755911.340,79.570,149,173,83
401870.260,5755911.270,79.590,131,154,60
401870.220,5755911.220,79.540,133,149,63
401870.280,5755911.440,79.690,135,153,72
401870.230,5755911.380,79.660,149,172,84
401870.170,5755911.320,79.670,134,160,65
401870.110,5755911.260,79.670,146,164,75
401870.220,5755911.500,79.700,131,144,64
401870.170,5755911.450,79.650,136,154,72
401870.130,5755911.390,79.610,131,153,66
401870.070,5755911.330,79.600,154,171,85
401870.270,5755911.680,79.730,129,144,66
401870.240,5755911.630,79.630,128,139,60
401870.170,5755911.570,79.650,128,141,68
401870.110,5755911.510,79.650,141,152,79
401870.070,5755911.450,79.610,146,158,83
401870.040,5755911.400,79.510,155,168,88
401870.200,5755911.710,79.560,133,149,74
401870.120,5755911.630,79.620,114,132,58
401870.060,5755911.570,79.620,140,150,77
401869.990,5755911.510,79.640,154,163,93
401869.970,5755911.450,79.520,148,159,89
401870.130,5755911.750,79.580,137,162,82
401870.050,5755911.680,79.650,129,150,70
401869.980,5755911.620,79.660,157,168,94
401869.930,5755911.550,79.650,158,166,100
401869.850,5755911.490,79.700,143,153,87
401869.780,5755911.430,79.740,149,162,93
401869.990,5755911.740,79.640,147,170,87
401869.920,5755911.680,79.660,148,166,89
401869.860,5755911.610,79.670,147,162,95
401869.810,5755911.560,79.620,137,157,91
401869.730,5755911.480,79.690,142,168,95
401869.930,5755911.800,79.630,151,173,97
401869.840,5755911.730,79.720,143,164,88
401869.780,5755911.660,79.730,133,153,85
401869.740,5755911.610,79.650,129,157,83
401869.680,5755911.550,79.650,127,160,81
401869.610,5755911.480,79.690,115,149,73
401869.830,5755911.850,79.730,143,166,92
401869.770,5755911.780,79.730,143,164,89
401869.700,5755911.720,79.770,131,154,83
401869.680,5755911.670,79.640,123,151,73
401869.630,5755911.610,79.620,120,152,67
401869.560,5755911.550,79.640,103,138,62
401869.780,5755911.910,79.710,135,160,84
401869.690,5755911.830,79.790,130,154,79
401869.600,5755911.720,79.710,126,156,77
401869.580,5755911.680,79.590,124,159,69
401869.500,5755911.610,79.630,119,155,73
401869.680,5755911.950,79.820,141,167,84
401869.610,5755911.880,79.840,140,166,88
401869.510,5755911.740,79.610,126,161,75
401869.440,5755911.670,79.630,119,158,69
401869.370,5755911.600,79.670,109,148,65
401869.560,5755911.950,79.820,138,167,82
401869.490,5755911.850,79.660,122,146,79
401869.410,5755911.780,79.710,130,156,81
401869.370,5755911.730,79.650,116,151,68
401869.310,5755911.660,79.660,115,156,63
401869.490,5755912.010,79.830,122,152,68
401869.420,5755911.930,79.880,132,158,85
401869.360,5755911.870,79.870,126,150,84
401869.330,5755911.830,79.780,137,162,90
401869.300,5755911.780,79.690,129,161,85
401869.230,5755911.720,79.700,116,154,69
401869.440,5755912.070,79.800,116,146,65
401869.360,5755912.000,79.870,122,150,77
401869.300,5755911.940,79.860,124,152,82
401869.220,5755911.830,79.730,132,162,83
401869.150,5755911.770,79.760,129,163,78
401869.100,5755911.710,79.740,129,164,80
401869.320,5755912.070,79.780,105,134,59
401869.250,5755912.000,79.810,106,135,59
401869.190,5755911.940,79.830,110,136,63
401869.140,5755911.880,79.810,122,149,72
401869.080,5755911.820,79.810,134,164,84
401869.030,5755911.760,79.770,132,165,84
401869.260,5755912.130,79.770,93,118,45
401869.200,5755912.070,79.780,110,133,59
401869.130,5755912.000,79.820,105,132,53
401869.060,5755911.930,79.850,111,139,60
401869.010,5755911.870,79.830,125,153,74
401868.960,5755911.820,79.780,134,165,81
401869.120,5755912.120,79.840,128,145,73
401869.050,5755912.050,79.870,109,130,53
401869.000,5755911.990,79.860,105,127,52
401868.940,5755911.930,79.850,123,145,73
401868.890,5755911.870,79.850,135,160,81
401869.060,5755912.180,79.830,133,146,74
401868.980,5755912.110,79.890,119,137,58
401868.930,5755912.050,79.870,125,144,66
401868.870,5755911.990,79.860,143,159,91
401868.830,5755911.930,79.840,133,154,85
401868.770,5755911.870,79.830,124,150,76
401868.990,5755912.230,79.860,139,151,80
401868.920,5755912.170,79.890,145,158,84
401868.870,5755912.110,79.860,149,165,86
401868.810,5755912.050,79.860,161,175,103
401868.770,5755911.990,79.840,144,160,92
401868.710,5755911.930,79.840,129,149,82
401868.930,5755912.280,79.870,150,161,93
401868.850,5755912.220,79.910,155,168,99
401868.800,5755912.150,79.880,156,170,95
401868.750,5755912.090,79.870,173,185,112
401868.700,5755912.040,79.840,160,172,105
401868.640,5755911.970,79.850,131,150,83
401868.850,5755912.330,79.930,167,175,107
401868.780,5755912.270,79.940,161,175,106
401868.720,5755912.200,79.950,160,174,100
401868.680,5755912.150,79.890,166,178,106
401868.630,5755912.090,79.870,160,172,103
401868.580,5755912.030,79.870,144,162,91
401868.720,5755912.330,79.930,166,180,109
401868.600,5755912.200,79.940,160,174,94
401868.560,5755912.140,79.920,157,170,96
401868.490,5755912.070,79.960,151,168,92
401868.660,5755912.380,79.940,162,175,100
401868.420,5755912.130,79.960,147,162,88
401868.590,5755912.440,79.960,156,174,92
401868.520,5755912.490,79.990,144,169,82
401868.410,5755912.500,79.950,140,164,78
401868.300,5755912.370,79.960,160,175,105
401868.130,5755912.190,79.930,170,178,109
401868.370,5755912.570,79.880,142,161,85
401868.280,5755912.490,79.990,142,159,85
401868.260,5755912.440,79.900,149,165,96
401868.180,5755912.370,79.960,130,150,76
401868.080,5755912.260,79.900,173,177,109
401868.260,5755912.580,79.830,149,165,89
401868.190,5755912.500,79.900,144,165,93
401868.110,5755912.430,79.970,136,156,86
401868.200,5755912.640,79.840,140,157,77
