//X,Y,Z,R,G,B
401896.180,5755908.410,79.190,112,135,68
401896.110,5755908.330,79.100,115,138,67
401896.050,5755908.260,79.060,122,141,75
401895.990,5755908.190,79.070,130,147,83
401895.940,5755908.150,79.180,126,149,80
401895.880,5755908.090,79.210,128,153,82
401895.820,5755908.020,79.200,109,138,69
401895.760,5755907.960,79.220,102,133,63
401896.350,5755908.710,79.060,99,128,66
401896.290,5755908.650,79.110,109,135,76
401896.230,5755908.590,79.100,112,136,75
401896.180,5755908.540,79.230,125,149,81
401896.120,5755908.470,79.200,131,156,79
401896.050,5755908.390,79.110,128,150,73
401895.980,5755908.320,79.080,116,135,68
401895.920,5755908.250,79.060,127,145,79
401895.880,5755908.210,79.210,138,157,91
401895.820,5755908.150,79.220,124,149,80
401895.760,5755908.080,79.210,111,143,77
401895.700,5755908.020,79.190,113,148,85
401896.400,5755908.910,79.110,95,120,57
401896.330,5755908.830,79.040,84,113,48
401896.280,5755908.770,79.040,78,109,48
401896.210,5755908.700,79.020,89,117,58
401896.170,5755908.650,79.120,103,129,71
401896.120,5755908.600,79.230,125,149,86
401896.060,5755908.530,79.210,136,158,84
401896.000,5755908.470,79.220,134,153,77
401895.940,5755908.410,79.230,140,153,85
401895.880,5755908.340,79.220,137,154,86
401895.820,5755908.270,79.220,131,153,87
401895.760,5755908.210,79.220,124,148,83
401896.330,5755908.970,79.090,96,123,54
401896.270,5755908.900,79.060,88,116,48
401896.220,5755908.830,79.070,87,116,52
401896.170,5755908.780,79.150,88,115,52
401896.110,5755908.720,79.170,98,125,65
401896.050,5755908.660,79.220,116,141,82
401895.990,5755908.590,79.210,138,158,97
401896.250,5755909.000,78.970,108,135,63
401896.200,5755908.940,79.020,100,127,57
401896.150,5755908.880,79.050,94,121,52
401896.090,5755908.820,79.080,97,123,57
401896.040,5755908.770,79.140,101,126,63
401895.980,5755908.720,79.190,97,122,61
401895.920,5755908.650,79.200,104,127,66
401896.450,5755909.350,79.130,61,89,44
401896.390,5755909.290,79.140,57,85,38
401896.320,5755909.210,79.100,71,98,47
401896.250,5755909.130,79.020,100,126,67
401896.190,5755909.070,79.030,111,137,68
401896.140,5755909.010,79.060,120,146,76
401896.090,5755908.940,79.060,119,146,75
401896.030,5755908.880,79.080,114,142,74
401895.970,5755908.820,79.100,120,145,83
401895.910,5755908.760,79.150,104,129,65
401896.670,5755909.720,79.050,43,75,37
401896.620,5755909.650,79.070,40,72,37
401896.550,5755909.580,79.010,50,84,45
401896.500,5755909.530,79.090,54,87,44
401896.440,5755909.470,79.110,63,94,47
401896.380,5755909.400,79.140,70,99,49
401896.320,5755909.330,79.080,64,92,43
401896.250,5755909.260,79.070,85,113,59
401896.190,5755909.190,79.030,110,136,73
401896.130,5755909.130,79.030,120,146,76
401896.070,5755909.070,79.060,128,155,84
401896.020,5755909.010,79.100,132,160,87
401895.960,5755908.940,79.100,131,160,85
401896.720,5755909.910,79.040,91,123,70
401896.670,5755909.850,79.070,58,91,43
401896.610,5755909.780,79.080,48,80,37
401896.550,5755909.720,79.090,47,80,39
401896.490,5755909.650,79.030,60,92,47
401896.430,5755909.580,79.030,71,101,50
401896.360,5755909.510,79.020,77,108,55
401896.300,5755909.450,79.020,85,114,60
401896.240,5755909.380,79.010,84,113,60
401896.180,5755909.320,79.000,105,133,74
401896.130,5755909.260,79.050,121,146,81
401896.070,5755909.200,79.100,133,154,88
401896.010,5755909.140,79.130,139,161,89
401896.770,5755910.090,78.930,77,109,47
401896.710,5755910.020,78.950,87,118,58
401896.650,5755909.970,79.020,89,118,63
401896.600,5755909.900,79.050,69,96,44
401896.550,5755909.840,79.060,56,87,38
401896.480,5755909.770,79.040,60,92,42
401896.420,5755909.710,79.030,73,104,49
401896.360,5755909.640,79.040,86,115,56
401896.300,5755909.580,79.040,96,124,64
401896.240,5755909.510,79.030,101,128,65
401896.180,5755909.450,79.030,100,127,69
401896.120,5755909.380,79.040,107,134,75
401896.820,5755910.280,78.900,78,109,50
401896.750,5755910.200,78.840,87,118,55
401896.700,5755910.140,78.880,96,126,59
401896.640,5755910.080,78.940,85,116,52
401896.590,5755910.020,79.010,79,108,51
401896.540,5755909.970,79.080,74,102,45
401896.480,5755909.900,79.080,66,95,42
401896.420,5755909.840,79.060,76,105,50
401896.360,5755909.770,79.060,97,121,61
401896.300,5755909.710,79.070,107,133,67
401896.240,5755909.640,79.070,117,142,76
401896.180,5755909.580,79.080,123,145,78
401896.120,5755909.510,79.080,122,143,80
401896.890,5755910.480,79.060,74,100,49
401896.820,5755910.410,78.960,88,116,57
401896.750,5755910.340,78.900,111,143,75
401896.690,5755910.260,78.840,115,145,73
401896.630,5755910.200,78.870,122,149,76
401896.570,5755910.140,78.920,112,140,71
401896.520,5755910.080,78.980,96,123,62
401896.470,5755910.020,79.040,87,114,57
401896.420,5755909.960,79.070,95,120,67
401896.350,5755909.900,79.060,110,130,77
401896.300,5755909.840,79.110,119,139,78
401896.240,5755909.770,79.080,118,140,74
401896.950,5755910.680,79.130,74,99,46
401896.880,5755910.600,79.020,83,105,52
401896.810,5755910.530,78.910,75,102,47
401896.750,5755910.460,78.880,101,131,66
401896.680,5755910.390,78.850,121,153,81
401896.620,5755910.320,78.820,123,154,80
401896.560,5755910.260,78.860,133,162,86
401896.510,5755910.200,78.930,135,163,89
401896.450,5755910.140,78.970,124,150,83
401896.390,5755910.080,79.010,114,137,77
401896.350,5755910.020,79.040,113,133,80
401896.290,5755909.950,79.050,114,132,80
401896.240,5755909.900,79.120,108,129,68
401896.950,5755910.810,79.210,55,83,34
401896.880,5755910.740,79.080,65,90,40
401896.810,5755910.660,78.930,90,111,54
401896.740,5755910.580,78.820,91,119,54
401896.670,5755910.510,78.790,113,144,73
401896.610,5755910.450,78.810,128,158,84
401896.560,5755910.390,78.880,130,162,86
401896.500,5755910.330,78.910,129,160,83
401896.450,5755910.270,78.990,128,159,85
401896.390,5755910.210,79.000,127,157,84
401896.340,5755910.140,79.040,125,151,83
401896.880,5755910.870,79.130,56,85,36
401896.810,5755910.790,78.990,63,91,39
401896.740,5755910.710,78.880,95,120,55
401896.670,5755910.640,78.800,99,128,56
401896.610,5755910.580,78.860,109,139,63
401896.560,5755910.520,78.920,124,155,74
401896.500,5755910.460,78.950,123,157,74
401896.440,5755910.400,78.980,113,150,66
401896.390,5755910.330,79.000,118,153,73
401897.060,5755911.200,79.280,49,76,37
401897.000,5755911.130,79.220,64,93,48
401896.880,5755911.000,79.210,94,127,73
401896.810,5755910.920,79.100,76,108,51
401896.740,5755910.850,78.960,75,107,43
401896.670,5755910.770,78.860,104,132,59
401896.610,5755910.710,78.850,101,131,55
401896.550,5755910.640,78.880,102,133,55
401896.490,5755910.580,78.930,113,147,64
401896.440,5755910.520,78.990,122,157,70
401897.180,5755911.450,79.290,72,97,50
401897.050,5755911.320,79.210,56,83,39
401896.990,5755911.250,79.180,56,82,40
401896.930,5755911.190,79.180,59,87,43
401896.880,5755911.120,79.190,74,103,57
401896.820,5755911.060,79.180,81,111,59
401896.750,5755910.980,79.100,90,119,56
401896.680,5755910.910,79.000,96,127,54
401896.610,5755910.840,78.900,106,135,60
401896.540,5755910.770,78.860,98,128,52
401896.490,5755910.710,78.900,100,131,56
401897.170,5755911.570,79.220,60,85,42
401897.110,5755911.510,79.200,66,89,46
401897.050,5755911.440,79.220,63,88,44
401896.980,5755911.380,79.170,59,87,40
401896.920,5755911.310,79.160,65,91,44
401896.870,5755911.250,79.210,58,86,38
401896.820,5755911.180,79.220,64,95,44
401896.750,5755911.120,79.190,71,102,45
401896.690,5755911.050,79.150,83,112,45
401896.620,5755910.980,79.050,92,121,49
401896.550,5755910.900,78.930,95,124,53
401897.270,5755911.820,79.050,58,85,45
401897.220,5755911.760,79.210,65,93,47
401897.160,5755911.700,79.170,67,95,48
401897.090,5755911.630,79.110,57,84,40
401897.040,5755911.560,79.160,47,73,33
401896.980,5755911.500,79.200,56,83,39
401896.920,5755911.430,79.150,65,92,43
401896.860,5755911.370,79.170,74,101,47
401896.800,5755911.310,79.200,65,93,37
401896.690,5755911.170,79.160,72,103,43
401896.620,5755911.110,79.130,81,110,45
401897.330,5755912.010,79.130,52,79,42
401897.270,5755911.950,79.110,55,82,42
401897.200,5755911.880,79.050,68,96,51
401897.140,5755911.810,79.060,79,108,57
401897.090,5755911.750,79.090,85,114,61
401897.030,5755911.690,79.070,63,91,45
401896.970,5755911.620,79.080,54,82,38
401896.910,5755911.560,79.100,73,101,49
401896.850,5755911.490,79.140,90,116,60
401896.790,5755911.430,79.160,96,122,62
401896.730,5755911.370,79.180,80,109,48
401897.330,5755912.140,79.200,43,74,35
401897.270,5755912.070,79.130,48,75,38
401897.210,5755912.000,79.110,60,88,45
401897.140,5755911.930,79.110,74,102,54
401897.080,5755911.860,79.040,83,111,59
401897.010,5755911.800,79.000,89,117,62
401896.950,5755911.730,78.950,71,100,47
401896.900,5755911.670,79.040,66,96,44
401896.840,5755911.600,79.070,79,108,49
401896.780,5755911.540,79.120,85,113,51
401896.730,5755911.480,79.150,95,123,58
401897.330,5755912.270,79.290,57,92,48
401897.270,5755912.190,79.220,41,73,37
401897.210,5755912.130,79.200,39,69,33
401897.140,5755912.060,79.170,49,79,40
401897.080,5755912.000,79.170,63,93,47
401897.020,5755911.930,79.090,65,95,43
401896.950,5755911.860,79.060,77,107,50
401896.890,5755911.790,79.000,77,107,48
401896.830,5755911.730,79.020,71,101,41
401896.770,5755911.660,79.050,78,108,43
401897.210,5755912.250,79.260,45,80,45
401897.140,5755912.190,79.190,49,83,45
401897.080,5755912.120,79.200,49,81,41
401897.020,5755912.060,79.180,56,87,41
401896.950,5755911.990,79.060,56,89,35
401896.880,5755911.920,79.000,64,100,42
401897.080,5755912.250,79.250,56,91,51
401897.020,5755912.180,79.210,62,96,46
401896.950,5755912.120,79.170,69,100,46
401898.270,5755915.100,79.480,48,75,36
401898.330,5755915.280,79.510,66,97,47
401898.260,5755915.220,79.390,62,92,44
401898.200,5755915.160,79.370,73,102,55
401898.150,5755915.090,79.510,86,111,67
401898.090,5755915.020,79.580,89,116,68
401898.030,5755914.960,79.560,77,111,60
401897.970,5755914.890,79.580,60,93,48
401897.910,5755914.830,79.580,55,89,43
401898.320,5755915.400,79.560,61,93,44
401898.260,5755915.340,79.510,64,96,42
401898.200,5755915.280,79.400,82,112,59
401898.140,5755915.210,79.530,115,142,91
401898.080,5755915.150,79.530,88,118,68
401898.030,5755915.080,79.550,92,123,67
401897.970,5755915.020,79.580,101,133,72
401897.910,5755914.950,79.560,81,111,59
401897.850,5755914.890,79.530,80,109,64
401897.780,5755914.950,79.560,110,133,85
401898.460,5755915.990,79.160,91,118,60
401898.340,5755915.980,79.200,110,137,76
401898.280,5755915.910,79.280,103,130,67
401898.230,5755915.840,79.330,95,121,61
401898.180,5755915.770,79.390,84,116,57
401898.280,5755916.040,79.190,127,150,88
401898.220,5755915.970,79.250,125,150,86
401898.160,5755915.900,79.300,101,129,66
401898.100,5755915.840,79.320,100,129,70
401898.060,5755915.770,79.400,109,139,81
401898.760,5755916.900,77.770,136,116,79
401898.150,5755916.040,79.200,125,149,82
401898.090,5755915.960,79.280,105,131,70
401898.040,5755915.900,79.330,93,120,56
401898.890,5755917.160,77.810,144,122,82
401898.820,5755917.090,77.800,142,120,82
401898.760,5755917.020,77.790,135,115,78
401898.930,5755917.370,77.730,146,123,84
401898.870,5755917.290,77.750,143,120,81
401898.810,5755917.220,77.770,141,119,79
401898.990,5755917.560,77.740,144,122,81
401898.930,5755917.500,77.740,144,122,81
401898.870,5755917.430,77.730,145,122,82
401898.800,5755917.360,77.740,143,121,82
401898.740,5755917.290,77.760,142,120,81
401898.690,5755917.220,77.730,142,119,80
401898.990,5755917.690,77.770,146,124,83
401898.930,5755917.620,77.780,144,123,81
401898.860,5755917.550,77.770,144,123,81
401898.800,5755917.490,77.770,146,123,82
401898.740,5755917.410,77.750,145,122,83
401898.670,5755917.350,77.770,145,122,83
401898.620,5755917.280,77.780,145,121,83
401898.550,5755917.220,77.680,143,120,81
401898.860,5755917.680,77.730,146,125,82
401898.790,5755917.610,77.740,146,124,81
401898.730,5755917.540,77.740,148,125,83
401898.670,5755917.480,77.740,147,124,83
401898.600,5755917.400,77.770,146,123,83
401898.550,5755917.340,77.750,147,123,84
401898.490,5755917.280,77.710,146,123,83
401898.730,5755917.670,77.780,147,125,82
401898.660,5755917.600,77.770,149,126,84
401898.600,5755917.540,77.760,147,124,83
401898.540,5755917.470,77.770,146,123,82
401899.330,5755918.740,77.800,142,124,81
401901.290,5755925.150,79.310,121,140,76
401901.230,5755925.060,79.370,113,133,68
401901.340,5755925.260,79.510,104,126,67
401901.280,5755925.220,79.460,119,137,74
401901.220,5755925.180,79.390,122,142,78
401901.220,5755925.300,79.410,130,147,80
401901.160,5755925.230,79.410,127,151,83
401901.090,5755925.120,79.540,122,150,83
401901.150,5755925.360,79.400,138,159,91
401901.090,5755925.290,79.400,125,153,84
401901.030,5755925.180,79.540,116,146,79
401900.970,5755925.150,79.450,126,154,89
401900.910,5755925.060,79.500,127,159,96
401900.850,5755925.010,79.480,121,153,92
401901.090,5755925.410,79.420,124,152,82
401901.020,5755925.310,79.520,116,147,79
401901.080,5755925.540,79.420,111,138,67
401901.020,5755925.460,79.440,109,141,73
401900.960,5755925.360,79.550,110,143,77
401901.470,5755925.990,79.690,116,143,81
401901.020,5755925.590,79.430,109,137,68
401900.960,5755925.520,79.460,118,146,82
401901.060,5755925.710,79.600,106,135,69
401901.010,5755925.680,79.510,102,128,64
401900.950,5755925.600,79.550,122,148,81
401901.820,5755926.870,79.380,121,144,74
401901.770,5755926.770,79.460,129,154,83
401901.880,5755927.070,79.350,110,132,57
401901.820,5755927.020,79.340,120,144,67
401901.760,5755926.940,79.370,129,154,78
401901.710,5755926.860,79.400,132,157,83
401901.640,5755926.760,79.480,123,148,77
401901.580,5755926.710,79.450,126,147,79
401901.520,5755926.590,79.570,126,144,87
401901.450,5755926.510,79.630,114,133,81
401901.940,5755927.260,79.370,118,141,66
401901.880,5755927.190,79.370,111,135,60
401901.820,5755927.130,79.350,111,133,59
401901.760,5755927.080,79.330,119,141,66
401901.690,5755926.990,79.380,121,146,69
401901.640,5755926.920,79.400,122,149,76
401901.580,5755926.850,79.400,123,144,76
401901.520,5755926.790,79.390,133,151,84
401901.460,5755926.690,79.500,137,157,95
401901.390,5755926.590,79.570,128,148,91
401901.330,5755926.520,79.590,133,150,95
401901.990,5755927.430,79.400,135,160,83
401901.930,5755927.370,79.380,125,149,75
401901.870,5755927.300,79.400,120,142,66
401901.810,5755927.230,79.410,118,140,69
401901.750,5755927.180,79.390,122,140,72
401901.690,5755927.120,79.370,132,148,77
401901.630,5755927.050,79.380,128,150,76
401901.580,5755926.980,79.390,117,145,75
401901.520,5755926.920,79.390,109,135,68
401901.460,5755926.850,79.390,117,138,69
401901.400,5755926.760,79.460,127,152,81
401901.330,5755926.660,79.550,129,154,89
401901.980,5755927.560,79.400,134,158,79
401901.920,5755927.490,79.400,127,152,72
401901.860,5755927.430,79.390,123,148,73
401901.810,5755927.370,79.380,123,145,69
401901.750,5755927.300,79.380,129,147,76
401901.690,5755927.240,79.380,132,144,76
401901.630,5755927.200,79.320,140,152,82
401901.570,5755927.130,79.340,125,143,71
401901.510,5755927.050,79.370,113,136,65
401901.460,5755926.980,79.380,101,128,63
401901.400,5755926.920,79.380,108,129,62
401901.330,5755926.830,79.430,141,163,95
401901.980,5755927.710,79.340,138,164,91
401901.740,5755927.420,79.400,133,154,79
401901.680,5755927.370,79.370,133,151,78
401901.620,5755927.310,79.370,135,147,75
401901.570,5755927.270,79.310,142,155,82
401901.500,5755927.190,79.340,122,141,70
401901.440,5755927.110,79.380,112,132,63
401901.390,5755927.040,79.390,114,135,71
401902.150,5755928.050,79.280,154,172,107
401902.090,5755927.980,79.300,150,168,98
401901.920,5755927.760,79.350,141,166,91
401901.680,5755927.490,79.380,135,158,79
401901.620,5755927.440,79.360,129,151,76
401901.560,5755927.370,79.350,126,144,70
401901.510,5755927.350,79.260,136,150,79
401902.210,5755928.270,79.220,181,188,121
