//X,Y,Z,R,G,B
401811.290,5755948.320,79.360,108,123,53
401811.350,5755948.360,79.400,123,134,66
401811.410,5755948.410,79.410,124,137,60
401811.480,5755948.430,79.480,128,151,62
401811.530,5755948.480,79.490,124,152,50
401811.600,5755948.510,79.540,123,150,53
401811.660,5755948.550,79.580,141,164,79
401811.790,5755948.680,79.560,141,156,74
401811.850,5755948.740,79.550,127,143,65
401811.920,5755948.800,79.560,131,146,68
401811.980,5755948.860,79.560,140,158,84
401812.110,5755948.970,79.560,157,180,96
401811.280,5755948.160,79.420,121,136,64
401811.350,5755948.240,79.380,121,135,56
401811.410,5755948.270,79.430,138,149,72
401811.480,5755948.330,79.430,150,162,72
401811.540,5755948.370,79.470,136,156,62
401811.590,5755948.420,79.490,116,140,54
401811.660,5755948.470,79.490,122,144,61
401811.720,5755948.500,79.550,140,164,79
401811.850,5755948.600,79.590,142,154,68
401811.910,5755948.660,79.590,143,152,73
401811.980,5755948.740,79.560,150,163,82
401812.040,5755948.800,79.560,149,169,91
401812.170,5755948.940,79.520,156,180,93
401812.240,5755949.080,79.410,162,185,92
401812.480,5755949.200,79.590,108,135,61
401811.540,5755948.240,79.470,162,170,80
401811.600,5755948.290,79.490,137,151,62
401811.660,5755948.350,79.490,123,143,60
401811.720,5755948.420,79.480,116,142,62
401811.780,5755948.450,79.530,128,157,74
401812.100,5755948.710,79.590,147,165,81
401812.170,5755948.820,79.530,153,176,91
401812.230,5755948.910,79.470,160,182,88
401812.300,5755949.040,79.360,155,177,80
401812.360,5755949.140,79.310,134,158,66
401812.420,5755949.130,79.420,105,134,53
401812.480,5755949.100,79.550,107,137,61
401812.540,5755949.150,79.560,107,134,61
401812.610,5755949.230,79.530,99,123,53
401812.670,5755949.250,79.600,110,134,60
401812.730,5755949.300,79.620,133,156,83
401812.790,5755949.330,79.660,152,174,97
401811.780,5755948.370,79.450,105,132,54
401811.850,5755948.400,79.510,121,151,71
401812.170,5755948.700,79.520,159,169,84
401812.230,5755948.770,79.500,158,175,84
401812.300,5755948.850,79.470,159,182,86
401812.360,5755949.000,79.340,153,174,81
401812.420,5755949.060,79.330,134,154,67
401812.480,5755949.080,79.400,96,125,44
401812.540,5755949.040,79.540,82,117,42
401812.600,5755949.100,79.550,94,123,56
401812.670,5755949.150,79.560,105,126,59
401812.730,5755949.160,79.640,112,133,63
401812.850,5755949.240,79.710,138,156,80
401812.160,5755948.530,79.580,166,173,92
401812.230,5755948.670,79.460,159,173,88
401812.290,5755948.790,79.370,153,172,80
401812.360,5755948.830,79.400,149,173,77
401812.420,5755948.950,79.320,139,164,69
401812.480,5755948.980,79.360,130,154,66
401812.540,5755948.980,79.450,109,135,52
401812.600,5755948.990,79.530,92,120,45
401812.660,5755949.030,79.550,83,107,42
401812.730,5755949.080,79.580,93,113,50
401812.980,5755949.230,79.730,129,143,74
401813.170,5755949.500,79.590,78,103,42
401813.240,5755949.530,79.640,80,105,46
401813.300,5755949.530,79.730,79,102,47
401812.360,5755948.710,79.400,148,172,81
401812.420,5755948.820,79.330,145,168,74
401812.490,5755948.880,79.330,136,163,63
401812.550,5755948.910,79.360,138,167,71
401812.600,5755948.920,79.440,121,147,63
401812.660,5755948.930,79.520,106,130,56
401812.730,5755948.990,79.530,105,124,55
401812.790,5755949.020,79.580,111,124,56
401813.040,5755949.180,79.710,146,160,88
401813.100,5755949.270,79.660,124,146,80
401813.170,5755949.310,79.690,114,135,72
401813.300,5755949.440,79.670,116,134,73
401813.350,5755949.450,79.760,116,133,73
401813.420,5755949.490,79.770,102,125,65
401812.480,5755948.740,79.340,144,167,82
401812.550,5755948.840,79.300,134,158,66
401812.610,5755948.860,79.340,132,159,68
401812.660,5755948.870,79.420,117,140,61
401812.730,5755948.890,79.490,94,116,48
401812.790,5755948.920,79.550,103,124,58
401814.360,5755949.890,80.390,96,125,75
401814.430,5755949.990,80.340,122,150,90
401814.680,5755950.210,80.360,108,139,76
401812.670,5755948.770,79.380,114,136,62
401812.790,5755948.860,79.450,79,98,38
401813.660,5755949.390,79.910,135,152,82
401813.780,5755949.510,79.920,94,115,53
401813.840,5755949.500,80.010,93,119,55
401813.900,5755949.530,80.050,86,112,56
401813.960,5755949.550,80.110,108,132,75
401814.010,5755949.590,80.160,128,153,92
401814.060,5755949.610,80.210,99,128,77
401814.420,5755949.800,80.430,119,154,98
401814.480,5755949.890,80.390,114,149,93
401814.610,5755950.060,80.320,101,133,74
401814.670,5755950.100,80.340,83,115,58
401814.730,5755950.110,80.420,99,132,74
401814.790,5755950.130,80.470,113,138,83
401813.840,5755949.460,79.890,97,115,58
401813.900,5755949.470,79.970,85,102,51
401813.960,5755949.480,80.030,69,95,47
401814.020,5755949.510,80.100,85,115,63
401814.070,5755949.540,80.130,84,115,60
401814.130,5755949.570,80.180,77,110,60
401814.180,5755949.560,80.280,96,129,80
401813.910,5755949.440,79.830,71,95,49
401813.970,5755949.450,79.910,63,82,42
401814.020,5755949.440,80.020,59,87,43
401814.080,5755949.460,80.080,72,106,54
401814.130,5755949.490,80.110,66,98,46
401814.190,5755949.500,80.190,71,108,55
401813.910,5755949.360,79.760,43,70,32
401824.730,5755954.420,79.350,76,113,52
401824.800,5755954.420,79.240,95,130,62
401824.670,5755954.390,79.320,102,136,69
401824.730,5755954.390,79.220,103,138,62
401824.600,5755954.360,79.300,118,159,81
401824.670,5755954.370,79.170,114,156,76
401824.530,5755954.320,79.290,104,144,72
401824.600,5755954.330,79.150,116,155,85
401824.460,5755954.290,79.270,100,137,71
401824.390,5755954.270,79.210,125,161,84
401824.320,5755954.230,79.210,149,189,107
401824.250,5755954.200,79.190,125,170,100
401824.170,5755954.150,79.190,93,133,75
401824.110,5755954.120,79.140,112,145,92
401823.940,5755954.250,79.090,60,91,43
401823.990,5755954.180,79.100,84,118,66
401824.050,5755954.140,79.050,107,143,92
401824.110,5755954.100,78.990,108,148,96
401823.830,5755954.310,79.050,64,92,57
401823.890,5755954.270,79.000,54,79,41
401823.940,5755954.200,78.990,72,99,54
401823.990,5755954.160,78.940,82,115,69
401824.050,5755954.120,78.880,75,114,71
401823.770,5755954.330,78.950,89,117,73
401823.830,5755954.280,78.910,85,106,63
401823.880,5755954.220,78.890,83,102,60
401823.930,5755954.170,78.850,60,87,44
401823.990,5755954.130,78.780,51,80,39
401824.050,5755954.090,78.730,52,82,39
401823.710,5755954.320,78.890,118,135,86
401823.760,5755954.260,78.860,122,135,88
401823.820,5755954.230,78.800,101,117,75
401823.870,5755954.170,78.770,69,92,47
401823.920,5755954.100,78.760,61,89,42
401823.980,5755954.050,78.720,62,90,40
401823.640,5755954.310,78.820,137,145,100
401823.700,5755954.300,78.730,140,153,106
401823.760,5755954.250,78.680,117,136,86
401823.810,5755954.190,78.650,86,111,54
401823.870,5755954.130,78.620,68,95,39
401823.920,5755954.060,78.620,61,88,34
401823.640,5755954.290,78.660,117,132,84
401823.700,5755954.270,78.570,125,149,83
401823.760,5755954.220,78.520,105,137,59
401823.810,5755954.180,78.470,84,114,42
401823.870,5755954.120,78.440,85,112,48
401823.920,5755954.060,78.410,70,95,37
401823.630,5755954.260,78.500,104,126,73
401823.690,5755954.210,78.460,90,121,53
401823.750,5755954.170,78.410,80,108,42
401823.800,5755954.110,78.380,98,125,54
401823.860,5755954.050,78.340,93,120,49
401823.570,5755954.230,78.450,100,117,65
401823.620,5755954.200,78.390,97,122,55
401823.680,5755954.140,78.370,71,93,42
401823.730,5755954.080,78.350,86,108,47
401823.780,5755954.020,78.320,101,126,52
401823.500,5755954.220,78.400,97,114,69
401823.550,5755954.160,78.370,82,104,54
401823.600,5755954.110,78.330,58,76,41
401823.660,5755954.050,78.310,62,79,39
401823.480,5755954.160,78.290,56,71,44
401823.530,5755954.080,78.300,43,55,34
401823.380,5755954.260,78.170,47,57,40
401823.420,5755954.170,78.190,36,46,30
401823.310,5755954.250,78.110,38,44,32
401823.360,5755954.170,78.120,32,37,27
401823.230,5755954.210,78.100,49,53,41
401822.930,5755954.070,77.800,102,97,65
401822.990,5755954.010,77.770,92,90,60
401822.860,5755954.030,77.780,103,98,64
401822.920,5755954.010,77.690,94,92,61
401822.970,5755953.920,77.700,87,85,59
401822.780,5755953.980,77.790,105,99,65
401822.840,5755953.940,77.720,99,95,65
401822.890,5755953.860,77.720,93,90,63
401822.940,5755953.790,77.710,84,82,56
401822.690,5755953.900,77.830,104,98,64
401822.750,5755953.840,77.800,100,95,64
401822.800,5755953.770,77.780,93,90,64
401822.850,5755953.710,77.760,81,80,58
401822.910,5755953.660,77.710,77,76,58
401822.960,5755953.580,77.710,80,79,64
401822.620,5755953.830,77.860,101,95,62
401822.670,5755953.750,77.860,96,92,62
401822.730,5755953.700,77.810,88,87,62
401822.780,5755953.660,77.760,79,81,60
401822.840,5755953.600,77.730,78,78,60
401822.890,5755953.530,77.720,79,79,62
401822.490,5755953.850,77.870,132,151,84
401822.540,5755953.780,77.870,106,112,67
401822.590,5755953.710,77.860,93,90,61
401822.650,5755953.670,77.790,86,86,59
401822.710,5755953.610,77.750,80,82,60
401822.750,5755953.520,77.770,77,78,60
401822.410,5755953.800,77.890,131,161,83
401822.460,5755953.720,77.880,103,114,67
401822.510,5755953.650,77.870,91,90,60
401822.570,5755953.610,77.810,87,85,59
401822.630,5755953.560,77.760,81,82,60
401822.680,5755953.470,77.770,78,79,61
401822.330,5755953.730,77.890,104,121,72
401822.380,5755953.680,77.870,94,96,63
401822.440,5755953.610,77.860,90,88,59
401822.490,5755953.560,77.800,90,88,60
401822.550,5755953.530,77.720,86,86,62
401822.600,5755953.450,77.730,84,85,63
401822.260,5755953.690,77.880,87,89,62
401822.310,5755953.620,77.880,91,89,62
401822.360,5755953.570,77.840,92,90,61
401822.420,5755953.530,77.770,95,92,62
401822.470,5755953.480,77.720,94,92,63
401822.530,5755953.430,77.660,92,91,65
401822.180,5755953.640,77.890,90,91,63
401822.230,5755953.560,77.900,94,91,63
401822.280,5755953.500,77.880,96,92,63
401822.340,5755953.460,77.800,98,94,64
401822.400,5755953.470,77.640,97,95,63
401822.460,5755953.400,77.630,96,94,65
401822.100,5755953.590,77.890,110,120,70
401822.150,5755953.510,77.890,99,101,64
401822.200,5755953.440,77.880,97,94,64
401822.310,5755953.350,77.780,96,94,64
401822.380,5755953.370,77.610,95,93,65
401822.020,5755953.550,77.870,143,171,85
401822.070,5755953.470,77.880,114,132,74
401822.120,5755953.400,77.870,97,100,65
401822.240,5755953.330,77.730,95,93,65
401821.890,5755953.570,77.880,154,185,94
401821.940,5755953.490,77.880,143,175,90
401821.990,5755953.410,77.890,119,141,79
401822.040,5755953.340,77.900,97,101,65
401821.810,5755953.510,77.900,107,125,71
401821.860,5755953.440,77.900,104,119,71
401821.730,5755953.460,77.920,86,92,60
401814.690,5755950.230,80.500,119,142,73
401814.740,5755950.160,80.480,127,151,84
401814.780,5755950.090,80.490,108,135,77
401814.660,5755950.120,80.470,82,109,52
401814.710,5755950.040,80.490,87,115,59
401814.580,5755950.110,80.400,96,122,56
401814.490,5755949.930,80.440,139,162,99
401814.410,5755949.900,80.400,108,134,80
401814.460,5755949.810,80.440,118,147,94
401814.500,5755949.750,80.410,129,166,110
401814.130,5755949.450,80.180,80,112,61
401814.010,5755949.480,80.170,105,131,79
401814.040,5755949.450,80.090,72,104,56
401813.920,5755949.470,80.070,92,118,63
401813.950,5755949.440,79.990,72,97,48
401813.790,5755949.520,80.030,107,132,68
401813.830,5755949.480,79.970,106,130,68
401813.860,5755949.440,79.890,102,122,65
401813.900,5755949.390,79.840,76,101,51
401813.710,5755949.510,79.950,100,123,61
401813.740,5755949.460,79.900,130,149,81
401813.780,5755949.420,79.830,132,154,89
401813.810,5755949.400,79.740,102,131,71
401813.660,5755949.440,79.850,134,148,82
401813.710,5755949.360,79.860,131,152,88
401813.750,5755949.310,79.820,100,126,65
401813.330,5755949.480,79.780,91,113,54
401813.380,5755949.400,79.800,121,137,76
401813.250,5755949.470,79.720,99,116,57
401813.150,5755949.490,79.580,98,117,57
401813.150,5755949.290,79.740,132,150,83
401813.020,5755949.350,79.670,121,139,69
401813.070,5755949.260,79.700,134,153,80
401812.880,5755949.390,79.630,145,162,91
401812.940,5755949.300,79.690,137,152,82
401812.820,5755949.310,79.700,165,180,105
401812.580,5755949.230,79.580,115,138,64
401812.630,5755949.140,79.610,121,141,71
401812.680,5755949.070,79.600,108,128,62
401812.720,5755949.000,79.610,121,134,63
401812.770,5755948.920,79.620,130,143,72
401812.820,5755948.850,79.610,108,127,62
401812.500,5755949.170,79.590,126,149,74
401812.550,5755949.090,79.600,121,144,73
401812.600,5755949.020,79.600,105,130,59
401812.640,5755948.960,79.570,116,139,61
401812.690,5755948.910,79.540,122,144,66
401812.740,5755948.840,79.530,113,137,63
401812.410,5755949.160,79.520,132,153,73
401812.480,5755949.070,79.560,119,141,61
401812.520,5755949.010,79.520,113,137,57
401812.560,5755948.940,79.500,129,153,69
401812.610,5755948.880,79.470,144,169,79
401812.660,5755948.810,79.490,141,167,78
401812.350,5755949.110,79.350,147,168,75
401812.420,5755949.020,79.390,141,164,75
401812.470,5755948.950,79.390,140,164,76
401812.500,5755948.890,79.350,146,171,79
401812.560,5755948.800,79.390,145,170,76
401812.270,5755949.070,79.500,163,185,89
401812.310,5755949.020,79.460,157,178,80
401812.330,5755948.990,79.350,162,180,84
401812.380,5755948.910,79.360,155,175,80
401812.430,5755948.840,79.370,150,172,77
401812.490,5755948.750,79.400,152,173,81
401812.200,5755949.010,79.530,160,179,90
401812.240,5755948.950,79.500,156,175,84
401812.280,5755948.900,79.450,164,181,88
401812.320,5755948.840,79.430,163,179,85
401812.360,5755948.780,79.400,159,174,80
401812.410,5755948.700,79.400,155,174,83
401812.180,5755948.880,79.550,162,179,100
401812.220,5755948.820,79.540,163,178,94
401812.260,5755948.760,79.490,161,174,84
401812.300,5755948.710,79.440,161,174,84
401812.350,5755948.640,79.440,151,171,79
401812.210,5755948.670,79.600,167,179,93
401812.240,5755948.630,79.510,161,176,90
401812.140,5755948.620,79.600,166,176,93
401812.170,5755948.570,79.550,170,178,97
401811.660,5755948.540,79.580,151,169,82
401811.710,5755948.470,79.570,146,166,78
401811.750,5755948.400,79.550,139,161,73
401811.590,5755948.500,79.570,132,155,59
401811.630,5755948.430,79.550,132,152,66
401811.670,5755948.360,79.540,141,158,73
401811.360,5755948.680,79.550,175,179,100
401811.420,5755948.600,79.580,158,168,87
401811.450,5755948.540,79.530,156,175,79
401811.500,5755948.480,79.510,138,163,60
401811.550,5755948.410,79.500,137,158,64
401811.600,5755948.340,79.490,153,166,79
401811.290,5755948.640,79.540,164,169,94
401811.340,5755948.570,79.540,148,155,82
401811.390,5755948.500,79.520,142,156,77
401811.430,5755948.430,79.500,133,152,63
401811.470,5755948.370,79.480,152,169,73
401811.520,5755948.290,79.480,165,178,83
401811.240,5755948.560,79.440,130,141,69
401811.290,5755948.500,79.410,136,144,74
401811.340,5755948.410,79.440,133,144,70
401811.390,5755948.330,79.450,136,149,68
401811.440,5755948.250,79.470,161,170,80
401811.160,5755948.540,79.390,171,175,93
401811.210,5755948.460,79.410,172,173,98
401811.260,5755948.370,79.420,155,158,88
401811.310,5755948.290,79.450,134,143,72
401811.370,5755948.210,79.460,148,156,72
401811.070,5755948.490,79.360,198,201,117
401811.120,5755948.430,79.370,185,189,110
401811.180,5755948.330,79.420,157,167,93
401811.230,5755948.250,79.430,129,145,74
401811.290,5755948.160,79.460,135,149,71
401811.010,5755948.430,79.400,176,193,113
401811.060,5755948.350,79.430,158,178,98
401811.130,5755948.250,79.480,135,155,78
401811.180,5755948.170,79.500,117,136,64
401811.220,5755948.100,79.490,126,142,69
401810.900,5755948.430,79.450,182,196,115
401810.950,5755948.360,79.460,179,201,117
401811.000,5755948.280,79.480,162,186,100
401811.060,5755948.190,79.510,148,163,82
401811.110,5755948.100,79.540,141,157,80
401810.840,5755948.360,79.500,172,183,102
401810.890,5755948.290,79.520,182,201,111
401810.940,5755948.210,79.530,168,187,94
401810.990,5755948.130,79.530,155,165,82
401811.030,5755948.060,79.530,149,159,82
401810.830,5755948.220,79.580,182,191,104
401810.880,5755948.140,79.590,189,198,108
401810.920,5755948.070,79.580,182,185,104
401810.970,5755948.000,79.570,174,176,101
401810.090,5755948.070,79.540,159,170,84
401810.260,5755947.650,79.580,118,131,66
401809.940,5755947.980,79.550,155,162,75
401809.980,5755947.910,79.520,160,167,84
401810.020,5755947.840,79.500,139,151,75
401810.070,5755947.770,79.510,130,143,64
401810.130,5755947.680,79.540,123,140,66
401810.170,5755947.610,79.540,107,122,53
401809.860,5755947.940,79.530,152,158,72
401809.900,5755947.880,79.490,168,171,84
401809.940,5755947.810,79.490,162,170,86
401809.990,5755947.740,79.470,150,165,83
401810.040,5755947.650,79.500,130,149,71
401810.100,5755947.570,79.520,123,142,66
401809.750,5755947.930,79.420,163,170,83
401809.800,5755947.860,79.420,158,163,74
401809.850,5755947.780,79.440,163,167,79
401809.900,5755947.710,79.430,164,174,88
401809.940,5755947.640,79.400,152,169,84
401810.010,5755947.540,79.470,144,163,79
401809.720,5755947.810,79.420,153,158,73
401809.780,5755947.730,79.440,152,153,71
401809.810,5755947.670,79.390,157,165,80
401809.870,5755947.590,79.430,152,168,80
401809.930,5755947.490,79.470,147,167,82
401809.600,5755947.850,79.400,183,184,96
401809.650,5755947.770,79.420,168,168,86
401809.700,5755947.690,79.430,160,161,81
401809.750,5755947.600,79.450,148,160,77
401809.800,5755947.530,79.450,144,161,73
401809.520,5755947.800,79.400,200,199,107
401809.570,5755947.730,79.400,192,190,103
401809.630,5755947.640,79.430,187,189,104
401809.680,5755947.550,79.460,167,179,92
401809.730,5755947.470,79.470,159,172,85
401809.440,5755947.770,79.540,206,202,112
401809.480,5755947.710,79.500,208,205,113
401809.520,5755947.640,79.480,197,197,106
401809.570,5755947.560,79.500,193,197,108
401809.610,5755947.500,79.470,172,184,95
401809.650,5755947.430,79.460,159,171,83
401809.470,5755947.560,79.580,200,203,110
401809.520,5755947.480,79.570,198,204,111
401809.560,5755947.420,79.560,175,186,98
401809.590,5755947.370,79.510,155,169,82
401809.430,5755947.450,79.550,185,190,100
401809.480,5755947.380,79.550,163,173,85
401809.510,5755947.320,79.500,154,165,77
401809.310,5755947.480,79.540,172,175,91
401808.650,5755947.370,79.530,131,143,71
401808.560,5755947.340,79.480,139,147,81
401808.620,5755947.260,79.520,127,136,71
401808.680,5755947.170,79.570,127,133,64
401808.730,5755947.090,79.570,142,146,75
401808.530,5755947.210,79.490,135,137,79
401808.380,5755947.280,79.390,161,162,99
401808.470,5755947.160,79.520,154,154,96
401808.320,5755947.220,79.440,157,156,89
401808.400,5755947.100,79.540,162,161,96
401808.250,5755946.840,79.450,169,156,89
401808.280,5755946.780,79.420,169,163,89
401808.160,5755946.830,79.550,183,163,100
401808.210,5755946.730,79.430,184,172,96
401808.120,5755946.730,79.520,186,183,91
401808.150,5755946.670,79.470,179,180,86
401807.860,5755946.970,79.530,165,165,84
401807.900,5755946.910,79.500,168,170,88
401807.970,5755946.800,79.580,172,169,91
401808.010,5755946.740,79.540,186,181,100
401808.030,5755946.690,79.480,179,180,88
401807.780,5755946.920,79.530,194,190,108
401807.820,5755946.860,79.500,183,183,103
401807.870,5755946.790,79.500,178,176,96
401807.920,5755946.700,79.520,197,189,110
401807.970,5755946.630,79.510,206,199,121
401807.700,5755946.890,79.490,209,205,117
401807.740,5755946.820,79.490,201,199,114
401807.800,5755946.740,79.510,207,201,119
401807.840,5755946.660,79.510,222,211,136
401807.900,5755946.580,79.540,218,210,135
401807.600,5755946.890,79.560,175,180,91
401807.650,5755946.820,79.560,177,183,92
401807.690,5755946.740,79.550,181,184,96
401807.750,5755946.660,79.570,196,192,105
401807.790,5755946.590,79.570,210,201,120
401807.830,5755946.520,79.550,211,204,125
401807.540,5755946.830,79.610,166,177,98
401807.590,5755946.740,79.620,154,165,84
401807.630,5755946.680,79.600,158,162,85
401807.680,5755946.600,79.610,176,173,90
401807.720,5755946.540,79.580,195,188,104
401807.650,5755946.490,79.580,182,177,91
401821.720,5755953.510,77.870,81,95,58
401821.860,5755953.510,77.880,107,126,68
401821.920,5755953.570,77.880,139,170,80
401821.990,5755953.630,77.870,131,160,79
401821.920,5755953.440,77.900,107,127,70
401821.990,5755953.500,77.890,124,159,74
401822.050,5755953.560,77.880,108,134,65
401822.130,5755953.620,77.900,88,93,56
401822.200,5755953.680,77.900,86,82,54
401822.260,5755953.750,77.880,93,97,57
401822.060,5755953.430,77.890,96,118,63
401822.120,5755953.490,77.890,87,97,55
