//X,Y,Z,R,G,B
401924.340,5755816.660,79.300,149,178,99
401924.840,5755817.070,79.180,181,204,110
401924.770,5755816.990,79.130,149,169,90
401924.640,5755816.980,79.240,136,161,89
401924.540,5755816.940,79.280,153,179,107
401924.440,5755816.900,79.320,190,213,140
401924.350,5755816.830,79.320,191,216,143
401924.280,5755816.740,79.260,169,198,118
401924.180,5755816.690,79.290,167,197,121
401924.720,5755817.060,79.060,158,178,100
401924.590,5755817.060,79.200,125,149,85
401924.480,5755817.020,79.240,148,171,109
401924.370,5755817.000,79.320,172,196,125
401924.280,5755816.930,79.310,183,210,138
401924.210,5755816.840,79.250,181,210,134
401924.130,5755816.760,79.220,176,202,119
401924.090,5755816.620,79.070,186,211,125
401924.210,5755817.040,79.310,155,184,120
401924.130,5755816.960,79.280,189,216,142
401924.060,5755816.870,79.230,193,220,133
401924.000,5755816.760,79.140,175,204,118
401924.070,5755817.050,79.260,193,219,145
401924.010,5755816.940,79.170,196,223,134
401923.920,5755817.080,79.240,199,224,136
401922.460,5755817.090,78.980,84,116,61
401922.380,5755817.020,78.960,110,144,77
401922.300,5755817.140,79.000,134,164,86
401922.220,5755817.070,78.970,159,191,115
401921.280,5755816.910,78.820,113,146,76
401921.200,5755816.830,78.790,122,149,84
401921.130,5755816.720,78.690,206,210,157
401921.240,5755816.960,78.720,130,161,86
401921.150,5755816.890,78.700,147,173,97
401921.080,5755816.790,78.630,196,210,140
401921.000,5755816.700,78.580,231,231,178
401921.250,5755817.150,78.780,161,190,99
401921.180,5755817.040,78.680,150,175,94
401921.100,5755816.960,78.650,148,170,89
401921.020,5755816.870,78.590,178,200,119
401920.940,5755816.790,78.560,209,220,156
401920.860,5755816.720,78.540,205,204,158
401921.130,5755817.100,78.610,166,189,106
401920.890,5755816.860,78.480,204,219,151
401920.800,5755816.790,78.470,213,223,169
401919.040,5755816.930,78.320,220,234,145
401918.950,5755816.860,78.290,223,233,151
401919.130,5755817.220,78.440,195,218,112
401919.040,5755817.160,78.450,218,236,135
401918.970,5755817.060,78.370,222,237,141
401918.890,5755816.960,78.300,215,231,136
401918.820,5755816.850,78.210,216,231,138
401918.730,5755816.780,78.180,229,238,155
401918.910,5755817.150,78.360,217,233,128
401918.830,5755817.040,78.260,216,234,125
401918.760,5755816.940,78.180,203,222,118
401918.670,5755816.870,78.150,208,224,129
401918.590,5755816.790,78.120,220,229,145
401918.770,5755817.140,78.260,221,237,130
401918.690,5755817.050,78.200,210,225,124
401918.610,5755816.960,78.140,198,214,123
401918.530,5755816.880,78.090,205,216,135
401918.440,5755816.820,78.090,215,214,154
401918.710,5755817.240,78.250,224,237,134
401918.630,5755817.140,78.180,223,232,144
401918.550,5755817.060,78.140,212,216,148
401918.470,5755816.970,78.070,223,223,164
401918.380,5755816.900,78.070,235,227,180
401918.300,5755816.830,78.050,240,228,183
401918.570,5755817.230,78.140,233,238,154
401918.490,5755817.150,78.100,236,235,171
401918.420,5755817.040,78.010,239,231,184
401918.330,5755816.980,78.010,238,227,184
401918.240,5755816.910,78.000,238,226,179
401918.150,5755816.850,78.010,246,239,185
401918.430,5755817.240,78.080,234,234,166
401918.360,5755817.130,77.990,235,228,179
401918.270,5755817.060,77.960,234,224,178
401918.180,5755817.000,77.960,236,227,173
401918.090,5755816.950,77.990,245,239,178
401918.010,5755816.870,77.960,244,241,179
401917.920,5755816.790,77.920,246,244,186
401918.300,5755817.230,77.970,236,229,176
401918.210,5755817.140,77.930,228,217,171
401918.130,5755817.070,77.910,225,217,165
401918.040,5755817.020,77.920,236,232,169
401917.950,5755816.940,77.900,241,238,175
401917.870,5755816.870,77.870,242,241,179
401917.780,5755816.820,77.910,246,246,189
401918.150,5755817.240,77.930,232,226,172
401918.070,5755817.160,77.890,230,226,169
401917.980,5755817.110,77.890,233,229,168
401917.890,5755817.030,77.870,237,232,172
401917.810,5755816.970,77.880,242,240,178
401917.710,5755816.930,77.910,248,249,192
401917.630,5755816.870,77.910,251,254,207
401917.540,5755816.800,77.910,248,252,207
401918.010,5755817.260,77.880,234,233,169
401917.920,5755817.200,77.880,235,231,167
401917.840,5755817.120,77.840,228,220,163
401917.740,5755817.070,77.870,241,238,182
401917.660,5755817.020,77.880,248,249,198
401917.570,5755816.960,77.900,250,254,209
401917.480,5755816.890,77.880,249,253,211
401917.400,5755816.810,77.840,234,236,194
401917.780,5755817.210,77.830,236,231,171
401917.680,5755817.170,77.870,246,246,190
401917.600,5755817.110,77.870,252,255,209
401917.510,5755817.050,77.860,247,251,208
401917.420,5755816.970,77.830,230,230,187
401917.340,5755816.890,77.800,197,191,150
401917.250,5755816.820,77.790,188,177,139
401917.620,5755817.270,77.870,249,252,198
401917.540,5755817.200,77.850,251,254,209
401917.460,5755817.100,77.760,241,244,200
401917.370,5755817.040,77.770,200,193,150
401917.290,5755816.960,77.730,183,167,132
401917.200,5755816.890,77.710,184,167,134
401917.110,5755816.830,77.720,188,170,137
401917.390,5755817.240,77.840,251,252,212
401917.300,5755817.160,77.810,216,209,169
401917.220,5755817.090,77.790,186,170,135
401917.140,5755817.000,77.740,184,165,132
401917.060,5755816.900,77.640,187,168,133
401916.960,5755816.850,77.690,189,170,133
401917.250,5755817.250,77.790,198,188,149
401917.160,5755817.180,77.760,185,169,133
401917.080,5755817.100,77.730,186,168,132
401916.990,5755817.040,77.720,189,169,131
401916.900,5755816.970,77.730,192,170,131
401916.810,5755816.910,77.720,193,171,131
401916.720,5755816.850,77.730,192,170,129
401917.100,5755817.280,77.760,186,168,134
401917.020,5755817.200,77.720,187,168,131
401916.930,5755817.120,77.690,189,168,129
401916.840,5755817.060,77.700,191,169,130
401916.750,5755817.000,77.700,192,171,130
401916.670,5755816.940,77.710,190,168,127
401916.580,5755816.900,77.740,187,166,126
401916.490,5755816.850,77.760,187,167,127
401916.960,5755817.290,77.710,186,168,131
401916.870,5755817.220,77.680,187,167,128
401916.780,5755817.160,77.700,189,169,129
401916.690,5755817.110,77.720,189,169,129
401916.600,5755817.050,77.730,187,166,127
401916.520,5755817.000,77.740,186,167,128
401916.430,5755816.940,77.750,187,168,127
401916.340,5755816.850,77.690,187,168,127
401916.720,5755817.290,77.750,188,168,128
401916.630,5755817.210,77.710,187,167,128
401916.550,5755817.150,77.710,185,166,128
401916.460,5755817.100,77.740,186,167,128
401916.370,5755817.040,77.740,188,168,128
401916.280,5755816.960,77.720,187,167,128
401916.190,5755816.910,77.740,184,164,126
401916.110,5755816.850,77.730,183,164,127
401916.580,5755817.300,77.690,183,163,126
401916.490,5755817.250,77.710,183,164,127
401916.400,5755817.190,77.710,183,165,128
401916.310,5755817.130,77.720,186,167,128
401916.220,5755817.060,77.700,186,166,128
401916.140,5755817.000,77.710,184,164,128
401916.050,5755816.950,77.720,184,165,129
401915.960,5755816.850,77.660,187,167,128
401916.340,5755817.280,77.700,181,163,127
401916.250,5755817.210,77.690,186,167,127
401916.170,5755817.140,77.660,185,165,126
401916.080,5755817.080,77.670,181,161,127
401915.990,5755817.020,77.670,177,159,124
401915.910,5755816.940,77.620,189,169,129
401915.820,5755816.860,77.600,187,168,128
401916.200,5755817.290,77.630,185,166,126
401916.110,5755817.220,77.620,183,163,125
401916.020,5755817.160,77.620,182,163,127
401915.940,5755817.100,77.610,176,159,125
401915.850,5755817.020,77.580,180,163,126
401915.760,5755816.950,77.570,185,166,127
401915.680,5755816.890,77.580,184,166,127
401916.060,5755817.270,77.510,184,164,126
401915.970,5755817.250,77.590,184,165,128
401915.880,5755817.190,77.610,184,165,129
401915.790,5755817.130,77.600,183,165,127
401915.700,5755817.060,77.580,184,165,128
401915.620,5755817.010,77.600,185,167,128
401915.530,5755816.950,77.600,188,170,128
401915.440,5755816.860,77.560,193,174,129
401915.820,5755817.300,77.610,184,165,128
401915.730,5755817.260,77.660,184,165,128
401915.650,5755817.160,77.590,185,166,128
401915.550,5755817.130,77.650,186,167,129
401915.470,5755817.050,77.600,188,169,129
401915.380,5755816.970,77.580,192,171,128
401915.300,5755816.910,77.580,193,173,129
401915.670,5755817.340,77.620,185,166,128
401915.580,5755817.300,77.660,187,168,128
401915.500,5755817.220,77.630,187,168,129
401915.410,5755817.150,77.620,185,167,128
401915.330,5755817.070,77.580,189,170,128
401915.240,5755817.000,77.550,193,172,129
401915.150,5755816.920,77.520,190,170,125
401915.440,5755817.330,77.640,187,168,128
401915.350,5755817.250,77.600,186,168,128
401915.270,5755817.190,77.610,191,172,129
401915.180,5755817.100,77.540,194,173,129
401915.100,5755817.030,77.530,192,172,127
401915.010,5755816.970,77.550,187,170,125
401914.920,5755816.900,77.520,182,166,124
401915.300,5755817.340,77.600,184,167,126
401915.210,5755817.270,77.580,191,172,129
401915.120,5755817.210,77.570,193,172,128
401915.040,5755817.130,77.530,189,170,126
401914.950,5755817.070,77.540,185,168,125
401914.860,5755817.010,77.540,181,166,124
401914.780,5755816.950,77.540,178,163,125
401915.060,5755817.310,77.570,187,169,127
401914.980,5755817.240,77.550,184,166,126
401914.890,5755817.160,77.520,184,167,127
401914.810,5755817.100,77.520,182,166,126
401914.720,5755817.050,77.540,179,163,126
401914.630,5755816.970,77.500,175,161,125
401914.550,5755816.890,77.460,171,159,124
401914.920,5755817.350,77.570,176,161,125
401914.840,5755817.260,77.510,173,159,123
401914.750,5755817.200,77.520,180,165,127
401914.660,5755817.130,77.490,178,163,126
401914.580,5755817.060,77.480,174,161,126
401914.490,5755816.960,77.400,172,159,125
401914.400,5755816.910,77.430,170,158,125
401914.780,5755817.370,77.540,173,159,124
401914.690,5755817.310,77.530,176,163,127
401914.600,5755817.260,77.550,176,162,126
401914.520,5755817.160,77.490,173,161,125
401914.430,5755817.050,77.370,172,160,125
401914.350,5755816.990,77.390,169,158,125
401914.260,5755816.950,77.420,164,156,126
401914.550,5755817.370,77.570,174,163,127
401914.460,5755817.290,77.530,172,161,126
401914.380,5755817.160,77.410,170,159,126
401914.290,5755817.090,77.370,168,157,126
401914.200,5755817.040,77.400,164,156,127
401914.400,5755817.380,77.530,170,160,127
401914.320,5755817.300,77.490,170,160,128
401914.230,5755817.180,77.360,166,157,126
401914.150,5755817.130,77.380,162,156,126
401914.060,5755817.080,77.400,156,152,126
401914.180,5755817.280,77.360,167,157,127
401914.090,5755817.220,77.360,162,156,126
401914.000,5755817.180,77.400,157,152,126
401913.920,5755817.130,77.420,151,149,127
401914.120,5755817.390,77.390,168,158,127
401914.030,5755817.340,77.410,163,156,126
401913.950,5755817.280,77.410,158,153,128
401913.860,5755817.240,77.450,156,152,129
401913.770,5755817.180,77.450,155,151,128
401913.510,5755817.020,77.490,155,152,130
401913.430,5755816.960,77.510,155,153,131
401913.890,5755817.370,77.400,160,154,127
401913.800,5755817.340,77.450,161,155,129
401913.720,5755817.270,77.440,158,153,128
401913.630,5755817.230,77.480,154,152,128
401913.540,5755817.190,77.520,156,153,130
401913.460,5755817.120,77.510,156,152,129
401913.370,5755817.070,77.530,155,152,129
401913.280,5755816.980,77.470,157,152,128
401913.660,5755817.370,77.430,158,153,128
401913.570,5755817.330,77.490,154,152,129
401913.490,5755817.300,77.540,157,153,130
401913.400,5755817.290,77.640,156,151,128
401913.320,5755817.170,77.520,155,151,128
401913.230,5755817.090,77.490,156,152,129
401913.140,5755817.020,77.460,157,152,128
401913.060,5755816.950,77.440,160,155,128
401913.430,5755817.380,77.500,153,151,128
401913.350,5755817.350,77.570,153,151,127
401913.260,5755817.270,77.520,154,151,127
401913.170,5755817.160,77.430,156,152,128
401913.090,5755817.100,77.420,156,152,127
401913.000,5755817.050,77.460,160,155,127
401912.910,5755816.960,77.380,162,155,126
401913.210,5755817.350,77.480,155,152,127
401913.120,5755817.290,77.490,159,153,127
401913.030,5755817.240,77.510,159,153,126
401912.950,5755817.170,77.500,163,156,126
401912.860,5755817.080,77.430,168,159,128
401912.770,5755817.020,77.430,171,160,127
401912.690,5755816.970,77.450,172,161,126
401913.070,5755817.400,77.520,165,157,127
401912.980,5755817.360,77.560,169,160,128
401912.890,5755817.300,77.550,170,160,127
401912.810,5755817.220,77.530,176,163,128
401912.720,5755817.140,77.470,180,166,127
401912.640,5755817.080,77.480,179,166,126
401912.550,5755817.030,77.500,174,162,126
401912.460,5755816.980,77.530,174,161,125
401912.840,5755817.380,77.530,172,162,127
401912.750,5755817.330,77.550,176,164,126
401912.670,5755817.260,77.530,180,167,126
401912.580,5755817.190,77.500,175,163,123
401912.500,5755817.140,77.530,171,160,124
401912.410,5755817.090,77.540,178,164,126
401912.330,5755817.030,77.550,181,167,127
401912.240,5755816.970,77.540,186,171,128
401912.610,5755817.360,77.530,181,167,126
401912.530,5755817.300,77.520,174,162,125
401912.440,5755817.250,77.550,173,162,125
401912.360,5755817.200,77.570,179,166,126
401912.270,5755817.150,77.580,180,166,126
401912.190,5755817.070,77.550,184,170,127
401912.100,5755817.030,77.600,187,172,127
401912.470,5755817.400,77.530,172,160,124
401912.390,5755817.350,77.550,179,165,126
401912.310,5755817.310,77.590,183,168,127
401912.220,5755817.280,77.650,182,168,128
401912.140,5755817.190,77.600,181,167,126
401912.050,5755817.130,77.590,184,169,126
401911.960,5755817.070,77.600,189,172,126
401911.880,5755817.020,77.610,193,174,127
401912.340,5755817.450,77.550,185,169,128
401912.250,5755817.400,77.580,187,170,127
401912.170,5755817.380,77.650,186,169,127
401912.080,5755817.280,77.580,183,168,126
401912.000,5755817.220,77.580,184,168,124
401911.910,5755817.150,77.570,189,171,125
401911.820,5755817.090,77.560,193,174,127
401911.740,5755817.070,77.640,189,170,126
