//X,Y,Z,R,G,B
401857.760,5755895.140,77.790,150,135,98
401857.540,5755894.920,77.720,145,132,96
401857.630,5755894.990,77.680,148,134,97
401857.720,5755895.060,77.600,152,137,98
401857.810,5755895.090,77.640,152,137,97
401857.500,5755894.810,77.640,147,134,97
401857.590,5755894.850,77.650,146,134,96
401857.680,5755894.900,77.660,147,134,96
401857.770,5755894.980,77.560,150,136,97
401857.860,5755895.020,77.590,152,137,95
401857.550,5755894.730,77.590,148,134,96
401857.640,5755894.810,77.490,149,135,95
401857.720,5755894.840,77.560,148,135,94
401857.810,5755894.880,77.560,151,137,96
401857.900,5755894.930,77.560,153,137,95
401857.590,5755894.680,77.460,150,135,96
401857.680,5755894.720,77.480,151,136,96
401857.770,5755894.750,77.540,151,136,95
401857.850,5755894.790,77.560,152,137,95
401857.940,5755894.840,77.570,153,137,96
401857.640,5755894.570,77.490,149,134,96
401857.720,5755894.620,77.500,151,136,96
401857.810,5755894.650,77.550,151,136,95
401857.900,5755894.690,77.570,153,137,96
401857.980,5755894.750,77.550,155,138,96
401857.680,5755894.470,77.520,146,133,96
401857.770,5755894.520,77.540,150,135,96
401857.850,5755894.550,77.580,152,137,95
401857.940,5755894.600,77.590,154,138,96
401858.030,5755894.650,77.580,156,139,96
401857.720,5755894.380,77.500,145,132,97
401857.810,5755894.430,77.520,149,134,96
401857.890,5755894.470,77.550,150,135,94
401857.980,5755894.500,77.590,152,137,94
401858.070,5755894.560,77.580,153,137,94
401857.760,5755894.300,77.490,145,131,97
401857.850,5755894.340,77.510,147,132,96
401857.940,5755894.370,77.550,148,133,95
401858.020,5755894.410,77.590,148,134,95
401858.110,5755894.460,77.590,148,134,95
401857.810,5755894.210,77.460,142,130,96
401857.900,5755894.250,77.480,144,130,95
401857.980,5755894.300,77.490,145,131,95
401858.070,5755894.340,77.520,146,133,95
401858.150,5755894.370,77.560,146,133,95
401857.850,5755894.120,77.470,140,129,95
401857.940,5755894.180,77.420,141,129,95
401858.030,5755894.230,77.410,141,129,95
401858.110,5755894.250,77.500,144,130,95
401858.200,5755894.290,77.540,146,131,95
401857.890,5755894.030,77.450,138,128,95
401857.980,5755894.080,77.440,138,128,94
401858.070,5755894.120,77.470,139,128,95
401858.150,5755894.170,77.470,141,128,95
401858.240,5755894.210,77.490,144,130,95
401857.930,5755893.920,77.520,139,129,95
401858.020,5755893.990,77.430,138,127,95
401858.110,5755894.050,77.390,138,127,95
401858.200,5755894.100,77.410,139,128,95
401858.290,5755894.130,77.450,142,130,95
401858.060,5755893.890,77.490,135,126,93
401858.160,5755893.970,77.380,136,126,93
401858.250,5755894.020,77.350,139,129,95
401858.330,5755894.050,77.410,141,129,94
401858.110,5755893.810,77.440,134,126,93
401858.200,5755893.860,77.410,136,127,95
401858.290,5755893.920,77.380,139,129,95
401858.370,5755893.960,77.420,142,130,95
401858.240,5755893.770,77.410,135,127,95
401858.330,5755893.830,77.380,137,128,94
401858.410,5755893.870,77.410,140,129,94
401859.930,5755889.250,79.550,198,209,153
401860.050,5755889.220,79.510,206,209,157
401860.120,5755889.260,79.520,227,230,171
401860.200,5755889.300,79.560,212,226,152
401860.270,5755889.330,79.630,188,210,135
401860.090,5755889.160,79.450,192,204,140
401860.150,5755889.170,79.600,203,216,147
401860.230,5755889.220,79.600,196,216,141
401860.300,5755889.260,79.610,187,209,136
401860.190,5755889.100,79.570,175,200,127
401860.270,5755889.150,79.560,184,208,133
401860.340,5755889.190,79.590,194,216,144
401860.410,5755889.210,79.710,163,188,121
401860.230,5755889.030,79.530,179,206,134
401860.310,5755889.070,79.540,174,195,124
401860.380,5755889.120,79.540,188,205,139
401860.440,5755889.140,79.670,193,211,147
401860.330,5755888.990,79.610,161,178,111
401860.410,5755889.020,79.630,178,184,131
401860.480,5755889.070,79.640,212,219,159
401860.370,5755888.910,79.590,149,165,103
401860.440,5755888.950,79.620,178,184,131
401860.510,5755888.990,79.660,204,209,152
401860.400,5755888.830,79.610,123,136,89
401860.480,5755888.880,79.610,158,166,118
401860.550,5755888.910,79.640,178,188,132
401860.410,5755888.720,79.830,125,144,100
401860.360,5755888.600,79.880,139,165,112
401860.760,5755887.490,80.470,152,174,115
401863.210,5755882.750,80.200,151,165,118
401863.120,5755883.010,80.290,141,156,111
401862.770,5755882.900,80.210,151,173,118
401862.650,5755883.110,80.280,167,193,125
401862.540,5755883.330,80.340,181,207,134
401862.370,5755883.850,80.500,173,196,127
401862.670,5755883.980,80.360,179,211,134
401861.710,5755886.280,80.740,183,200,151
401861.750,5755886.170,80.770,187,200,152
401861.790,5755886.060,80.790,176,189,143
401861.760,5755885.940,80.870,175,190,145
401861.750,5755885.830,80.930,181,199,149
401861.860,5755885.730,80.900,175,195,142
401861.510,5755886.310,80.720,163,183,131
401861.610,5755886.220,80.690,170,189,136
401861.520,5755886.090,80.820,176,190,142
401861.490,5755885.970,80.910,177,190,146
401861.470,5755885.850,80.980,180,195,151
401861.550,5755885.750,80.970,178,197,148
401861.700,5755885.550,80.960,181,200,147
401861.860,5755885.460,80.890,176,195,145
401861.950,5755885.360,80.870,180,198,149
401862.100,5755885.270,80.810,173,190,142
401861.320,5755886.240,80.750,157,177,124
401861.320,5755886.120,80.800,164,183,130
401861.320,5755886.010,80.860,175,187,141
401861.570,5755885.590,80.880,177,194,149
401861.710,5755885.500,80.830,184,199,152
401861.850,5755885.410,80.770,184,200,148
401861.980,5755885.310,80.720,185,203,150
401862.110,5755885.220,80.670,183,198,150
401862.110,5755884.990,80.780,150,178,114
401862.340,5755884.800,80.710,153,181,119
401860.330,5755889.330,79.780,170,195,126
401861.560,5755885.430,80.820,184,197,154
401861.760,5755885.340,80.710,188,203,152
401862.070,5755885.280,80.510,191,210,154
401862.190,5755885.180,80.480,193,209,157
401861.970,5755885.030,80.720,170,192,132
401862.010,5755884.930,80.740,163,187,124
401862.070,5755884.820,80.740,168,192,129
401862.230,5755884.730,80.670,157,182,122
401862.240,5755884.620,80.720,157,181,125
401861.660,5755885.170,80.720,190,209,157
401861.810,5755885.080,80.650,197,215,162
401861.910,5755884.980,80.630,180,203,142
401861.990,5755884.870,80.630,178,200,140
401861.990,5755884.760,80.680,177,198,139
401862.040,5755884.660,80.700,175,197,140
401862.040,5755884.550,80.760,164,184,131
401862.180,5755884.450,80.700,175,192,143
401862.010,5755884.380,80.710,179,197,146
401859.900,5755889.470,79.550,183,211,143
401862.100,5755884.210,80.440,181,209,127
401861.990,5755884.410,80.450,178,204,134
401861.920,5755884.610,80.470,167,191,128
401861.850,5755884.810,80.490,168,196,126
401861.880,5755885.030,80.540,179,209,130
401861.830,5755885.240,80.570,181,211,131
401861.760,5755885.430,80.590,179,207,131
401861.800,5755885.660,80.650,172,198,126
401863.260,5755882.560,80.230,139,152,120
401862.850,5755882.690,80.130,156,169,130
401863.060,5755882.960,80.250,179,195,144
401862.790,5755883.120,80.200,190,212,144
401862.580,5755883.290,80.170,179,206,131
401862.410,5755883.470,80.160,182,211,133
401862.690,5755883.750,80.300,182,212,133
401862.590,5755883.940,80.310,187,217,135
401862.400,5755884.120,80.290,182,213,128
401862.430,5755884.340,80.350,175,206,123
401862.320,5755884.750,80.400,172,200,126
401863.180,5755882.830,80.040,190,204,145
401862.980,5755883.220,80.060,208,229,152
401862.890,5755883.420,80.070,186,211,132
401862.810,5755883.620,80.090,172,201,126
401861.150,5755887.570,80.420,166,198,116
401860.270,5755889.320,79.850,195,228,107
401860.230,5755889.520,79.890,189,223,101
401860.820,5755888.150,80.430,170,188,139
401860.770,5755888.060,80.380,150,177,122
401860.710,5755887.970,80.340,145,173,114
401860.620,5755887.900,80.330,143,170,110
401860.510,5755887.830,80.320,141,170,106
401860.800,5755888.240,80.350,165,189,131
401860.710,5755888.160,80.330,152,178,121
401860.650,5755888.070,80.290,137,165,108
401860.610,5755887.970,80.230,134,164,103
401860.490,5755887.920,80.240,141,171,104
401860.650,5755888.270,80.280,159,185,124
401860.600,5755888.170,80.230,143,171,113
401860.580,5755888.060,80.160,127,156,97
401860.490,5755888.300,80.220,149,177,117
401860.600,5755888.130,80.050,134,163,103
401860.370,5755888.320,80.120,138,167,106
401860.230,5755888.460,80.140,135,166,106
401860.240,5755888.530,80.030,136,171,106
401860.150,5755888.650,80.000,128,162,97
401860.120,5755888.740,79.920,115,142,84
401860.100,5755888.820,79.840,114,134,83
401860.080,5755888.900,79.750,128,154,97
401862.660,5755883.600,80.430,181,200,144
401862.550,5755883.540,80.430,190,208,153
401862.450,5755883.480,80.430,185,202,151
401862.490,5755883.760,80.470,168,189,135
401862.380,5755883.700,80.470,176,194,140
401862.250,5755884.800,80.630,144,169,112
401862.090,5755884.940,80.660,160,185,124
401861.930,5755885.090,80.690,182,202,146
401861.820,5755885.030,80.700,184,203,149
401861.990,5755885.560,80.900,152,173,123
401861.930,5755885.490,80.860,159,178,126
401861.840,5755885.420,80.840,177,194,145
401861.850,5755885.310,80.750,183,199,151
401861.730,5755885.250,80.760,188,204,153
401861.930,5755885.670,80.850,165,183,137
401861.820,5755885.610,80.860,162,182,133
401861.760,5755885.520,80.820,172,190,142
401861.610,5755885.490,80.860,189,207,158
401861.820,5755885.790,80.850,183,200,155
401861.730,5755885.720,80.830,174,190,146
401861.620,5755885.660,80.840,168,186,140
401861.470,5755885.620,80.870,175,192,146
401861.670,5755885.930,80.880,166,186,135
401861.560,5755885.870,80.880,165,182,135
401861.460,5755885.810,80.880,177,192,148
401861.500,5755886.070,80.920,150,171,116
401861.390,5755886.020,80.930,151,170,118
401861.490,5755886.250,80.920,176,191,146
401861.390,5755886.190,80.920,153,173,120
401861.270,5755886.140,80.930,141,163,109
401861.520,5755886.420,80.890,160,179,130
401861.470,5755886.340,80.840,177,190,145
401861.410,5755886.260,80.810,176,190,143
401861.360,5755886.170,80.760,149,170,118
401861.320,5755886.470,80.870,154,168,121
401861.180,5755886.430,80.900,171,183,138
401861.170,5755886.610,80.900,156,176,124
401861.060,5755886.550,80.900,158,177,130
401861.110,5755886.710,80.860,164,186,134
401861.040,5755886.810,80.820,142,164,115
401860.970,5755886.910,80.780,130,150,102
401860.950,5755887.100,80.790,142,162,113
401861.020,5755887.240,80.730,156,169,124
401860.880,5755887.200,80.760,156,175,124
401861.100,5755887.380,80.650,136,147,107
401860.940,5755887.350,80.700,149,163,113
401860.810,5755887.300,80.720,159,178,124
401861.170,5755887.530,80.580,119,144,94
401861.030,5755887.480,80.610,116,139,89
401860.920,5755887.430,80.620,127,146,92
401860.800,5755887.370,80.630,135,154,100
401861.030,5755887.560,80.510,124,148,97
401860.880,5755887.520,80.550,125,144,92
401860.720,5755887.480,80.610,141,159,106
401861.040,5755887.730,80.500,157,180,119
401860.940,5755887.670,80.500,149,171,116
401860.790,5755887.630,80.530,122,144,94
401860.700,5755887.560,80.530,134,154,102
401860.980,5755887.820,80.450,178,198,136
401860.880,5755887.770,80.450,175,196,141
401860.750,5755887.720,80.470,129,155,103
401860.700,5755887.630,80.420,106,130,79
401860.950,5755888.010,80.470,168,186,132
401860.890,5755887.940,80.430,160,186,123
401860.800,5755887.870,80.420,154,180,121
401860.690,5755887.820,80.430,149,175,121
401860.590,5755887.750,80.430,132,158,103
401860.890,5755888.110,80.420,179,193,144
401860.820,5755888.040,80.400,152,178,121
401860.720,5755887.980,80.400,149,177,118
401860.650,5755887.910,80.370,146,173,117
401860.540,5755887.850,80.370,141,170,110
401860.840,5755888.200,80.380,173,191,137
401860.760,5755888.130,80.350,157,180,124
401860.690,5755888.060,80.330,147,173,115
401860.620,5755887.990,80.290,143,172,111
401860.520,5755887.930,80.290,139,168,103
401860.730,5755888.220,80.280,164,187,128
401860.680,5755888.140,80.240,151,176,116
401860.600,5755888.070,80.210,136,164,103
401860.490,5755888.010,80.220,138,167,102
401860.710,5755888.300,80.200,157,183,121
401860.690,5755888.210,80.130,150,177,115
401860.530,5755888.170,80.180,140,167,104
401860.380,5755888.130,80.220,135,164,103
401860.680,5755888.590,80.310,133,162,100
401860.660,5755888.500,80.240,138,168,98
401860.550,5755888.440,80.250,152,182,115
401860.530,5755888.350,80.170,152,182,116
401860.480,5755888.270,80.130,148,176,112
401860.370,5755888.210,80.130,138,167,108
401860.670,5755888.660,80.220,127,157,96
401860.610,5755888.590,80.190,136,168,99
401860.570,5755888.510,80.140,148,181,115
401860.490,5755888.440,80.110,144,174,111
401860.440,5755888.360,80.060,140,169,106
401860.290,5755888.320,80.110,145,175,111
401860.640,5755888.750,80.150,126,155,99
401860.540,5755888.690,80.150,127,158,100
401860.460,5755888.620,80.130,139,170,109
401860.340,5755888.570,80.150,139,169,106
401860.200,5755888.520,80.170,139,170,106
401860.490,5755888.780,80.090,109,136,84
401860.540,5755888.670,79.970,119,146,89
401860.400,5755888.620,80.000,124,153,89
401860.250,5755888.580,80.040,141,173,106
401860.610,5755888.810,79.890,124,148,86
401860.490,5755888.760,79.910,129,153,95
401860.380,5755888.700,79.910,123,151,94
401860.260,5755888.650,79.920,128,158,97
401860.550,5755888.910,79.850,152,177,102
401860.460,5755888.850,79.840,140,165,95
401860.360,5755888.790,79.840,108,130,76
401860.240,5755888.730,79.850,108,129,78
401860.460,5755888.920,79.740,168,190,112
401860.340,5755888.870,79.750,145,166,102
401860.200,5755888.820,79.780,121,140,89
401860.210,5755888.890,79.670,138,165,103
401860.150,5755888.990,79.630,144,172,102
401860.090,5755889.740,79.870,159,187,111
401859.800,5755889.560,79.700,159,186,114
401859.890,5755889.640,79.680,146,173,101
401860.020,5755889.630,79.760,142,169,95
401860.140,5755889.660,79.800,146,173,101
401859.840,5755889.500,79.610,150,176,104
401859.950,5755889.520,79.660,140,163,92
401860.080,5755889.520,79.740,137,161,87
401860.210,5755889.520,79.810,142,166,93
401859.910,5755889.350,79.630,147,167,102
401860.030,5755889.380,79.670,156,173,103
401860.140,5755889.430,79.690,154,174,99
401860.270,5755889.410,79.790,152,175,101
401859.990,5755889.200,79.660,169,182,120
401860.080,5755889.290,79.620,181,191,121
401860.210,5755889.290,79.700,177,194,116
401860.360,5755889.250,79.830,153,175,102
401860.130,5755888.920,79.860,167,187,120
401860.200,5755889.050,79.760,175,192,120
401860.330,5755889.040,79.850,169,189,111
401860.470,5755889.010,79.970,152,173,101
401860.220,5755888.750,79.910,141,168,103
401860.360,5755888.720,80.020,150,174,103
401860.440,5755888.810,79.990,160,182,109
401860.600,5755888.740,80.150,169,186,120
401860.220,5755888.490,80.020,115,139,81
401860.280,5755888.640,79.890,126,149,92
401860.470,5755888.490,80.160,140,163,96
401860.570,5755888.560,80.150,163,187,116
401860.700,5755888.540,80.240,184,203,139
401860.370,5755888.180,80.240,135,157,95
401860.460,5755888.260,80.220,132,154,94
401860.560,5755888.320,80.220,139,164,100
401860.640,5755888.410,80.180,164,187,122
401860.450,5755888.040,80.270,156,180,119
401860.560,5755888.070,80.310,147,169,107
401860.670,5755888.090,80.350,154,173,113
401860.750,5755888.180,80.310,167,185,125
401860.850,5755888.230,80.310,168,183,133
401860.580,5755887.770,80.460,161,181,120
401860.680,5755887.820,80.470,164,183,126
401860.780,5755887.870,80.480,176,191,139
401860.870,5755887.940,80.460,162,180,121
401860.960,5755888.010,80.440,166,184,126
401860.680,5755887.570,80.560,165,181,124
401860.780,5755887.360,80.670,157,175,123
401861.000,5755886.700,80.820,139,158,103
401861.070,5755886.580,80.830,131,150,95
401861.190,5755886.570,80.920,141,159,107
401861.280,5755886.640,80.900,132,152,99
401861.140,5755886.450,80.850,130,149,98
401861.230,5755886.500,80.850,142,160,105
401861.340,5755886.530,80.890,147,166,110
401861.440,5755886.590,80.880,128,149,94
401861.540,5755886.630,80.900,125,147,91
401861.220,5755886.280,80.910,129,152,98
401861.310,5755886.350,80.890,128,148,95
401861.410,5755886.410,80.890,129,146,98
401861.500,5755886.470,80.880,124,143,92
401861.600,5755886.510,80.900,132,152,97
401861.270,5755886.190,80.870,122,144,96
401861.370,5755886.250,80.860,120,137,92
401861.440,5755886.370,80.780,126,142,96
401861.520,5755886.460,80.730,132,148,98
401861.620,5755886.490,80.760,125,142,90
401861.330,5755886.090,80.840,120,135,91
401861.420,5755886.150,80.840,125,139,99
401861.480,5755886.300,80.700,136,153,106
401861.570,5755886.360,80.700,140,159,106
401861.380,5755886.000,80.790,128,143,96
401861.450,5755886.130,80.700,126,140,95
401861.510,5755886.260,80.590,134,152,105
401861.620,5755886.280,80.640,123,144,94
401861.430,5755885.920,80.740,128,149,96
401861.490,5755886.050,80.640,138,155,101
401861.580,5755886.130,80.610,136,155,101
401861.680,5755886.180,80.620,131,152,98
401861.450,5755885.900,80.610,132,152,101
401861.540,5755885.960,80.590,149,165,113
401861.630,5755886.040,80.570,140,160,103
401861.720,5755886.110,80.540,132,153,96
401861.420,5755885.710,80.620,118,137,86
401861.520,5755885.770,80.620,154,171,120
401861.600,5755885.860,80.560,149,164,115
401861.690,5755885.920,80.560,138,159,103
401861.770,5755886.030,80.490,117,140,87
401861.490,5755885.590,80.630,137,153,101
401861.570,5755885.680,80.580,165,178,132
401861.670,5755885.730,80.590,144,158,112
401861.770,5755885.780,80.600,142,161,104
401861.850,5755885.880,80.540,117,139,85
401861.580,5755885.420,80.700,148,165,116
401861.670,5755885.480,80.700,149,164,121
401861.750,5755885.570,80.650,151,166,123
401861.840,5755885.640,80.630,136,155,103
401861.920,5755885.730,80.570,119,141,86
401861.650,5755885.280,80.740,139,158,104
401861.740,5755885.340,80.720,135,153,105
401861.830,5755885.420,80.690,143,158,111
401861.910,5755885.510,80.650,116,137,85
401861.990,5755885.600,80.590,114,139,82
401861.810,5755885.230,80.720,139,160,103
401861.890,5755885.310,80.680,139,157,99
401861.970,5755885.390,80.640,139,164,99
401862.060,5755885.460,80.620,130,156,92
401861.860,5755885.140,80.680,149,167,113
401861.950,5755885.210,80.660,140,161,100
401862.020,5755885.300,80.600,140,167,95
401862.110,5755885.370,80.580,141,168,100
401861.900,5755885.070,80.610,142,165,108
401861.990,5755885.140,80.590,119,144,83
401861.830,5755884.970,80.500,133,153,99
401861.940,5755885.000,80.540,114,140,84
401862.020,5755885.090,80.490,111,140,77
401861.900,5755884.860,80.490,135,154,102
401862.280,5755883.730,80.290,135,157,95
401862.370,5755883.780,80.290,140,160,100
401862.470,5755883.820,80.310,146,169,107
401862.560,5755883.900,80.270,144,173,102
401862.660,5755883.930,80.310,161,189,108
401862.330,5755883.640,80.250,136,156,97
401862.700,5755882.970,80.220,169,182,130
401862.760,5755883.090,80.120,170,189,121
401862.950,5755883.190,80.140,160,173,123
401862.770,5755882.840,80.270,165,178,130
401862.840,5755882.940,80.180,168,185,129
401862.930,5755883.010,80.160,141,160,108
401863.020,5755883.050,80.180,123,139,92
401862.820,5755882.750,80.220,158,171,133
401862.890,5755882.850,80.140,142,158,108
401862.960,5755882.950,80.070,125,140,91
401863.060,5755882.990,80.090,138,154,100
401862.790,5755882.580,80.240,137,144,110
401862.860,5755882.690,80.140,141,152,113
401862.910,5755882.840,79.970,116,130,87
401863.000,5755882.900,79.970,116,134,88
401863.110,5755882.920,80.020,99,119,66
401862.880,5755882.410,80.340,123,129,103
401862.910,5755882.600,80.100,122,133,97
401863.000,5755882.670,80.080,111,126,88
401863.080,5755882.740,80.050,121,137,99
401863.170,5755882.810,80.030,97,112,75
401862.920,5755882.330,80.270,99,107,80
401862.980,5755882.460,80.150,109,123,89
401863.070,5755882.510,80.150,101,118,80
401863.160,5755882.580,80.120,88,105,68
401863.210,5755882.730,79.960,88,107,67
401862.980,5755882.230,80.260,70,89,58
401863.030,5755882.370,80.110,62,82,49
401863.130,5755882.420,80.120,63,84,47
401863.210,5755882.490,80.090,88,110,63
401863.270,5755882.630,79.950,121,146,89
401863.010,5755882.170,80.170,56,75,49
401863.080,5755882.280,80.080,51,72,42
401863.170,5755882.340,80.060,60,81,42
401863.270,5755882.400,80.060,76,100,50
401863.330,5755882.520,79.950,109,134,73
401863.070,5755882.070,80.160,55,72,48
401863.140,5755882.170,80.080,55,75,44
401863.230,5755882.240,80.060,67,90,46
401863.310,5755882.320,80.010,75,98,44
401863.380,5755882.440,79.900,119,141,79
401863.130,5755881.960,80.150,100,112,88
401863.200,5755882.070,80.060,94,110,78
