//X,Y,Z,R,G,B
401916.520,5755890.430,79.880,159,179,113
401916.420,5755890.370,79.890,143,163,102
401916.880,5755890.730,79.780,146,174,93
401916.770,5755890.680,79.790,154,181,102
401916.670,5755890.650,79.820,157,183,103
401916.570,5755890.620,79.850,168,194,114
401916.460,5755890.530,79.830,169,195,117
401916.360,5755890.450,79.820,155,180,108
401916.920,5755890.940,79.770,139,168,88
401916.820,5755890.870,79.770,160,187,110
401916.710,5755890.820,79.780,169,196,116
401916.610,5755890.790,79.810,167,196,113
401916.510,5755890.780,79.860,166,199,108
401916.400,5755890.560,79.730,163,196,106
401916.870,5755891.140,79.810,147,174,99
401916.760,5755891.110,79.840,161,188,112
401916.660,5755891.040,79.830,164,192,113
401916.550,5755890.950,79.810,165,196,113
401916.450,5755890.940,79.870,163,195,104
401917.030,5755891.700,80.040,152,180,95
401916.930,5755891.690,80.090,159,184,105
401916.810,5755891.390,79.890,157,182,103
401916.710,5755891.280,79.850,168,194,115
401916.600,5755891.210,79.850,168,194,113
401916.500,5755891.160,79.860,176,203,122
401917.070,5755891.870,80.010,157,184,97
401916.970,5755891.790,79.990,155,184,91
401916.870,5755891.750,80.010,160,188,98
401916.760,5755891.530,79.880,151,180,88
401916.650,5755891.410,79.830,162,190,103
401916.550,5755891.530,79.990,164,192,105
401917.010,5755891.940,79.930,175,198,117
401916.910,5755891.920,79.970,162,188,96
401916.810,5755891.810,79.940,150,179,85
401916.700,5755891.800,79.980,151,182,86
401916.600,5755891.680,79.930,159,189,98
401917.060,5755892.170,79.940,208,225,155
401916.960,5755892.110,79.950,185,206,131
401916.850,5755892.080,79.980,177,200,123
401916.750,5755892.030,79.990,156,181,96
401916.650,5755892.000,80.020,161,188,97
401917.110,5755892.400,79.950,221,238,172
401917.000,5755892.280,79.900,213,232,163
401916.900,5755892.240,79.930,204,224,153
401916.800,5755892.220,79.970,187,207,136
401916.690,5755892.170,79.990,168,191,118
401917.150,5755892.670,80.000,215,232,161
401917.050,5755892.610,80.010,203,224,147
401916.940,5755892.470,79.940,207,229,157
401916.840,5755892.420,79.950,214,233,166
401916.740,5755892.370,79.970,200,218,152
401916.640,5755892.310,79.970,170,190,129
401917.200,5755892.900,80.020,189,214,141
401917.100,5755892.800,79.990,219,236,165
401916.990,5755892.710,79.960,198,218,136
401916.890,5755892.670,79.990,190,215,135
401916.790,5755892.580,79.970,212,233,167
401916.680,5755892.530,79.980,213,231,168
401917.250,5755893.210,80.100,147,179,90
401917.140,5755893.060,80.030,159,190,112
401917.040,5755892.990,80.020,203,228,162
401916.940,5755893.110,80.190,215,232,160
401916.830,5755892.860,80.020,187,209,129
401916.730,5755892.780,80.010,192,217,145
401917.190,5755893.250,80.010,136,169,79
401917.090,5755893.250,80.060,141,175,95
401916.990,5755893.260,80.130,183,213,146
401916.890,5755893.190,80.130,220,238,174
401916.780,5755893.120,80.130,202,219,150
401917.230,5755893.400,79.950,136,168,72
401917.130,5755893.390,80.000,127,160,65
401917.030,5755893.400,80.070,128,163,81
401916.930,5755893.350,80.080,161,194,122
401916.830,5755893.280,80.080,202,227,164
401917.270,5755893.480,79.830,141,171,81
401917.170,5755893.400,79.810,136,169,65
401917.070,5755893.490,79.960,126,161,63
401916.970,5755893.450,79.980,126,161,73
401916.870,5755893.430,80.020,144,176,101
401917.320,5755893.610,79.750,144,173,76
401917.210,5755893.530,79.740,132,163,71
401917.110,5755893.450,79.720,135,166,75
401917.020,5755893.670,79.980,131,164,76
401916.910,5755893.540,79.920,136,165,84
401917.360,5755893.780,79.710,152,188,68
401917.260,5755893.690,79.690,148,179,67
401917.160,5755893.640,79.700,139,170,74
401917.060,5755893.720,79.830,143,175,86
401916.960,5755893.720,79.900,142,173,92
401916.860,5755893.680,79.920,135,160,85
401917.310,5755893.990,79.770,152,188,72
401917.200,5755893.930,79.770,155,186,85
401917.100,5755893.860,79.770,145,177,83
401917.000,5755893.810,79.780,142,174,79
401916.910,5755893.990,80.010,150,179,95
401917.350,5755894.230,79.800,135,166,63
401917.250,5755894.160,79.800,136,170,71
401917.150,5755894.130,79.820,139,170,80
401917.040,5755894.030,79.790,133,164,72
401916.950,5755894.080,79.900,145,176,80
401917.400,5755894.470,79.830,150,181,83
401917.300,5755894.400,79.820,140,170,76
401917.190,5755894.380,79.860,136,167,79
401917.090,5755894.310,79.850,146,178,86
401916.990,5755894.280,79.890,152,182,91
401917.440,5755894.750,79.890,137,170,70
401917.340,5755894.610,79.820,143,176,78
401917.240,5755894.660,79.930,140,174,79
401917.140,5755894.600,79.940,142,176,85
401917.040,5755894.470,79.870,154,184,97
401917.490,5755894.920,79.860,150,184,87
401917.390,5755894.910,79.910,134,168,77
401917.290,5755894.810,79.870,132,164,74
401917.180,5755894.790,79.910,130,163,69
401917.080,5755894.660,79.850,145,177,86
401917.530,5755895.100,79.830,137,168,73
401917.430,5755895.020,79.810,143,177,83
401917.330,5755895.130,79.980,136,169,89
401917.230,5755895.020,79.930,142,171,95
401917.130,5755894.950,79.930,140,171,84
401917.030,5755894.850,79.900,145,177,86
401917.570,5755895.210,79.730,151,181,85
401917.470,5755895.170,79.760,144,175,78
401917.380,5755895.230,79.880,144,178,85
401917.270,5755895.200,79.900,147,178,99
401917.170,5755895.120,79.900,148,176,100
401917.070,5755895.100,79.940,146,177,92
401917.420,5755895.270,79.710,144,177,80
401917.220,5755895.310,79.870,151,183,96
401917.120,5755895.310,79.940,148,178,93
401913.320,5755870.530,80.240,127,153,91
401913.270,5755870.260,79.930,159,189,98
401913.580,5755870.720,80.250,162,193,98
401913.330,5755870.310,79.790,176,208,93
401913.590,5755870.720,80.070,186,218,96
401913.460,5755870.820,80.040,179,212,98
401913.830,5755871.290,80.030,149,180,88
401913.920,5755871.560,79.990,150,174,112
401913.830,5755871.700,79.990,118,143,91
401914.010,5755872.020,80.020,172,196,108
401913.930,5755872.160,80.030,176,208,103
401913.840,5755872.300,80.030,165,198,92
401913.820,5755872.480,80.080,169,199,86
401913.700,5755872.590,80.060,160,187,91
401914.050,5755872.450,80.010,177,208,114
401913.990,5755872.600,80.030,180,208,116
401913.900,5755872.730,80.030,158,185,102
401913.730,5755872.800,79.970,148,170,111
401914.040,5755872.830,79.960,170,194,116
401913.880,5755872.910,79.900,162,181,123
401913.720,5755872.980,79.840,147,167,108
401914.030,5755873.010,79.840,167,186,127
401913.900,5755873.120,79.800,151,172,109
401913.800,5755873.240,79.790,168,187,129
401914.130,5755873.280,79.800,165,187,119
401914.050,5755873.420,79.810,185,205,145
401913.970,5755873.560,79.820,187,210,137
401913.870,5755873.680,79.810,177,207,110
401913.840,5755873.850,79.860,178,208,106
401914.220,5755873.540,79.770,176,202,126
401914.140,5755873.670,79.770,166,191,111
401914.050,5755873.810,79.770,160,189,97
401916.450,5755890.990,79.660,189,214,119
401916.860,5755890.880,79.730,165,192,108
401916.710,5755890.970,79.660,178,202,118
401916.650,5755891.090,79.680,196,220,133
401916.580,5755891.200,79.680,200,224,137
401916.560,5755891.330,79.730,204,224,141
401916.560,5755891.470,79.800,199,219,135
401916.930,5755891.070,79.690,153,180,98
401916.890,5755891.190,79.720,182,209,121
401916.840,5755891.310,79.740,189,215,124
401916.810,5755891.440,79.790,192,217,128
401916.800,5755891.570,79.840,201,223,138
401916.780,5755891.690,79.890,202,223,137
401916.550,5755891.760,79.760,189,213,122
401917.050,5755891.800,79.960,175,201,103
401916.820,5755891.870,79.830,176,200,110
401916.640,5755891.950,79.740,184,203,126
401916.910,5755891.930,79.740,195,215,136
401916.810,5755892.030,79.730,191,206,139
401916.740,5755892.150,79.730,184,201,135
401916.720,5755892.270,79.770,172,190,123
401916.670,5755892.390,79.800,183,201,131
401917.080,5755892.140,79.790,223,233,170
401917.020,5755892.260,79.810,223,233,173
401916.990,5755892.380,79.850,218,229,167
401916.860,5755892.470,79.800,216,230,157
401916.810,5755892.590,79.820,203,222,137
401916.760,5755892.710,79.850,192,214,126
401917.080,5755892.570,79.830,211,228,150
401917.040,5755892.690,79.860,208,227,141
401916.990,5755892.800,79.890,200,220,138
401916.890,5755892.910,79.870,198,218,140
401916.810,5755893.020,79.860,204,221,155
401917.070,5755892.990,79.860,182,208,122
401916.990,5755893.090,79.850,172,197,113
401916.890,5755893.200,79.830,156,183,102
401916.820,5755893.310,79.840,148,173,105
401917.160,5755893.170,79.850,138,169,72
401917.060,5755893.270,79.820,132,165,68
401916.940,5755893.370,79.780,134,166,79
401916.900,5755893.490,79.810,133,165,79
401916.860,5755893.610,79.840,162,192,106
401917.230,5755893.350,79.810,139,173,60
401917.090,5755893.440,79.750,131,166,62
401917.030,5755893.560,79.760,127,160,63
401917.030,5755893.690,79.830,148,181,86
401916.930,5755893.790,79.810,173,201,111
401917.180,5755893.500,79.670,115,146,51
401917.140,5755893.620,79.700,135,169,66
401917.130,5755893.740,79.760,159,192,87
401917.030,5755893.850,79.730,167,197,96
401916.950,5755893.950,79.730,161,189,96
401917.270,5755893.680,79.650,156,189,76
401917.220,5755893.800,79.680,167,199,86
401917.150,5755893.910,79.680,149,177,82
401917.080,5755894.020,79.680,141,167,90
401916.970,5755894.120,79.650,149,175,91
401917.320,5755893.980,79.670,138,164,80
401917.220,5755894.090,79.650,125,150,78
401917.150,5755894.200,79.650,138,162,77
401917.090,5755894.310,79.660,158,190,83
401916.980,5755894.410,79.630,177,210,108
401916.990,5755894.540,79.700,188,217,127
401917.410,5755894.160,79.650,148,171,98
401917.340,5755894.280,79.660,142,168,79
401917.270,5755894.380,79.660,169,200,95
401917.260,5755894.510,79.710,180,210,116
401917.330,5755894.650,79.850,177,205,121
401917.400,5755894.790,79.980,181,206,125
401917.270,5755894.880,79.930,179,204,126
401917.390,5755894.450,79.610,185,213,113
401917.390,5755894.570,79.670,178,205,113
401917.420,5755894.950,79.900,169,195,113
401917.110,5755895.010,79.690,176,201,124
401917.140,5755895.140,79.770,186,211,131
401917.480,5755895.000,79.790,171,198,110
401917.410,5755895.110,79.790,166,193,109
401917.240,5755895.190,79.700,175,204,119
401917.210,5755895.310,79.740,175,204,117
401917.540,5755895.170,79.750,171,201,117
401917.410,5755895.270,79.700,173,203,114
401913.500,5755871.720,80.080,174,206,127
401913.900,5755871.510,80.080,161,190,120
401913.810,5755871.710,80.040,145,174,109
401913.790,5755871.900,80.030,156,186,106
401913.900,5755872.080,80.090,162,195,93
401913.790,5755872.280,80.040,168,202,93
401913.990,5755871.900,79.930,157,187,93
401913.910,5755874.380,79.750,171,199,117
401914.320,5755874.350,79.760,169,195,116
401914.220,5755874.550,79.710,168,193,118
401914.080,5755874.760,79.640,173,199,118
401914.390,5755874.550,79.590,160,185,110
401914.380,5755874.740,79.590,155,180,104
401914.180,5755874.960,79.490,158,185,105
401914.190,5755875.150,79.500,170,199,107
401914.060,5755875.360,79.440,175,204,101
401914.360,5755874.960,79.380,154,183,100
401914.320,5755875.150,79.370,167,198,103
401914.170,5755875.370,79.290,179,212,94
401914.420,5755875.350,79.220,175,212,71
401914.540,5755875.520,79.290,178,215,75
401914.370,5755875.740,79.200,194,228,97
401914.150,5755875.970,79.090,188,221,89
401914.620,5755875.910,79.140,189,224,91
401914.470,5755876.130,79.060,195,228,88
401914.270,5755876.540,78.960,180,212,68
401914.600,5755876.330,78.930,199,230,91
401914.560,5755876.520,78.910,199,230,85
401916.350,5755890.440,79.800,188,214,140
401916.760,5755891.700,80.050,223,240,178
401916.760,5755891.880,80.060,202,224,151
401916.720,5755892.080,80.040,191,217,142
401916.330,5755890.150,79.590,175,204,128
401916.510,5755890.260,79.680,191,219,144
401916.650,5755890.380,79.770,195,221,148
401916.750,5755890.520,79.820,181,208,131
401916.800,5755890.680,79.850,177,206,126
401916.960,5755891.680,79.960,211,231,163
401916.920,5755892.230,79.950,200,223,152
401916.910,5755892.420,79.950,210,229,161
401916.850,5755892.620,79.930,204,223,153
401916.780,5755892.830,79.900,188,209,142
401916.780,5755893.010,79.900,192,215,146
401916.780,5755893.190,79.900,198,219,152
401917.070,5755893.230,80.060,177,203,132
401916.970,5755893.880,79.820,156,190,104
401916.990,5755894.050,79.840,185,214,133
401916.970,5755894.410,79.840,174,209,109
401917.020,5755894.570,79.870,191,220,144
401917.040,5755894.730,79.880,204,230,163
401917.110,5755894.880,79.920,207,232,167
401917.080,5755895.070,79.910,207,231,167
401917.100,5755895.240,79.930,216,237,173
401917.210,5755894.010,79.760,163,193,108
401917.330,5755894.130,79.830,161,192,102
401917.420,5755894.270,79.880,166,202,103
401917.280,5755894.510,79.810,177,210,125
401917.390,5755894.630,79.870,194,222,151
401917.460,5755894.780,79.910,195,221,151
401917.530,5755894.920,79.960,196,223,152
401914.600,5755877.650,79.070,190,221,101
401914.760,5755877.700,79.110,179,215,84
401914.390,5755877.440,78.960,176,207,108
401914.650,5755877.420,79.090,183,215,110
401914.820,5755877.470,79.140,196,230,113
401914.430,5755877.220,78.980,182,217,101
401914.640,5755877.230,79.070,188,222,110
401914.790,5755877.280,79.110,187,223,108
401914.470,5755877.000,78.990,171,207,72
401914.610,5755877.050,79.020,182,217,91
401914.400,5755876.840,78.920,176,208,78
401914.640,5755876.840,79.040,178,211,72
401914.240,5755876.590,78.860,186,216,101
401914.400,5755876.630,78.910,181,215,88
401914.570,5755876.680,78.960,181,214,81
401914.130,5755875.800,79.230,171,204,79
401914.170,5755875.910,79.160,181,211,94
401914.180,5755876.030,79.080,165,195,81
401914.170,5755876.170,78.970,152,184,65
401914.230,5755876.270,78.930,154,185,69
401914.280,5755876.370,78.880,175,205,94
401914.410,5755876.440,78.890,186,217,109
401914.510,5755876.510,78.890,169,202,79
401914.680,5755876.550,78.940,183,215,78
401914.090,5755875.500,79.260,176,209,90
401914.150,5755875.590,79.230,173,206,78
401914.290,5755875.650,79.250,174,209,80
401914.410,5755875.720,79.260,187,221,107
401914.400,5755875.850,79.150,176,209,99
401914.430,5755875.970,79.090,174,209,86
401914.470,5755876.070,79.030,188,222,94
401914.430,5755876.230,78.890,193,227,106
401914.460,5755876.340,78.830,187,221,102
401914.680,5755876.360,78.920,174,208,80
401913.870,5755874.180,79.970,158,184,107
401914.310,5755875.070,79.530,140,171,92
401914.070,5755875.320,79.230,152,181,92
401914.220,5755875.370,79.260,172,205,95
401914.360,5755875.430,79.290,164,198,84
401914.500,5755875.480,79.320,161,198,81
401913.920,5755874.090,79.910,162,193,107
401914.020,5755874.160,79.900,157,188,113
401914.330,5755875.120,79.340,147,178,89
401914.410,5755875.210,79.320,156,190,87
401914.490,5755875.290,79.290,154,190,78
401913.810,5755873.710,79.980,158,185,109
401913.870,5755873.810,79.930,148,177,95
401913.870,5755873.930,79.850,157,185,105
401914.010,5755873.980,79.880,161,193,114
401914.110,5755874.050,79.870,143,176,99
401914.210,5755874.130,79.860,136,168,92
401913.950,5755873.580,79.990,162,188,112
401913.980,5755873.690,79.920,158,187,108
401914.140,5755873.730,79.970,149,179,99
401914.130,5755873.860,79.870,151,182,105
401914.210,5755873.940,79.840,139,171,91
401914.300,5755874.020,79.830,130,164,83
401913.840,5755873.450,79.870,143,167,88
401913.970,5755873.510,79.900,165,191,117
401914.080,5755873.580,79.900,153,183,112
401914.140,5755873.670,79.860,143,173,102
401914.190,5755873.760,79.810,150,179,104
401914.280,5755873.840,79.800,154,185,108
401913.870,5755873.370,79.790,149,177,98
401914.020,5755873.420,79.830,146,176,99
401914.170,5755873.470,79.870,138,168,95
401914.270,5755873.540,79.860,136,164,89
401914.090,5755873.200,79.870,147,178,103
401914.150,5755873.290,79.830,140,171,92
401913.630,5755872.340,79.980,143,178,85
401913.680,5755872.430,79.940,137,171,87
401914.060,5755872.380,80.170,139,169,89
401913.570,5755872.070,80.000,135,167,81
401913.630,5755872.160,79.960,127,163,71
401913.700,5755872.240,79.930,136,169,77
401913.790,5755872.310,79.920,146,178,96
401913.980,5755872.350,79.990,153,185,99
401913.520,5755871.790,80.030,138,169,102
401913.560,5755871.890,79.970,138,167,95
401913.620,5755871.980,79.940,152,181,105
401913.720,5755872.050,79.930,134,168,77
401913.760,5755872.140,79.880,144,178,84
401913.910,5755872.190,79.920,150,185,99
401914.060,5755872.250,79.950,148,180,90
401913.770,5755871.620,80.130,130,160,95
401913.740,5755871.740,80.020,132,161,95
401913.770,5755871.840,79.960,135,165,100
401913.840,5755871.930,79.920,138,168,91
401913.880,5755872.020,79.870,151,184,93
401914.000,5755872.090,79.880,155,190,95
401913.880,5755871.620,80.030,125,156,94
401913.900,5755871.720,79.950,105,138,81
401913.940,5755871.820,79.910,118,150,76
401914.020,5755871.900,79.880,143,174,84
401913.970,5755871.630,79.910,96,128,77
401913.020,5755868.530,80.130,128,161,104
401913.040,5755868.360,80.120,155,189,121
401913.190,5755868.410,80.160,122,154,97
401912.990,5755868.100,80.150,129,161,92
401913.140,5755868.150,80.180,132,164,91
401913.230,5755868.220,80.180,122,159,92
401913.370,5755868.280,80.200,114,147,90
401913.350,5755868.380,80.110,114,143,88
401913.220,5755867.950,80.230,121,152,91
401913.390,5755868.100,80.210,117,151,92
401912.940,5755867.400,80.210,100,134,89
401912.990,5755867.310,80.160,77,110,70
401913.030,5755867.130,80.170,89,120,73
401912.920,5755866.990,80.070,91,125,61
401912.860,5755866.650,80.160,166,200,95
401912.900,5755866.730,80.110,141,175,86
401912.940,5755866.820,80.060,115,149,74
401912.970,5755866.900,80.000,106,142,76
401913.240,5755866.920,80.140,92,127,62
401912.900,5755866.570,80.090,153,191,82
401912.950,5755866.640,80.050,142,177,78
401913.010,5755866.720,80.010,119,152,70
401913.030,5755866.810,79.950,110,144,70
401912.880,5755866.400,80.060,144,180,96
401912.960,5755866.470,80.040,123,158,72
401913.040,5755866.550,80.020,118,151,62
401913.110,5755866.620,80.000,125,157,75
401913.150,5755866.700,79.950,130,164,88
401912.910,5755866.320,79.990,153,186,111
401913.000,5755866.390,79.980,127,158,84
401913.110,5755866.450,79.980,134,161,89
401913.170,5755866.530,79.950,136,166,92
401912.980,5755866.220,79.940,141,170,96
401913.050,5755866.300,79.920,152,179,111
401912.610,5755865.940,80.000,120,146,87
401913.080,5755866.110,80.080,129,163,90
401913.120,5755866.180,79.940,141,178,108
401913.290,5755868.250,80.190,133,173,104
401913.230,5755868.340,80.140,143,184,113
401913.380,5755868.250,80.070,115,153,105
401913.340,5755868.310,80.100,139,179,121
401913.100,5755868.680,80.050,125,160,93
401913.050,5755868.750,80.040,138,169,102
401913.440,5755868.290,80.030,105,144,103
401913.410,5755868.340,80.090,122,162,109
401913.130,5755868.770,80.080,149,182,108
401913.100,5755868.820,80.120,164,196,117
401913.160,5755868.860,80.100,146,175,97
401913.990,5755873.780,80.120,166,192,103
401917.080,5755895.010,80.140,215,238,175
401916.480,5755890.480,79.780,193,219,146
401917.170,5755894.620,79.990,203,229,160
401917.450,5755894.660,80.130,205,230,163
401917.460,5755894.870,80.120,209,234,169
401916.760,5755890.400,79.710,194,219,152
401916.630,5755892.110,79.590,184,210,128
401917.510,5755895.110,79.930,199,226,155
401912.580,5755865.770,80.050,139,169,81
401912.830,5755865.760,80.080,159,188,96
401912.740,5755865.850,80.060,143,170,88
401912.700,5755865.970,80.080,151,175,104
401912.900,5755865.940,80.070,164,194,109
401912.800,5755866.030,80.040,166,195,118
401913.040,5755866.010,80.060,166,195,107
401913.000,5755866.120,80.080,155,187,104
401913.060,5755866.580,80.060,138,171,85
401913.020,5755866.690,80.080,159,195,102
401912.990,5755866.810,80.120,141,177,93
401912.980,5755866.930,80.180,112,145,83
401913.190,5755866.660,80.040,153,185,105
401913.150,5755866.770,80.060,136,172,86
401913.100,5755866.880,80.090,113,150,79
401913.140,5755867.010,80.180,91,126,80
401912.900,5755867.430,80.220,123,156,115
401913.260,5755866.950,80.090,95,131,67
401913.220,5755867.070,80.120,81,116,72
401913.200,5755867.180,80.170,78,111,76
401913.200,5755867.300,80.230,93,125,91
401913.010,5755867.490,80.190,110,145,107
401912.870,5755867.580,80.110,133,168,105
401913.250,5755867.470,80.200,80,114,83
401913.140,5755867.570,80.170,115,149,108
401913.010,5755867.650,80.110,130,162,99
401912.930,5755867.750,80.100,132,165,85
401913.270,5755867.640,80.150,104,138,100
401913.120,5755867.720,80.080,124,155,102
401913.060,5755867.820,80.080,140,172,106
401912.950,5755867.920,80.040,127,160,89
401913.100,5755867.990,80.050,128,161,100
401913.400,5755867.980,80.120,104,138,91
401913.480,5755871.010,80.100,152,192,64
401913.410,5755871.110,80.100,152,195,62
401913.660,5755871.080,80.130,148,184,77
401913.570,5755871.180,80.110,138,180,57
401913.540,5755871.280,80.150,150,191,89
401913.440,5755871.380,80.120,165,196,125
401913.720,5755871.140,80.050,140,174,84
401913.690,5755871.240,80.080,131,168,70
401913.650,5755871.350,80.110,129,166,86
401913.580,5755871.450,80.110,148,180,116
401913.510,5755871.550,80.110,178,209,149
401913.880,5755871.100,80.000,135,169,101
401913.820,5755871.200,80.010,138,175,87
401913.780,5755871.300,80.030,128,165,76
401913.720,5755871.400,80.050,145,180,111
401913.660,5755871.510,80.050,158,188,130
401913.600,5755871.610,80.060,163,194,135
401913.490,5755871.700,80.010,166,199,124
401913.870,5755871.360,79.980,129,162,90
401913.860,5755871.470,80.040,161,189,130
401913.860,5755871.580,80.110,140,168,110
401913.820,5755871.690,80.130,131,164,100
401913.630,5755871.770,80.010,149,182,113
401913.720,5755871.890,80.170,139,172,98
401913.610,5755871.990,80.120,145,179,101
401913.960,5755871.530,80.000,152,179,131
401913.940,5755871.640,80.050,126,154,104
401913.900,5755871.740,80.070,114,146,87
401913.860,5755871.850,80.090,141,174,103
401913.810,5755871.950,80.110,161,196,114
401913.720,5755872.050,80.090,160,193,110
401913.650,5755872.150,80.090,136,172,75
401913.980,5755871.910,80.070,138,169,94
401913.940,5755872.020,80.100,154,190,104
401913.860,5755872.110,80.080,154,189,97
401913.790,5755872.210,80.080,135,172,72
401913.690,5755872.310,80.050,138,178,76
401913.610,5755872.410,80.040,158,194,98
401914.010,5755872.180,80.090,169,201,105
401913.930,5755872.280,80.080,150,181,92
401913.860,5755872.380,80.080,143,178,85
401913.720,5755872.470,80.000,142,178,94
401913.650,5755872.570,80.000,161,194,120
401914.080,5755872.460,80.150,164,197,106
401913.890,5755872.540,80.030,151,180,101
401913.720,5755872.630,79.930,144,173,106
401914.070,5755872.610,80.070,172,203,126
401913.780,5755872.680,79.850,151,180,104
401913.690,5755872.780,79.830,131,160,92
401913.970,5755872.650,79.840,164,197,115
401913.870,5755872.750,79.810,161,191,114
401913.750,5755872.840,79.750,153,182,111
401914.050,5755872.710,79.770,173,204,120
401914.010,5755872.810,79.800,174,199,126
401913.840,5755872.900,79.700,153,179,110
401913.760,5755873.000,79.690,124,153,81
401913.740,5755873.110,79.740,149,178,104
401913.770,5755873.430,79.950,152,180,103
401913.820,5755873.540,80.070,167,192,117
401914.120,5755872.980,79.830,149,176,113
401914.020,5755873.080,79.800,156,184,120
401913.820,5755873.160,79.670,173,200,138
401913.790,5755873.270,79.710,178,206,138
401913.940,5755873.500,79.990,172,199,125
401913.920,5755873.600,80.030,172,196,123
401913.870,5755873.700,80.050,164,189,118
401914.200,5755873.150,79.840,148,177,110
401914.100,5755873.240,79.810,149,180,109
401914.040,5755873.340,79.810,160,190,116
401914.110,5755873.460,79.950,169,198,130
401914.170,5755873.570,80.070,181,209,141
401913.950,5755873.650,79.920,182,208,134
401914.030,5755873.770,80.060,173,201,121
401913.900,5755873.860,80.000,164,195,110
401914.230,5755873.410,79.860,161,190,109
401914.200,5755873.520,79.900,166,193,121
401914.170,5755873.620,79.930,159,186,120
401914.120,5755873.720,79.950,163,193,117
401914.020,5755873.820,79.910,160,194,111
401913.950,5755873.910,79.910,164,199,110
401914.220,5755873.880,79.970,143,177,93
401914.090,5755873.980,79.910,158,194,114
401913.970,5755874.070,79.850,168,199,119
401914.330,5755873.950,79.940,134,166,85
401914.100,5755874.030,79.780,141,171,100
401913.970,5755874.130,79.720,161,184,126
401913.970,5755874.230,79.780,157,179,119
401914.320,5755874.000,79.800,123,152,84
401914.090,5755874.080,79.630,136,163,100
401914.160,5755874.190,79.770,140,163,106
401914.030,5755874.290,79.710,161,185,123
401913.920,5755874.390,79.660,167,196,116
401913.950,5755874.490,79.750,172,203,119
401914.180,5755874.140,79.580,154,180,110
401914.280,5755874.260,79.750,126,151,84
401914.090,5755874.350,79.620,140,168,94
401914.020,5755874.450,79.620,149,177,98
401914.000,5755874.550,79.660,156,188,101
401914.390,5755874.320,79.710,151,179,97
401914.320,5755874.520,79.780,131,157,93
401914.170,5755874.610,79.700,150,178,107
401914.050,5755874.710,79.640,166,198,111
401914.400,5755874.470,79.650,146,168,98
401914.310,5755874.570,79.630,121,146,87
401914.270,5755874.670,79.660,144,173,114
401914.140,5755874.770,79.590,161,192,117
401914.040,5755874.870,79.560,136,170,82
401914.390,5755874.630,79.570,116,145,70
401914.350,5755874.730,79.600,115,146,77
401914.240,5755874.830,79.560,134,165,94
401914.180,5755874.930,79.560,134,167,78
401914.040,5755875.030,79.480,141,174,84
401914.410,5755874.790,79.520,129,155,81
401914.370,5755874.890,79.540,129,157,84
401914.260,5755874.990,79.500,135,165,83
401914.130,5755875.090,79.440,127,160,79
