//X,Y,Z,R,G,B
401902.490,5755930.120,79.810,66,100,59
401902.390,5755930.210,79.880,67,102,64
401902.750,5755930.120,79.720,61,96,42
401902.630,5755930.160,79.720,55,88,43
401902.530,5755930.230,79.760,52,86,43
401902.430,5755930.310,79.810,60,95,52
401902.800,5755930.260,79.700,58,92,43
401902.670,5755930.280,79.670,51,84,40
401902.580,5755930.360,79.730,48,81,38
401902.480,5755930.450,79.790,55,88,46
401902.840,5755930.380,79.650,62,97,44
401902.730,5755930.430,79.670,52,85,39
401902.640,5755930.530,79.740,49,82,38
401902.560,5755930.640,79.830,50,84,41
401902.880,5755930.490,79.590,58,92,39
401902.780,5755930.560,79.630,52,85,37
401902.680,5755930.630,79.680,54,88,40
401902.620,5755930.790,79.820,51,85,40
401903.000,5755930.770,79.740,53,86,39
401902.870,5755930.770,79.690,55,89,42
401902.760,5755930.820,79.710,53,86,39
401902.670,5755930.920,79.790,48,82,38
401902.530,5755930.910,79.740,46,81,37
401903.020,5755930.840,79.640,51,84,41
401902.920,5755930.910,79.690,55,88,44
401902.820,5755930.980,79.720,50,83,39
401902.710,5755931.030,79.740,45,78,37
401902.570,5755931.020,79.690,42,75,34
401902.990,5755931.080,79.700,51,83,40
401902.870,5755931.120,79.700,59,93,47
401902.770,5755931.170,79.720,48,82,39
401902.640,5755931.180,79.690,45,78,37
401903.030,5755931.200,79.660,56,90,44
401902.920,5755931.230,79.660,63,99,47
401902.800,5755931.280,79.670,61,97,46
401902.670,5755931.280,79.630,54,88,43
401903.070,5755931.310,79.600,56,90,46
401902.960,5755931.350,79.610,65,100,49
401902.860,5755931.420,79.650,63,99,46
401902.730,5755931.430,79.610,55,90,41
401903.120,5755931.440,79.580,48,80,43
401903.010,5755931.490,79.590,67,99,54
401902.910,5755931.550,79.620,78,113,59
401902.800,5755931.600,79.640,70,107,53
401903.170,5755931.570,79.560,49,79,45
401903.060,5755931.620,79.570,70,101,55
401902.960,5755931.690,79.610,85,119,58
401902.860,5755931.760,79.650,79,116,49
401903.210,5755931.690,79.510,57,88,47
401903.100,5755931.740,79.520,70,104,52
401902.990,5755931.780,79.540,72,107,46
401902.910,5755931.880,79.620,62,98,35
401903.280,5755931.840,79.510,62,92,48
401903.160,5755931.880,79.520,59,94,44
401903.060,5755931.940,79.540,58,93,39
401894.330,5755903.520,79.550,176,208,119
401894.420,5755903.410,79.530,174,207,118
401894.420,5755903.290,79.580,172,205,116
401901.900,5755928.150,79.750,83,110,76
401901.740,5755928.280,79.830,77,104,68
401902.070,5755928.400,79.730,89,118,82
401901.910,5755928.370,79.700,97,125,89
401902.250,5755928.740,79.760,60,93,57
401902.080,5755928.730,79.750,77,109,72
401901.920,5755928.610,79.670,92,123,87
401902.420,5755929.110,79.820,69,102,69
401902.250,5755928.960,79.710,70,104,70
401902.090,5755929.000,79.730,69,102,67
401901.930,5755928.850,79.630,74,106,72
401902.590,5755929.600,79.950,98,128,87
401902.420,5755929.640,79.970,75,107,73
401902.260,5755929.320,79.760,67,101,67
401902.100,5755929.250,79.710,62,95,62
401902.750,5755930.070,80.080,120,150,89
401902.590,5755929.970,80.000,104,134,85
401902.430,5755929.840,79.910,80,112,76
401902.270,5755929.590,79.740,68,102,69
401902.110,5755929.420,79.630,62,97,64
401902.760,5755930.250,80.010,103,136,70
401902.600,5755930.130,79.920,97,130,76
401902.440,5755930.030,79.850,82,115,74
401902.280,5755929.830,79.710,69,103,71
401902.770,5755930.380,79.900,76,111,53
401902.610,5755930.290,79.840,73,107,55
401902.450,5755930.200,79.770,71,104,59
401902.290,5755930.070,79.680,62,96,60
401902.770,5755930.440,79.750,65,100,44
401902.610,5755930.450,79.750,60,94,43
401902.450,5755930.400,79.720,60,93,48
401902.940,5755930.640,79.710,63,101,41
401902.780,5755930.710,79.740,61,97,42
401902.620,5755930.750,79.770,57,92,41
401902.460,5755930.670,79.710,56,91,41
401902.940,5755931.040,79.790,60,97,43
401902.790,5755931.050,79.790,59,95,42
401902.630,5755931.020,79.760,52,88,38
401903.110,5755931.240,79.740,59,95,45
401902.950,5755931.320,79.790,68,105,51
401902.790,5755931.280,79.750,64,100,47
401902.630,5755931.240,79.720,52,88,39
401903.110,5755931.490,79.720,65,99,51
401902.960,5755931.590,79.780,76,110,58
401902.800,5755931.580,79.760,72,108,52
401903.120,5755931.790,79.730,69,103,52
401902.960,5755931.830,79.760,77,112,54
401903.290,5755931.720,79.510,71,105,55
401903.130,5755931.700,79.490,80,114,57
401902.970,5755931.960,79.660,71,108,46
401902.590,5755929.840,79.890,98,126,79
401902.600,5755929.880,79.730,99,129,76
401902.450,5755929.900,79.740,80,111,72
401902.310,5755930.060,79.840,74,106,73
401902.760,5755929.960,79.630,80,114,52
401902.610,5755929.970,79.620,74,108,55
401902.460,5755929.970,79.600,69,104,57
401902.320,5755930.140,79.710,58,93,55
401902.770,5755930.040,79.490,66,102,46
401902.620,5755930.060,79.500,57,91,41
401902.480,5755930.230,79.610,59,94,47
401902.660,5755930.580,79.700,60,94,44
401902.510,5755930.560,79.670,57,91,43
401902.980,5755930.700,79.630,66,100,47
401902.830,5755930.790,79.680,61,95,45
401902.680,5755930.790,79.670,55,90,41
401902.530,5755930.740,79.620,50,86,38
401903.000,5755930.950,79.630,60,95,45
401902.850,5755931.000,79.650,63,99,48
401902.710,5755931.040,79.670,49,86,38
401903.020,5755931.170,79.610,67,101,53
401902.880,5755931.280,79.680,72,108,55
401902.730,5755931.320,79.700,60,96,44
401903.040,5755931.460,79.640,68,101,53
401902.900,5755931.500,79.660,79,114,58
401902.750,5755931.530,79.670,74,110,52
401903.210,5755931.620,79.590,61,96,49
401903.060,5755931.690,79.630,68,103,51
401902.910,5755931.680,79.610,83,119,57
401903.230,5755931.840,79.580,62,98,48
401903.080,5755931.850,79.570,74,109,55
401902.930,5755931.870,79.580,73,109,47
401901.380,5755925.880,80.220,53,81,58
401901.280,5755925.940,80.230,68,96,70
401901.520,5755925.900,80.150,44,75,50
401901.480,5755925.990,80.220,60,91,64
401901.360,5755926.040,80.190,67,96,68
401901.520,5755926.060,80.140,62,95,63
401901.390,5755926.100,80.110,60,91,60
401901.340,5755926.190,80.170,59,89,58
401901.560,5755926.130,80.060,56,90,57
401901.440,5755926.180,80.040,54,87,54
401901.570,5755926.190,79.940,54,88,55
401901.610,5755926.270,79.880,54,87,54
401901.670,5755926.350,79.820,55,89,56
401901.620,5755926.430,79.880,73,106,71
401901.690,5755926.520,79.840,80,113,75
401901.380,5755926.890,80.060,71,101,66
401901.600,5755926.850,79.970,80,111,78
401901.490,5755926.900,79.960,68,99,63
401901.450,5755926.990,80.030,65,95,58
401901.400,5755927.070,80.090,73,103,64
401901.610,5755926.910,79.860,81,113,78
401901.540,5755926.970,79.890,70,101,65
401901.480,5755927.050,79.940,55,86,49
401901.450,5755927.140,80.020,63,95,56
401901.560,5755927.040,79.790,67,98,59
401901.570,5755927.150,79.920,57,89,51
401901.510,5755927.230,79.970,70,102,62
401901.600,5755927.110,79.720,76,106,63
401901.600,5755927.220,79.840,64,96,55
401901.540,5755927.290,79.890,86,117,75
401901.500,5755927.380,79.960,104,132,84
401901.720,5755927.220,79.730,107,136,85
401901.630,5755927.280,79.740,83,115,71
401901.620,5755927.380,79.850,100,130,86
401901.590,5755927.470,79.940,98,126,78
401901.780,5755927.310,79.690,106,134,86
401901.630,5755927.330,79.630,94,125,79
401901.700,5755927.470,79.830,90,123,76
401901.680,5755927.570,79.920,83,116,65
401901.580,5755927.620,79.920,84,116,64
401901.860,5755927.400,79.660,95,125,79
401901.800,5755927.470,79.700,85,119,69
401901.780,5755927.570,79.800,77,112,60
401901.770,5755927.670,79.910,78,113,62
401901.590,5755927.680,79.820,88,118,70
401901.980,5755927.410,79.560,85,116,72
401901.940,5755927.490,79.630,77,112,64
401901.910,5755927.580,79.720,73,110,60
401901.790,5755927.620,79.690,72,110,59
401901.780,5755927.730,79.800,83,116,68
401901.720,5755927.800,79.850,75,104,62
401902.040,5755927.590,79.630,69,104,61
401901.920,5755927.640,79.610,63,99,57
401901.880,5755927.720,79.670,69,105,62
401901.840,5755927.810,79.750,68,99,60
401901.760,5755927.870,79.770,61,89,51
401902.350,5755928.730,79.890,58,95,55
401902.040,5755928.670,79.620,64,101,61
401902.010,5755928.750,79.700,72,108,70
401901.990,5755928.850,79.800,71,106,68
401901.960,5755928.930,79.880,53,89,54
401902.160,5755928.780,79.650,52,89,51
401902.110,5755928.850,79.700,60,97,59
401902.080,5755928.940,79.790,62,98,63
401902.040,5755929.020,79.860,55,92,58
401902.010,5755929.100,79.940,53,88,56
401902.090,5755929.190,79.920,57,94,58
401902.200,5755929.300,79.940,62,101,61
401902.130,5755929.360,79.970,51,86,53
401902.230,5755929.460,79.970,46,82,49
401902.170,5755929.530,80.010,49,83,51
401902.310,5755929.550,79.950,64,97,65
401902.580,5755929.720,80.180,86,117,84
401902.330,5755929.700,79.980,70,103,70
401902.690,5755929.730,80.080,115,141,101
401902.590,5755929.780,80.070,101,131,93
401902.480,5755929.820,80.050,81,115,82
401902.260,5755929.820,79.890,65,102,70
401902.710,5755929.790,79.980,129,156,100
401902.620,5755929.840,79.980,105,133,86
401902.530,5755929.900,79.990,81,116,82
401902.520,5755929.980,80.090,71,110,77
401902.730,5755929.850,79.880,129,158,87
401902.640,5755929.900,79.880,90,122,70
401902.540,5755929.950,79.880,79,115,78
401902.520,5755930.030,79.970,74,112,77
401902.380,5755930.060,79.910,74,113,79
401902.670,5755929.960,79.810,86,122,64
401902.580,5755930.020,79.810,76,114,68
401902.520,5755930.090,79.860,70,108,69
401902.440,5755930.140,79.870,68,106,68
401902.720,5755930.040,79.740,78,115,54
401902.650,5755930.100,79.780,68,107,53
401902.600,5755930.170,79.830,61,99,53
401902.520,5755930.230,79.850,64,100,56
401902.430,5755930.280,79.850,66,105,60
401902.750,5755930.100,79.660,72,108,51
401902.690,5755930.170,79.700,59,95,45
401902.710,5755930.270,79.860,53,89,44
401902.630,5755930.330,79.880,54,91,46
401902.530,5755930.380,79.870,59,98,50
401902.410,5755930.420,79.830,62,102,56
401902.720,5755930.230,79.630,55,90,44
401902.800,5755930.360,79.850,49,84,41
401902.730,5755930.420,79.880,54,91,46
401902.650,5755930.480,79.900,55,92,45
401902.460,5755930.490,79.780,58,96,50
401902.900,5755930.450,79.860,56,92,45
401902.810,5755930.510,79.870,53,90,43
401902.690,5755930.550,79.830,49,86,41
401902.570,5755930.590,79.790,51,89,44
401902.470,5755930.630,79.780,53,91,43
401902.890,5755930.590,79.850,52,90,43
401902.770,5755930.630,79.820,54,91,43
401902.710,5755930.700,79.860,56,94,43
401902.550,5755930.720,79.770,55,95,42
401902.940,5755930.670,79.800,50,88,40
401902.830,5755930.710,79.770,56,94,44
401902.750,5755930.770,79.790,59,97,42
401902.670,5755930.820,79.800,53,92,38
401902.510,5755930.840,79.710,57,97,41
401902.930,5755930.710,79.660,46,84,36
401902.850,5755930.770,79.680,56,95,43
401902.780,5755930.830,79.710,55,94,40
401902.710,5755930.890,79.730,53,92,40
401902.580,5755930.930,79.690,52,90,41
401903.000,5755930.800,79.640,54,91,45
401902.980,5755930.880,79.730,57,95,46
401902.840,5755930.900,79.660,55,93,44
401902.750,5755930.960,79.670,56,93,47
401902.610,5755930.990,79.600,46,82,42
401902.590,5755931.070,79.700,46,82,43
401903.050,5755930.950,79.690,47,84,41
401902.920,5755930.990,79.650,43,80,39
401902.800,5755931.030,79.620,53,90,46
401902.690,5755931.070,79.580,50,87,44
401902.600,5755931.120,79.590,48,85,43
401902.980,5755931.070,79.610,46,83,43
401902.910,5755931.130,79.630,60,100,49
401902.760,5755931.150,79.560,68,109,52
401902.680,5755931.210,79.570,59,99,49
401903.050,5755931.150,79.580,57,95,51
401902.980,5755931.210,79.610,67,108,52
401902.870,5755931.250,79.580,70,112,50
401902.760,5755931.290,79.560,60,100,46
401902.670,5755931.340,79.560,53,92,47
401903.060,5755931.290,79.590,59,97,49
401902.950,5755931.330,79.560,64,105,50
401902.830,5755931.370,79.540,60,100,47
401902.730,5755931.420,79.520,58,97,47
401903.130,5755931.370,79.570,51,87,48
401903.020,5755931.410,79.530,58,97,47
401902.910,5755931.450,79.510,70,108,52
401902.820,5755931.510,79.520,73,111,57
401902.840,5755931.600,79.660,66,106,48
401902.770,5755931.660,79.700,71,113,54
401903.090,5755931.490,79.510,52,88,44
401903.000,5755931.540,79.510,69,107,52
401902.950,5755931.610,79.570,75,114,58
401902.910,5755931.680,79.630,79,118,58
401902.880,5755931.750,79.720,85,123,60
401903.110,5755931.640,79.540,67,106,51
401903.050,5755931.700,79.590,76,114,56
401903.030,5755931.780,79.680,75,114,48
401902.970,5755931.840,79.710,82,120,45
401902.880,5755931.890,79.720,80,120,50
401903.120,5755931.780,79.560,70,106,51
401903.130,5755931.870,79.690,62,99,41
401903.060,5755931.930,79.710,64,103,40
401902.960,5755931.970,79.710,65,105,41
401894.440,5755903.260,79.470,158,188,97
401894.380,5755903.330,79.440,171,202,102
401894.310,5755903.400,79.400,180,211,118
401894.640,5755903.190,79.540,145,178,98
401894.600,5755903.290,79.580,156,186,106
401894.530,5755903.340,79.510,163,195,108
401894.470,5755903.410,79.470,176,207,112
401894.400,5755903.470,79.400,181,213,118
401894.350,5755903.560,79.420,176,209,107
401894.720,5755903.240,79.510,165,194,115
401894.680,5755903.360,79.590,169,199,112
401894.610,5755903.410,79.510,157,188,105
401894.550,5755903.480,79.480,163,191,109
401894.490,5755903.560,79.460,156,188,101
401894.430,5755903.620,79.410,162,196,94
401894.380,5755903.700,79.410,171,206,101
401894.760,5755903.420,79.580,146,176,96
401894.680,5755903.450,79.440,147,176,99
401894.640,5755903.560,79.500,161,188,111
401894.570,5755903.610,79.440,167,195,119
401894.520,5755903.690,79.430,172,202,120
401894.470,5755903.790,79.460,171,201,109
401894.420,5755903.880,79.480,165,195,103
401894.780,5755903.560,79.540,152,180,106
401894.720,5755903.620,79.490,148,173,98
401894.660,5755903.680,79.440,172,197,126
401894.610,5755903.770,79.460,179,207,133
401894.550,5755903.850,79.460,156,187,101
401894.490,5755903.920,79.420,158,185,100
401894.850,5755903.580,79.440,145,172,108
401894.780,5755903.630,79.360,138,165,97
401894.740,5755903.740,79.420,128,156,92
401894.680,5755903.820,79.410,127,155,92
401894.630,5755903.900,79.410,127,154,84
401894.570,5755903.980,79.390,138,167,84
401894.510,5755904.050,79.360,151,175,102
401894.850,5755903.680,79.310,158,189,118
401894.800,5755903.770,79.330,144,176,108
401894.750,5755903.850,79.330,130,158,93
401894.700,5755903.940,79.340,126,155,81
401894.650,5755904.030,79.370,135,167,79
401894.590,5755904.110,79.350,153,183,105
401894.530,5755904.180,79.320,153,181,107
401894.890,5755903.840,79.340,138,169,102
401894.830,5755903.920,79.340,124,153,82
401894.780,5755904.000,79.340,121,153,70
401894.740,5755904.100,79.380,117,150,64
401894.680,5755904.170,79.350,140,173,89
401894.620,5755904.250,79.340,152,181,98
401894.560,5755904.330,79.320,153,180,96
401894.910,5755903.970,79.310,118,151,72
401894.850,5755904.040,79.280,115,147,64
401894.810,5755904.140,79.310,128,159,76
401894.750,5755904.220,79.310,134,166,83
401894.700,5755904.310,79.310,129,158,76
401894.650,5755904.390,79.320,125,151,72
401894.940,5755904.120,79.300,87,118,51
401894.880,5755904.190,79.280,119,145,76
401894.840,5755904.290,79.310,140,167,93
401894.780,5755904.380,79.320,129,157,83
401894.730,5755904.460,79.320,120,147,73
401894.670,5755904.530,79.290,117,143,75
401895.020,5755904.170,79.260,115,141,77
401894.970,5755904.270,79.300,119,143,81
401894.920,5755904.360,79.320,134,160,96
401894.860,5755904.430,79.290,132,160,92
401894.800,5755904.500,79.260,135,163,91
401894.750,5755904.580,79.250,128,157,83
401894.680,5755904.650,79.200,140,169,89
401895.030,5755904.280,79.170,145,171,102
401894.980,5755904.370,79.180,140,166,95
401894.920,5755904.440,79.160,146,173,95
401894.880,5755904.550,79.220,152,180,98
401894.820,5755904.620,79.180,142,171,91
401894.770,5755904.700,79.190,150,184,91
401894.710,5755904.780,79.170,156,192,90
401895.070,5755904.460,79.250,145,171,92
401895.020,5755904.540,79.250,154,181,98
401894.960,5755904.610,79.200,148,179,90
401894.890,5755904.660,79.130,157,188,103
401894.850,5755904.770,79.180,161,195,103
401894.800,5755904.870,79.230,160,194,100
401894.770,5755905.000,79.370,161,193,105
401895.100,5755904.610,79.250,162,188,106
401895.040,5755904.670,79.200,160,192,105
401894.970,5755904.720,79.110,155,188,103
401894.930,5755904.840,79.200,159,193,108
401894.890,5755904.940,79.250,153,186,105
401894.870,5755905.090,79.430,131,163,84
401894.810,5755905.150,79.390,143,173,91
401895.170,5755904.650,79.190,163,193,108
401895.120,5755904.740,79.200,158,190,106
401895.070,5755904.830,79.230,151,184,97
401895.020,5755904.920,79.240,151,185,99
401895.000,5755905.060,79.410,152,184,101
401894.950,5755905.160,79.450,135,167,78
401894.900,5755905.230,79.430,144,173,83
401895.210,5755904.820,79.250,136,170,87
401895.170,5755904.920,79.300,139,172,88
401895.120,5755905.020,79.350,156,187,101
401895.070,5755905.110,79.370,146,175,86
401895.030,5755905.220,79.440,143,175,83
401894.980,5755905.300,79.420,145,175,85
401894.920,5755905.380,79.420,157,187,92
401895.250,5755904.990,79.310,166,193,120
401895.200,5755905.070,79.300,162,190,118
401895.150,5755905.170,79.360,144,174,100
401895.120,5755905.290,79.450,150,178,97
401895.060,5755905.370,79.450,175,201,120
401895.010,5755905.450,79.440,161,191,100
401894.950,5755905.520,79.410,155,185,88
401895.280,5755905.130,79.300,149,177,108
401895.220,5755905.210,79.280,137,164,100
401895.170,5755905.300,79.310,145,171,97
401895.150,5755905.440,79.480,161,185,103
401895.070,5755905.460,79.300,157,189,94
401895.020,5755905.550,79.330,155,189,83
401894.980,5755905.670,79.420,150,181,89
401895.300,5755905.260,79.270,146,174,99
401895.250,5755905.360,79.300,170,196,118
401895.200,5755905.440,79.300,173,201,113
401895.150,5755905.540,79.340,163,195,97
401895.100,5755905.620,79.330,151,182,90
401895.060,5755905.730,79.430,150,180,91
401895.010,5755905.820,79.430,141,171,91
401895.340,5755905.420,79.310,165,191,117
401895.280,5755905.500,79.300,163,190,115
401895.250,5755905.630,79.430,161,185,111
401895.180,5755905.680,79.350,152,174,106
401895.150,5755905.810,79.480,154,178,112
401895.100,5755905.880,79.450,136,163,98
401895.420,5755905.480,79.300,165,191,117
401895.360,5755905.550,79.250,149,174,102
401895.340,5755905.720,79.500,162,183,115
401895.290,5755905.800,79.500,150,168,106
401895.220,5755905.840,79.390,154,177,110
401895.180,5755905.940,79.440,144,169,105
401895.100,5755905.990,79.330,157,181,112
401895.440,5755905.620,79.270,147,172,99
401895.420,5755905.760,79.450,157,178,105
401895.360,5755905.850,79.450,155,177,107
401895.310,5755905.910,79.410,136,159,93
401895.250,5755906.000,79.420,129,153,85
401895.180,5755906.030,79.270,153,177,102
401895.130,5755906.110,79.280,152,175,94
401895.490,5755905.800,79.390,145,169,90
401895.450,5755905.930,79.500,144,168,89
401895.370,5755905.950,79.350,130,155,83
401895.310,5755906.010,79.260,143,167,95
401895.250,5755906.080,79.250,179,205,129
401895.210,5755906.180,79.280,159,181,108
401895.160,5755906.260,79.300,187,207,140
401895.520,5755905.960,79.420,138,165,82
401895.460,5755906.030,79.390,144,169,85
401895.400,5755906.090,79.340,153,179,97
401895.350,5755906.180,79.340,170,197,119
401895.290,5755906.240,79.290,181,203,133
401895.230,5755906.310,79.260,195,215,154
401895.200,5755906.450,79.410,180,203,140
401895.530,5755906.070,79.330,135,163,81
401895.480,5755906.140,79.290,153,181,103
401895.420,5755906.210,79.260,145,173,99
401895.380,5755906.330,79.380,166,188,119
401895.330,5755906.410,79.370,176,198,138
401895.280,5755906.510,79.410,171,196,134
401895.610,5755906.120,79.280,183,210,124
401895.560,5755906.210,79.310,185,214,139
401895.520,5755906.320,79.390,173,202,130
401895.470,5755906.410,79.430,170,195,129
401895.420,5755906.490,79.440,185,206,143
401895.370,5755906.580,79.460,168,192,131
401895.310,5755906.650,79.420,119,145,90
401895.650,5755906.290,79.360,190,214,143
401895.600,5755906.390,79.420,187,214,146
401895.560,5755906.480,79.450,176,200,139
401895.510,5755906.570,79.470,181,203,138
401895.460,5755906.650,79.490,178,204,137
401895.400,5755906.720,79.430,174,199,140
401895.330,5755906.780,79.370,151,172,112
401895.680,5755906.450,79.420,179,205,139
401895.630,5755906.530,79.430,161,185,123
401895.590,5755906.620,79.460,140,162,102
401895.530,5755906.700,79.450,143,169,108
401895.470,5755906.770,79.410,154,178,120
401895.410,5755906.840,79.370,158,178,108
401895.360,5755906.910,79.330,158,180,100
401895.710,5755906.590,79.410,150,178,114
401895.660,5755906.680,79.450,114,139,82
401895.610,5755906.750,79.420,96,121,66
401895.550,5755906.830,79.400,130,153,91
401895.490,5755906.890,79.350,160,184,109
401895.440,5755906.970,79.330,184,210,129
401895.370,5755907.030,79.260,176,206,120
401895.740,5755906.740,79.440,124,151,92
401895.690,5755906.820,79.430,99,127,70
401895.630,5755906.890,79.420,119,145,79
401895.570,5755906.950,79.350,147,169,92
401895.520,5755907.030,79.340,188,212,131
401895.460,5755907.110,79.320,188,217,138
401895.410,5755907.180,79.310,173,202,124
401895.760,5755906.860,79.380,109,140,74
401895.710,5755906.940,79.360,127,155,87
401895.650,5755907.010,79.330,169,196,122
401895.600,5755907.090,79.340,185,212,133
401895.540,5755907.170,79.320,166,196,119
401895.490,5755907.250,79.330,137,166,92
401895.840,5755906.920,79.360,120,150,77
401895.780,5755906.980,79.330,151,180,108
401895.720,5755907.060,79.290,172,201,123
401895.680,5755907.150,79.330,157,189,111
401895.630,5755907.230,79.340,146,177,102
401895.580,5755907.320,79.350,144,173,99
401895.530,5755907.400,79.370,141,170,89
401895.870,5755907.070,79.400,167,197,121
401895.810,5755907.130,79.350,166,197,117
401895.760,5755907.220,79.360,140,172,96
401895.710,5755907.300,79.370,147,177,100
401895.660,5755907.390,79.390,162,193,110
401895.610,5755907.460,79.370,164,195,112
401895.550,5755907.540,79.360,163,195,118
401895.900,5755907.210,79.400,138,172,86
401895.840,5755907.280,79.380,134,167,84
401895.790,5755907.360,79.380,136,169,87
401895.740,5755907.440,79.380,150,182,99
401895.690,5755907.520,79.380,171,201,120
401895.630,5755907.590,79.350,164,196,118
401895.570,5755907.670,79.320,162,192,118
401895.700,5755907.640,79.290,154,184,104
401895.640,5755907.710,79.250,160,190,112
401895.780,5755907.690,79.260,168,197,121
401895.720,5755907.760,79.240,173,201,124
401895.670,5755907.850,79.260,135,167,91
401895.850,5755907.740,79.220,164,193,121
401895.800,5755907.820,79.220,165,194,121
401895.740,5755907.900,79.220,140,170,97
401895.690,5755907.970,79.210,136,167,95
401895.890,5755907.900,79.300,174,204,125
401895.830,5755907.970,79.260,168,198,118
401895.770,5755908.030,79.200,170,199,119
401895.720,5755908.110,79.200,138,170,92
401895.970,5755907.970,79.340,179,210,121
401895.910,5755908.030,79.270,183,213,124
401895.860,5755908.110,79.270,176,205,119
401895.800,5755908.180,79.220,174,205,119
401895.750,5755908.260,79.230,171,205,114
401896.050,5755908.030,79.350,163,195,103
401895.990,5755908.080,79.250,165,197,108
401895.940,5755908.170,79.270,154,186,100
401896.180,5755908.010,79.360,167,201,109
401895.450,5755907.250,79.390,147,180,104
401895.370,5755906.870,79.520,167,196,115
401895.480,5755906.930,79.530,155,186,100
401895.310,5755906.720,79.450,174,203,129
401895.430,5755906.780,79.470,162,193,122
401895.530,5755906.840,79.470,158,188,109
401895.250,5755906.570,79.390,147,177,111
401895.360,5755906.630,79.390,131,160,100
401895.490,5755906.680,79.420,126,156,97
401895.590,5755906.740,79.420,138,165,95
401895.160,5755906.320,79.400,160,186,119
401895.240,5755906.390,79.380,151,179,112
401895.350,5755906.450,79.380,143,175,106
401895.460,5755906.510,79.390,115,144,88
401895.600,5755906.560,79.420,112,138,83
401895.650,5755906.650,79.370,129,155,89
401895.200,5755906.230,79.330,149,176,100
401895.300,5755906.300,79.330,151,179,108
401895.420,5755906.350,79.340,156,185,113
401895.550,5755906.400,79.370,150,176,117
401895.680,5755906.450,79.400,149,172,116
401895.020,5755905.790,79.470,156,189,101
401895.090,5755906.100,79.220,137,165,81
401895.310,5755906.110,79.330,137,165,81
401895.400,5755906.180,79.330,136,163,84
401895.500,5755906.240,79.320,154,180,98
401895.610,5755906.300,79.330,173,198,129
401894.970,5755905.630,79.420,150,184,89
