//X,Y,Z,R,G,B
401907.820,5755894.310,79.440,180,216,90
401907.840,5755894.500,79.450,173,207,97
401908.680,5755894.020,79.630,189,225,115
401908.370,5755894.350,79.490,181,215,115
401908.500,5755894.480,79.560,178,209,122
401909.070,5755894.120,79.620,178,213,126
401909.040,5755894.320,79.610,174,205,128
401909.510,5755894.000,79.620,179,214,128
401909.470,5755894.210,79.610,188,218,143
401909.940,5755894.070,79.630,191,222,144
401910.460,5755893.910,79.670,175,208,127
401915.560,5755893.490,80.050,174,205,130
401915.650,5755893.810,80.100,177,208,130
401915.470,5755893.600,79.800,169,199,122
401886.860,5755895.640,79.790,155,181,129
401886.120,5755895.890,80.080,196,213,158
401886.350,5755895.790,79.950,176,197,138
401886.610,5755895.690,79.800,176,201,143
401894.960,5755895.420,79.440,153,187,95
401894.760,5755895.360,79.450,163,194,105
401894.850,5755895.250,79.440,157,191,100
401894.920,5755895.140,79.440,150,186,90
401894.630,5755895.300,79.430,169,200,109
401894.720,5755895.190,79.410,163,198,100
401894.780,5755895.080,79.410,161,196,96
401894.520,5755895.140,79.430,170,205,108
401892.730,5755895.620,79.990,154,182,107
401892.850,5755895.510,79.950,149,178,109
401892.590,5755895.670,79.920,200,229,149
401892.640,5755895.560,79.930,178,203,126
401892.730,5755895.450,79.910,154,181,109
401892.730,5755895.350,79.960,150,180,109
401892.810,5755895.240,79.950,154,188,116
401892.510,5755895.610,79.850,190,225,140
401892.570,5755895.500,79.860,181,210,133
401892.660,5755895.390,79.840,157,185,114
401892.690,5755895.290,79.860,142,171,103
401892.550,5755895.190,80.020,154,189,120
401892.230,5755895.660,79.890,173,209,124
401892.290,5755895.560,79.900,169,208,124
401892.390,5755895.450,79.870,157,194,120
401892.550,5755895.330,79.800,159,195,125
401892.570,5755895.230,79.830,159,194,124
401891.940,5755895.720,79.950,175,208,131
401892.060,5755895.610,79.900,173,207,128
401892.120,5755895.500,79.900,144,181,105
401892.230,5755895.390,79.870,148,187,114
401892.230,5755895.290,79.920,155,195,121
401891.840,5755895.660,79.900,180,216,141
401891.900,5755895.550,79.900,167,201,129
401891.970,5755895.450,79.890,145,182,109
401892.040,5755895.340,79.890,151,189,113
401892.070,5755895.240,79.910,149,188,109
401891.600,5755895.710,79.910,175,214,137
401891.630,5755895.610,79.940,183,221,146
401891.650,5755895.510,79.970,179,215,140
401891.710,5755895.400,79.970,169,206,132
401891.740,5755895.300,80.000,171,208,132
401891.340,5755895.770,79.930,164,199,125
401891.350,5755895.670,79.980,175,212,138
401891.470,5755895.560,79.940,173,210,135
401891.380,5755895.460,80.050,175,213,135
401891.440,5755895.360,80.060,179,216,141
401891.170,5755895.710,79.940,171,203,138
401891.240,5755895.610,79.940,175,207,142
401891.320,5755895.500,79.930,154,190,119
401891.230,5755895.410,80.050,164,203,128
401891.140,5755895.310,80.170,173,214,136
401890.980,5755895.760,79.910,171,199,136
401890.910,5755895.670,80.030,179,210,147
401891.170,5755895.550,79.870,169,201,136
401891.190,5755895.450,79.900,159,196,127
401891.100,5755895.350,80.030,157,196,123
401890.580,5755895.830,80.060,173,204,142
401890.510,5755895.730,80.170,164,193,129
401890.920,5755895.500,79.940,168,202,131
401891.020,5755895.390,79.910,156,194,122
401890.480,5755895.770,80.010,171,201,138
401890.470,5755895.670,80.080,164,192,127
401890.440,5755895.570,80.150,165,194,127
401890.480,5755895.470,80.170,167,201,130
401890.550,5755895.360,80.170,160,197,123
401890.270,5755895.820,80.000,159,189,129
401890.280,5755895.720,80.040,166,195,129
401890.300,5755895.620,80.090,163,192,126
401890.310,5755895.520,80.130,155,185,121
401890.360,5755895.410,80.140,163,197,132
401890.380,5755895.750,79.780,166,194,131
401890.330,5755895.650,79.880,155,187,119
401890.260,5755895.560,79.980,141,173,111
401890.260,5755895.460,80.040,144,174,116
401890.110,5755895.810,79.830,171,198,131
401890.290,5755895.690,79.730,161,189,125
401890.270,5755895.590,79.800,155,186,121
401890.210,5755895.500,79.900,141,171,113
401890.210,5755895.400,79.950,146,176,120
401890.140,5755895.840,79.610,169,195,129
401890.030,5755895.750,79.760,164,190,121
401890.090,5755895.640,79.770,148,173,107
401890.160,5755895.540,79.760,157,187,120
401890.200,5755895.430,79.780,159,189,126
401889.980,5755895.790,79.610,161,187,119
401890.020,5755895.680,79.630,147,174,106
401890.080,5755895.580,79.640,147,175,108
401890.140,5755895.470,79.640,165,195,122
401889.980,5755895.380,79.830,160,190,121
401889.570,5755895.850,79.780,163,188,110
401889.660,5755895.740,79.750,151,175,101
401889.750,5755895.640,79.730,144,170,100
401889.860,5755895.530,79.700,154,183,113
401889.950,5755895.420,79.670,174,203,128
