//X,Y,Z,R,G,B
401819.150,5755925.660,79.510,210,220,158
401819.080,5755925.760,79.510,182,197,141
401819.380,5755925.520,79.510,219,228,165
401819.300,5755925.620,79.480,205,216,154
401819.220,5755925.720,79.460,182,196,140
401819.140,5755925.820,79.430,143,164,120
401819.450,5755925.580,79.440,177,190,138
401819.370,5755925.680,79.420,156,170,127
401819.290,5755925.780,79.400,146,163,128
401819.240,5755925.860,79.410,114,136,108
401819.450,5755925.660,79.310,144,159,122
401819.400,5755925.750,79.310,111,131,104
401819.340,5755925.840,79.310,99,122,101
401819.320,5755925.920,79.360,89,115,96
401819.690,5755925.590,79.370,157,175,128
401819.780,5755925.650,79.530,131,151,116
401819.720,5755925.740,79.530,96,120,95
401819.630,5755925.840,79.490,82,109,91
401819.910,5755925.690,79.550,161,183,131
401820.030,5755925.730,79.530,159,177,120
401820.140,5755925.780,79.520,169,188,135
401820.620,5755925.950,79.310,170,185,127
401820.670,5755926.010,79.430,129,145,103
401820.850,5755926.040,79.500,123,140,102
401821.930,5755926.480,79.780,141,154,124
401822.050,5755926.520,79.780,157,169,135
401822.000,5755926.600,79.790,116,135,112
401822.160,5755926.560,79.770,200,213,167
401822.110,5755926.650,79.780,158,176,137
401822.250,5755926.680,79.810,217,232,177
401822.200,5755926.760,79.830,210,228,172
401826.270,5755928.500,78.050,46,67,47
401826.390,5755928.410,77.910,61,88,73
401826.330,5755928.500,77.900,69,97,75
401826.290,5755928.580,77.920,66,92,66
401826.270,5755928.650,77.980,61,85,58
401826.510,5755928.380,77.830,66,91,89
401826.480,5755928.460,77.880,99,128,104
401826.440,5755928.540,77.900,109,137,102
401826.390,5755928.620,77.910,106,131,91
401826.360,5755928.700,77.960,92,117,77
401826.690,5755928.390,77.940,96,121,109
401826.630,5755928.480,77.940,133,162,132
401826.570,5755928.570,77.930,174,202,150
401826.510,5755928.650,77.930,160,186,131
401826.470,5755928.730,77.960,134,158,114
401826.760,5755928.500,77.970,123,140,114
401826.700,5755928.600,77.960,154,174,134
401826.640,5755928.680,77.960,165,184,129
401826.580,5755928.770,77.950,138,155,117
401826.880,5755928.540,77.980,110,120,102
401826.830,5755928.620,78.000,121,132,110
401826.750,5755928.720,77.960,165,173,125
401826.700,5755928.810,77.970,145,151,112
401826.980,5755928.580,77.970,110,122,108
401826.930,5755928.670,77.980,103,116,105
401826.860,5755928.760,77.970,113,124,108
401826.790,5755928.850,77.950,132,139,112
401827.090,5755928.620,77.980,108,120,106
401827.040,5755928.700,78.000,99,113,108
401826.980,5755928.790,77.990,97,111,107
401826.940,5755928.870,78.010,134,143,120
401826.880,5755928.960,78.010,124,131,112
401827.180,5755928.660,77.960,117,127,107
401827.140,5755928.740,77.990,125,133,117
401827.080,5755928.830,77.970,118,128,114
401827.020,5755928.920,77.980,108,120,109
401827.280,5755928.700,77.950,159,165,125
401827.210,5755928.800,77.930,136,140,114
401827.150,5755928.880,77.920,147,154,121
401827.070,5755928.980,77.890,128,137,114
401827.390,5755928.740,77.960,201,212,156
401827.330,5755928.830,77.950,157,163,120
401827.270,5755928.920,77.940,150,158,117
401827.200,5755929.010,77.920,131,140,114
401827.150,5755929.090,77.930,126,143,121
401827.500,5755928.770,77.960,218,237,175
401827.450,5755928.860,77.960,216,231,161
401827.380,5755928.950,77.940,181,191,134
401827.310,5755929.040,77.930,130,141,112
401827.270,5755929.120,77.950,121,138,115
401827.610,5755928.810,77.960,207,224,162
401827.550,5755928.900,77.960,223,244,170
401827.480,5755928.990,77.940,212,227,154
401827.430,5755929.080,77.940,177,185,128
401827.380,5755929.160,77.950,131,139,110
401827.730,5755928.840,77.990,177,187,120
401827.670,5755928.930,77.970,190,205,143
401827.600,5755929.020,77.950,187,199,137
401827.530,5755929.120,77.930,158,165,117
401827.470,5755929.200,77.930,149,155,115
401827.650,5755929.140,77.960,163,170,116
401827.600,5755929.230,77.960,162,166,118
401813.790,5755923.220,79.860,69,92,78
401813.880,5755923.280,79.860,82,107,96
401813.830,5755923.370,79.860,81,106,97
401813.760,5755923.440,79.840,82,106,98
401813.700,5755923.520,79.820,82,106,98
401813.650,5755923.610,79.830,83,108,99
401813.960,5755923.340,79.830,82,109,98
401813.910,5755923.420,79.830,78,105,96
401813.860,5755923.520,79.860,83,109,100
401813.800,5755923.600,79.830,86,110,103
401813.740,5755923.680,79.830,84,109,102
401814.180,5755923.420,80.070,77,106,92
401814.130,5755923.510,80.090,75,105,91
401814.000,5755923.490,79.830,82,111,100
401813.940,5755923.570,79.830,82,111,101
401813.880,5755923.660,79.820,86,113,102
401813.830,5755923.750,79.830,88,115,105
401814.250,5755923.450,79.990,81,110,96
401814.200,5755923.550,80.020,78,108,94
401814.080,5755923.550,79.810,84,113,101
401814.030,5755923.640,79.820,85,115,102
401813.970,5755923.720,79.820,87,117,102
401814.350,5755923.540,80.030,84,115,98
401814.290,5755923.620,80.020,85,115,100
401814.230,5755923.690,80.000,89,118,104
401814.170,5755923.770,79.990,87,118,102
401814.090,5755923.830,79.910,89,120,103
401814.460,5755923.470,79.910,86,117,98
401814.440,5755923.600,80.020,84,116,96
401814.370,5755923.670,79.980,83,114,97
401814.300,5755923.730,79.920,86,116,100
401814.240,5755923.810,79.920,89,119,102
401814.570,5755923.570,79.980,87,118,97
401814.520,5755923.650,79.980,99,128,104
401814.460,5755923.740,79.980,91,121,101
401814.400,5755923.820,79.970,82,113,96
401814.360,5755923.920,80.020,83,113,97
401814.650,5755923.630,79.960,102,129,104
401814.600,5755923.720,79.980,111,138,110
401814.550,5755923.800,79.990,96,127,103
401814.480,5755923.870,79.940,84,116,97
401814.420,5755923.950,79.930,77,108,91
401814.790,5755923.600,79.930,112,136,110
401814.740,5755923.690,79.960,126,149,118
401814.690,5755923.780,79.980,133,159,123
401814.640,5755923.860,79.970,111,142,111
401814.570,5755923.940,79.940,89,122,98
401814.510,5755924.020,79.930,82,114,93
401814.880,5755923.660,79.920,149,173,131
401814.830,5755923.750,79.940,147,169,128
401814.770,5755923.840,79.940,162,184,140
401814.720,5755923.920,79.940,139,165,125
401814.660,5755924.000,79.920,114,144,111
401814.960,5755923.720,79.900,169,193,138
401814.920,5755923.820,79.960,148,173,122
401814.870,5755923.910,79.960,183,204,148
401814.810,5755924.000,79.970,207,225,172
401814.750,5755924.070,79.950,176,198,145
401815.050,5755923.790,79.920,202,222,160
401815.000,5755923.890,79.950,190,210,150
401814.970,5755923.990,80.010,209,227,164
401814.890,5755924.050,79.930,228,242,180
401814.850,5755924.150,79.990,212,229,164
401815.190,5755923.770,79.900,179,200,148
401815.150,5755923.860,79.940,208,226,162
401815.090,5755923.950,79.950,214,227,165
401815.040,5755924.040,79.950,222,236,177
401814.990,5755924.130,79.980,213,230,167
401815.270,5755923.830,79.880,201,220,167
401815.230,5755923.920,79.910,217,235,170
401815.180,5755924.010,79.930,213,227,164
401815.120,5755924.100,79.940,211,224,168
401815.090,5755924.210,80.000,204,220,162
401815.370,5755923.900,79.910,183,202,154
401815.310,5755923.980,79.900,212,229,171
401815.250,5755924.060,79.880,220,236,172
401815.200,5755924.140,79.880,213,231,169
401815.160,5755924.250,79.950,206,224,167
401815.460,5755923.970,79.910,126,151,115
401815.410,5755924.070,79.960,148,171,127
401815.350,5755924.150,79.940,180,202,145
401815.300,5755924.230,79.930,186,211,149
401815.250,5755924.320,79.960,152,178,127
401815.580,5755923.930,79.850,99,129,104
401815.540,5755924.040,79.920,102,131,104
401815.500,5755924.130,79.940,120,145,113
401815.440,5755924.210,79.930,155,177,133
401815.380,5755924.290,79.930,185,207,151
401815.660,5755923.990,79.830,93,124,101
401815.610,5755924.080,79.840,97,127,101
401815.600,5755924.210,79.990,128,153,120
401815.530,5755924.290,79.960,156,177,136
401815.480,5755924.360,79.950,186,207,154
401815.750,5755924.050,79.830,90,121,97
401815.700,5755924.140,79.840,97,127,99
401815.640,5755924.220,79.840,112,138,105
401815.610,5755924.340,79.920,130,154,113
401815.550,5755924.420,79.920,163,185,135
401815.920,5755924.080,79.950,102,132,104
401815.860,5755924.150,79.920,97,128,101
401815.800,5755924.230,79.900,114,143,113
401815.740,5755924.300,79.860,119,145,113
401815.670,5755924.370,79.830,126,151,115
401815.610,5755924.440,79.810,148,170,127
401816.000,5755924.140,79.930,109,138,109
401815.940,5755924.210,79.900,120,149,116
401815.880,5755924.290,79.890,123,151,117
401815.840,5755924.380,79.920,120,147,115
401815.770,5755924.450,79.880,132,156,123
401816.070,5755924.180,79.870,118,146,113
401816.020,5755924.260,79.870,144,169,126
401815.960,5755924.340,79.860,145,170,129
401815.910,5755924.420,79.850,128,156,121
401815.850,5755924.510,79.860,140,162,129
401816.230,5755924.180,79.920,107,138,111
401816.170,5755924.260,79.900,138,164,123
401816.120,5755924.340,79.910,179,202,145
401816.060,5755924.420,79.900,181,204,148
401816.000,5755924.500,79.890,163,187,137
401815.940,5755924.580,79.880,167,188,144
401816.300,5755924.230,79.860,112,139,111
401816.240,5755924.310,79.860,142,167,126
401816.190,5755924.400,79.880,174,197,143
401816.140,5755924.490,79.900,180,200,145
401816.090,5755924.570,79.900,202,220,163
401816.370,5755924.260,79.790,115,137,110
401816.310,5755924.350,79.800,133,151,119
401816.270,5755924.450,79.840,146,161,120
401816.220,5755924.540,79.880,172,184,137
401816.170,5755924.630,79.890,211,222,171
401816.440,5755924.310,79.730,118,129,107
401816.390,5755924.400,79.750,136,139,113
401816.350,5755924.500,79.820,172,172,131
401816.310,5755924.600,79.860,196,194,139
401816.260,5755924.690,79.890,230,231,172
401816.540,5755924.400,79.800,138,145,120
401816.490,5755924.490,79.840,158,159,130
401816.440,5755924.580,79.850,181,179,140
401816.390,5755924.670,79.860,208,204,151
401816.340,5755924.750,79.860,225,223,168
401816.660,5755924.350,79.720,123,145,124
401816.610,5755924.440,79.750,155,170,140
401816.550,5755924.520,79.740,162,174,142
401816.520,5755924.640,79.840,158,165,132
401816.470,5755924.720,79.840,198,200,154
401816.750,5755924.420,79.730,126,150,123
401816.690,5755924.500,79.730,155,175,140
401816.650,5755924.600,79.790,158,177,140
401816.600,5755924.690,79.810,154,171,137
401816.550,5755924.780,79.810,182,196,158
401816.840,5755924.500,79.770,168,190,150
401816.780,5755924.570,79.760,188,206,162
401816.730,5755924.660,79.760,179,198,154
401816.680,5755924.740,79.770,159,180,139
401816.630,5755924.830,79.790,149,171,136
401816.980,5755924.480,79.790,162,185,143
401816.930,5755924.570,79.780,220,236,187
401816.870,5755924.640,79.760,227,240,191
401816.810,5755924.720,79.750,213,228,178
401816.760,5755924.810,79.780,173,194,148
401816.710,5755924.890,79.760,132,156,120
401817.070,5755924.560,79.820,163,186,141
401817.020,5755924.640,79.820,221,236,183
401816.950,5755924.710,79.770,229,241,189
401816.900,5755924.790,79.770,214,229,174
401816.850,5755924.880,79.790,183,204,152
401817.170,5755924.640,79.870,145,169,126
401817.100,5755924.700,79.800,189,209,159
401817.040,5755924.780,79.790,200,217,165
401816.980,5755924.850,79.760,203,220,166
401816.930,5755924.930,79.770,186,208,157
401817.210,5755924.640,79.690,132,152,113
401817.160,5755924.730,79.710,159,181,139
401817.120,5755924.830,79.750,158,181,135
401817.070,5755924.920,79.790,173,195,143
401817.020,5755925.010,79.810,156,182,135
401817.350,5755924.630,79.710,125,144,109
401817.300,5755924.710,79.700,139,160,120
401817.250,5755924.800,79.720,130,154,115
401817.220,5755924.920,79.820,130,155,114
401817.160,5755925.000,79.830,145,171,128
401817.440,5755924.690,79.710,141,166,128
401817.390,5755924.780,79.730,154,179,139
401817.340,5755924.870,79.740,144,170,133
401817.290,5755924.970,79.790,132,159,122
401817.240,5755925.050,79.780,126,154,118
401817.520,5755924.760,79.710,141,169,131
401817.470,5755924.840,79.710,140,167,133
401817.420,5755924.930,79.730,149,175,141
401817.360,5755925.000,79.720,151,177,137
401817.300,5755925.080,79.710,147,175,136
401817.670,5755924.760,79.760,168,196,151
401817.600,5755924.820,79.700,142,171,133
401817.540,5755924.890,79.670,133,161,127
401817.490,5755924.970,79.670,172,196,155
401817.420,5755925.040,79.630,176,201,156
401817.380,5755925.130,79.650,153,180,140
401817.750,5755924.810,79.740,175,200,156
401817.690,5755924.890,79.720,136,164,128
401817.630,5755924.960,79.690,139,165,127
401817.570,5755925.030,79.670,203,223,172
401817.510,5755925.110,79.640,195,218,169
401817.460,5755925.190,79.650,154,179,139
401817.830,5755924.880,79.740,158,182,143
401817.780,5755924.960,79.750,122,148,115
401817.720,5755925.030,79.720,148,173,131
401817.660,5755925.110,79.700,201,221,165
401817.600,5755925.180,79.670,193,215,163
401817.910,5755924.940,79.740,133,155,126
401817.870,5755925.040,79.790,123,146,117
401817.810,5755925.110,79.770,149,169,129
401817.750,5755925.180,79.730,195,214,159
401817.690,5755925.250,79.700,207,225,169
401818.040,5755924.910,79.720,115,143,115
401817.990,5755925.000,79.720,113,141,116
401817.930,5755925.070,79.700,116,141,116
401817.890,5755925.170,79.750,140,156,122
401817.830,5755925.240,79.730,185,199,149
401817.770,5755925.320,79.710,199,212,156
401818.120,5755924.970,79.690,116,147,120
401818.060,5755925.050,79.690,113,145,121
401818.000,5755925.110,79.650,114,143,118
401817.950,5755925.190,79.640,130,151,119
401817.910,5755925.310,79.730,166,183,136
401818.200,5755925.020,79.670,121,150,126
401818.140,5755925.100,79.670,121,150,126
401818.080,5755925.180,79.640,121,150,124
401818.030,5755925.260,79.640,132,158,124
401818.000,5755925.370,79.750,166,188,142
401818.260,5755925.050,79.570,126,152,128
401818.200,5755925.130,79.570,124,150,127
401818.160,5755925.240,79.640,124,152,125
401818.110,5755925.310,79.630,137,164,131
401818.060,5755925.400,79.650,154,182,140
401818.350,5755925.130,79.610,150,175,141
401818.290,5755925.210,79.610,145,172,140
401818.240,5755925.300,79.630,125,155,127
401818.190,5755925.380,79.650,124,155,127
401818.140,5755925.470,79.660,130,162,130
401818.480,5755925.100,79.600,200,218,174
401818.430,5755925.190,79.620,197,216,174
401818.380,5755925.280,79.650,177,201,163
401818.330,5755925.370,79.670,131,162,132
401818.280,5755925.450,79.670,112,146,120
401818.560,5755925.170,79.620,239,246,212
401818.510,5755925.250,79.610,230,242,206
401818.470,5755925.350,79.660,190,210,176
401818.420,5755925.440,79.700,135,164,139
401818.370,5755925.530,79.700,112,145,125
401818.630,5755925.210,79.560,251,253,227
401818.580,5755925.300,79.570,234,245,208
401818.530,5755925.390,79.600,183,206,170
401818.490,5755925.480,79.620,128,158,134
401818.440,5755925.570,79.640,111,144,126
401818.720,5755925.280,79.570,251,253,226
401818.660,5755925.360,79.560,231,243,202
401818.610,5755925.450,79.580,174,200,162
401818.560,5755925.530,79.600,125,158,132
401818.520,5755925.630,79.630,113,148,127
401818.850,5755925.250,79.540,254,254,228
401818.790,5755925.330,79.540,253,254,227
401818.760,5755925.450,79.650,236,245,203
401818.690,5755925.510,79.590,187,210,170
401818.650,5755925.600,79.610,132,163,134
401818.930,5755925.330,79.580,248,247,205
401818.880,5755925.400,79.570,246,247,208
401818.830,5755925.500,79.620,232,238,190
401818.770,5755925.560,79.550,203,219,174
401818.720,5755925.660,79.600,158,182,146
401818.990,5755925.340,79.450,243,243,190
401818.960,5755925.480,79.610,238,240,187
401818.920,5755925.570,79.650,219,223,172
401818.850,5755925.620,79.550,201,211,163
401818.820,5755925.750,79.690,180,196,152
401819.130,5755925.340,79.480,248,249,198
401819.060,5755925.390,79.400,243,243,187
401819.000,5755925.460,79.360,227,228,173
401818.960,5755925.570,79.450,201,204,154
401818.910,5755925.660,79.470,190,196,147
401819.200,5755925.380,79.420,242,244,189
401819.060,5755925.670,79.570,183,193,151
401818.990,5755925.700,79.420,176,187,146
401819.290,5755925.470,79.500,248,250,203
401819.230,5755925.520,79.410,236,242,189
401819.170,5755925.590,79.400,204,217,166
401819.110,5755925.670,79.380,167,187,144
401819.080,5755925.780,79.470,170,192,152
401819.380,5755925.550,79.580,231,237,186
401819.340,5755925.650,79.630,211,221,168
401819.270,5755925.700,79.520,192,208,160
401819.210,5755925.770,79.520,166,187,145
401819.160,5755925.850,79.490,171,196,155
401819.520,5755925.550,79.630,224,233,184
401819.470,5755925.640,79.640,187,199,149
401819.420,5755925.710,79.640,191,202,158
401819.360,5755925.780,79.610,196,208,166
401819.300,5755925.840,79.520,181,198,157
401819.610,5755925.640,79.700,192,206,163
401819.560,5755925.720,79.700,145,163,128
401819.500,5755925.790,79.680,163,177,144
401819.450,5755925.860,79.650,170,182,147
401819.390,5755925.920,79.600,160,175,138
401819.730,5755925.590,79.620,223,232,186
401819.680,5755925.680,79.660,172,190,153
401819.630,5755925.770,79.680,124,146,120
401819.570,5755925.830,79.610,124,143,120
401819.520,5755925.910,79.600,133,149,123
401819.470,5755925.990,79.630,137,157,127
401819.810,5755925.650,79.620,227,238,193
401819.760,5755925.730,79.630,165,186,148
401819.710,5755925.820,79.630,120,145,118
401819.650,5755925.900,79.630,115,138,115
401819.880,5755925.710,79.600,180,200,152
401819.830,5755925.790,79.620,148,172,129
401819.780,5755925.880,79.640,118,145,114
401819.730,5755925.950,79.620,121,147,118
401819.960,5755925.760,79.580,98,127,94
401819.900,5755925.840,79.570,92,120,87
401819.850,5755925.910,79.540,97,126,98
401819.800,5755925.980,79.530,106,136,109
401820.090,5755925.730,79.560,103,136,111
401820.030,5755925.810,79.560,94,127,103
401819.980,5755925.890,79.550,96,127,104
401819.930,5755925.970,79.530,95,126,103
401819.880,5755926.050,79.550,102,133,110
401820.170,5755925.820,79.640,106,139,115
401820.110,5755925.860,79.530,106,139,117
401820.050,5755925.940,79.530,103,135,113
401820.000,5755926.020,79.510,103,134,111
401819.950,5755926.110,79.550,116,146,121
401820.230,5755925.840,79.510,106,139,115
401820.190,5755925.930,79.550,106,137,115
401820.130,5755926.010,79.530,103,133,110
401820.080,5755926.080,79.500,99,124,102
401820.030,5755926.170,79.550,108,134,109
401820.380,5755925.860,79.620,107,138,113
401820.310,5755925.900,79.520,105,135,112
401820.260,5755925.970,79.490,104,131,108
401820.210,5755926.070,79.540,101,128,105
401820.150,5755926.130,79.480,99,124,102
401820.110,5755926.230,79.560,107,132,109
401820.440,5755925.870,79.470,109,137,103
401820.390,5755925.960,79.520,99,126,96
401820.330,5755926.030,79.470,95,121,95
401820.280,5755926.110,79.470,95,120,96
401820.220,5755926.180,79.450,105,131,107
401820.190,5755926.300,79.600,110,136,112
401820.510,5755925.920,79.460,108,131,94
401820.460,5755925.990,79.420,98,125,92
401820.400,5755926.060,79.400,97,125,97
401820.360,5755926.170,79.490,99,126,99
401820.300,5755926.230,79.430,101,128,102
401820.250,5755926.320,79.450,102,129,105
401820.590,5755925.990,79.480,117,137,106
401820.540,5755926.070,79.470,113,138,111
401820.480,5755926.120,79.390,111,139,114
401820.440,5755926.230,79.490,105,133,107
401820.380,5755926.310,79.480,103,131,105
401820.720,5755925.980,79.520,127,151,119
401820.660,5755926.030,79.420,133,154,122
401820.610,5755926.120,79.440,129,152,124
401820.560,5755926.190,79.430,117,143,120
401820.510,5755926.290,79.480,108,138,112
401820.460,5755926.360,79.450,103,133,107
401820.790,5755926.010,79.410,131,156,123
401820.740,5755926.090,79.420,140,163,125
401820.690,5755926.180,79.450,131,156,123
401820.630,5755926.250,79.430,124,153,126
401820.580,5755926.330,79.430,112,144,117
401820.530,5755926.410,79.430,111,143,115
401820.870,5755926.080,79.440,149,173,141
