//X,Y,Z,R,G,B
401930.290,5755836.650,79.710,185,211,135
401930.220,5755836.430,79.560,168,193,119
401930.120,5755836.320,79.520,177,202,129
401930.130,5755836.630,79.610,173,199,125
401930.040,5755836.500,79.560,176,200,125
401929.940,5755836.410,79.540,166,189,117
401930.050,5755836.800,79.640,165,192,116
401929.960,5755836.660,79.570,167,192,112
401929.870,5755836.540,79.520,167,192,117
401929.780,5755836.430,79.490,164,186,114
401929.890,5755836.820,79.580,176,204,125
401929.790,5755836.710,79.550,188,215,140
401929.700,5755836.590,79.500,187,213,135
401929.590,5755836.550,79.530,171,192,115
401929.480,5755836.530,79.580,154,176,103
401929.610,5755836.840,79.600,173,204,119
401929.500,5755836.780,79.620,181,210,123
401929.390,5755836.760,79.670,172,200,122
401929.280,5755836.740,79.720,152,180,103
401929.180,5755836.700,79.750,154,183,111
401929.520,5755837.060,79.690,169,201,118
401929.410,5755837.010,79.700,171,204,117
401929.310,5755836.980,79.740,160,193,113
401929.210,5755836.920,79.750,167,198,121
401929.100,5755836.900,79.800,163,192,116
401929.000,5755836.820,79.790,149,178,109
401929.240,5755837.060,79.680,166,199,112
401929.150,5755836.940,79.630,183,214,129
401929.050,5755836.890,79.650,172,202,119
401928.940,5755836.850,79.680,163,193,120
401929.050,5755837.270,79.810,177,208,121
401928.990,5755836.960,79.580,164,196,111
401928.880,5755836.930,79.620,175,206,125
401928.900,5755837.220,79.700,158,191,100
401928.810,5755837.090,79.640,164,197,102
401928.710,5755836.970,79.590,149,179,91
401928.840,5755837.290,79.620,175,206,117
401928.740,5755837.200,79.600,176,211,117
401928.640,5755837.110,79.590,181,214,125
401928.540,5755837.060,79.610,165,196,113
401928.760,5755837.430,79.620,168,198,116
401928.670,5755837.350,79.610,162,197,109
401928.570,5755837.260,79.600,175,209,119
401928.470,5755837.200,79.610,171,204,114
401928.370,5755837.150,79.620,162,194,112
401928.260,5755837.130,79.670,164,195,119
401928.590,5755837.490,79.620,153,186,91
401928.500,5755837.410,79.610,168,201,103
401928.400,5755837.350,79.610,175,207,114
401928.300,5755837.240,79.570,165,197,116
401928.440,5755837.470,79.520,167,201,106
401928.350,5755837.340,79.470,175,207,114
401928.250,5755837.210,79.400,167,199,111
401928.370,5755837.580,79.490,172,205,113
401928.280,5755837.450,79.430,178,212,115
401928.190,5755837.310,79.360,179,211,117
401928.090,5755837.240,79.360,166,197,109
401928.220,5755837.530,79.370,167,201,104
401928.120,5755837.430,79.340,176,211,119
401928.030,5755837.330,79.310,161,196,116
401928.140,5755837.720,79.420,163,196,99
401928.040,5755837.630,79.400,153,189,98
401927.960,5755837.410,79.250,152,189,110
401927.850,5755837.390,79.300,160,195,120
401927.740,5755837.420,79.400,171,203,128
401927.980,5755837.690,79.320,162,197,105
401927.900,5755837.510,79.200,147,181,97
401927.790,5755837.500,79.260,155,189,103
401927.680,5755837.490,79.330,140,172,93
401927.810,5755837.800,79.360,143,179,90
401927.710,5755837.710,79.340,152,185,98
401927.610,5755837.600,79.300,133,164,85
401927.510,5755837.550,79.320,149,183,110
401927.740,5755837.880,79.300,145,179,93
401927.650,5755837.790,79.280,146,179,94
401927.550,5755837.660,79.220,149,180,103
401927.460,5755837.560,79.180,161,193,122
401927.680,5755837.930,79.200,149,181,87
401927.590,5755837.820,79.160,150,181,91
401927.490,5755837.730,79.150,150,182,109
401927.390,5755837.710,79.200,157,191,118
401927.290,5755837.620,79.180,155,191,113
401927.230,5755837.680,79.090,147,183,100
401926.310,5755838.290,79.230,179,215,128
401926.340,5755838.490,79.210,154,193,110
401926.250,5755838.340,79.130,159,196,113
401926.380,5755838.580,79.090,138,172,81
401926.290,5755838.450,79.030,152,189,111
401926.190,5755838.350,79.000,159,196,106
401926.100,5755838.220,78.940,163,198,93
401926.220,5755838.620,79.070,167,201,116
401926.130,5755838.470,78.980,180,213,119
401926.020,5755838.560,79.140,168,200,99
401925.920,5755838.420,79.070,150,183,86
401926.160,5755838.650,78.950,172,208,110
401925.950,5755838.690,79.140,175,208,115
401925.860,5755838.560,79.080,160,193,106
401925.770,5755838.370,78.950,177,205,112
401925.890,5755838.770,79.080,167,202,106
401925.790,5755838.640,79.010,173,206,112
401925.700,5755838.490,78.930,178,207,120
401925.630,5755838.600,78.910,160,195,110
401922.830,5755839.800,77.650,167,150,88
401922.770,5755839.880,77.590,161,147,88
401913.740,5755844.360,80.200,149,190,106
401913.670,5755844.330,80.240,152,190,103
401913.620,5755844.430,80.220,149,190,112
401913.450,5755844.580,80.210,110,149,75
401913.360,5755844.520,80.200,117,155,79
401913.480,5755844.740,80.180,66,108,52
401913.400,5755844.690,80.210,82,122,63
401913.320,5755844.630,80.200,102,141,78
401913.260,5755844.640,80.290,120,155,91
401913.510,5755844.870,80.140,50,86,45
401913.440,5755844.840,80.170,58,97,55
401913.370,5755844.820,80.230,63,105,56
401913.290,5755844.780,80.250,73,115,61
401913.210,5755844.730,80.260,75,115,59
401913.380,5755844.910,80.120,36,71,38
401913.310,5755844.890,80.170,54,93,50
401913.240,5755844.860,80.220,65,107,57
401913.160,5755844.810,80.230,58,100,48
401913.240,5755844.940,80.090,41,77,40
401913.170,5755844.910,80.140,52,91,48
401913.100,5755844.880,80.170,53,92,46
401913.130,5755845.010,80.120,42,78,42
401913.040,5755844.960,80.130,48,86,47
401912.960,5755844.910,80.140,63,102,56
401913.080,5755845.110,80.110,47,82,49
401913.010,5755845.080,80.140,50,88,51
401912.930,5755845.040,80.160,62,101,58
401912.870,5755845.050,80.250,64,104,51
401912.880,5755845.130,80.150,52,89,51
401912.830,5755845.150,80.240,55,94,50
401912.760,5755845.120,80.280,57,96,49
401912.770,5755845.220,80.200,41,77,42
401912.710,5755845.200,80.250,51,90,48
401912.710,5755845.290,80.140,35,67,39
401912.650,5755845.260,80.180,40,77,41
401912.610,5755845.320,80.340,48,87,47
401912.560,5755845.350,80.450,50,88,49
401912.510,5755845.430,80.400,49,85,52
401934.980,5755833.970,80.020,175,202,128
401934.910,5755833.920,80.000,185,209,140
401934.900,5755834.050,80.020,205,227,150
401934.840,5755833.990,79.990,203,225,146
401934.810,5755833.930,79.920,200,222,148
401934.870,5755834.180,80.070,191,217,144
401934.880,5755834.120,79.930,190,213,137
401934.870,5755834.060,79.820,183,208,125
401934.790,5755834.010,79.820,195,220,141
401934.780,5755834.250,80.090,190,217,137
401934.750,5755834.190,80.010,189,218,136
401934.690,5755834.140,79.990,175,202,123
401934.750,5755834.080,79.760,199,221,145
401934.620,5755834.020,79.830,207,226,163
401934.800,5755834.380,80.060,190,216,136
401934.760,5755834.320,80.000,185,210,122
401934.750,5755834.270,79.900,190,219,132
401934.730,5755834.210,79.800,166,194,119
401934.670,5755834.150,79.770,196,215,148
401934.600,5755834.100,79.740,206,224,165
401934.770,5755834.450,79.990,194,220,135
401934.710,5755834.400,79.950,193,216,129
401934.690,5755834.340,79.870,203,226,142
401934.650,5755834.280,79.810,186,208,135
401934.600,5755834.230,79.750,195,212,148
401934.530,5755834.170,79.740,194,214,154
401934.440,5755834.110,79.750,204,223,165
401934.640,5755834.470,79.950,187,210,128
401934.620,5755834.410,79.860,213,236,151
401934.570,5755834.360,79.800,193,218,141
401934.530,5755834.300,79.750,162,183,119
401934.460,5755834.240,79.730,152,172,116
401934.260,5755834.190,79.920,181,199,144
401934.600,5755834.540,79.890,182,208,129
401934.550,5755834.490,79.840,201,227,141
401934.510,5755834.430,79.770,188,218,136
401934.360,5755834.370,79.900,178,203,133
401934.290,5755834.320,79.870,173,196,133
401934.160,5755834.260,79.960,176,198,138
401934.440,5755834.500,79.770,183,210,135
401934.340,5755834.450,79.800,174,195,124
401934.250,5755834.390,79.810,171,191,127
401934.150,5755834.330,79.850,169,189,129
401934.230,5755834.520,79.860,164,183,117
401934.180,5755834.460,79.800,168,188,130
401934.030,5755834.400,79.920,184,203,147
401934.130,5755834.590,79.900,183,205,141
401934.020,5755834.530,79.950,173,198,139
401933.920,5755834.480,79.980,177,199,142
401933.820,5755834.420,80.010,170,194,142
401933.030,5755835.200,79.970,181,199,143
401932.980,5755835.150,79.920,190,208,148
401932.910,5755835.090,79.910,200,220,153
401932.840,5755835.040,79.890,207,229,160
401932.810,5755834.990,79.800,191,213,150
401932.050,5755835.310,79.830,189,217,148
401932.300,5755835.650,79.950,177,200,136
401932.220,5755835.590,79.960,179,205,138
401932.150,5755835.540,79.950,171,200,132
401932.120,5755835.490,79.860,178,206,138
401932.070,5755835.440,79.820,178,206,133
401931.950,5755835.380,79.890,192,219,145
401932.170,5755835.660,79.930,158,183,114
401932.110,5755835.610,79.900,164,192,123
401932.090,5755835.560,79.790,180,209,139
401932.010,5755835.510,79.800,179,208,136
401931.910,5755835.450,79.840,171,198,125
401931.850,5755835.400,79.810,177,200,133
401932.170,5755835.740,79.790,174,200,128
401932.070,5755835.680,79.840,159,189,121
401932.040,5755835.630,79.750,168,196,127
401931.940,5755835.580,79.780,167,198,125
401931.860,5755835.520,79.800,164,195,125
401931.820,5755835.470,79.720,153,183,120
401932.020,5755835.750,79.810,167,195,129
401931.940,5755835.700,79.800,157,187,118
401931.870,5755835.640,79.790,145,177,109
401931.810,5755835.590,79.750,161,193,126
401931.760,5755835.540,79.700,155,185,124
401931.690,5755835.480,79.700,164,193,130
401931.760,5755835.660,79.710,157,184,117
401931.680,5755835.610,79.710,160,186,120
401931.610,5755835.550,79.700,154,178,113
401931.640,5755835.680,79.660,178,202,134
401931.560,5755835.620,79.670,166,187,123
401931.500,5755835.570,79.640,184,204,135
401931.550,5755835.700,79.550,190,209,142
401931.440,5755835.640,79.620,205,222,160
401931.430,5755835.760,79.650,177,198,135
401931.330,5755835.710,79.680,197,216,157
401931.360,5755835.830,79.640,169,192,129
401931.130,5755836.110,79.540,185,210,132
401931.070,5755836.180,79.530,174,201,117
401931.000,5755836.250,79.530,176,205,121
401930.910,5755836.190,79.550,170,196,122
401930.840,5755836.140,79.540,187,207,134
401930.760,5755836.090,79.540,184,204,127
401930.600,5755836.020,79.710,169,191,116
401930.850,5755836.260,79.540,183,207,132
401930.780,5755836.210,79.520,191,211,137
401930.720,5755836.160,79.490,178,194,121
401930.650,5755836.100,79.470,164,180,112
401930.520,5755836.040,79.580,168,185,117
401930.790,5755836.330,79.510,188,211,140
401930.720,5755836.280,79.500,200,220,144
401930.610,5755836.220,79.570,199,214,131
401930.510,5755836.160,79.610,177,194,119
401930.450,5755836.110,79.580,173,189,122
401930.370,5755836.180,79.600,181,201,131
401930.220,5755836.190,79.610,172,191,116
401930.160,5755836.260,79.590,200,220,148
401930.020,5755836.270,79.590,201,223,152
401929.990,5755836.340,79.510,193,213,137
401929.950,5755836.420,79.460,193,210,131
401929.870,5755836.360,79.460,205,217,142
401929.900,5755836.490,79.410,204,218,147
401929.840,5755836.430,79.380,192,203,132
401929.900,5755836.610,79.430,196,212,134
401929.840,5755836.550,79.390,203,222,145
401929.780,5755836.500,79.360,210,225,150
401928.670,5755837.010,79.520,198,225,143
401928.600,5755837.070,79.540,215,239,161
401928.530,5755837.020,79.520,189,218,126
401928.590,5755837.190,79.570,197,218,144
401928.520,5755837.130,79.560,212,232,153
401928.460,5755837.080,79.530,211,232,152
401928.520,5755837.250,79.580,193,215,136
401928.460,5755837.200,79.550,202,225,148
401928.390,5755837.150,79.540,196,219,140
401928.330,5755837.100,79.500,177,203,129
401928.460,5755837.320,79.580,187,212,130
401928.280,5755837.170,79.470,187,211,126
401928.080,5755837.250,79.450,176,202,123
401926.510,5755838.360,79.160,178,201,116
401926.460,5755838.310,79.090,207,223,145
401926.410,5755838.270,79.020,204,225,150
401926.570,5755838.490,79.030,158,183,108
401926.450,5755838.420,79.140,172,198,126
401926.390,5755838.370,79.110,173,198,118
401926.280,5755838.310,79.200,200,223,141
401926.400,5755838.490,79.100,170,199,131
401926.350,5755838.440,79.060,166,196,126
401926.280,5755838.400,79.020,177,201,129
401923.520,5755839.600,78.210,222,234,168
401923.480,5755839.560,78.110,213,220,158
401923.510,5755839.690,78.050,234,237,168
401923.470,5755839.660,77.910,200,194,131
401923.430,5755839.620,77.820,181,169,111
401923.460,5755839.750,78.010,215,211,138
401923.410,5755839.720,77.920,203,187,118
401923.380,5755839.690,77.770,190,169,101
401923.290,5755839.630,77.820,182,160,95
401923.270,5755839.600,77.630,169,147,86
401923.450,5755839.850,78.130,215,209,141
401923.400,5755839.820,78.010,202,186,117
401923.340,5755839.770,77.970,194,171,102
401923.300,5755839.730,77.870,188,164,96
401923.260,5755839.700,77.740,182,159,92
401923.210,5755839.660,77.650,180,158,92
401923.460,5755839.960,78.140,217,211,146
401923.410,5755839.920,78.040,204,185,121
401923.360,5755839.890,77.950,199,177,110
401923.290,5755839.830,77.970,189,165,97
401923.230,5755839.790,77.890,186,161,94
401923.210,5755839.770,77.710,186,162,95
401923.150,5755839.720,77.670,188,165,98
401923.080,5755839.680,77.630,185,162,98
401923.430,5755840.040,78.040,202,183,118
401923.380,5755840.000,77.950,195,170,103
401923.320,5755839.950,77.910,188,163,96
401923.260,5755839.910,77.840,183,158,91
401923.230,5755839.880,77.700,183,159,92
401923.160,5755839.830,77.680,189,165,100
401923.090,5755839.790,77.650,188,165,104
401923.030,5755839.740,77.620,183,161,104
401923.360,5755840.080,77.820,186,162,97
401923.310,5755840.050,77.720,183,160,97
401923.210,5755839.980,77.810,180,158,94
401923.170,5755839.950,77.690,187,163,98
401923.100,5755839.900,77.670,189,165,102
401923.040,5755839.850,77.640,184,162,104
401922.980,5755839.810,77.590,179,158,104
401922.910,5755839.760,77.550,175,156,105
401923.260,5755840.110,77.710,182,161,104
401923.190,5755840.060,77.680,184,163,106
401923.120,5755840.010,77.690,189,166,107
401923.050,5755839.960,77.670,184,162,104
401922.980,5755839.910,77.660,178,157,104
401922.920,5755839.870,77.600,174,154,104
401922.850,5755839.820,77.560,170,152,103
401923.140,5755840.130,77.670,183,162,109
401923.060,5755840.070,77.690,180,159,107
401922.990,5755840.020,77.670,176,156,105
401922.920,5755839.970,77.660,173,154,104
401922.860,5755839.930,77.610,168,152,103
401922.790,5755839.880,77.580,166,153,103
401923.090,5755840.190,77.630,174,155,106
401923.000,5755840.130,77.710,174,154,106
401922.930,5755840.080,77.680,173,153,105
401922.860,5755840.030,77.660,169,152,103
401922.790,5755839.980,77.630,165,151,101
401922.730,5755839.940,77.600,168,157,104
401922.680,5755839.900,77.490,160,149,101
401922.990,5755840.220,77.530,172,153,105
401922.910,5755840.170,77.530,172,153,104
401922.830,5755840.110,77.540,169,153,105
401922.780,5755840.080,77.450,166,151,105
401922.700,5755840.020,77.470,163,150,103
401922.630,5755839.970,77.470,161,148,103
401922.930,5755840.280,77.510,167,150,105
401922.870,5755840.240,77.470,169,151,103
401922.780,5755840.180,77.510,170,152,105
401922.720,5755840.140,77.460,167,150,106
401922.650,5755840.080,77.460,166,149,105
401922.570,5755840.030,77.460,163,148,105
401922.490,5755839.970,77.490,157,144,106
401922.810,5755840.300,77.480,166,149,104
401922.750,5755840.260,77.420,168,150,104
401922.670,5755840.200,77.460,167,149,105
401922.600,5755840.150,77.450,166,149,106
401922.520,5755840.090,77.440,164,149,106
401922.440,5755840.040,77.470,159,146,105
401922.750,5755840.360,77.480,165,149,106
401922.690,5755840.310,77.450,166,149,105
401922.600,5755840.250,77.500,166,149,105
401922.520,5755840.200,77.500,165,148,105
401922.450,5755840.150,77.500,163,148,105
401922.380,5755840.090,77.510,157,144,105
401922.680,5755840.410,77.530,167,150,107
401922.610,5755840.360,77.520,167,150,105
401922.540,5755840.310,77.510,166,149,105
401922.470,5755840.260,77.510,163,148,105
401922.390,5755840.210,77.510,159,146,105
401922.320,5755840.150,77.510,155,142,105
401922.250,5755840.100,77.500,147,138,104
401922.550,5755840.410,77.560,168,151,105
401922.480,5755840.370,77.540,167,150,105
401922.410,5755840.320,77.520,163,148,105
401922.330,5755840.270,77.510,159,146,106
401922.270,5755840.220,77.500,155,143,106
401922.190,5755840.170,77.490,146,138,106
401922.490,5755840.480,77.560,170,152,104
401922.420,5755840.420,77.560,168,151,105
401922.350,5755840.380,77.540,165,149,105
401922.280,5755840.330,77.520,162,148,106
401922.210,5755840.280,77.490,159,146,106
401922.140,5755840.230,77.470,155,144,107
401922.070,5755840.180,77.450,149,140,106
401922.430,5755840.540,77.560,173,154,106
401922.360,5755840.490,77.550,171,153,106
401922.290,5755840.440,77.520,167,151,105
401922.220,5755840.390,77.500,165,150,104
401922.160,5755840.340,77.480,165,149,105
401922.080,5755840.290,77.480,164,148,106
401922.010,5755840.240,77.460,160,146,106
401922.310,5755840.550,77.530,173,154,106
401922.240,5755840.500,77.530,169,152,105
401922.170,5755840.450,77.510,167,151,104
401922.100,5755840.400,77.500,166,150,104
401922.020,5755840.350,77.510,167,150,105
401921.950,5755840.300,77.490,165,149,105
401922.250,5755840.610,77.530,174,155,106
401922.180,5755840.560,77.540,171,154,105
401922.110,5755840.510,77.510,169,152,104
401922.040,5755840.460,77.500,166,149,104
401921.970,5755840.410,77.470,166,149,105
401921.890,5755840.350,77.520,167,150,105
401921.820,5755840.300,77.510,166,150,105
401922.120,5755840.620,77.540,172,154,104
401922.050,5755840.570,77.540,169,153,104
401921.970,5755840.510,77.550,165,150,104
401921.910,5755840.470,77.500,165,150,105
401921.840,5755840.410,77.510,166,150,104
401921.760,5755840.360,77.540,166,149,105
401922.060,5755840.670,77.570,172,154,104
401921.990,5755840.620,77.550,169,153,104
401921.900,5755840.560,77.600,164,150,104
401921.840,5755840.520,77.560,163,149,104
401921.760,5755840.460,77.600,162,148,103
401921.680,5755840.400,77.620,162,146,103
401921.990,5755840.720,77.610,170,153,103
401921.920,5755840.680,77.590,168,152,103
401921.850,5755840.620,77.590,164,151,104
401921.780,5755840.570,77.610,160,148,103
401921.700,5755840.510,77.630,157,144,100
401921.620,5755840.460,77.630,154,141,99
401921.930,5755840.780,77.640,172,155,104
401921.860,5755840.730,77.650,168,153,102
401921.780,5755840.670,77.660,162,150,102
401921.700,5755840.610,77.720,158,146,102
401921.610,5755840.550,77.750,154,143,100
401921.550,5755840.510,77.720,147,137,98
401921.490,5755840.460,77.670,137,130,96
401921.800,5755840.780,77.660,169,154,104
401921.720,5755840.730,77.690,160,147,103
401921.600,5755840.640,77.870,150,139,98
401921.720,5755840.820,77.770,168,153,104
401921.650,5755840.770,77.760,153,142,101
401921.580,5755840.730,77.740,136,128,92
401921.660,5755840.870,77.800,167,152,104
401921.590,5755840.830,77.790,150,140,101
401919.590,5755841.500,78.120,56,82,40
401919.610,5755841.440,78.020,55,78,40
401920.030,5755841.530,78.010,67,72,55
401920.120,5755841.630,77.980,68,70,55
401919.880,5755841.290,77.950,51,52,38
401919.980,5755841.370,77.940,60,57,41
401920.090,5755841.440,77.950,63,60,42
401920.050,5755841.280,77.880,98,89,56
401920.160,5755841.350,77.890,93,85,51
401920.070,5755841.220,77.770,92,84,48
401920.200,5755841.270,77.800,97,89,49
401920.250,5755841.200,77.720,94,85,44
401920.350,5755841.280,77.710,110,99,50
401920.780,5755841.140,77.720,155,136,71
401920.910,5755840.980,77.750,126,114,54
401920.950,5755841.130,77.660,135,120,58
401920.990,5755841.060,77.570,125,113,51
401921.110,5755841.120,77.590,136,121,54
401921.430,5755840.910,77.600,109,101,43
401921.650,5755840.660,77.760,113,105,51
401925.860,5755838.580,79.170,124,153,63
401925.900,5755838.720,79.070,134,165,70
401926.000,5755838.780,79.080,156,186,88
401925.630,5755838.460,78.960,142,164,82
401925.760,5755838.500,79.010,121,144,60
401925.900,5755838.520,79.080,129,156,64
401925.940,5755838.660,78.980,144,175,75
401926.050,5755838.710,79.010,169,199,97
401925.550,5755838.540,78.680,142,163,75
401925.680,5755838.570,78.730,133,157,67
401925.840,5755838.570,78.820,159,185,87
401925.790,5755838.430,78.750,158,182,89
401927.050,5755838.190,79.260,159,192,85
401927.150,5755838.050,79.290,147,180,73
401927.190,5755838.190,79.170,150,181,91
401927.250,5755837.920,79.290,148,181,77
401927.350,5755837.970,79.310,155,185,94
401927.470,5755838.020,79.340,152,181,94
401927.350,5755837.780,79.310,160,192,98
401927.460,5755837.840,79.340,165,195,105
401927.590,5755837.850,79.410,158,188,99
401927.430,5755837.670,79.300,169,202,115
401927.530,5755837.730,79.310,167,200,115
401927.700,5755837.710,79.440,167,199,115
401927.800,5755837.780,79.440,174,206,123
401927.910,5755837.820,79.480,164,197,112
401927.520,5755837.550,79.310,168,201,118
401927.610,5755837.620,79.300,155,188,106
401927.810,5755837.550,79.490,160,192,111
401927.900,5755837.640,79.470,167,198,116
401928.030,5755837.660,79.530,170,201,115
401928.130,5755837.720,79.540,166,197,105
401927.710,5755837.490,79.310,161,192,109
401927.840,5755837.500,79.390,168,197,117
401927.950,5755837.560,79.410,173,202,120
401928.070,5755837.590,79.460,177,206,119
401928.160,5755837.670,79.450,176,206,115
401927.750,5755837.420,79.240,152,181,98
401928.050,5755837.240,79.610,152,180,102
401928.140,5755837.320,79.590,151,181,97
401928.220,5755837.400,79.560,162,192,99
401928.310,5755837.480,79.550,178,207,114
401928.350,5755837.610,79.450,182,210,117
401928.210,5755837.220,79.560,158,186,100
401928.280,5755837.310,79.520,165,192,100
