//X,Y,Z,R,G,B
401834.070,5755904.600,80.010,167,197,128
401834.240,5755904.600,80.100,168,195,124
401835.580,5755905.150,80.290,134,164,102
401835.600,5755905.290,80.150,122,151,95
401835.670,5755905.390,80.090,108,136,80
401835.740,5755905.470,80.050,116,142,80
401825.500,5755899.860,79.880,184,195,146
401825.620,5755899.910,79.900,198,207,159
401825.940,5755900.070,79.910,219,231,182
401826.130,5755900.200,79.890,220,230,185
401826.200,5755900.270,79.850,217,228,174
401826.280,5755900.340,79.830,226,236,184
401826.380,5755900.400,79.830,221,231,180
401826.490,5755900.450,79.830,222,232,181
401826.580,5755900.520,79.820,225,236,188
401826.690,5755900.570,79.820,209,213,166
401826.800,5755900.620,79.830,222,220,169
401826.870,5755900.700,79.800,228,233,178
401827.020,5755900.730,79.850,233,242,187
401827.190,5755900.750,79.920,227,238,184
401827.320,5755900.780,79.960,224,235,186
401827.690,5755901.040,79.910,223,239,178
401827.880,5755901.040,80.010,224,239,184
401827.970,5755901.110,79.980,230,241,188
401828.050,5755901.180,79.960,219,232,176
401828.150,5755901.240,79.960,208,223,164
401828.160,5755901.350,79.850,203,215,162
401828.230,5755901.430,79.800,209,217,165
401828.340,5755901.480,79.820,216,228,171
401828.460,5755901.530,79.840,206,226,159
401828.570,5755901.580,79.840,215,237,164
401828.700,5755901.620,79.870,212,233,160
401828.790,5755901.690,79.850,210,229,156
401828.840,5755901.780,79.800,208,224,155
401828.930,5755901.850,79.770,216,226,160
401829.090,5755901.860,79.840,220,221,157
401829.160,5755901.940,79.810,228,222,161
401829.270,5755902.000,79.810,228,220,165
401829.350,5755902.070,79.790,226,226,172
401829.460,5755902.120,79.800,217,230,175
401829.590,5755902.160,79.820,216,233,176
401829.690,5755902.220,79.820,216,234,178
401829.780,5755902.280,79.810,221,236,183
401829.880,5755902.340,79.800,223,234,183
401829.980,5755902.400,79.800,220,231,181
401830.080,5755902.460,79.790,221,230,178
401830.170,5755902.520,79.780,223,231,176
401830.270,5755902.590,79.770,226,234,180
401830.370,5755902.640,79.770,233,242,191
401830.470,5755902.710,79.750,230,239,187
401830.560,5755902.770,79.740,223,233,178
401830.630,5755902.850,79.700,227,236,178
401830.720,5755902.930,79.670,234,243,187
401830.830,5755902.970,79.690,234,243,194
401830.920,5755903.040,79.660,223,233,184
401830.990,5755903.120,79.630,225,234,182
401832.200,5755903.700,79.720,236,246,194
401832.310,5755903.750,79.730,223,237,179
401832.420,5755903.800,79.730,217,230,169
401832.510,5755903.870,79.720,212,226,165
401833.360,5755904.300,79.740,242,242,203
401833.600,5755904.390,79.790,208,208,165
401833.740,5755904.400,79.860,214,216,169
401833.920,5755904.400,79.960,208,222,163
401834.070,5755904.400,80.040,188,214,150
401834.200,5755904.430,80.070,168,196,127
401834.330,5755904.460,80.120,171,198,126
401835.590,5755905.110,80.160,136,166,104
401835.680,5755905.170,80.150,114,143,87
401835.730,5755905.280,80.070,103,128,70
401835.820,5755905.350,80.050,124,151,85
401835.850,5755905.490,79.920,109,138,72
401846.470,5755910.770,80.460,77,113,67
401846.570,5755910.840,80.440,64,100,60
401826.640,5755900.420,79.780,225,233,185
401826.750,5755900.470,79.780,208,210,164
401826.820,5755900.550,79.750,215,212,162
401826.920,5755900.610,79.740,218,219,163
401827.050,5755900.650,79.780,229,234,181
401827.180,5755900.690,79.800,226,233,184
401828.260,5755901.230,79.860,206,219,162
401828.340,5755901.300,79.820,217,224,172
401828.400,5755901.390,79.780,222,234,176
401828.570,5755901.400,79.860,215,235,166
401828.670,5755901.450,79.860,215,237,167
401828.790,5755901.500,79.870,207,228,158
401828.990,5755901.620,79.860,215,227,163
401829.080,5755901.680,79.850,216,224,161
401829.190,5755901.740,79.860,197,205,135
401829.270,5755901.810,79.840,208,211,141
401829.360,5755901.880,79.810,207,206,145
401829.450,5755901.940,79.800,222,225,170
401829.560,5755901.990,79.810,213,227,172
401829.670,5755902.050,79.810,188,209,149
401829.770,5755902.100,79.810,207,226,166
401829.870,5755902.160,79.810,226,240,189
401829.970,5755902.220,79.800,234,243,198
401830.080,5755902.270,79.810,226,235,187
401830.160,5755902.350,79.780,220,228,178
401830.250,5755902.410,79.770,220,226,175
401830.350,5755902.470,79.760,224,230,180
401830.450,5755902.530,79.760,223,232,178
401830.540,5755902.600,79.740,217,228,174
401830.620,5755902.670,79.710,202,212,159
401830.700,5755902.750,79.670,227,234,180
401830.810,5755902.800,79.680,233,240,187
401830.920,5755902.850,79.700,234,241,193
401831.000,5755902.920,79.660,227,235,188
401831.100,5755902.990,79.650,224,233,182
401831.180,5755903.060,79.630,232,240,188
401831.270,5755903.130,79.600,244,250,204
401831.370,5755903.190,79.600,247,251,209
401831.490,5755903.240,79.610,249,253,212
401831.590,5755903.300,79.610,231,237,196
401831.720,5755903.330,79.640,208,214,166
401831.810,5755903.400,79.630,221,230,171
401831.910,5755903.460,79.620,231,239,180
401832.000,5755903.530,79.600,236,245,188
401832.160,5755903.540,79.680,235,245,188
401832.300,5755903.560,79.740,231,242,185
401832.420,5755903.600,79.760,231,241,186
401832.520,5755903.660,79.760,231,239,186
401832.610,5755903.730,79.730,216,226,167
401832.690,5755903.810,79.700,216,225,167
401832.760,5755903.890,79.660,236,239,187
401832.850,5755903.960,79.640,243,244,195
401832.980,5755904.000,79.670,225,229,180
401833.060,5755904.070,79.640,218,224,177
401833.170,5755904.130,79.640,225,226,186
401833.270,5755904.190,79.640,232,232,191
401833.350,5755904.270,79.600,235,237,196
401833.440,5755904.340,79.580,232,237,193
401833.620,5755904.320,79.700,207,216,163
401833.820,5755904.290,79.840,199,212,153
401833.990,5755904.280,79.950,184,206,141
401834.160,5755904.270,80.040,181,207,141
401834.310,5755904.290,80.110,181,209,138
401834.440,5755904.320,80.160,173,201,127
401835.660,5755904.990,80.150,122,151,92
401835.750,5755905.060,80.130,117,145,90
401835.800,5755905.170,80.040,107,133,76
401835.900,5755905.230,80.040,137,167,101
401835.920,5755905.370,79.910,128,157,94
401835.950,5755905.510,79.780,119,148,80
401844.210,5755909.670,80.150,44,72,49
401846.280,5755910.680,80.270,74,109,64
401846.390,5755910.690,80.330,67,102,53
401846.510,5755910.700,80.380,67,103,59
401846.600,5755910.790,80.340,65,102,61
401846.690,5755910.880,80.300,60,94,58
401830.370,5755902.270,79.800,216,225,175
401830.460,5755902.340,79.780,221,226,172
401830.550,5755902.400,79.760,223,230,172
401830.630,5755902.480,79.730,214,225,168
401830.710,5755902.550,79.700,205,216,160
401830.790,5755902.620,79.680,229,236,183
401830.940,5755902.650,79.730,234,240,191
401831.020,5755902.720,79.710,226,232,187
401831.110,5755902.790,79.690,231,239,195
401831.200,5755902.860,79.670,215,225,174
401831.280,5755902.930,79.630,224,232,179
401831.350,5755903.010,79.590,236,241,193
401831.470,5755903.060,79.610,246,249,207
401831.580,5755903.110,79.620,245,249,208
401831.670,5755903.180,79.600,234,237,196
401831.810,5755903.210,79.650,228,233,184
401831.930,5755903.250,79.670,231,238,184
401832.030,5755903.300,79.680,235,241,184
401832.150,5755903.350,79.690,236,243,184
401832.270,5755903.390,79.720,239,247,189
401832.440,5755903.400,79.810,230,240,183
401832.520,5755903.470,79.780,225,234,181
401832.600,5755903.540,79.750,237,242,194
401832.670,5755903.630,79.700,227,233,182
401832.740,5755903.720,79.650,220,228,173
401832.820,5755903.790,79.610,234,237,185
401832.890,5755903.880,79.570,243,241,195
401832.980,5755903.950,79.550,236,235,191
401833.090,5755904.000,79.560,232,233,190
401833.230,5755904.030,79.610,232,232,190
401833.310,5755904.100,79.570,233,232,191
401833.460,5755904.120,79.640,234,233,189
401833.520,5755904.210,79.580,232,234,186
401833.710,5755904.190,79.710,208,216,159
401833.870,5755904.190,79.800,184,197,133
401834.010,5755904.220,79.850,190,210,143
401834.180,5755904.210,79.950,180,206,136
401835.960,5755905.130,80.010,83,111,61
401835.980,5755905.270,79.880,89,120,69
401836.010,5755905.400,79.760,119,149,90
401836.060,5755905.520,79.660,102,130,76
401844.180,5755909.480,80.160,45,70,49
401844.270,5755909.570,80.120,55,83,57
401844.390,5755909.580,80.170,47,76,51
401844.460,5755909.710,80.080,53,81,56
401844.620,5755909.630,80.250,50,78,53
401844.680,5755909.780,80.130,56,84,58
401844.780,5755909.820,80.150,56,85,58
401844.890,5755909.870,80.160,53,82,52
401845.570,5755910.320,80.080,53,79,52
401845.690,5755910.350,80.110,61,88,56
401845.790,5755910.400,80.120,61,90,56
401845.890,5755910.460,80.110,59,87,54
401846.000,5755910.500,80.130,60,88,56
401846.100,5755910.540,80.150,56,85,54
401846.200,5755910.600,80.140,52,81,50
401846.310,5755910.630,80.170,56,87,52
401846.430,5755910.650,80.230,65,99,54
401846.550,5755910.660,80.280,54,87,47
401846.650,5755910.700,80.290,61,95,56
401846.750,5755910.770,80.270,61,95,56
401846.810,5755910.920,80.160,56,89,53
401846.920,5755910.970,80.170,61,93,56
401847.030,5755911.000,80.190,71,104,63
401847.120,5755911.070,80.180,68,99,62
401831.290,5755902.730,79.670,219,229,178
401831.360,5755902.810,79.630,230,237,186
401831.440,5755902.890,79.600,233,240,190
401831.580,5755902.920,79.640,241,245,199
401831.650,5755903.000,79.600,240,245,200
401831.750,5755903.060,79.600,229,232,187
401831.900,5755903.080,79.660,238,239,190
401832.000,5755903.140,79.650,242,245,194
401832.120,5755903.180,79.680,244,247,194
401832.260,5755903.210,79.730,233,240,184
401832.670,5755903.430,79.730,239,243,198
401832.750,5755903.520,79.690,237,240,196
401832.810,5755903.610,79.630,229,235,185
401832.890,5755903.690,79.590,235,240,190
401832.980,5755903.750,79.570,238,239,196
401833.050,5755903.830,79.530,228,229,185
401833.180,5755903.870,79.570,230,232,187
401833.310,5755903.900,79.610,233,233,190
401833.420,5755903.960,79.610,233,232,189
401833.560,5755903.980,79.670,235,235,187
401833.680,5755904.020,79.690,220,220,172
401833.810,5755904.060,79.730,208,214,155
401833.940,5755904.080,79.770,190,199,135
401836.060,5755905.150,79.870,68,96,51
401836.090,5755905.280,79.750,90,117,63
401836.130,5755905.400,79.650,72,98,53
401836.170,5755905.530,79.540,80,102,57
401836.220,5755905.640,79.460,123,148,91
401836.290,5755905.740,79.400,100,126,65
401844.230,5755909.400,80.100,50,76,53
401844.320,5755909.480,80.070,53,81,55
401844.430,5755909.500,80.110,46,74,50
401844.530,5755909.560,80.110,54,82,57
401844.660,5755909.550,80.190,49,77,52
401844.750,5755909.640,80.140,52,80,54
401844.860,5755909.680,80.170,45,73,48
401844.960,5755909.730,80.170,51,80,53
401845.740,5755910.240,80.080,82,111,70
401845.840,5755910.300,80.080,71,100,62
401845.940,5755910.360,80.080,51,79,50
401846.050,5755910.400,80.090,52,80,51
401846.150,5755910.460,80.090,48,77,47
401846.250,5755910.520,80.080,45,73,44
401846.360,5755910.560,80.110,41,70,41
401846.480,5755910.560,80.170,49,80,46
401846.600,5755910.550,80.250,49,81,45
401846.720,5755910.570,80.300,58,90,55
401846.810,5755910.660,80.250,66,100,61
401846.900,5755910.730,80.230,68,101,60
401846.980,5755910.840,80.160,63,92,55
401847.080,5755910.890,80.170,72,103,62
401847.180,5755910.950,80.170,78,108,67
401847.270,5755911.040,80.130,62,92,56
401847.370,5755911.100,80.120,57,87,53
401847.460,5755911.210,80.050,64,93,56
401847.980,5755911.440,80.110,95,120,75
401848.090,5755911.470,80.140,109,136,89
401848.200,5755911.490,80.180,126,149,96
401848.300,5755911.530,80.200,144,166,109
401848.400,5755911.590,80.190,162,185,125
401848.510,5755911.630,80.210,159,180,119
401848.610,5755911.680,80.220,161,186,120
401848.700,5755911.760,80.190,168,194,123
401836.160,5755905.170,79.730,97,122,66
401836.200,5755905.290,79.630,85,110,59
401836.280,5755905.370,79.590,73,99,53
401836.320,5755905.500,79.490,88,115,63
401836.400,5755905.580,79.450,80,107,52
401836.440,5755905.710,79.340,72,97,43
401844.280,5755909.310,80.050,45,71,50
401844.390,5755909.340,80.070,42,69,47
401844.490,5755909.390,80.090,37,64,44
401844.600,5755909.440,80.090,49,76,54
401844.720,5755909.450,80.160,50,78,52
401844.820,5755909.510,80.150,59,87,59
401844.920,5755909.560,80.150,47,76,50
401845.020,5755909.620,80.140,40,68,43
401845.790,5755910.150,80.040,67,97,60
401845.890,5755910.210,80.030,65,95,59
401846.000,5755910.260,80.040,53,82,53
401846.100,5755910.310,80.050,49,78,51
401846.210,5755910.350,80.070,52,81,52
401846.290,5755910.440,80.020,54,83,52
401846.410,5755910.460,80.070,48,77,46
401846.530,5755910.460,80.130,51,82,49
401846.650,5755910.460,80.200,46,77,44
401846.750,5755910.530,80.180,51,83,50
401846.840,5755910.610,80.150,64,97,60
401846.920,5755910.720,80.090,74,107,64
401847.040,5755910.730,80.140,79,111,67
401847.130,5755910.810,80.110,80,111,67
401847.230,5755910.870,80.100,97,126,81
401847.300,5755911.030,79.980,78,106,66
401847.400,5755911.090,79.980,50,78,46
401847.450,5755911.280,79.810,56,83,52
401847.820,5755911.260,80.040,117,141,95
401847.910,5755911.350,80.000,129,151,100
401848.070,5755911.230,80.210,130,150,98
401848.180,5755911.240,80.260,159,181,124
401848.290,5755911.260,80.300,164,188,123
401848.390,5755911.300,80.320,161,186,120
401848.490,5755911.360,80.310,178,201,136
401848.600,5755911.410,80.320,175,199,132
401848.690,5755911.470,80.310,162,192,117
401836.360,5755905.250,79.590,87,114,65
401836.430,5755905.340,79.540,72,99,52
401836.520,5755905.410,79.510,80,106,52
401836.520,5755905.580,79.340,98,121,60
401844.440,5755909.240,80.050,45,72,50
401845.860,5755910.030,80.020,55,84,53
401845.940,5755910.110,79.990,52,81,51
401846.050,5755910.160,80.000,47,76,49
401846.180,5755910.150,80.090,50,78,52
401846.290,5755910.180,80.110,57,86,56
401846.350,5755910.330,80.000,51,80,51
401846.460,5755910.370,80.020,54,83,52
401846.580,5755910.360,80.090,54,83,51
401846.890,5755910.510,80.120,61,92,55
401846.990,5755910.580,80.100,80,112,67
401847.110,5755910.590,80.160,80,111,67
401847.180,5755910.730,80.050,74,103,62
401847.270,5755910.810,80.020,66,94,56
401847.360,5755910.910,79.970,69,96,60
401847.440,5755911.010,79.910,54,80,51
401847.580,5755911.330,79.650,62,84,55
401847.730,5755911.250,79.830,89,110,74
401847.860,5755911.190,79.970,145,168,118
401847.990,5755911.150,80.080,157,181,124
401836.550,5755905.350,79.420,73,101,47
401836.580,5755905.480,79.310,101,126,64
401847.410,5755910.800,79.930,70,95,60
401847.500,5755910.900,79.880,45,68,44
401847.540,5755911.150,79.640,62,80,56
401847.670,5755911.120,79.750,110,123,89
401847.800,5755911.090,79.860,140,157,113
401847.930,5755911.060,79.960,152,175,121
401836.630,5755905.390,79.250,90,115,55
401847.540,5755910.850,79.790,68,88,61
401847.640,5755910.890,79.810,105,119,91
401847.760,5755910.900,79.860,140,153,115
401825.040,5755900.110,80.040,208,230,164
401825.120,5755900.150,80.040,211,235,166
401825.200,5755900.190,80.040,205,227,166
401825.280,5755900.230,80.030,217,233,185
401825.350,5755900.270,80.050,235,245,207
401825.430,5755900.300,80.050,237,249,207
401825.510,5755900.340,80.050,223,241,195
401825.660,5755900.440,79.850,225,244,199
401825.740,5755900.480,79.840,239,252,214
401825.820,5755900.520,79.820,241,250,214
401825.860,5755900.530,79.930,227,240,195
401825.920,5755900.560,79.980,235,247,205
401826.580,5755900.900,79.860,236,238,198
401826.670,5755900.950,79.830,237,234,193
401826.750,5755900.990,79.830,245,244,208
401828.160,5755901.700,79.780,240,251,209
401828.230,5755901.730,79.800,243,253,214
401828.300,5755901.770,79.810,239,251,203
401828.380,5755901.810,79.810,229,248,186
401828.450,5755901.840,79.830,229,249,183
401828.530,5755901.880,79.830,232,248,189
401828.610,5755901.920,79.820,243,252,200
401828.690,5755901.960,79.810,248,253,210
401828.770,5755902.000,79.800,250,254,221
401828.820,5755902.020,79.860,251,254,217
401828.900,5755902.060,79.860,249,249,210
401828.980,5755902.100,79.860,249,247,208
401829.060,5755902.140,79.850,244,241,200
401829.130,5755902.170,79.870,247,247,208
401829.200,5755902.210,79.870,245,249,207
401829.290,5755902.260,79.840,238,246,201
401825.070,5755900.030,80.030,202,225,161
401825.150,5755900.070,80.030,208,232,167
401825.220,5755900.110,80.040,198,220,162
401825.300,5755900.150,80.040,205,222,175
401825.370,5755900.180,80.050,228,241,200
401825.450,5755900.230,80.030,238,248,209
401825.580,5755900.300,79.900,228,243,200
401825.670,5755900.350,79.870,229,246,203
401825.750,5755900.390,79.860,238,251,212
401825.830,5755900.430,79.860,241,250,211
401825.910,5755900.470,79.860,227,238,192
401825.990,5755900.510,79.850,231,243,199
401826.110,5755900.580,79.740,235,244,204
401826.580,5755900.800,79.910,238,240,201
401826.680,5755900.860,79.860,232,230,189
401828.250,5755901.650,79.790,243,253,216
401828.330,5755901.690,79.790,239,251,203
401828.390,5755901.720,79.830,229,248,185
401828.470,5755901.760,79.830,233,252,187
401828.820,5755901.920,79.900,250,253,217
401828.890,5755901.960,79.910,251,252,214
401828.980,5755902.000,79.890,253,252,215
401829.070,5755902.050,79.860,250,248,208
401829.160,5755902.100,79.840,251,250,211
401829.220,5755902.120,79.880,252,252,212
401829.300,5755902.170,79.860,246,250,206
401825.100,5755899.960,80.010,219,237,181
401825.170,5755899.990,80.030,217,236,182
401825.240,5755900.020,80.050,208,226,175
401825.320,5755900.070,80.030,206,221,176
401825.390,5755900.100,80.060,224,236,195
401825.590,5755900.230,79.730,242,251,213
401825.610,5755900.230,79.880,235,247,204
401825.740,5755900.310,79.750,228,244,201
401825.820,5755900.340,79.750,237,250,210
401825.890,5755900.380,79.760,242,252,212
401825.930,5755900.390,79.860,234,246,202
401826.000,5755900.430,79.870,227,241,195
401826.120,5755900.490,79.760,235,245,202
401826.200,5755900.540,79.750,237,245,204
401826.440,5755900.640,79.930,244,252,219
401826.520,5755900.680,79.920,242,247,213
401826.620,5755900.730,79.880,238,240,202
401828.260,5755901.560,79.820,247,254,220
401828.340,5755901.600,79.810,240,251,205
401828.420,5755901.640,79.820,227,247,183
401828.990,5755901.920,79.910,248,246,203
401829.080,5755901.970,79.870,251,249,206
401829.190,5755902.020,79.820,254,253,213
401829.270,5755902.070,79.800,254,254,213
401829.340,5755902.100,79.810,247,250,204
401825.120,5755899.880,80.010,228,241,192
401825.200,5755899.920,80.010,223,239,190
401825.280,5755899.960,80.010,200,217,170
401825.410,5755900.030,79.870,202,220,174
401825.520,5755900.100,79.780,219,232,193
401825.610,5755900.150,79.750,246,252,216
401825.670,5755900.170,79.800,243,249,208
401825.740,5755900.210,79.800,232,243,200
401825.820,5755900.240,79.810,240,251,211
401825.900,5755900.290,79.790,244,253,214
401825.970,5755900.320,79.800,240,250,210
401826.050,5755900.360,79.800,232,244,201
401826.130,5755900.400,79.800,235,245,203
401826.210,5755900.440,79.790,239,247,206
401826.290,5755900.480,79.790,236,245,204
401826.360,5755900.520,79.790,236,247,205
401826.430,5755900.550,79.830,237,250,208
401826.470,5755900.560,79.910,243,252,216
401826.530,5755900.590,79.940,243,249,214
401826.620,5755900.640,79.920,237,238,200
401828.280,5755901.480,79.820,252,255,223
401828.350,5755901.510,79.840,244,252,209
401828.430,5755901.550,79.830,226,246,182
401829.080,5755901.870,79.920,250,249,200
401829.160,5755901.910,79.910,254,252,208
401829.240,5755901.950,79.900,253,253,209
401829.320,5755901.990,79.890,247,249,204
401825.160,5755899.810,79.970,229,239,190
401825.220,5755899.830,80.010,226,238,191
401825.330,5755899.900,79.920,216,231,186
401825.430,5755899.950,79.880,200,220,175
401825.520,5755900.000,79.830,215,229,186
401825.610,5755900.050,79.790,233,239,197
401825.680,5755900.080,79.810,242,248,206
401825.750,5755900.110,79.840,242,250,210
401825.820,5755900.150,79.850,244,253,214
401825.900,5755900.190,79.840,241,250,209
401825.980,5755900.230,79.840,243,251,214
401826.060,5755900.270,79.840,229,240,199
401826.170,5755900.330,79.750,229,241,198
401826.240,5755900.370,79.760,243,251,213
401826.290,5755900.390,79.830,244,251,212
401826.380,5755900.430,79.810,237,248,204
401826.430,5755900.450,79.880,233,246,203
401826.490,5755900.480,79.910,243,253,217
401826.560,5755900.510,79.930,244,249,214
401826.630,5755900.550,79.940,239,242,202
401826.700,5755900.580,79.950,245,245,205
401828.310,5755901.400,79.800,251,254,222
401828.390,5755901.440,79.790,249,253,217
401828.490,5755901.490,79.750,235,250,194
401829.100,5755901.790,79.910,244,247,190
401829.180,5755901.820,79.920,249,249,195
401829.240,5755901.860,79.930,247,247,193
401829.350,5755901.910,79.870,241,245,193
401825.290,5755899.790,79.880,224,236,189
401825.370,5755899.830,79.880,211,224,179
401825.450,5755899.870,79.870,214,230,183
401825.530,5755899.910,79.850,218,232,185
401825.630,5755899.970,79.810,224,233,187
401825.700,5755900.000,79.820,234,242,199
401825.770,5755900.030,79.850,240,250,209
401825.830,5755900.060,79.880,241,251,209
401825.910,5755900.100,79.880,235,247,204
401825.980,5755900.140,79.880,243,251,214
401826.060,5755900.180,79.870,237,247,206
401826.180,5755900.240,79.790,236,247,205
401826.260,5755900.280,79.780,246,252,214
401826.330,5755900.320,79.780,245,252,214
401826.410,5755900.360,79.770,237,249,206
401826.500,5755900.410,79.750,238,249,209
401826.560,5755900.430,79.790,247,253,222
401826.570,5755900.430,79.940,248,252,222
401826.700,5755900.500,79.820,239,243,205
401826.810,5755900.560,79.740,242,242,203
401828.330,5755901.320,79.780,250,254,221
401828.420,5755901.370,79.760,252,255,223
401829.160,5755901.730,79.830,238,243,183
401829.230,5755901.770,79.830,237,243,181
401829.310,5755901.800,79.840,238,242,181
401829.380,5755901.840,79.840,236,239,184
401835.270,5755905.200,80.230,148,178,114
401835.320,5755905.090,80.260,161,192,125
401833.950,5755904.550,80.010,180,205,138
401834.010,5755904.460,80.000,180,201,134
401833.880,5755904.520,79.930,187,206,138
401833.920,5755904.390,79.970,178,192,126
401834.130,5755904.150,79.920,184,200,135
401833.790,5755904.460,79.880,201,208,144
401833.870,5755904.400,79.830,179,182,122
401833.930,5755904.300,79.850,194,198,136
401834.000,5755904.230,79.820,201,211,145
401834.050,5755904.110,79.850,200,202,141
401833.720,5755904.420,79.810,212,213,154
401833.790,5755904.350,79.780,197,203,144
401833.850,5755904.260,79.770,184,198,137
401833.910,5755904.150,79.800,167,181,117
401833.980,5755904.080,79.770,177,178,119
401833.650,5755904.400,79.720,212,216,160
401833.710,5755904.300,79.730,194,205,146
401833.770,5755904.210,79.730,188,203,141
401833.830,5755904.100,79.740,178,193,130
401833.900,5755904.030,79.710,181,182,128
401833.560,5755904.330,79.690,207,209,160
401833.620,5755904.230,79.710,195,202,148
401833.680,5755904.130,79.710,203,208,148
401833.750,5755904.060,79.680,194,203,139
401833.820,5755903.980,79.660,193,194,138
401833.480,5755904.280,79.630,224,220,177
401833.540,5755904.190,79.630,226,225,179
401833.600,5755904.100,79.630,223,225,173
401833.670,5755904.010,79.630,204,209,152
401833.390,5755904.210,79.610,235,234,192
401833.450,5755904.110,79.620,238,237,195
401833.510,5755904.020,79.620,236,236,192
401833.570,5755903.930,79.610,233,234,186
401833.290,5755904.110,79.620,233,232,192
401833.350,5755904.020,79.610,237,236,196
401833.420,5755903.950,79.590,239,237,194
401833.470,5755903.830,79.630,235,235,189
401833.030,5755904.120,79.730,229,232,190
401833.080,5755904.010,79.750,228,230,190
401833.170,5755903.980,79.670,231,232,193
401833.230,5755903.890,79.670,232,230,192
