//X,Y,Z,R,G,B
401920.880,5755791.720,80.700,106,128,83
401920.830,5755791.820,80.710,78,101,65
401921.140,5755791.600,80.740,131,149,103
401920.940,5755791.650,80.550,131,150,101
401920.940,5755791.770,80.630,114,135,88
401920.920,5755791.870,80.660,70,90,55
401921.200,5755791.650,80.660,130,155,102
401921.090,5755791.730,80.590,121,141,88
401921.020,5755791.820,80.570,114,136,87
401921.000,5755791.920,80.610,120,140,97
401921.220,5755791.680,80.520,104,125,80
401921.110,5755791.760,80.460,108,129,84
401921.080,5755791.860,80.490,118,140,93
401921.070,5755791.970,80.550,142,162,115
401921.290,5755791.830,80.520,99,120,78
401921.180,5755791.920,80.470,116,140,91
401921.170,5755792.020,80.510,166,189,132
401921.390,5755791.890,80.490,122,143,95
401921.270,5755791.970,80.420,131,157,103
401921.250,5755792.070,80.460,162,190,127
401921.450,5755791.940,80.430,125,147,94
401921.380,5755792.030,80.400,135,159,101
401921.360,5755792.130,80.450,134,161,100
401921.350,5755792.240,80.510,142,169,113
401921.590,5755792.000,80.450,118,139,86
401921.540,5755792.100,80.450,103,122,68
401921.520,5755792.210,80.500,114,133,77
401921.510,5755792.310,80.560,116,139,90
401921.680,5755792.170,80.470,177,191,133
401921.640,5755792.270,80.490,189,202,145
401921.590,5755792.360,80.510,138,157,103
401921.750,5755792.220,80.410,184,204,141
401921.730,5755792.320,80.460,166,188,120
401921.700,5755792.420,80.490,170,187,123
401921.810,5755792.260,80.330,161,188,112
401921.770,5755792.360,80.350,154,182,105
401921.730,5755792.460,80.370,182,207,134
401921.830,5755792.400,80.270,134,166,91
401921.780,5755792.500,80.270,141,171,101
401922.030,5755792.760,80.200,113,139,79
401922.090,5755792.800,80.120,112,135,79
401922.140,5755792.850,80.030,108,130,74
401922.210,5755792.890,79.960,104,126,71
401922.300,5755792.940,79.920,109,132,69
401932.380,5755800.140,81.120,193,196,187
401932.280,5755800.070,81.130,204,205,196
401937.760,5755804.390,81.310,172,193,134
401937.680,5755804.290,81.280,185,205,150
401937.600,5755804.190,81.240,196,212,163
401932.910,5755800.700,81.100,222,226,218
401932.810,5755800.620,81.100,223,225,218
401922.060,5755792.160,80.450,144,178,108
401921.960,5755792.110,80.470,154,182,114
401937.730,5755804.630,81.340,185,206,146
401937.670,5755804.510,81.290,175,196,134
401937.590,5755804.410,81.250,171,194,127
401937.530,5755804.290,81.200,179,200,134
401936.620,5755803.440,81.050,231,234,220
401936.030,5755802.980,81.020,206,219,205
401922.120,5755792.260,80.350,130,162,95
401921.970,5755792.380,80.500,124,154,87
401921.860,5755792.360,80.540,148,177,115
401937.520,5755804.700,81.340,180,203,138
401937.490,5755804.550,81.250,171,193,129
401937.420,5755804.440,81.210,170,188,129
401937.330,5755804.350,81.190,183,193,147
401936.520,5755803.570,81.050,189,205,193
401936.430,5755803.490,81.030,173,193,178
401936.010,5755803.220,81.050,142,171,157
401935.900,5755803.150,81.060,135,161,148
401935.800,5755803.090,81.060,147,168,155
401935.690,5755803.020,81.070,167,186,174
401935.250,5755802.780,81.120,183,192,176
401922.390,5755792.450,80.200,141,170,107
401922.270,5755792.460,80.260,138,163,104
401922.140,5755792.510,80.370,126,149,94
401922.010,5755792.560,80.460,103,130,69
401921.880,5755792.590,80.540,126,152,89
401937.360,5755804.530,81.160,189,200,156
401937.250,5755804.470,81.170,162,168,135
401936.500,5755803.820,81.080,138,168,152
401936.390,5755803.750,81.080,134,166,150
401936.300,5755803.670,81.080,133,166,147
401936.190,5755803.610,81.090,139,166,148
401936.080,5755803.540,81.090,149,169,155
401935.980,5755803.470,81.090,167,181,170
401935.880,5755803.400,81.090,187,194,185
401935.770,5755803.350,81.110,205,207,198
401935.570,5755803.200,81.110,233,234,226
401935.470,5755803.120,81.100,237,238,230
401922.660,5755792.630,80.040,130,158,96
401922.550,5755792.620,80.090,131,161,97
401922.420,5755792.620,80.150,119,148,89
401922.310,5755792.620,80.200,100,129,72
401922.180,5755792.630,80.270,118,143,87
401922.050,5755792.710,80.390,130,153,95
401922.830,5755792.770,79.900,152,179,108
401922.710,5755792.760,79.950,119,146,88
401922.590,5755792.750,80.010,115,143,89
401922.460,5755792.780,80.090,101,131,73
401922.340,5755792.780,80.140,90,119,62
401922.230,5755792.770,80.200,79,107,52
401922.100,5755792.800,80.280,88,114,58
401934.310,5755801.930,80.530,71,91,94
401934.150,5755801.940,80.620,72,92,94
401934.050,5755801.870,80.620,71,90,91
401933.950,5755801.790,80.620,72,90,90
401933.860,5755801.700,80.600,72,90,90
401933.750,5755801.630,80.600,73,91,91
401933.650,5755801.560,80.600,74,92,92
401933.560,5755801.470,80.590,76,94,94
401923.100,5755792.970,79.750,132,160,107
401922.990,5755792.930,79.780,151,181,116
401922.880,5755792.890,79.810,160,188,117
401922.750,5755792.890,79.870,143,173,103
401922.630,5755792.930,79.960,118,146,85
401922.510,5755792.920,80.010,108,136,80
401922.380,5755792.940,80.090,100,130,71
401922.270,5755792.920,80.130,115,141,81
401934.800,5755802.550,80.580,93,121,108
401934.730,5755802.430,80.530,84,114,106
401934.640,5755802.330,80.510,89,119,118
401934.540,5755802.260,80.500,110,137,143
401934.440,5755802.190,80.500,110,135,140
401934.330,5755802.120,80.510,82,102,103
401934.220,5755802.050,80.510,72,92,93
401934.120,5755801.980,80.520,72,92,93
401934.030,5755801.880,80.490,70,90,90
401933.930,5755801.810,80.480,72,90,90
401933.830,5755801.730,80.480,74,92,90
401933.740,5755801.640,80.460,73,91,90
401933.640,5755801.560,80.450,74,92,92
401922.920,5755793.040,79.740,126,157,100
401922.800,5755793.020,79.790,145,176,111
401922.680,5755793.030,79.860,131,163,100
401922.550,5755793.040,79.920,130,160,96
401922.430,5755793.070,80.000,105,132,75
401934.620,5755802.360,80.380,95,122,91
401934.560,5755802.220,80.320,98,124,101
401934.450,5755802.150,80.320,105,130,115
401934.350,5755802.070,80.310,78,99,95
401934.250,5755802.000,80.310,76,97,93
401934.140,5755801.940,80.320,69,91,89
401934.050,5755801.850,80.310,66,86,84
401933.960,5755801.750,80.280,66,86,84
401933.860,5755801.680,80.280,78,98,90
401933.760,5755801.600,80.270,76,96,89
401933.650,5755801.540,80.280,72,91,89
401933.550,5755801.450,80.260,75,94,93
401922.600,5755793.150,79.820,132,165,98
401922.500,5755793.080,79.830,133,166,98
401934.410,5755802.220,80.240,122,149,110
401934.310,5755802.130,80.220,90,113,87
401934.220,5755802.050,80.210,94,117,93
401934.110,5755801.980,80.210,69,93,76
401934.010,5755801.900,80.200,75,97,80
401933.930,5755801.790,80.170,81,104,83
401933.830,5755801.710,80.170,90,112,88
401933.710,5755801.670,80.190,79,103,82
401933.510,5755801.500,80.170,81,100,92
401933.880,5755801.860,80.090,129,153,110
401933.770,5755801.790,80.090,123,148,108
401933.670,5755801.710,80.090,101,129,88
401933.560,5755801.650,80.100,113,140,99
401933.490,5755801.520,80.040,110,133,101
401933.400,5755801.430,80.020,131,156,117
401933.310,5755801.340,80.000,157,183,138
401933.870,5755801.850,79.940,147,174,124
401933.780,5755801.770,79.920,136,163,114
401933.670,5755801.700,79.930,117,146,93
401933.460,5755801.560,79.940,128,157,104
401933.370,5755801.470,79.910,132,160,109
401933.260,5755801.390,79.910,140,171,121
401933.190,5755801.280,79.870,137,162,116
401931.600,5755799.850,79.170,161,191,120
401925.540,5755794.850,78.620,149,184,76
401925.420,5755794.820,78.650,171,205,98
401925.300,5755794.800,78.710,177,206,112
401931.280,5755799.600,78.990,168,193,122
401925.720,5755795.000,78.470,109,138,84
401925.600,5755794.970,78.520,127,157,91
401925.470,5755794.960,78.570,150,183,94
401925.360,5755794.910,78.590,146,179,93
401931.160,5755799.790,79.030,170,202,116
401931.130,5755799.570,78.880,188,214,131
401925.900,5755795.140,78.320,61,80,54
401925.750,5755795.190,78.440,67,92,54
401930.940,5755799.330,78.650,182,206,133
401925.840,5755795.220,78.250,64,83,56
401925.690,5755795.290,78.380,65,89,57
401930.880,5755799.420,78.580,193,221,133
401930.770,5755799.340,78.580,181,206,129
401925.930,5755795.230,78.050,57,70,56
401925.760,5755795.350,78.230,59,76,56
401925.640,5755795.310,78.260,67,91,62
401926.010,5755795.260,77.860,28,35,28
401925.820,5755795.450,78.100,47,58,48
401927.810,5755796.620,77.770,181,185,103
401927.690,5755796.570,77.790,160,145,83
401927.580,5755796.490,77.790,142,127,74
401927.470,5755796.420,77.800,120,107,61
401927.370,5755796.320,77.780,106,96,54
401926.740,5755795.800,77.720,153,134,76
401926.630,5755795.730,77.730,147,131,76
401926.520,5755795.650,77.720,130,117,67
401926.410,5755795.570,77.720,124,110,63
401926.300,5755795.490,77.720,121,107,63
401926.200,5755795.390,77.690,69,66,46
401926.090,5755795.320,77.700,37,41,34
401925.880,5755795.550,77.980,29,35,29
401929.820,5755798.160,77.700,160,138,85
401929.400,5755797.830,77.670,172,147,84
401929.290,5755797.740,77.660,166,142,83
401929.170,5755797.690,77.690,133,119,69
401929.050,5755797.650,77.720,155,156,86
401928.940,5755797.570,77.730,160,157,83
401928.830,5755797.490,77.720,154,148,82
401928.720,5755797.410,77.710,154,148,74
401928.620,5755797.320,77.710,160,151,73
401928.510,5755797.250,77.710,167,155,81
401928.400,5755797.170,77.710,146,133,69
401928.290,5755797.110,77.720,155,138,78
401928.160,5755797.090,77.770,154,138,78
401928.050,5755797.010,77.770,146,133,68
401927.950,5755796.890,77.730,133,124,63
401927.830,5755796.860,77.780,127,125,64
401927.720,5755796.790,77.780,135,132,73
401927.600,5755796.740,77.800,162,157,90
401927.500,5755796.630,77.770,159,158,96
401927.400,5755796.530,77.750,106,101,59
401927.300,5755796.440,77.740,78,74,45
401927.200,5755796.320,77.690,66,63,36
401927.110,5755796.200,77.660,68,64,37
401926.990,5755796.140,77.670,76,70,40
401926.880,5755796.080,77.680,93,84,45
401926.770,5755796.000,77.690,108,97,55
401926.660,5755795.940,77.700,96,88,51
401926.550,5755795.860,77.700,85,79,48
401926.440,5755795.790,77.700,70,66,40
401926.330,5755795.710,77.700,68,64,39
401926.220,5755795.630,77.690,71,67,42
401926.110,5755795.550,77.690,49,50,36
401925.990,5755795.520,77.730,36,40,33
401929.820,5755798.440,77.750,175,154,97
401929.720,5755798.320,77.710,165,147,89
401929.610,5755798.260,77.720,164,148,84
401929.510,5755798.150,77.690,177,159,85
401929.400,5755798.080,77.700,171,148,82
401929.280,5755798.040,77.730,171,147,84
401929.170,5755797.960,77.720,171,147,85
401929.050,5755797.910,77.760,150,132,78
401928.930,5755797.850,77.770,139,128,75
401928.830,5755797.760,77.750,141,133,72
401928.730,5755797.670,77.740,165,162,80
401928.580,5755797.680,77.830,190,184,86
401928.530,5755797.480,77.710,170,163,80
401928.400,5755797.460,77.760,165,159,76
401928.290,5755797.360,77.740,161,156,70
401928.180,5755797.310,77.760,167,159,77
401928.060,5755797.250,77.780,173,162,83
401927.950,5755797.170,77.770,187,179,87
401927.850,5755797.060,77.750,156,148,75
401927.720,5755797.050,77.810,144,137,73
401927.610,5755797.000,77.830,153,149,82
401927.490,5755796.940,77.850,181,193,101
401927.290,5755796.730,77.790,107,106,62
401927.190,5755796.650,77.790,75,71,44
401927.130,5755796.430,77.650,65,61,38
401927.030,5755796.320,77.620,64,61,39
401926.910,5755796.270,77.640,60,58,37
401926.790,5755796.220,77.670,59,58,37
401926.680,5755796.150,77.680,60,59,38
401926.570,5755796.100,77.700,57,57,37
401926.470,5755795.990,77.670,64,62,42
401926.370,5755795.880,77.640,65,62,42
401926.260,5755795.810,77.650,56,54,38
401926.160,5755795.690,77.600,51,51,37
401926.040,5755795.650,77.640,45,47,36
401925.920,5755795.630,77.690,34,38,32
401929.630,5755798.480,77.710,148,136,88
401929.520,5755798.390,77.700,154,144,82
401929.420,5755798.300,77.690,163,150,80
401929.290,5755798.280,77.740,175,152,84
401929.180,5755798.210,77.740,172,148,85
401929.080,5755798.110,77.720,171,150,88
401928.420,5755797.680,77.740,157,152,78
401920.140,5755790.720,81.280,179,198,140
401920.060,5755790.660,81.270,140,163,114
401919.950,5755790.610,81.300,139,164,117
401919.060,5755789.860,80.990,204,209,155
401918.950,5755789.810,81.040,205,207,157
401918.850,5755789.760,81.060,197,206,151
401918.740,5755789.710,81.100,199,211,152
401918.660,5755789.650,81.090,221,225,178
401918.570,5755789.580,81.090,223,222,181
401918.510,5755789.510,81.050,225,224,179
401918.440,5755789.440,81.030,239,235,200
401918.370,5755789.370,81.020,243,237,214
401918.300,5755789.300,80.980,239,233,216
401918.220,5755789.230,80.970,245,242,229
401918.130,5755789.170,80.980,240,237,225
401918.060,5755789.110,80.970,240,237,224
401917.970,5755789.050,80.970,244,240,228
401917.890,5755788.980,80.960,244,241,230
401917.820,5755788.910,80.940,241,240,229
401917.740,5755788.850,80.940,241,239,228
401917.610,5755788.810,81.000,240,235,221
401917.510,5755788.760,81.020,239,228,209
401917.410,5755788.700,81.050,233,222,202
401917.330,5755788.640,81.050,235,224,205
401917.290,5755788.560,80.980,235,224,205
401917.200,5755788.500,80.990,238,229,210
401917.140,5755788.420,80.950,247,241,226
401917.050,5755788.360,80.940,244,240,228
401916.970,5755788.300,80.950,236,231,219
401916.870,5755788.240,80.970,235,227,213
401916.800,5755788.170,80.950,242,237,224
401916.720,5755788.100,80.930,236,230,211
401916.640,5755788.040,80.920,233,228,200
401916.570,5755787.970,80.900,225,218,191
401916.460,5755787.920,80.940,218,205,182
401916.390,5755787.850,80.920,222,206,184
401916.300,5755787.790,80.920,218,205,182
401916.230,5755787.720,80.890,208,202,171
401916.140,5755787.660,80.910,197,199,157
401916.050,5755787.610,80.920,173,187,134
401918.960,5755789.960,81.010,194,206,140
401918.890,5755789.890,81.000,187,197,133
401918.520,5755789.660,81.040,203,209,152
401918.450,5755789.590,81.020,214,218,161
401918.370,5755789.520,81.010,224,223,178
401918.290,5755789.460,81.000,230,226,189
401918.220,5755789.390,80.980,236,231,200
401918.160,5755789.310,80.940,241,235,214
401918.060,5755789.260,80.960,236,229,209
401917.970,5755789.200,80.970,237,228,207
401917.900,5755789.130,80.960,236,229,205
401917.820,5755789.070,80.940,238,232,208
401917.740,5755789.000,80.930,245,243,221
401917.660,5755788.940,80.920,244,245,223
401917.550,5755788.890,80.970,241,238,214
401917.450,5755788.840,80.990,231,225,194
401917.340,5755788.790,81.030,212,212,174
401917.260,5755788.730,81.020,220,217,179
401917.190,5755788.660,81.010,233,223,191
401917.110,5755788.590,80.990,236,226,196
401917.050,5755788.510,80.950,237,230,204
401916.980,5755788.450,80.930,237,232,209
401916.890,5755788.390,80.940,233,226,205
401916.810,5755788.320,80.930,236,227,206
401916.730,5755788.250,80.920,232,225,202
401916.650,5755788.190,80.910,229,224,189
401916.570,5755788.130,80.910,221,222,172
401916.480,5755788.070,80.920,228,227,175
401916.390,5755788.010,80.930,222,214,175
401916.310,5755787.940,80.910,218,207,176
401916.220,5755787.890,80.930,206,199,167
401916.130,5755787.830,80.930,183,186,146
401916.040,5755787.770,80.940,160,172,123
401918.690,5755790.140,81.300,170,189,119
401918.390,5755789.670,80.990,198,209,148
401918.300,5755789.610,80.990,205,212,162
401918.230,5755789.540,80.970,204,207,161
401918.160,5755789.470,80.950,221,220,175
401918.070,5755789.410,80.950,233,227,192
401917.990,5755789.350,80.950,235,228,192
401917.900,5755789.290,80.950,235,229,187
401917.830,5755789.210,80.920,231,228,182
401917.760,5755789.150,80.910,224,222,179
401917.660,5755789.090,80.930,230,234,187
401917.580,5755789.030,80.930,227,236,183
401917.460,5755788.990,80.990,221,229,176
401917.370,5755788.930,80.990,211,220,167
401917.260,5755788.880,81.030,169,183,127
401917.170,5755788.830,81.040,176,188,127
401917.100,5755788.760,81.020,220,223,170
401917.030,5755788.690,81.000,214,216,170
401916.980,5755788.600,80.940,210,215,169
401916.910,5755788.530,80.920,220,226,178
401916.820,5755788.470,80.920,227,231,183
401916.750,5755788.400,80.900,233,233,188
401916.660,5755788.340,80.900,217,218,172
401916.570,5755788.280,80.910,209,214,162
401916.480,5755788.230,80.920,199,208,144
401916.380,5755788.170,80.950,206,213,146
401916.300,5755788.110,80.940,208,213,157
401916.220,5755788.040,80.930,208,213,165
401916.130,5755787.990,80.950,189,200,150
401916.040,5755787.930,80.950,169,183,127
401915.930,5755787.880,81.000,165,183,125
401918.130,5755789.640,80.990,196,206,150
401918.080,5755789.560,80.950,213,213,163
401918.010,5755789.490,80.910,225,222,176
401917.930,5755789.430,80.910,233,233,175
401917.840,5755789.360,80.910,230,236,167
401917.760,5755789.300,80.920,226,233,164
401917.670,5755789.250,80.930,212,219,159
401917.560,5755789.190,80.950,209,220,158
401917.480,5755789.130,80.950,214,227,158
401917.370,5755789.090,81.000,210,224,157
401917.290,5755789.020,80.990,193,210,144
401917.010,5755788.850,81.030,200,214,142
401916.950,5755788.780,80.990,191,205,139
401916.890,5755788.700,80.950,173,191,126
401916.830,5755788.620,80.910,194,211,146
401916.750,5755788.560,80.910,206,221,151
401916.670,5755788.490,80.890,214,227,151
401916.580,5755788.440,80.910,200,213,141
401916.500,5755788.370,80.890,195,206,143
401916.400,5755788.320,80.930,201,210,147
401916.300,5755788.260,80.940,193,201,136
401916.210,5755788.210,80.950,195,206,142
401916.140,5755788.140,80.930,183,200,140
401916.040,5755788.090,80.960,174,195,136
401915.950,5755788.030,80.960,180,202,138
401917.920,5755789.590,80.930,227,225,178
401917.850,5755789.510,80.900,229,234,171
401917.760,5755789.460,80.910,219,228,156
401917.680,5755789.390,80.900,215,222,155
401917.600,5755789.330,80.900,206,213,156
401923.440,5755793.240,79.690,157,183,103
401923.300,5755793.200,79.750,158,186,106
401923.280,5755793.110,79.670,132,159,88
401923.200,5755793.050,79.660,148,170,106
401923.650,5755793.520,79.640,139,168,89
401923.620,5755793.440,79.560,149,177,95
401923.550,5755793.370,79.540,135,165,89
401923.470,5755793.300,79.530,130,157,81
401923.180,5755793.290,79.790,150,179,100
401923.190,5755793.200,79.660,123,151,89
401923.590,5755793.600,79.600,121,148,74
401923.570,5755793.510,79.520,114,140,69
401923.440,5755793.460,79.570,121,147,81
401923.380,5755793.390,79.530,120,144,74
401923.140,5755793.370,79.730,128,154,83
401923.620,5755793.740,79.560,145,174,103
401923.610,5755793.650,79.450,127,154,83
401923.460,5755793.610,79.530,128,155,78
401923.430,5755793.530,79.460,109,133,63
401923.330,5755793.470,79.480,118,140,74
401923.550,5755793.910,79.640,178,210,125
401923.550,5755793.820,79.530,160,190,115
401923.570,5755793.730,79.380,145,172,100
401923.420,5755793.680,79.470,130,157,78
401923.340,5755793.620,79.460,123,144,70
401923.250,5755793.550,79.460,150,172,100
401923.510,5755793.810,79.340,158,186,103
401923.500,5755793.720,79.240,159,183,102
401923.290,5755793.690,79.410,139,157,82
401927.080,5755796.040,77.780,100,84,43
401930.620,5755798.810,77.820,163,143,89
401930.550,5755798.750,77.790,156,135,79
401930.480,5755798.680,77.770,152,130,79
401929.860,5755798.200,77.740,147,127,74
401929.780,5755798.140,77.740,144,124,73
401929.690,5755798.070,77.730,147,127,73
401929.620,5755798.000,77.700,150,128,75
401929.530,5755797.930,77.700,150,129,73
401929.440,5755797.860,77.700,152,131,72
401929.370,5755797.800,77.680,152,132,72
401929.260,5755797.730,77.690,146,129,71
401929.150,5755797.660,77.710,144,144,61
401929.040,5755797.600,77.740,158,163,66
401928.880,5755797.540,77.810,142,136,63
401928.790,5755797.470,77.810,137,130,65
401928.710,5755797.400,77.790,140,134,64
401928.630,5755797.330,77.780,136,133,63
401928.590,5755797.260,77.720,141,132,70
401928.510,5755797.190,77.710,146,130,71
401928.400,5755797.130,77.730,145,126,69
401928.310,5755797.060,77.720,146,126,67
401928.210,5755796.990,77.740,146,129,72
401928.070,5755796.930,77.790,122,110,62
401927.960,5755796.870,77.820,125,114,62
401927.870,5755796.800,77.810,136,133,68
401927.790,5755796.730,77.800,134,140,68
401927.700,5755796.660,77.790,141,131,70
401927.660,5755796.590,77.730,150,132,74
401927.570,5755796.520,77.730,138,121,68
401927.480,5755796.450,77.730,110,97,52
401927.410,5755796.380,77.700,79,70,39
401927.330,5755796.320,77.690,64,58,37
401927.210,5755796.250,77.720,58,52,32
401927.070,5755796.190,77.770,58,51,31
401926.980,5755796.120,77.770,64,57,33
401930.650,5755798.960,77.780,174,151,97
401930.550,5755798.900,77.790,173,151,91
401930.460,5755798.830,77.780,159,137,79
401930.400,5755798.760,77.750,155,134,80
401930.460,5755798.690,77.590,146,126,74
401930.360,5755798.620,77.590,150,130,75
401930.280,5755798.550,77.580,150,131,74
401930.140,5755798.490,77.630,150,130,74
401929.960,5755798.420,77.720,153,132,76
401929.870,5755798.360,77.730,156,134,77
401929.780,5755798.290,77.720,154,132,75
401929.690,5755798.220,77.720,151,130,74
401929.600,5755798.150,77.710,150,130,72
401929.500,5755798.090,77.720,152,131,73
401929.390,5755798.020,77.740,152,131,73
401929.250,5755797.960,77.800,154,132,74
401929.180,5755797.890,77.770,153,133,74
401929.120,5755797.820,77.740,145,128,71
401929.030,5755797.750,77.740,124,116,56
401928.970,5755797.680,77.700,140,132,62
401928.850,5755797.620,77.730,147,140,65
401928.680,5755797.560,77.820,145,139,67
401928.600,5755797.490,77.800,142,131,64
401928.520,5755797.420,77.790,153,143,68
401928.400,5755797.360,77.820,152,143,77
401928.320,5755797.290,77.810,143,133,68
401928.210,5755797.220,77.840,142,128,68
