//X,Y,Z,R,G,B
401942.660,5755862.590,79.490,171,198,85
401942.600,5755862.510,79.450,176,199,92
401942.560,5755862.420,79.360,198,217,112
401942.460,5755862.370,79.390,207,225,115
401942.650,5755862.750,79.530,174,203,72
401942.560,5755862.690,79.520,178,204,85
401942.480,5755862.620,79.520,185,208,107
401942.430,5755862.540,79.450,195,215,106
401942.380,5755862.460,79.370,203,220,108
401942.300,5755862.390,79.360,200,216,114
401942.570,5755862.740,79.370,192,212,106
401942.420,5755862.700,79.480,191,213,111
401942.390,5755862.610,79.360,195,216,106
401942.330,5755862.540,79.330,206,222,120
401942.250,5755862.470,79.300,202,217,126
401942.170,5755862.400,79.290,200,218,125
401942.390,5755862.770,79.380,178,204,92
401942.320,5755862.700,79.350,192,215,104
401942.240,5755862.630,79.340,193,212,116
401942.160,5755862.560,79.310,195,212,126
401942.090,5755862.500,79.290,211,229,140
401942.010,5755862.430,79.270,224,242,151
401941.930,5755862.360,79.240,222,239,150
401942.240,5755862.790,79.350,192,215,112
401942.160,5755862.720,79.320,194,215,121
401942.090,5755862.650,79.300,173,195,108
401942.010,5755862.590,79.280,196,218,132
401941.940,5755862.520,79.250,219,238,148
401941.840,5755862.460,79.270,226,243,153
401941.760,5755862.390,79.250,223,241,151
401942.080,5755862.810,79.320,195,214,124
401942.010,5755862.750,79.300,189,211,122
401941.930,5755862.680,79.280,195,218,131
401941.850,5755862.610,79.270,211,233,143
401941.750,5755862.560,79.290,223,242,151
401941.650,5755862.500,79.310,223,239,150
401941.580,5755862.430,79.280,211,228,143
401941.480,5755862.370,79.300,206,224,141
401941.940,5755862.830,79.280,212,229,142
401941.850,5755862.770,79.280,217,234,151
401941.750,5755862.720,79.310,208,230,145
401941.670,5755862.650,79.280,213,234,145
401941.540,5755862.610,79.370,215,234,143
401941.460,5755862.540,79.350,222,237,154
401941.370,5755862.480,79.350,212,227,148
401941.290,5755862.410,79.330,197,215,132
401941.690,5755862.800,79.270,213,233,148
401941.600,5755862.740,79.270,204,226,137
401941.450,5755862.700,79.390,210,228,138
401941.350,5755862.650,79.410,220,234,152
401941.290,5755862.570,79.360,212,226,147
401941.220,5755862.500,79.310,201,218,137
401941.480,5755862.850,79.340,196,217,128
401941.370,5755862.790,79.380,212,230,143
401941.250,5755862.750,79.440,219,231,153
401941.180,5755862.680,79.410,205,219,138
401941.120,5755862.600,79.360,197,215,135
401941.190,5755862.830,79.410,213,230,146
401941.090,5755862.770,79.430,205,222,136
401941.010,5755862.710,79.410,189,207,129
401940.910,5755862.660,79.460,155,173,105
401941.040,5755862.850,79.370,212,227,143
401940.960,5755862.790,79.370,187,205,128
401940.820,5755862.750,79.460,162,181,112
401940.730,5755862.690,79.470,158,179,103
401940.710,5755862.600,79.340,177,200,113
401940.620,5755862.540,79.350,173,195,104
401940.590,5755862.440,79.240,168,186,97
401940.460,5755862.400,79.300,156,169,93
401940.760,5755862.830,79.430,143,166,91
401940.650,5755862.790,79.490,150,175,91
401940.600,5755862.700,79.400,163,186,95
401940.520,5755862.640,79.380,175,195,103
401940.420,5755862.580,79.420,182,198,110
401940.400,5755862.480,79.270,195,208,124
401940.290,5755862.430,79.320,194,206,127
401940.160,5755862.400,79.410,185,197,126
401940.580,5755862.870,79.460,153,178,94
401940.510,5755862.800,79.430,168,188,99
401940.430,5755862.730,79.410,180,196,110
401940.330,5755862.680,79.430,199,213,131
401940.240,5755862.620,79.450,203,216,135
401940.230,5755862.520,79.290,205,216,140
401940.090,5755862.480,79.390,198,212,135
401939.990,5755862.430,79.420,170,186,107
401940.370,5755862.810,79.370,193,210,126
401940.270,5755862.760,79.400,200,215,137
401940.140,5755862.720,79.490,193,205,129
401940.140,5755862.620,79.310,191,203,127
401939.980,5755862.590,79.450,178,193,118
401939.930,5755862.510,79.390,174,191,110
401939.840,5755862.450,79.400,190,207,119
401940.140,5755862.880,79.510,196,213,134
401940.050,5755862.820,79.520,199,212,136
401940.010,5755862.740,79.430,196,210,136
401939.880,5755862.700,79.510,174,190,117
401939.820,5755862.620,79.460,176,196,111
401939.760,5755862.540,79.390,205,221,130
401939.690,5755862.470,79.350,222,233,151
401939.910,5755862.840,79.470,190,202,134
401939.820,5755862.780,79.480,173,187,115
401939.740,5755862.710,79.450,183,202,110
401939.680,5755862.630,79.400,213,229,138
401939.620,5755862.560,79.350,226,236,155
401939.550,5755862.490,79.310,220,232,152
401939.470,5755862.420,79.300,205,217,144
401939.780,5755862.850,79.400,195,206,130
401939.720,5755862.770,79.340,201,215,125
401939.610,5755862.730,79.400,220,233,144
401939.540,5755862.650,79.350,221,232,150
401939.450,5755862.590,79.360,224,235,153
401939.390,5755862.520,79.310,218,230,152
401939.320,5755862.450,79.270,211,223,151
401939.640,5755862.860,79.350,206,219,132
401939.560,5755862.800,79.330,223,236,154
401939.490,5755862.730,79.310,221,232,154
401939.380,5755862.680,79.350,224,235,157
401939.310,5755862.610,79.310,210,222,144
401939.240,5755862.540,79.270,197,210,136
401939.150,5755862.480,79.270,180,199,130
401938.940,5755862.490,79.550,162,188,110
401938.810,5755862.460,79.640,155,182,95
401938.650,5755862.450,79.830,150,175,94
401939.500,5755862.880,79.310,217,232,152
401939.420,5755862.810,79.280,221,232,158
401939.330,5755862.750,79.290,215,225,148
401939.270,5755862.680,79.240,206,218,139
401939.170,5755862.620,79.250,182,198,124
401938.950,5755862.640,79.560,185,206,139
401938.830,5755862.600,79.630,173,198,127
401938.710,5755862.560,79.700,151,176,96
401938.600,5755862.520,79.770,137,162,84
401938.510,5755862.460,79.770,136,161,86
401939.350,5755862.900,79.270,209,220,145
401939.250,5755862.850,79.290,200,214,132
401939.180,5755862.780,79.260,185,201,125
401938.920,5755862.820,79.640,144,165,94
401938.870,5755862.730,79.560,152,174,106
401938.770,5755862.690,79.610,173,196,125
401938.640,5755862.650,79.690,150,175,99
401938.540,5755862.600,79.730,140,166,88
401938.450,5755862.540,79.750,142,168,93
401938.360,5755862.480,79.750,148,174,97
401939.110,5755862.860,79.240,160,178,107
401938.450,5755862.700,79.760,153,178,105
401938.370,5755862.630,79.750,141,165,92
401938.290,5755862.570,79.740,148,173,94
401938.200,5755862.510,79.740,171,197,116
401938.300,5755862.720,79.740,165,189,109
401938.210,5755862.660,79.750,154,181,97
401938.130,5755862.600,79.740,156,184,101
401938.040,5755862.540,79.760,172,197,119
401937.950,5755862.480,79.760,183,206,134
401938.260,5755862.790,79.680,165,189,108
401938.150,5755862.750,79.730,159,187,101
401938.080,5755862.670,79.690,158,188,108
401938.000,5755862.610,79.680,154,179,105
401937.910,5755862.550,79.680,181,206,130
401937.820,5755862.490,79.690,182,206,128
401938.140,5755862.900,79.760,176,201,110
401938.060,5755862.840,79.760,180,207,120
401937.970,5755862.790,79.780,171,199,123
401937.900,5755862.710,79.730,158,186,113
401937.820,5755862.650,79.730,165,195,116
401937.720,5755862.600,79.770,170,199,118
401937.650,5755862.530,79.730,186,212,134
401938.000,5755862.920,79.720,173,200,114
401937.900,5755862.870,79.770,172,199,120
401937.800,5755862.820,79.800,175,203,126
401937.730,5755862.750,79.770,157,188,112
401937.630,5755862.700,79.800,162,194,115
401937.570,5755862.630,79.750,177,207,128
401937.480,5755862.570,79.750,178,207,131
401937.400,5755862.510,79.750,184,215,141
401937.820,5755862.970,79.790,150,179,97
401937.720,5755862.910,79.810,156,184,105
401937.630,5755862.860,79.830,166,196,121
401937.560,5755862.790,79.790,177,208,132
401937.500,5755862.720,79.740,173,205,127
401937.420,5755862.650,79.720,154,186,110
401937.330,5755862.590,79.740,163,196,120
401937.230,5755862.540,79.770,146,182,110
401937.550,5755862.950,79.840,163,192,112
401937.480,5755862.890,79.830,182,211,133
401937.460,5755862.780,79.660,170,202,124
401937.340,5755862.740,79.740,151,183,106
401937.270,5755862.680,79.720,148,179,105
401937.190,5755862.610,79.700,134,166,95
401937.140,5755862.530,79.610,107,141,83
401937.410,5755862.970,79.820,162,193,117
401937.330,5755862.910,79.800,171,202,123
401937.260,5755862.840,79.770,160,192,112
401937.130,5755862.810,79.880,165,196,122
401937.100,5755862.710,79.740,154,184,114
401937.060,5755862.620,79.640,125,158,92
401936.980,5755862.560,79.630,132,163,101
401937.180,5755862.930,79.770,167,198,117
401937.030,5755862.910,79.940,161,192,117
401937.020,5755862.810,79.760,160,193,119
401936.980,5755862.720,79.660,152,186,109
401936.920,5755862.640,79.580,162,194,118
401936.870,5755862.560,79.500,154,183,116
401936.720,5755862.540,79.670,170,197,127
401937.020,5755862.960,79.800,172,202,128
401936.980,5755862.870,79.670,174,206,129
401936.930,5755862.790,79.600,163,197,118
401936.880,5755862.710,79.510,155,188,108
401936.810,5755862.640,79.460,146,175,102
401936.730,5755862.570,79.450,169,196,122
401936.580,5755862.560,79.630,171,201,124
401936.880,5755862.980,79.760,170,202,126
401936.800,5755862.920,79.740,179,212,133
401936.760,5755862.830,79.640,177,210,130
401936.700,5755862.750,79.570,165,197,116
401936.650,5755862.670,79.480,171,200,120
401936.520,5755862.640,79.600,178,207,125
401936.740,5755863.000,79.720,179,211,133
401936.670,5755862.930,79.690,168,201,125
401935.160,5755862.620,79.010,163,194,81
401935.160,5755862.790,79.060,183,212,99
401935.110,5755862.700,78.970,171,205,72
401935.070,5755862.600,78.820,183,210,86
401935.040,5755862.790,78.960,160,197,46
401935.020,5755862.680,78.780,181,210,76
401934.960,5755862.590,78.690,212,224,128
401934.980,5755862.870,78.950,159,189,47
401934.930,5755862.780,78.830,171,200,65
401934.900,5755862.680,78.670,190,215,99
401934.830,5755862.610,78.610,195,221,105
401934.870,5755862.870,78.810,189,216,93
401934.820,5755862.780,78.700,187,215,91
401934.760,5755862.700,78.620,176,206,78
401934.700,5755862.610,78.530,189,217,86
401934.720,5755862.890,78.790,170,198,77
401934.690,5755862.790,78.630,167,196,66
401934.630,5755862.700,78.530,178,205,70
401934.560,5755862.630,78.500,181,208,79
401934.460,5755862.590,78.550,197,222,92
401934.640,5755862.860,78.560,186,211,92
401934.570,5755862.790,78.510,196,215,105
401934.500,5755862.720,78.470,182,201,93
401934.380,5755862.680,78.560,176,199,79
401934.300,5755862.620,78.550,188,210,86
401934.580,5755862.940,78.540,182,208,86
401934.500,5755862.870,78.500,201,219,113
401934.430,5755862.800,78.450,199,212,125
401934.340,5755862.740,78.460,191,209,113
401934.220,5755862.710,78.570,193,216,105
401934.140,5755862.650,78.590,189,213,96
401934.490,5755863.050,78.610,183,211,86
401934.420,5755862.970,78.540,195,216,107
401934.360,5755862.890,78.450,201,216,125
401934.290,5755862.820,78.420,194,213,109
401934.160,5755862.790,78.550,192,215,101
401934.080,5755862.730,78.540,183,209,92
401934.020,5755862.650,78.470,194,220,100
401934.350,5755863.060,78.550,202,223,112
401934.270,5755863.000,78.520,190,209,107
401934.190,5755862.940,78.540,181,204,90
401934.110,5755862.870,78.510,184,207,95
401934.030,5755862.800,78.490,181,205,96
401933.950,5755862.740,78.450,187,214,98
401933.890,5755862.650,78.370,204,227,110
401934.130,5755863.020,78.510,193,217,102
401934.050,5755862.950,78.470,192,215,105
401933.970,5755862.890,78.470,187,210,100
401933.910,5755862.810,78.380,194,217,103
401933.830,5755862.740,78.350,209,228,116
401933.770,5755862.660,78.280,209,228,117
401934.080,5755863.090,78.430,175,202,84
401934.000,5755863.020,78.400,191,216,104
401933.920,5755862.960,78.390,200,223,105
401933.840,5755862.890,78.370,206,226,108
401933.770,5755862.820,78.320,215,231,120
401933.700,5755862.740,78.260,215,231,122
401933.650,5755862.650,78.140,209,225,119
401933.950,5755863.100,78.360,168,198,85
401933.870,5755863.030,78.330,187,213,93
401933.800,5755862.960,78.300,213,232,113
401933.730,5755862.880,78.210,229,239,133
401933.680,5755862.790,78.100,217,228,127
401933.600,5755862.720,78.070,221,230,137
401933.560,5755862.620,77.910,231,231,151
401933.740,5755863.040,78.260,216,232,118
401933.670,5755862.960,78.190,235,240,143
401933.600,5755862.890,78.140,228,232,145
401933.530,5755862.820,78.080,232,235,154
401933.500,5755862.710,77.900,235,234,159
401933.410,5755862.650,77.890,239,235,168
401933.610,5755863.050,78.180,236,243,151
401933.540,5755862.980,78.120,233,238,160
401933.510,5755862.870,77.930,228,232,163
401933.430,5755862.800,77.890,232,234,169
401933.350,5755862.730,77.860,237,236,176
401933.510,5755863.030,77.980,223,231,150
401933.440,5755862.950,77.920,225,232,156
401933.370,5755862.890,77.890,241,241,178
401933.370,5755862.740,77.570,250,248,198
401933.280,5755862.690,77.580,249,243,198
401933.170,5755862.640,77.650,226,205,155
401933.460,5755863.110,77.940,231,237,147
401933.390,5755863.030,77.870,234,239,153
401933.290,5755862.980,77.910,247,245,182
401933.290,5755862.850,77.610,251,247,203
401933.190,5755862.790,77.650,230,212,166
401933.080,5755862.750,77.730,184,160,115
401932.990,5755862.700,77.760,151,132,96
401932.890,5755862.650,77.790,138,121,88
401933.400,5755863.050,77.600,241,237,163
401933.300,5755863.010,77.650,250,245,192
401933.210,5755862.940,77.650,249,244,204
401933.120,5755862.890,77.660,213,192,146
401933.010,5755862.850,77.740,170,148,106
401932.900,5755862.810,77.850,145,128,96
401932.810,5755862.750,77.840,128,114,86
401932.750,5755862.670,77.760,142,125,91
401933.240,5755863.090,77.610,253,246,201
401933.150,5755863.030,77.630,239,229,190
401933.040,5755862.990,77.710,190,168,123
401932.930,5755862.940,77.780,158,138,99
401932.820,5755862.910,77.880,136,121,91
401932.750,5755862.830,77.830,121,111,85
401932.670,5755862.760,77.790,142,126,93
401932.580,5755862.710,77.820,163,143,101
401933.060,5755863.130,77.690,214,197,159
401932.970,5755863.080,77.710,190,165,120
401932.880,5755863.020,77.710,165,145,102
401932.790,5755862.970,77.760,149,133,97
401932.700,5755862.910,77.780,127,116,88
401932.610,5755862.850,77.760,126,115,87
401932.530,5755862.780,77.750,136,122,91
401932.440,5755862.720,77.750,129,117,90
401932.810,5755863.110,77.730,167,146,102
401932.730,5755863.050,77.740,162,143,101
401932.620,5755863.010,77.810,142,129,95
401932.540,5755862.940,77.780,131,119,92
401932.470,5755862.860,77.710,137,124,97
401932.380,5755862.810,77.740,130,119,93
401932.300,5755862.740,77.700,122,114,87
401932.230,5755862.670,77.670,124,116,89
401932.570,5755863.080,77.750,132,118,87
401932.490,5755863.010,77.720,127,117,89
401932.420,5755862.940,77.650,126,116,90
401932.320,5755862.890,77.710,134,122,91
401932.230,5755862.830,77.720,147,131,94
401932.160,5755862.760,77.660,151,136,97
401932.070,5755862.700,77.680,134,123,93
401931.950,5755862.670,77.820,106,101,84
401932.450,5755863.080,77.630,145,131,96
401932.360,5755863.020,77.640,134,122,91
401932.270,5755862.960,77.650,146,132,94
401932.180,5755862.910,77.670,153,137,97
401932.090,5755862.850,77.680,148,132,96
401932.000,5755862.800,77.710,135,122,94
401931.880,5755862.770,77.830,104,101,85
401931.810,5755862.690,77.790,96,96,84
401932.290,5755863.110,77.650,170,151,108
401932.190,5755863.060,77.690,140,128,97
401932.100,5755863.010,77.710,124,116,90
401932.000,5755862.960,77.760,115,108,86
401931.820,5755862.850,77.790,95,94,80
401931.740,5755862.780,77.790,90,91,79
401931.650,5755862.730,77.810,91,92,81
401932.120,5755863.160,77.730,118,111,90
401932.030,5755863.100,77.740,101,99,84
401931.930,5755863.060,77.800,96,96,82
401931.750,5755862.940,77.830,86,88,75
401931.600,5755862.800,77.760,89,91,79
401931.560,5755862.690,77.560,86,89,81
401931.560,5755862.860,77.620,94,95,82
401931.480,5755862.800,77.610,85,89,80
401931.380,5755862.750,77.660,72,80,78
401931.600,5755862.990,77.550,93,93,81
401931.480,5755862.960,77.680,95,96,83
401931.400,5755862.900,77.680,86,90,82
401931.300,5755862.860,77.740,73,80,80
401931.220,5755862.790,77.730,67,77,78
401931.540,5755863.080,77.530,90,91,81
401931.310,5755863.010,77.770,78,84,79
401931.230,5755862.960,77.790,72,80,80
401931.460,5755863.180,77.580,82,85,80
401930.670,5755863.190,77.680,65,75,77
401930.270,5755863.210,77.780,63,74,82
401922.730,5755862.990,79.600,127,159,84
401921.640,5755863.080,79.850,165,199,123
401921.590,5755863.150,79.830,173,206,139
401921.510,5755863.050,79.640,171,204,135
401921.620,5755863.280,79.820,156,184,117
401921.550,5755863.240,79.880,172,202,137
401921.460,5755863.140,79.690,176,208,135
401921.380,5755863.060,79.610,167,199,128
401921.640,5755863.380,79.710,112,138,71
401921.570,5755863.360,79.810,112,141,82
401921.500,5755863.320,79.890,138,171,108
401921.430,5755863.280,79.930,162,195,125
401921.340,5755863.160,79.660,184,215,145
401921.250,5755863.060,79.510,192,218,147
401921.600,5755863.460,79.680,95,131,67
401921.520,5755863.430,79.780,104,139,79
401921.450,5755863.380,79.830,132,164,104
401921.380,5755863.360,79.930,168,202,134
401921.290,5755863.250,79.700,177,207,136
401921.200,5755863.140,79.500,179,206,135
401921.130,5755863.100,79.530,127,159,86
401921.060,5755863.060,79.590,94,128,62
401921.080,5755863.180,79.540,141,174,107
401921.010,5755863.140,79.600,94,127,66
401920.940,5755863.090,79.640,89,121,58
401920.870,5755863.060,79.700,118,150,78
401920.970,5755863.220,79.600,138,169,102
401920.890,5755863.160,79.570,112,146,74
401920.820,5755863.130,79.670,125,162,83
401920.750,5755863.090,79.720,139,174,95
401920.680,5755863.050,79.770,144,177,97
401920.920,5755863.290,79.590,150,182,107
401920.840,5755863.240,79.610,138,173,90
401920.770,5755863.200,79.640,149,186,104
401920.700,5755863.170,79.720,145,178,100
401920.630,5755863.130,79.770,131,163,89
401920.560,5755863.080,79.800,112,142,70
401920.800,5755863.330,79.630,153,184,100
401920.730,5755863.280,79.670,132,164,87
401920.660,5755863.250,79.730,133,163,91
401920.580,5755863.200,79.760,145,176,101
401920.510,5755863.150,79.780,116,146,75
401920.440,5755863.110,79.830,134,164,98
401920.370,5755863.060,79.850,147,177,107
401920.760,5755863.440,79.760,137,169,82
401920.680,5755863.360,79.680,127,159,82
401920.610,5755863.320,79.710,123,155,85
401920.540,5755863.280,79.750,126,158,86
401920.470,5755863.240,79.810,122,152,83
401920.390,5755863.190,79.840,131,160,94
401920.320,5755863.140,79.860,141,168,103
401920.250,5755863.100,79.880,128,158,101
401920.720,5755863.510,79.740,110,144,63
401920.640,5755863.450,79.700,107,142,71
401920.570,5755863.420,79.780,115,148,80
401920.500,5755863.360,79.790,127,162,92
401920.420,5755863.320,79.810,134,166,94
401920.350,5755863.260,79.820,112,141,81
401920.270,5755863.210,79.790,97,125,72
401920.200,5755863.150,79.790,79,110,60
401920.120,5755863.100,79.780,93,125,73
401920.600,5755863.530,79.720,133,169,90
401920.520,5755863.490,79.770,110,144,70
401920.440,5755863.420,79.680,123,158,83
401920.370,5755863.390,79.790,125,160,89
401920.300,5755863.340,79.790,97,131,71
401920.220,5755863.270,79.730,58,92,45
401920.150,5755863.220,79.750,62,98,52
401920.070,5755863.160,79.720,73,110,61
401919.990,5755863.110,79.740,113,145,93
401920.470,5755863.550,79.710,146,179,106
401920.400,5755863.500,79.700,129,164,86
401920.330,5755863.460,79.750,145,179,101
401920.250,5755863.410,79.760,123,158,89
401920.180,5755863.360,79.770,66,100,51
401920.100,5755863.290,79.720,67,103,58
401920.020,5755863.240,79.720,69,106,58
401919.950,5755863.190,79.740,88,121,74
401919.870,5755863.130,79.730,126,163,106
401920.280,5755863.530,79.710,146,181,101
401920.200,5755863.480,79.730,128,162,91
401920.130,5755863.420,79.710,65,99,47
401920.050,5755863.370,79.720,59,96,50
401919.980,5755863.310,79.710,61,98,53
401919.910,5755863.260,79.730,86,121,75
401919.830,5755863.210,79.740,133,170,111
401919.760,5755863.160,79.740,135,169,107
401919.680,5755863.110,79.750,148,181,121
401920.160,5755863.550,79.700,135,173,90
401920.080,5755863.500,79.710,97,136,66
401920.010,5755863.450,79.730,112,149,92
401919.930,5755863.390,79.720,78,112,64
401919.860,5755863.340,79.730,79,113,69
401919.790,5755863.300,79.760,135,172,120
401919.710,5755863.220,79.680,133,167,104
401919.630,5755863.170,79.690,154,186,123
401919.490,5755863.090,79.780,154,188,117
401919.960,5755863.520,79.710,166,197,132
401919.890,5755863.470,79.740,145,176,125
401919.820,5755863.420,79.750,119,148,94
401919.740,5755863.370,79.750,142,175,112
401919.840,5755863.540,79.710,171,199,131
401919.770,5755863.500,79.720,131,157,87
401919.690,5755863.440,79.700,114,140,73
401919.260,5755863.160,79.840,117,146,81
401919.190,5755863.100,79.850,138,170,104
401919.140,5755863.180,79.830,124,156,90
401919.070,5755863.130,79.840,134,167,101
401919.100,5755863.250,79.800,105,138,74
401919.020,5755863.200,79.810,138,174,108
401918.950,5755863.150,79.840,156,189,115
401919.050,5755863.320,79.790,126,158,95
401918.980,5755863.280,79.830,144,180,109
401918.910,5755863.230,79.860,161,195,117
401918.830,5755863.180,79.840,112,144,73
401918.760,5755863.130,79.850,98,129,71
401918.580,5755863.120,79.940,81,110,55
401918.480,5755863.170,80.030,111,143,82
401918.410,5755863.120,80.050,138,169,104
401918.440,5755863.250,80.050,110,145,80
401918.370,5755863.210,80.070,128,160,92
401918.290,5755863.150,80.040,113,144,80
401918.400,5755863.330,80.040,138,170,96
401918.320,5755863.270,80.020,131,163,97
401918.250,5755863.220,80.050,125,159,100
401918.170,5755863.160,80.010,136,171,107
401918.430,5755863.450,80.040,145,177,104
401918.350,5755863.400,80.030,125,157,86
401918.280,5755863.340,80.010,125,156,95
401918.210,5755863.300,80.040,132,163,104
401918.130,5755863.240,80.020,131,163,102
401918.070,5755863.210,80.090,139,169,107
401918.390,5755863.530,80.060,133,163,96
401918.310,5755863.470,80.020,119,151,86
401918.230,5755863.410,79.960,111,141,78
401918.160,5755863.370,80.020,117,149,87
401918.090,5755863.320,80.050,136,169,101
401918.020,5755863.280,80.070,153,180,111
401917.940,5755863.210,79.990,125,156,93
401917.870,5755863.160,80.000,145,179,112
401918.350,5755863.610,80.040,129,159,91
401918.180,5755863.470,79.910,140,168,96
401918.120,5755863.450,80.020,126,156,89
401918.050,5755863.390,80.000,133,165,98
401917.980,5755863.350,80.040,150,181,105
401917.890,5755863.280,79.960,126,156,92
401917.850,5755863.270,80.140,140,171,112
401917.770,5755863.210,80.110,146,173,113
401917.690,5755863.150,80.070,115,143,82
401917.930,5755863.420,80.010,119,151,79
401917.860,5755863.370,80.030,116,150,83
401917.790,5755863.320,80.030,130,162,99
401917.720,5755863.270,80.060,120,146,83
401917.650,5755863.220,80.050,137,163,106
401917.580,5755863.170,80.070,133,162,110
401917.880,5755863.480,79.970,129,162,93
401917.810,5755863.430,79.980,135,169,105
401917.750,5755863.390,80.010,128,158,97
401917.670,5755863.340,80.020,97,127,68
401917.600,5755863.280,80.010,116,146,96
401917.540,5755863.250,80.070,148,172,128
401917.470,5755863.200,80.100,132,156,101
401917.400,5755863.160,80.120,109,137,78
401917.830,5755863.540,79.910,143,176,97
401917.760,5755863.490,79.920,161,186,113
401917.690,5755863.450,79.940,159,183,119
401917.620,5755863.400,79.960,154,180,125
401917.550,5755863.350,79.960,132,160,112
401917.480,5755863.300,79.970,140,167,114
401917.430,5755863.280,80.110,149,173,120
401917.360,5755863.240,80.150,136,162,108
401917.280,5755863.180,80.110,118,147,88
401917.640,5755863.510,79.900,150,180,98
401917.570,5755863.460,79.900,129,155,87
401917.520,5755863.440,80.010,116,143,87
401917.450,5755863.390,80.050,106,133,76
401917.380,5755863.350,80.080,113,138,85
401917.320,5755863.310,80.120,139,163,109
401917.230,5755863.240,80.040,112,139,80
401917.190,5755863.230,80.210,104,135,79
401917.120,5755863.190,80.240,123,152,86
401917.600,5755863.580,79.850,142,175,98
401917.520,5755863.530,79.860,120,153,83
