//X,Y,Z,R,G,B
401813.310,5755949.590,79.550,254,254,225
401813.600,5755949.290,79.630,250,253,212
401813.540,5755949.380,79.590,251,253,220
401813.480,5755949.470,79.560,249,252,223
401813.430,5755949.540,79.560,246,250,211
401813.390,5755949.600,79.580,250,252,213
401813.730,5755949.250,79.630,225,239,184
401813.680,5755949.320,79.630,238,247,197
401813.610,5755949.410,79.580,245,251,205
401813.560,5755949.500,79.550,249,253,216
401813.510,5755949.580,79.540,248,252,216
401814.140,5755949.500,79.630,250,252,219
401814.210,5755949.530,79.620,251,253,223
401814.270,5755949.590,79.550,251,254,226
401814.220,5755949.660,79.550,251,254,227
401814.170,5755949.740,79.540,251,253,225
401814.130,5755949.810,79.550,246,250,221
401814.080,5755949.880,79.540,245,251,215
401814.350,5755949.610,79.570,247,252,217
401814.300,5755949.680,79.570,246,250,216
401814.260,5755949.750,79.570,244,248,213
401814.200,5755949.840,79.540,246,250,217
401814.150,5755949.920,79.530,248,252,219
401814.430,5755949.630,79.590,229,240,197
401814.380,5755949.710,79.570,234,241,202
401814.340,5755949.780,79.590,237,242,203
401814.290,5755949.850,79.580,239,244,209
401814.230,5755949.930,79.560,250,252,223
401814.410,5755949.820,79.560,235,242,205
401814.360,5755949.890,79.570,240,246,212
401814.310,5755949.970,79.550,243,249,214
401814.430,5755949.920,79.550,238,245,214
401814.370,5755950.000,79.520,237,245,208
401814.340,5755950.060,79.560,233,241,203
401814.430,5755950.070,79.440,247,249,223
401814.480,5755950.130,79.360,248,249,225
401814.570,5755950.130,79.410,252,253,229
401814.730,5755950.040,79.530,252,254,233
401814.660,5755950.150,79.450,254,255,232
401814.890,5755949.930,79.520,243,247,209
401814.840,5755950.010,79.520,253,253,225
401814.800,5755950.080,79.510,254,254,228
401814.730,5755950.180,79.440,252,252,226
401814.960,5755949.980,79.490,219,230,178
401814.910,5755950.050,79.480,247,250,211
401814.860,5755950.120,79.480,249,249,214
401814.810,5755950.200,79.460,247,248,215
401807.450,5755946.430,79.560,123,131,104
401807.430,5755946.510,79.600,110,123,99
401807.340,5755946.670,79.630,93,117,98
401807.540,5755946.480,79.520,148,149,121
401807.460,5755946.570,79.490,121,128,104
401807.430,5755946.650,79.530,99,116,95
401807.420,5755946.730,79.590,93,114,93
401807.350,5755946.810,79.580,92,113,93
401807.700,5755946.440,79.510,178,184,145
401807.630,5755946.530,79.490,155,160,128
401807.550,5755946.620,79.460,126,134,111
401807.570,5755946.690,79.570,108,123,103
401807.550,5755946.770,79.620,99,118,99
401807.480,5755946.860,79.610,101,120,101
401807.760,5755946.570,79.530,147,162,131
401807.670,5755946.660,79.480,138,154,128
401807.610,5755946.750,79.470,128,145,122
401807.590,5755946.830,79.520,114,133,113
401807.560,5755946.910,79.570,106,125,109
401807.870,5755946.610,79.530,160,183,147
401807.810,5755946.700,79.520,168,190,155
401807.730,5755946.790,79.480,168,187,154
401807.680,5755946.880,79.500,139,159,134
401807.650,5755946.960,79.540,119,141,123
401807.980,5755946.660,79.520,170,197,152
401807.900,5755946.750,79.490,196,220,169
401807.830,5755946.840,79.480,189,209,160
401807.780,5755946.920,79.490,160,182,141
401808.120,5755946.700,79.580,165,192,140
401808.060,5755946.780,79.570,194,218,158
401807.990,5755946.870,79.560,192,212,148
401807.900,5755946.970,79.510,168,190,134
401807.870,5755947.050,79.550,148,172,130
401808.230,5755946.740,79.580,181,197,142
401808.180,5755946.830,79.590,182,200,142
401808.120,5755946.910,79.590,184,203,144
401808.070,5755947.000,79.600,174,194,138
401808.030,5755947.080,79.620,158,181,135
401808.360,5755946.780,79.610,229,238,176
401808.310,5755946.870,79.630,217,228,168
401808.270,5755946.950,79.650,199,216,159
401808.230,5755947.030,79.670,185,204,153
401808.160,5755947.120,79.660,158,180,136
401808.450,5755946.830,79.600,228,243,166
401808.440,5755946.910,79.660,224,237,166
401808.420,5755946.990,79.710,210,228,163
401808.360,5755947.070,79.710,182,202,149
401808.310,5755947.150,79.720,152,174,130
401808.590,5755946.870,79.640,229,246,163
401808.550,5755946.950,79.660,228,242,163
401808.520,5755947.030,79.700,204,220,150
401808.480,5755947.110,79.730,174,194,138
401808.420,5755947.200,79.720,151,173,127
401808.680,5755946.990,79.700,235,249,172
401808.650,5755947.070,79.740,212,226,155
401808.600,5755947.150,79.750,164,183,128
401808.530,5755947.240,79.740,133,159,113
401808.770,5755947.040,79.680,231,244,171
401808.750,5755947.120,79.730,215,229,164
401808.690,5755947.200,79.730,164,181,131
401808.640,5755947.290,79.730,122,149,111
401808.570,5755947.370,79.720,119,150,111
401808.880,5755947.010,79.600,226,236,170
401808.850,5755947.090,79.640,219,229,164
401808.820,5755947.170,79.680,212,222,165
401808.650,5755947.280,79.510,154,169,123
401808.710,5755947.340,79.690,115,141,109
401808.650,5755947.420,79.680,118,148,118
401808.970,5755947.130,79.650,231,235,177
401808.910,5755947.220,79.650,205,208,153
401808.850,5755947.300,79.650,153,163,121
401808.790,5755947.390,79.640,109,131,104
401808.760,5755947.470,79.690,114,141,116
401809.110,5755947.100,79.630,236,245,179
401809.050,5755947.180,79.630,237,241,180
401808.990,5755947.270,79.620,210,214,157
401808.900,5755947.360,79.560,157,168,124
401808.840,5755947.450,79.560,118,136,109
401809.200,5755947.140,79.610,234,245,171
401809.130,5755947.230,79.590,227,236,170
401809.070,5755947.320,79.580,205,218,158
401809.000,5755947.410,79.550,179,195,146
401808.930,5755947.490,79.540,146,162,128
401809.220,5755947.280,79.570,232,241,170
401809.150,5755947.370,79.540,228,239,178
401809.090,5755947.450,79.530,210,224,169
401809.030,5755947.540,79.530,167,183,138
401809.360,5755947.310,79.620,235,244,179
401809.290,5755947.400,79.590,243,251,192
401809.230,5755947.490,79.600,238,248,190
401809.170,5755947.580,79.580,216,231,178
401809.460,5755947.360,79.610,232,243,186
401809.380,5755947.450,79.570,239,248,194
401809.360,5755947.530,79.630,238,250,196
401809.290,5755947.610,79.610,229,242,191
401809.550,5755947.410,79.590,238,247,193
401809.500,5755947.490,79.590,239,248,195
401809.490,5755947.560,79.660,236,247,192
401809.430,5755947.650,79.660,224,239,182
401809.350,5755947.740,79.630,197,217,165
401809.660,5755947.450,79.600,245,250,197
401809.630,5755947.530,79.640,246,251,194
401809.620,5755947.600,79.720,241,250,186
401809.520,5755947.700,79.630,216,231,161
401809.460,5755947.780,79.630,173,194,135
401809.780,5755947.420,79.540,240,246,197
401809.740,5755947.500,79.560,246,251,203
401809.710,5755947.580,79.600,252,254,210
401809.670,5755947.660,79.620,246,251,198
401809.590,5755947.750,79.590,227,239,174
401809.530,5755947.830,79.580,184,204,143
401809.830,5755947.550,79.550,250,253,220
401809.790,5755947.630,79.570,253,254,223
401809.750,5755947.710,79.590,250,253,211
401809.650,5755947.800,79.520,244,251,199
401809.960,5755947.580,79.580,254,255,226
401809.900,5755947.670,79.580,254,255,232
401809.810,5755947.760,79.510,253,254,224
401809.730,5755947.860,79.480,245,250,205
401810.060,5755947.630,79.570,245,249,205
401810.000,5755947.710,79.570,248,252,214
401809.930,5755947.800,79.550,251,253,219
401809.840,5755947.900,79.490,246,249,213
401810.150,5755947.670,79.560,212,221,164
401810.100,5755947.760,79.570,226,236,182
401810.050,5755947.840,79.580,239,245,195
401809.940,5755947.940,79.490,243,246,205
401810.210,5755947.730,79.490,229,234,183
401810.140,5755947.820,79.460,233,238,188
401810.070,5755947.900,79.450,236,239,189
401810.020,5755947.990,79.450,230,233,184
401810.000,5755948.060,79.510,236,237,184
401810.360,5755947.690,79.470,237,241,189
401810.280,5755947.780,79.440,237,242,192
401810.210,5755947.870,79.420,248,252,208
401810.160,5755947.950,79.420,249,250,212
401810.140,5755948.030,79.480,246,247,204
401810.440,5755947.740,79.450,240,246,194
401810.390,5755947.820,79.450,242,249,198
401810.340,5755947.910,79.460,243,251,202
401810.290,5755947.990,79.470,245,251,208
401810.230,5755948.070,79.460,248,253,213
401810.220,5755948.140,79.540,247,250,209
401810.510,5755947.860,79.480,248,252,204
401810.470,5755947.940,79.500,244,251,198
401810.410,5755948.020,79.500,239,247,194
401810.350,5755948.110,79.500,238,248,197
401810.650,5755947.890,79.550,244,252,192
401810.590,5755947.980,79.530,239,248,184
401810.510,5755948.070,79.500,241,250,186
401810.460,5755948.150,79.500,238,249,186
401810.390,5755948.240,79.480,236,247,192
401810.730,5755947.940,79.500,242,250,184
401810.650,5755948.030,79.480,241,249,187
401810.600,5755948.110,79.480,241,249,187
401810.540,5755948.200,79.480,232,245,175
401810.480,5755948.280,79.470,234,246,179
401810.810,5755947.990,79.480,233,245,182
401810.770,5755948.070,79.490,247,252,202
401810.710,5755948.150,79.490,244,250,197
401810.670,5755948.230,79.510,235,246,181
401810.600,5755948.320,79.500,232,245,178
401810.910,5755948.030,79.470,215,229,171
401810.860,5755948.120,79.480,235,243,196
401810.800,5755948.200,79.480,244,250,203
401810.810,5755948.260,79.580,238,247,192
401810.760,5755948.340,79.600,236,247,184
401811.050,5755948.000,79.450,200,216,161
401811.000,5755948.080,79.450,192,210,151
401810.940,5755948.160,79.450,191,208,153
401810.900,5755948.240,79.480,196,210,158
401810.850,5755948.320,79.480,197,212,157
401810.820,5755948.400,79.530,218,233,172
401811.080,5755948.130,79.430,228,240,186
401811.040,5755948.210,79.440,205,221,165
401810.980,5755948.290,79.440,185,205,151
401810.930,5755948.370,79.450,175,195,145
401810.890,5755948.450,79.480,185,205,150
401811.240,5755948.090,79.420,245,251,204
401811.200,5755948.160,79.460,246,253,204
401811.100,5755948.260,79.380,240,250,197
401811.050,5755948.340,79.380,228,242,187
401811.000,5755948.420,79.400,223,240,186
401810.960,5755948.500,79.430,216,233,180
401811.280,5755948.210,79.420,249,253,208
401811.240,5755948.290,79.450,251,254,212
401811.110,5755948.400,79.320,248,253,205
401811.060,5755948.480,79.330,243,252,199
401811.430,5755948.240,79.510,242,247,198
401811.370,5755948.320,79.490,236,243,194
401811.270,5755948.420,79.430,237,245,194
401811.230,5755948.500,79.450,246,252,204
401811.160,5755948.590,79.430,249,254,208
401811.520,5755948.280,79.490,231,238,186
401811.460,5755948.370,79.470,234,243,192
401811.390,5755948.460,79.450,242,249,206
401811.330,5755948.540,79.450,248,252,215
401811.260,5755948.630,79.410,252,254,219
401811.620,5755948.330,79.490,234,236,179
401811.540,5755948.410,79.460,241,246,193
401811.490,5755948.500,79.460,247,251,208
401811.440,5755948.580,79.470,251,253,220
401811.380,5755948.660,79.450,249,253,217
401811.700,5755948.370,79.450,230,232,176
401811.630,5755948.460,79.440,239,244,188
401811.590,5755948.540,79.450,244,249,194
401811.540,5755948.620,79.460,244,249,198
401811.480,5755948.710,79.450,243,248,203
401811.780,5755948.420,79.430,236,241,189
401811.740,5755948.500,79.450,230,237,181
401811.690,5755948.580,79.460,235,243,186
401811.650,5755948.660,79.480,236,244,185
401811.610,5755948.730,79.520,239,247,192
401811.860,5755948.470,79.400,242,249,198
401811.820,5755948.550,79.420,242,249,202
401811.790,5755948.620,79.460,240,248,201
401811.750,5755948.700,79.490,241,248,195
401811.710,5755948.770,79.520,243,249,200
401811.990,5755948.440,79.360,245,250,203
401811.960,5755948.510,79.390,246,252,202
401811.920,5755948.590,79.430,248,252,207
401811.860,5755948.670,79.420,251,254,215
401811.830,5755948.750,79.460,250,253,214
401811.800,5755948.820,79.490,249,252,214
401812.070,5755948.550,79.420,244,251,201
401812.030,5755948.620,79.450,244,250,201
401812.000,5755948.700,79.490,253,254,218
401811.940,5755948.780,79.470,253,254,220
401811.890,5755948.860,79.480,252,254,221
401812.180,5755948.590,79.440,247,252,207
401812.220,5755948.630,79.600,249,253,209
401812.130,5755948.730,79.550,252,254,215
401812.000,5755948.840,79.420,251,254,216
401811.940,5755948.920,79.410,249,252,213
401812.290,5755948.680,79.560,247,250,206
401812.210,5755948.780,79.510,242,248,199
401812.130,5755948.870,79.470,240,247,196
401812.080,5755948.950,79.480,242,249,200
401812.390,5755948.660,79.470,252,254,222
401812.350,5755948.740,79.490,242,246,203
401812.280,5755948.830,79.460,234,242,192
401812.250,5755948.900,79.510,233,242,189
401812.190,5755948.980,79.510,246,251,205
401812.510,5755948.700,79.500,253,254,232
401812.450,5755948.780,79.490,248,251,217
401812.380,5755948.870,79.460,242,246,206
401812.280,5755948.970,79.380,239,246,200
401812.310,5755949.010,79.540,240,248,197
401812.260,5755949.090,79.550,231,240,188
401812.600,5755948.740,79.500,254,254,230
401812.550,5755948.820,79.510,255,255,227
401812.500,5755948.900,79.510,254,255,223
401812.410,5755948.990,79.450,251,253,214
401812.440,5755949.040,79.600,243,251,201
401812.370,5755949.130,79.580,235,245,194
401812.660,5755948.850,79.520,252,253,218
401812.620,5755948.930,79.550,253,254,217
401812.570,5755949.010,79.560,252,254,212
401812.520,5755949.090,79.570,249,253,207
401812.460,5755949.170,79.560,246,251,210
401812.750,5755948.900,79.520,245,248,207
401812.710,5755948.970,79.550,238,243,199
401812.660,5755949.050,79.560,238,244,197
401812.590,5755949.140,79.530,240,248,198
401812.530,5755949.220,79.510,247,251,213
401812.890,5755948.860,79.500,241,247,199
401812.840,5755948.940,79.510,245,251,206
401812.810,5755949.010,79.550,240,246,201
401812.770,5755949.090,79.570,227,235,186
401812.670,5755949.180,79.500,220,231,180
401812.610,5755949.270,79.490,232,243,198
401812.970,5755948.910,79.460,231,243,186
401812.910,5755948.990,79.450,237,247,193
401812.850,5755949.070,79.460,241,249,200
401812.800,5755949.150,79.460,241,248,204
401812.740,5755949.240,79.440,237,244,200
401813.040,5755948.960,79.420,234,246,188
401812.980,5755949.040,79.410,238,249,198
401812.920,5755949.120,79.410,242,249,204
401812.860,5755949.200,79.400,248,252,212
401812.790,5755949.290,79.360,247,251,211
401813.160,5755948.990,79.470,241,248,199
401813.090,5755949.070,79.440,245,251,213
401813.030,5755949.160,79.440,250,253,220
401812.990,5755949.230,79.460,248,251,215
401812.900,5755949.330,79.390,246,249,212
401813.240,5755949.090,79.540,252,253,219
401813.170,5755949.180,79.510,254,254,226
401813.120,5755949.260,79.520,254,254,226
401813.070,5755949.340,79.520,254,255,228
401812.990,5755949.430,79.470,254,254,228
401813.330,5755949.130,79.530,246,249,199
401813.270,5755949.220,79.520,249,251,212
401813.210,5755949.300,79.520,254,255,229
401813.180,5755949.370,79.550,255,255,232
401813.130,5755949.450,79.550,253,253,231
401813.490,5755949.150,79.660,243,247,189
401813.430,5755949.230,79.640,234,238,186
401813.360,5755949.320,79.610,249,250,219
401813.290,5755949.400,79.590,255,255,229
401813.240,5755949.480,79.580,255,255,228
401813.510,5755949.270,79.620,234,239,186
401813.460,5755949.350,79.620,246,249,211
401813.390,5755949.440,79.600,246,249,212
401813.340,5755949.520,79.600,246,249,207
401813.600,5755949.320,79.610,234,244,186
401813.520,5755949.410,79.560,239,246,199
401813.470,5755949.490,79.560,238,245,199
401813.420,5755949.570,79.570,232,239,188
401813.750,5755949.270,79.620,192,211,151
401813.700,5755949.350,79.610,216,233,173
401813.580,5755949.460,79.500,232,243,187
401813.550,5755949.530,79.530,240,247,200
401813.480,5755949.620,79.500,238,244,197
401813.820,5755949.320,79.570,192,208,159
401813.760,5755949.400,79.570,225,238,187
401813.700,5755949.490,79.540,235,243,194
401813.640,5755949.570,79.530,244,250,205
401813.560,5755949.660,79.490,247,250,206
401813.890,5755949.370,79.530,216,228,178
401813.840,5755949.450,79.530,238,244,198
401813.760,5755949.540,79.490,245,248,208
401813.730,5755949.610,79.520,248,252,211
401813.700,5755949.680,79.570,247,250,207
401813.960,5755949.420,79.480,221,232,185
401813.900,5755949.510,79.470,232,239,195
401813.880,5755949.570,79.540,239,242,203
401813.820,5755949.650,79.520,244,247,207
401813.780,5755949.730,79.540,248,251,210
401814.060,5755949.460,79.500,237,245,201
401814.000,5755949.540,79.490,236,242,199
401813.950,5755949.620,79.480,240,241,201
401813.910,5755949.690,79.510,236,237,196
401813.860,5755949.770,79.530,249,250,209
401814.160,5755949.490,79.510,235,242,195
401814.100,5755949.580,79.500,239,244,201
401814.050,5755949.660,79.490,227,230,187
401813.990,5755949.740,79.490,222,227,184
401813.950,5755949.810,79.520,242,245,203
401813.920,5755949.880,79.550,243,246,203
401814.260,5755949.530,79.520,234,241,192
401814.200,5755949.610,79.510,245,248,206
401814.160,5755949.690,79.530,241,245,200
401814.090,5755949.770,79.500,234,239,195
401814.150,5755949.800,79.720,234,241,196
401814.020,5755949.920,79.580,232,238,194
401814.360,5755949.560,79.550,228,236,187
401814.310,5755949.640,79.540,232,239,191
401814.250,5755949.730,79.530,229,237,188
401814.190,5755949.810,79.520,234,239,196
