,x_coord,y_coord,geometry,h_distance,Year,Elevation,sectionId
70,401923.97462489625,5755863.1845310535,POINT (401923.9746248962 5755863.184531054),-6.633466135452229,DTM_2018,79.75,Chainage 75
71,401924.0940804464,5755863.18054871,POINT (401924.0940804464 5755863.18054871),-6.5139442231317535,DTM_2018,79.75,Chainage 75
72,401924.2135359966,5755863.176566365,POINT (401924.2135359966 5755863.176566365),-6.394422310722071,DTM_2018,79.74966430664062,Chainage 75
73,401924.3329915468,5755863.172584021,POINT (401924.3329915468 5755863.172584021),-6.274900398401595,DTM_2018,79.75,Chainage 75
74,401924.45244709693,5755863.168601678,POINT (401924.4524470969 5755863.168601678),-6.155378486081117,DTM_2018,79.74818420410156,Chainage 75
75,401924.57190264715,5755863.164619334,POINT (401924.5719026471 5755863.164619334),-6.035856573702468,DTM_2018,79.7132339477539,Chainage 75
76,401924.6913581973,5755863.16063699,POINT (401924.6913581973 5755863.16063699),-5.916334661381992,DTM_2018,79.7132339477539,Chainage 75
77,401924.8108137475,5755863.156654646,POINT (401924.8108137475 5755863.156654646),-5.796812748972309,DTM_2018,79.63407135009766,Chainage 75
78,401924.9302692977,5755863.152672302,POINT (401924.9302692977 5755863.152672302),-5.677290836651833,DTM_2018,79.55625915527344,Chainage 75
79,401925.04972484784,5755863.148689958,POINT (401925.0497248478 5755863.148689958),-5.557768924331356,DTM_2018,79.48385620117188,Chainage 75
80,401925.16918039805,5755863.144707615,POINT (401925.1691803981 5755863.144707615),-5.438247011952704,DTM_2018,79.41545867919922,Chainage 75
81,401925.2886359482,5755863.140725271,POINT (401925.2886359482 5755863.140725271),-5.318725099632228,DTM_2018,79.41545867919922,Chainage 75
82,401925.4080914984,5755863.136742926,POINT (401925.4080914984 5755863.136742926),-5.199203187222546,DTM_2018,79.34962463378906,Chainage 75
83,401925.5275470486,5755863.1327605825,POINT (401925.5275470486 5755863.132760582),-5.07968127490207,DTM_2018,79.28546905517578,Chainage 75
84,401925.64700259874,5755863.128778239,POINT (401925.6470025987 5755863.128778239),-4.960159362581594,DTM_2018,79.22246551513672,Chainage 75
85,401925.76645814895,5755863.124795895,POINT (401925.766458149 5755863.124795895),-4.840637450202943,DTM_2018,79.16039276123047,Chainage 75
86,401925.8859136991,5755863.120813551,POINT (401925.8859136991 5755863.120813551),-4.721115537882467,DTM_2018,79.16039276123047,Chainage 75
87,401926.0053692493,5755863.116831207,POINT (401926.0053692493 5755863.116831207),-4.601593625472784,DTM_2018,79.09915161132812,Chainage 75
88,401926.1248247995,5755863.112848863,POINT (401926.1248247995 5755863.112848863),-4.4820717131523065,DTM_2018,79.0387954711914,Chainage 75
89,401926.2442803497,5755863.108866519,POINT (401926.2442803497 5755863.108866519),-4.362549800773655,DTM_2018,78.97941589355469,Chainage 75
90,401926.36373589985,5755863.104884176,POINT (401926.3637358999 5755863.104884176),-4.243027888453179,DTM_2018,78.97941589355469,Chainage 75
91,401926.48319145,5755863.100901832,POINT (401926.48319145 5755863.100901832),-4.123505976132703,DTM_2018,78.9211196899414,Chainage 75
92,401926.6026470002,5755863.096919487,POINT (401926.6026470002 5755863.096919487),-4.003984063723021,DTM_2018,78.8637466430664,Chainage 75
93,401926.7221025504,5755863.0929371435,POINT (401926.7221025504 5755863.092937144),-3.884462151402545,DTM_2018,78.80690002441406,Chainage 75
94,401926.8415581006,5755863.0889548,POINT (401926.8415581006 5755863.0889548),-3.7649402390238933,DTM_2018,78.74776458740234,Chainage 75
95,401926.96101365075,5755863.084972456,POINT (401926.9610136508 5755863.084972456),-3.6454183267034175,DTM_2018,78.74776458740234,Chainage 75
96,401927.0804692009,5755863.080990111,POINT (401927.0804692009 5755863.080990111),-3.5258964143519105,DTM_2018,78.68647003173828,Chainage 75
97,401927.1999247511,5755863.077007768,POINT (401927.1999247511 5755863.077007768),-3.406374501973257,DTM_2018,78.6175308227539,Chainage 75
98,401927.3193803013,5755863.073025424,POINT (401927.3193803013 5755863.073025424),-3.286852589652783,DTM_2018,78.549560546875,Chainage 75
99,401927.4388358515,5755863.06904308,POINT (401927.4388358515 5755863.06904308),-3.16733067727413,DTM_2018,78.47802734375,Chainage 75
100,401927.55829140166,5755863.065060737,POINT (401927.5582914017 5755863.065060737),-3.047808764953654,DTM_2018,78.47802734375,Chainage 75
101,401927.6777469518,5755863.061078392,POINT (401927.6777469518 5755863.061078392),-2.928286852602149,DTM_2018,78.40404510498047,Chainage 75
102,401927.797202502,5755863.057096048,POINT (401927.797202502 5755863.057096048),-2.8087649402234955,DTM_2018,78.31803131103516,Chainage 75
103,401927.9166580522,5755863.053113705,POINT (401927.9166580522 5755863.053113705),-2.6892430279030197,DTM_2018,78.23301696777344,Chainage 75
104,401928.0361136024,5755863.049131361,POINT (401928.0361136024 5755863.049131361),-2.569721115524368,DTM_2018,78.1520004272461,Chainage 75
105,401928.15556915256,5755863.045149017,POINT (401928.1555691526 5755863.045149017),-2.4501992032038924,DTM_2018,78.1520004272461,Chainage 75
106,401928.2750247027,5755863.0411666725,POINT (401928.2750247027 5755863.041166672),-2.3306772908523854,DTM_2018,78.10038757324219,Chainage 75
107,401928.39448025293,5755863.037184329,POINT (401928.3944802529 5755863.037184329),-2.211155378473732,DTM_2018,78.08000183105469,Chainage 75
108,401928.5139358031,5755863.033201985,POINT (401928.5139358031 5755863.033201985),-2.0916334661532563,DTM_2018,78.06062316894531,Chainage 75
109,401928.6333913533,5755863.029219641,POINT (401928.6333913533 5755863.029219641),-1.9721115537746066,DTM_2018,78.05148315429688,Chainage 75
110,401928.75284690346,5755863.025237298,POINT (401928.7528469035 5755863.025237298),-1.852589641454129,DTM_2018,78.05148315429688,Chainage 75
111,401928.8723024537,5755863.021254953,POINT (401928.8723024537 5755863.021254953),-1.7330677290444463,DTM_2018,78.02656555175781,Chainage 75
112,401928.99175800383,5755863.017272609,POINT (401928.9917580038 5755863.017272609),-1.6135458167239705,DTM_2018,77.98727416992188,Chainage 75
113,401929.111213554,5755863.013290266,POINT (401929.111213554 5755863.013290266),-1.4940239044034946,DTM_2018,77.92538452148438,Chainage 75
114,401929.2306691042,5755863.009307922,POINT (401929.2306691042 5755863.009307922),-1.3745019920248431,DTM_2018,77.92469024658203,Chainage 75
115,401929.35012465436,5755863.005325578,POINT (401929.3501246544 5755863.005325578),-1.2549800797043673,DTM_2018,77.92469024658203,Chainage 75
116,401929.4695802046,5755863.0013432335,POINT (401929.4695802046 5755863.001343234),-1.1354581672946846,DTM_2018,77.92241668701172,Chainage 75
117,401929.58903575473,5755862.99736089,POINT (401929.5890357547 5755862.99736089),-1.015936254974207,DTM_2018,77.90829467773438,Chainage 75
118,401929.7084913049,5755862.993378546,POINT (401929.7084913049 5755862.993378546),-0.8964143426537312,DTM_2018,77.88256072998047,Chainage 75
119,401929.8279468551,5755862.989396202,POINT (401929.8279468551 5755862.989396202),-0.7768924302750815,DTM_2018,77.87750244140625,Chainage 75
120,401929.94740240526,5755862.985413859,POINT (401929.9474024053 5755862.985413859),-0.6573705179546039,DTM_2018,77.87750244140625,Chainage 75
121,401930.0668579555,5755862.981431514,POINT (401930.0668579555 5755862.981431514),-0.5378486055449212,DTM_2018,77.8763656616211,Chainage 75
122,401930.18631350563,5755862.97744917,POINT (401930.1863135056 5755862.97744917),-0.4183266932244454,DTM_2018,77.8727798461914,Chainage 75
123,401930.3057690558,5755862.973466827,POINT (401930.3057690558 5755862.973466827),-0.29880478090396956,DTM_2018,77.86285400390625,Chainage 75
124,401930.425224606,5755862.969484483,POINT (401930.425224606 5755862.969484483),-0.17928286852531805,DTM_2018,77.86265563964844,Chainage 75
125,401930.54468015616,5755862.965502139,POINT (401930.5446801562 5755862.965502139),-0.059760956204840454,DTM_2018,77.86265563964844,Chainage 75
126,401930.6641357064,5755862.961519795,POINT (401930.6641357064 5755862.961519795),0.059760956204840454,DTM_2018,77.86265563964844,Chainage 75
127,401930.78359125654,5755862.957537451,POINT (401930.7835912565 5755862.957537451),0.17928286852531627,DTM_2018,77.86509704589844,Chainage 75
128,401930.90304680675,5755862.953555107,POINT (401930.9030468068 5755862.953555107),0.2988047809039678,DTM_2018,77.859619140625,Chainage 75
129,401931.0225023569,5755862.949572763,POINT (401931.0225023569 5755862.949572763),0.4183266932244436,DTM_2018,77.859619140625,Chainage 75
130,401931.14195790706,5755862.94559042,POINT (401931.1419579071 5755862.94559042),0.5378486055449212,DTM_2018,77.859619140625,Chainage 75
131,401931.2614134573,5755862.941608075,POINT (401931.2614134573 5755862.941608075),0.6573705179546039,DTM_2018,77.86437225341797,Chainage 75
132,401931.38086900744,5755862.937625731,POINT (401931.3808690074 5755862.937625731),0.7768924302750797,DTM_2018,77.87122344970703,Chainage 75
133,401931.50032455765,5755862.933643388,POINT (401931.5003245577 5755862.933643388),0.8964143426537312,DTM_2018,77.87222290039062,Chainage 75
134,401931.6197801078,5755862.929661044,POINT (401931.6197801078 5755862.929661044),1.015936254974207,DTM_2018,77.8713607788086,Chainage 75
135,401931.73923565797,5755862.9256787,POINT (401931.739235658 5755862.9256787),1.1354581672946829,DTM_2018,77.87235260009766,Chainage 75
136,401931.8586912082,5755862.921696356,POINT (401931.8586912082 5755862.921696356),1.2549800797043673,DTM_2018,77.87539672851562,Chainage 75
137,401931.97814675834,5755862.917714012,POINT (401931.9781467583 5755862.917714012),1.3745019920248431,DTM_2018,77.88021087646484,Chainage 75
138,401932.09760230855,5755862.913731668,POINT (401932.0976023086 5755862.913731668),1.4940239044034946,DTM_2018,77.88529205322266,Chainage 75
139,401932.2170578587,5755862.909749324,POINT (401932.2170578587 5755862.909749324),1.6135458167239705,DTM_2018,77.88999938964844,Chainage 75
140,401932.33651340887,5755862.905766981,POINT (401932.3365134089 5755862.905766981),1.7330677290444463,DTM_2018,77.88999938964844,Chainage 75
141,401932.4559689591,5755862.901784636,POINT (401932.4559689591 5755862.901784636),1.8525896414541307,DTM_2018,77.89978790283203,Chainage 75
142,401932.57542450924,5755862.897802292,POINT (401932.5754245092 5755862.897802292),1.972111553774603,DTM_2018,77.91282653808594,Chainage 75
143,401932.69488005945,5755862.893819949,POINT (401932.6948800595 5755862.893819949),2.0916334661532545,DTM_2018,77.92521667480469,Chainage 75
144,401932.8143356096,5755862.889837605,POINT (401932.8143356096 5755862.889837605),2.2111553784737303,DTM_2018,77.92521667480469,Chainage 75
145,401932.9337911598,5755862.885855261,POINT (401932.9337911598 5755862.885855261),2.3306772908523854,DTM_2018,77.93644714355469,Chainage 75
146,401933.05324671,5755862.881872917,POINT (401933.05324671 5755862.881872917),2.4501992032038906,DTM_2018,77.99311065673828,Chainage 75
147,401933.17270226014,5755862.877890573,POINT (401933.1727022601 5755862.877890573),2.5697211155243664,DTM_2018,78.0504379272461,Chainage 75
148,401933.29215781036,5755862.873908229,POINT (401933.2921578104 5755862.873908229),2.689243027903018,DTM_2018,78.10074615478516,Chainage 75
149,401933.4116133605,5755862.869925885,POINT (401933.4116133605 5755862.869925885),2.8087649402234938,DTM_2018,78.10074615478516,Chainage 75
150,401933.5310689107,5755862.865943542,POINT (401933.5310689107 5755862.865943542),2.9282868526021453,DTM_2018,78.13981628417969,Chainage 75
151,401933.6505244609,5755862.861961197,POINT (401933.6505244609 5755862.861961197),3.047808764953654,DTM_2018,78.19266510009766,Chainage 75
152,401933.76998001104,5755862.857978853,POINT (401933.769980011 5755862.857978853),3.16733067727413,DTM_2018,78.259765625,Chainage 75
153,401933.88943556126,5755862.85399651,POINT (401933.8894355613 5755862.85399651),3.2868525896527814,DTM_2018,78.31292724609375,Chainage 75
154,401934.0088911114,5755862.850014166,POINT (401934.0088911114 5755862.850014166),3.406374501973257,DTM_2018,78.31292724609375,Chainage 75
155,401934.12834666163,5755862.846031822,POINT (401934.1283466616 5755862.846031822),3.5258964143519087,DTM_2018,78.3322525024414,Chainage 75
156,401934.2478022118,5755862.842049478,POINT (401934.2478022118 5755862.842049478),3.645418326703414,DTM_2018,78.3655776977539,Chainage 75
157,401934.36725776194,5755862.838067134,POINT (401934.3672577619 5755862.838067134),3.7649402390238933,DTM_2018,78.44288635253906,Chainage 75
158,401934.48671331216,5755862.83408479,POINT (401934.4867133122 5755862.83408479),3.884462151402545,DTM_2018,78.51270294189453,Chainage 75
159,401934.6061688623,5755862.8301024465,POINT (401934.6061688623 5755862.830102446),4.003984063723021,DTM_2018,78.51270294189453,Chainage 75
160,401934.72562441253,5755862.826120102,POINT (401934.7256244125 5755862.826120102),4.1235059761327015,DTM_2018,78.57341766357422,Chainage 75
161,401934.8450799627,5755862.822137758,POINT (401934.8450799627 5755862.822137758),4.243027888453177,DTM_2018,78.67378234863281,Chainage 75
162,401934.96453551285,5755862.818155414,POINT (401934.9645355128 5755862.818155414),4.362549800773657,DTM_2018,78.82682800292969,Chainage 75
163,401935.08399106306,5755862.814173071,POINT (401935.0839910631 5755862.814173071),4.482071713152305,DTM_2018,78.95954895019531,Chainage 75
164,401935.2034466132,5755862.810190727,POINT (401935.2034466132 5755862.810190727),4.6015936254727805,DTM_2018,78.95954895019531,Chainage 75
165,401935.32290216343,5755862.806208382,POINT (401935.3229021634 5755862.806208382),4.721115537882465,DTM_2018,79.03103637695312,Chainage 75
166,401935.4423577136,5755862.802226039,POINT (401935.4423577136 5755862.802226039),4.840637450202941,DTM_2018,79.09912872314453,Chainage 75
167,401935.5618132638,5755862.798243695,POINT (401935.5618132638 5755862.798243695),4.960159362581592,DTM_2018,79.12999725341797,Chainage 75
168,401935.68126881396,5755862.794261351,POINT (401935.681268814 5755862.794261351),5.079681274902068,DTM_2018,79.1612777709961,Chainage 75
169,401935.8007243641,5755862.7902790075,POINT (401935.8007243641 5755862.790279008),5.199203187222544,DTM_2018,79.1612777709961,Chainage 75
170,401935.92017991433,5755862.786296663,POINT (401935.9201799143 5755862.786296663),5.318725099632228,DTM_2018,79.21666717529297,Chainage 75
171,401936.0396354645,5755862.782314319,POINT (401936.0396354645 5755862.782314319),5.438247011952704,DTM_2018,79.28076934814453,Chainage 75
172,401936.1590910147,5755862.778331975,POINT (401936.1590910147 5755862.778331975),5.557768924331356,DTM_2018,79.38933563232422,Chainage 75
173,401936.27854656486,5755862.774349632,POINT (401936.2785465649 5755862.774349632),5.6772908366518315,DTM_2018,79.42930603027344,Chainage 75
174,401936.398002115,5755862.770367288,POINT (401936.398002115 5755862.770367288),5.796812748972307,DTM_2018,79.42930603027344,Chainage 75
175,401936.51745766524,5755862.766384943,POINT (401936.5174576652 5755862.766384943),5.916334661381988,DTM_2018,79.48825073242188,Chainage 75
176,401936.6369132154,5755862.7624026,POINT (401936.6369132154 5755862.7624026),6.035856573702468,DTM_2018,79.53538513183594,Chainage 75
177,401936.7563687656,5755862.758420256,POINT (401936.7563687656 5755862.758420256),6.155378486081116,DTM_2018,79.55960083007812,Chainage 75
178,401936.87582431576,5755862.754437912,POINT (401936.8758243158 5755862.754437912),6.274900398401595,DTM_2018,79.6050033569336,Chainage 75
179,401936.9952798659,5755862.750455569,POINT (401936.9952798659 5755862.750455569),6.394422310722071,DTM_2018,79.6050033569336,Chainage 75
180,401937.11473541614,5755862.746473224,POINT (401937.1147354161 5755862.746473224),6.513944223131752,DTM_2018,79.6447982788086,Chainage 75
181,401937.2341909663,5755862.74249088,POINT (401937.2341909663 5755862.74249088),6.6334661354522275,DTM_2018,79.67500305175781,Chainage 75
182,401937.3536465165,5755862.7385085365,POINT (401937.3536465165 5755862.738508536),6.752988047830879,DTM_2018,79.67973327636719,Chainage 75
183,401937.47310206667,5755862.734526193,POINT (401937.4731020667 5755862.734526193),6.872509960151358,DTM_2018,79.68718719482422,Chainage 75
184,401937.5925576169,5755862.730543849,POINT (401937.5925576169 5755862.730543849),6.992031872530006,DTM_2018,79.68718719482422,Chainage 75
185,401937.71201316704,5755862.726561504,POINT (401937.712013167 5755862.726561504),7.111553784881515,DTM_2018,79.69766998291016,Chainage 75
186,401937.8314687172,5755862.722579161,POINT (401937.8314687172 5755862.722579161),7.231075697201991,DTM_2018,79.71827697753906,Chainage 75
187,401937.9509242674,5755862.718596817,POINT (401937.9509242674 5755862.718596817),7.3505976095806425,DTM_2018,79.74869537353516,Chainage 75
188,401938.07037981757,5755862.714614473,POINT (401938.0703798176 5755862.714614473),7.470119521901118,DTM_2018,79.7699966430664,Chainage 75
189,401938.1898353678,5755862.71063213,POINT (401938.1898353678 5755862.71063213),7.58964143427977,DTM_2018,79.7699966430664,Chainage 75
190,401938.30929091794,5755862.706649785,POINT (401938.3092909179 5755862.706649785),7.709163346631279,DTM_2018,79.7699966430664,Chainage 75
191,401938.4287464681,5755862.702667441,POINT (401938.4287464681 5755862.702667441),7.828685258951754,DTM_2018,79.76599884033203,Chainage 75
192,401938.5482020183,5755862.6986850975,POINT (401938.5482020183 5755862.698685098),7.948207171330406,DTM_2018,79.74666595458984,Chainage 75
193,401938.66765756847,5755862.694702754,POINT (401938.6676575685 5755862.694702754),8.067729083650882,DTM_2018,79.7126693725586,Chainage 75
194,401938.7871131187,5755862.69072041,POINT (401938.7871131187 5755862.69072041),8.187250996029533,DTM_2018,79.7126693725586,Chainage 75
195,401938.90656866884,5755862.686738065,POINT (401938.9065686688 5755862.686738065),8.306772908381038,DTM_2018,79.69727325439453,Chainage 75
196,401939.026024219,5755862.682755722,POINT (401939.026024219 5755862.682755722),8.426294820701514,DTM_2018,79.6488265991211,Chainage 75
197,401939.1454797692,5755862.678773378,POINT (401939.1454797692 5755862.678773378),8.54581673308017,DTM_2018,79.59666442871094,Chainage 75
198,401939.26493531937,5755862.674791034,POINT (401939.2649353194 5755862.674791034),8.665338645400645,DTM_2018,79.59666442871094,Chainage 75
199,401939.3843908696,5755862.670808691,POINT (401939.3843908696 5755862.670808691),8.784860557779293,DTM_2018,79.5696792602539,Chainage 75
200,401939.50384641974,5755862.666826346,POINT (401939.5038464197 5755862.666826346),8.904382470130805,DTM_2018,79.5453109741211,Chainage 75
201,401939.6233019699,5755862.662844002,POINT (401939.6233019699 5755862.662844002),9.023904382451278,DTM_2018,79.5453109741211,Chainage 75
202,401939.7427575201,5755862.658861659,POINT (401939.7427575201 5755862.658861659),9.14342629482993,DTM_2018,79.53076934814453,Chainage 75
203,401939.8622130703,5755862.654879315,POINT (401939.8622130703 5755862.654879315),9.262948207150409,DTM_2018,79.53076934814453,Chainage 75
204,401939.9816686205,5755862.650896971,POINT (401939.9816686205 5755862.650896971),9.38247011952906,DTM_2018,79.51107025146484,Chainage 75
205,401940.10112417064,5755862.6469146265,POINT (401940.1011241706 5755862.646914626),9.501992031880565,DTM_2018,79.49666595458984,Chainage 75
206,401940.22057972086,5755862.642932283,POINT (401940.2205797209 5755862.642932283),9.621513944259217,DTM_2018,79.48170471191406,Chainage 75
207,401940.340035271,5755862.638949939,POINT (401940.340035271 5755862.638949939),9.741035856579693,DTM_2018,79.47403717041016,Chainage 75
208,401940.4594908212,5755862.634967595,POINT (401940.4594908212 5755862.634967595),9.860557768900168,DTM_2018,79.47403717041016,Chainage 75
209,401940.5789463714,5755862.630985252,POINT (401940.5789463714 5755862.630985252),9.98007968127882,DTM_2018,79.46903228759766,Chainage 75
210,401940.69840192155,5755862.627002907,POINT (401940.6984019215 5755862.627002907),10.099601593630329,DTM_2018,79.45972442626953,Chainage 75
211,401940.81785747176,5755862.623020563,POINT (401940.8178574718 5755862.623020563),10.21912350600898,DTM_2018,79.43875122070312,Chainage 75
212,401940.9373130219,5755862.61903822,POINT (401940.9373130219 5755862.61903822),10.338645418329452,DTM_2018,79.4020004272461,Chainage 75
213,401941.0567685721,5755862.615055876,POINT (401941.0567685721 5755862.615055876),10.458167330649932,DTM_2018,79.4020004272461,Chainage 75
214,401941.1762241223,5755862.611073532,POINT (401941.1762241223 5755862.611073532),10.577689243028583,DTM_2018,79.32684326171875,Chainage 75
215,401941.29567967245,5755862.6070911875,POINT (401941.2956796724 5755862.607091187),10.697211155380089,DTM_2018,79.26000213623047,Chainage 75
216,401941.41513522266,5755862.603108844,POINT (401941.4151352227 5755862.603108844),10.81673306775874,DTM_2018,79.19890594482422,Chainage 75
217,401941.5345907728,5755862.5991265,POINT (401941.5345907728 5755862.5991265),10.93625498007922,DTM_2018,79.16539764404297,Chainage 75
218,401941.654046323,5755862.595144156,POINT (401941.654046323 5755862.595144156),11.055776892399695,DTM_2018,79.16539764404297,Chainage 75
219,401941.7735018732,5755862.591161813,POINT (401941.7735018732 5755862.591161813),11.175298804778347,DTM_2018,79.16539764404297,Chainage 75
220,401941.89295742335,5755862.587179468,POINT (401941.8929574233 5755862.587179468),11.294820717129852,DTM_2018,79.22269439697266,Chainage 75
221,401942.01241297356,5755862.583197124,POINT (401942.0124129736 5755862.583197124),11.414342629508507,DTM_2018,79.28170013427734,Chainage 75
222,401942.1318685237,5755862.579214781,POINT (401942.1318685237 5755862.579214781),11.533864541828983,DTM_2018,79.34825897216797,Chainage 75
223,401942.25132407394,5755862.575232437,POINT (401942.2513240739 5755862.575232437),11.65338645420763,DTM_2018,79.34825897216797,Chainage 75
224,401942.3707796241,5755862.571250092,POINT (401942.3707796241 5755862.571250092),11.77290836655914,DTM_2018,79.40176391601562,Chainage 75
225,401942.49023517425,5755862.5672677485,POINT (401942.4902351742 5755862.567267749),11.892430278879615,DTM_2018,79.41999816894531,Chainage 75
226,401942.60969072446,5755862.563285405,POINT (401942.6096907245 5755862.563285405),12.011952191258267,DTM_2018,79.43871307373047,Chainage 75
227,401942.7291462746,5755862.559303061,POINT (401942.7291462746 5755862.559303061),12.131474103578743,DTM_2018,79.44406127929688,Chainage 75
228,401942.84860182484,5755862.555320717,POINT (401942.8486018248 5755862.555320717),12.250996015957394,DTM_2018,79.44406127929688,Chainage 75
229,401942.968057375,5755862.551338373,POINT (401942.968057375 5755862.551338373),12.370517928308903,DTM_2018,79.44406127929688,Chainage 75
230,401943.08751292515,5755862.547356029,POINT (401943.0875129252 5755862.547356029),12.490039840629379,DTM_2018,79.4182357788086,Chainage 75
231,401943.20696847537,5755862.543373685,POINT (401943.2069684754 5755862.543373685),12.60956175300803,DTM_2018,79.34754943847656,Chainage 75
232,401943.3264240255,5755862.539391342,POINT (401943.3264240255 5755862.539391342),12.729083665328506,DTM_2018,79.28240966796875,Chainage 75
233,401943.44587957574,5755862.535408998,POINT (401943.4458795757 5755862.535408998),12.848605577707158,DTM_2018,79.28240966796875,Chainage 75
234,401943.5653351259,5755862.531426653,POINT (401943.5653351259 5755862.531426653),12.968127490058666,DTM_2018,79.22479248046875,Chainage 75
235,401943.68479067605,5755862.52744431,POINT (401943.6847906761 5755862.52744431),13.087649402379139,DTM_2018,79.18205261230469,Chainage 75
236,401943.80424622627,5755862.523461966,POINT (401943.8042462263 5755862.523461966),13.207171314757794,DTM_2018,79.16358184814453,Chainage 75
237,401943.9237017764,5755862.519479622,POINT (401943.9237017764 5755862.519479622),13.32669322707827,DTM_2018,79.163818359375,Chainage 75
238,401944.04315732664,5755862.515497278,POINT (401944.0431573266 5755862.515497278),13.446215139456918,DTM_2018,79.163818359375,Chainage 75
239,401944.1626128768,5755862.511514934,POINT (401944.1626128768 5755862.511514934),13.565737051808426,DTM_2018,79.17646026611328,Chainage 75
240,401944.28206842695,5755862.50753259,POINT (401944.282068427 5755862.50753259),13.685258964128902,DTM_2018,79.22679901123047,Chainage 75
241,401944.40152397717,5755862.503550246,POINT (401944.4015239772 5755862.503550246),13.804780876507554,DTM_2018,79.27285766601562,Chainage 75
242,401944.5209795273,5755862.499567903,POINT (401944.5209795273 5755862.499567903),13.92430278882803,DTM_2018,79.31777954101562,Chainage 75
243,401944.64043507754,5755862.495585559,POINT (401944.6404350775 5755862.495585559),14.043824701206685,DTM_2018,79.31777954101562,Chainage 75
244,401944.7598906277,5755862.491603214,POINT (401944.7598906277 5755862.491603214),14.16334661355819,DTM_2018,79.31465148925781,Chainage 75
245,401944.8793461779,5755862.487620871,POINT (401944.8793461779 5755862.487620871),14.282868525936841,DTM_2018,79.30738830566406,Chainage 75
246,401944.99880172807,5755862.483638527,POINT (401944.9988017281 5755862.483638527),14.402390438257317,DTM_2018,79.3132553100586,Chainage 75
247,401945.1182572782,5755862.479656183,POINT (401945.1182572782 5755862.479656183),14.521912350577793,DTM_2018,79.32113647460938,Chainage 75
248,401945.23771282844,5755862.475673839,POINT (401945.2377128284 5755862.475673839),14.641434262956444,DTM_2018,79.32440948486328,Chainage 75
249,401945.3571683786,5755862.471691495,POINT (401945.3571683786 5755862.471691495),14.76095617530795,DTM_2018,79.3489990234375,Chainage 75
250,401945.4766239288,5755862.467709151,POINT (401945.4766239288 5755862.467709151),14.880478087686601,DTM_2018,79.36239624023438,Chainage 75
251,401945.596079479,5755862.463726807,POINT (401945.596079479 5755862.463726807),15.00000000000708,DTM_2018,79.3708724975586,Chainage 75
0,401912.8147690831,5755865.659064694,POINT (401912.8147690831 5755865.659064694),-15.000000000369704,DTM_2018,80.26393127441406,Chainage 100
1,401912.83281976235,5755865.7772157015,POINT (401912.8328197623 5755865.777215702),-14.880478088035156,DTM_2018,80.26393127441406,Chainage 100
2,401912.8508704415,5755865.895366709,POINT (401912.8508704415 5755865.895366709),-14.7609561757094,DTM_2018,80.27827453613281,Chainage 100
3,401912.86892112077,5755866.013517716,POINT (401912.8689211208 5755866.013517716),-14.641434263374851,DTM_2018,80.24437713623047,Chainage 100
4,401912.8869718,5755866.131668723,POINT (401912.8869718 5755866.131668723),-14.521912351040303,DTM_2018,80.27727508544922,Chainage 100
5,401912.9050224792,5755866.24981973,POINT (401912.9050224792 5755866.24981973),-14.402390438714546,DTM_2018,80.29117584228516,Chainage 100
6,401912.9230731584,5755866.367970738,POINT (401912.9230731584 5755866.367970738),-14.282868526379998,DTM_2018,80.29117584228516,Chainage 100
7,401912.94112383766,5755866.486121745,POINT (401912.9411238377 5755866.486121745),-14.16334661404545,DTM_2018,80.32484436035156,Chainage 100
8,401912.95917451684,5755866.604272752,POINT (401912.9591745168 5755866.604272752),-14.043824701719691,DTM_2018,80.32484436035156,Chainage 100
9,401912.9772251961,5755866.722423759,POINT (401912.9772251961 5755866.722423759),-13.924302789385143,DTM_2018,80.3233413696289,Chainage 100
10,401912.9952758753,5755866.8405747665,POINT (401912.9952758753 5755866.840574767),-13.804780877050595,DTM_2018,80.32168579101562,Chainage 100
11,401913.0133265545,5755866.958725774,POINT (401913.0133265545 5755866.958725774),-13.685258964724838,DTM_2018,80.32168579101562,Chainage 100
12,401913.03137723374,5755867.076876781,POINT (401913.0313772337 5755867.076876781),-13.56573705239029,DTM_2018,80.35557556152344,Chainage 100
13,401913.049427913,5755867.195027788,POINT (401913.049427913 5755867.195027788),-13.446215140055742,DTM_2018,80.380615234375,Chainage 100
14,401913.06747859216,5755867.313178795,POINT (401913.0674785922 5755867.313178795),-13.326693227729985,DTM_2018,80.37000274658203,Chainage 100
15,401913.0855292714,5755867.431329803,POINT (401913.0855292714 5755867.431329803),-13.207171315395437,DTM_2018,80.33047485351562,Chainage 100
16,401913.10357995064,5755867.54948081,POINT (401913.1035799506 5755867.54948081),-13.087649403060889,DTM_2018,80.33047485351562,Chainage 100
17,401913.1216306298,5755867.667631817,POINT (401913.1216306298 5755867.667631817),-12.968127490735132,DTM_2018,80.3289794921875,Chainage 100
18,401913.13968130905,5755867.785782824,POINT (401913.1396813091 5755867.785782824),-12.848605578400583,DTM_2018,80.29940795898438,Chainage 100
19,401913.15773198823,5755867.9039338315,POINT (401913.1577319882 5755867.903933831),-12.729083666074825,DTM_2018,80.28643035888672,Chainage 100
20,401913.1757826675,5755868.022084839,POINT (401913.1757826675 5755868.022084839),-12.609561753740277,DTM_2018,80.2688217163086,Chainage 100
21,401913.1938333467,5755868.140235847,POINT (401913.1938333467 5755868.140235847),-12.490039840485089,DTM_2018,80.23238372802734,Chainage 100
